         time tilt_beam_... 
------------- ------------- 
 3.207431e-05 -1.492755e-02 
 3.528175e-04 -1.492649e-02 
 6.735606e-04 -1.492542e-02 
 9.943038e-04 -1.492433e-02 
 1.315047e-03 -1.492324e-02 
 1.635790e-03 -1.492216e-02 
 1.956533e-03 -1.492107e-02 
 2.277276e-03 -1.491995e-02 
 2.598019e-03 -1.491881e-02 
 2.918763e-03 -1.491765e-02 
 3.239506e-03 -1.491648e-02 
 3.560249e-03 -1.491531e-02 
 3.880992e-03 -1.491413e-02 
 4.201735e-03 -1.491294e-02 
 4.522478e-03 -1.491172e-02 
 4.843221e-03 -1.491048e-02 
 5.163965e-03 -1.490922e-02 
 5.484708e-03 -1.490792e-02 
 5.805451e-03 -1.490661e-02 
 6.126194e-03 -1.490528e-02 
 6.446937e-03 -1.490392e-02 
 6.767680e-03 -1.490254e-02 
 7.088423e-03 -1.490117e-02 
 7.409167e-03 -1.489981e-02 
 7.729910e-03 -1.489846e-02 
 8.050653e-03 -1.489714e-02 
 8.371396e-03 -1.489583e-02 
 8.692139e-03 -1.489455e-02 
 9.012882e-03 -1.489327e-02 
 9.333625e-03 -1.489199e-02 
 9.654368e-03 -1.489073e-02 
 9.975112e-03 -1.488949e-02 
 1.029585e-02 -1.488827e-02 
 1.061660e-02 -1.488708e-02 
 1.093734e-02 -1.488592e-02 
 1.125808e-02 -1.488480e-02 
 1.157883e-02 -1.488374e-02 
 1.189957e-02 -1.488272e-02 
 1.222031e-02 -1.488175e-02 
 1.254106e-02 -1.488082e-02 
 1.286180e-02 -1.487995e-02 
 1.318254e-02 -1.487915e-02 
 1.350329e-02 -1.487842e-02 
 1.382403e-02 -1.487776e-02 
 1.414477e-02 -1.487718e-02 
 1.446552e-02 -1.487666e-02 
 1.478626e-02 -1.487620e-02 
 1.510700e-02 -1.487580e-02 
 1.542774e-02 -1.487546e-02 
 1.574849e-02 -1.487518e-02 
 1.606923e-02 -1.487495e-02 
 1.638997e-02 -1.487477e-02 
 1.671072e-02 -1.487462e-02 
 1.703146e-02 -1.487452e-02 
 1.735220e-02 -1.487447e-02 
 1.767295e-02 -1.487446e-02 
 1.799369e-02 -1.487447e-02 
 1.831443e-02 -1.487451e-02 
 1.863518e-02 -1.487455e-02 
 1.895592e-02 -1.487460e-02 
 1.927666e-02 -1.487464e-02 
 1.959741e-02 -1.487469e-02 
 1.991815e-02 -1.487476e-02 
 2.023889e-02 -1.487486e-02 
 2.055963e-02 -1.487498e-02 
 2.088038e-02 -1.487512e-02 
 2.120112e-02 -1.487529e-02 
 2.152186e-02 -1.487547e-02 
 2.184261e-02 -1.487568e-02 
 2.216335e-02 -1.487592e-02 
 2.248409e-02 -1.487619e-02 
 2.280484e-02 -1.487647e-02 
 2.312558e-02 -1.487678e-02 
 2.344632e-02 -1.487711e-02 
 2.376707e-02 -1.487748e-02 
 2.408781e-02 -1.487789e-02 
 2.440855e-02 -1.487835e-02 
 2.472930e-02 -1.487884e-02 
 2.505004e-02 -1.487936e-02 
 2.537078e-02 -1.487988e-02 
 2.569153e-02 -1.488043e-02 
 2.601227e-02 -1.488101e-02 
 2.633301e-02 -1.488163e-02 
 2.665375e-02 -1.488228e-02 
 2.697450e-02 -1.488296e-02 
 2.729524e-02 -1.488370e-02 
 2.761598e-02 -1.488447e-02 
 2.793673e-02 -1.488527e-02 
 2.825747e-02 -1.488611e-02 
 2.857821e-02 -1.488696e-02 
 2.889896e-02 -1.488784e-02 
 2.921970e-02 -1.488872e-02 
 2.954044e-02 -1.488964e-02 
 2.986119e-02 -1.489059e-02 
 3.018193e-02 -1.489158e-02 
 3.050267e-02 -1.489260e-02 
 3.082342e-02 -1.489364e-02 
 3.114416e-02 -1.489469e-02 
 3.146490e-02 -1.489577e-02 
 3.178565e-02 -1.489687e-02 
 3.210639e-02 -1.489799e-02 
 3.242713e-02 -1.489912e-02 
 3.274787e-02 -1.490026e-02 
 3.306862e-02 -1.490140e-02 
 3.338936e-02 -1.490255e-02 
 3.371010e-02 -1.490372e-02 
 3.403085e-02 -1.490491e-02 
 3.435159e-02 -1.490613e-02 
 3.467233e-02 -1.490737e-02 
 3.499308e-02 -1.490862e-02 
 3.531382e-02 -1.490989e-02 
 3.563456e-02 -1.491118e-02 
 3.595531e-02 -1.491250e-02 
 3.627605e-02 -1.491384e-02 
 3.659679e-02 -1.491520e-02 
 3.691754e-02 -1.491658e-02 
 3.723828e-02 -1.491797e-02 
 3.755902e-02 -1.491937e-02 
 3.787977e-02 -1.492077e-02 
 3.820051e-02 -1.492219e-02 
 3.852125e-02 -1.492361e-02 
 3.884200e-02 -1.492504e-02 
 3.916274e-02 -1.492648e-02 
 3.948348e-02 -1.492793e-02 
 3.980423e-02 -1.492940e-02 
 4.012497e-02 -1.493089e-02 
 4.044571e-02 -1.493239e-02 
 4.076645e-02 -1.493389e-02 
 4.108720e-02 -1.493539e-02 
 4.140794e-02 -1.493689e-02 
 4.172868e-02 -1.493837e-02 
 4.204943e-02 -1.493984e-02 
 4.237017e-02 -1.494130e-02 
 4.269091e-02 -1.494273e-02 
 4.301166e-02 -1.494413e-02 
 4.333240e-02 -1.494552e-02 
 4.365314e-02 -1.494687e-02 
