         time tilt_low_s... 
------------- ------------- 
 1.908405e-04  4.849149e-03 
 5.089079e-04  4.810514e-03 
 8.269754e-04  4.774024e-03 
 1.145043e-03  4.739682e-03 
 1.463110e-03  4.707515e-03 
 1.781178e-03  4.677494e-03 
 2.099245e-03  4.649709e-03 
 2.417313e-03  4.625531e-03 
 2.735380e-03  4.610253e-03 
 3.053448e-03  4.604452e-03 
 3.371515e-03  4.599601e-03 
 3.689582e-03  4.595308e-03 
 4.007650e-03  4.592965e-03 
 4.325717e-03  4.594211e-03 
 4.643785e-03  4.603489e-03 
 4.961852e-03  4.621160e-03 
 5.279920e-03  4.643183e-03 
 5.597987e-03  4.662674e-03 
 5.916055e-03  4.673619e-03 
 6.234122e-03  4.668116e-03 
 6.552190e-03  4.645850e-03 
 6.870257e-03  4.608433e-03 
 7.188324e-03  4.558959e-03 
 7.506392e-03  4.498436e-03 
 7.824459e-03  4.419893e-03 
 8.142527e-03  4.316047e-03 
 8.460594e-03  4.189089e-03 
 8.778662e-03  4.046747e-03 
 9.096729e-03  3.888786e-03 
 9.414797e-03  3.713349e-03 
 9.732864e-03  3.518649e-03 
 1.005093e-02  3.298537e-03 
 1.036900e-02  3.052304e-03 
 1.068707e-02  2.776653e-03 
 1.100513e-02  2.475739e-03 
 1.132320e-02  2.152285e-03 
 1.164127e-02  1.806493e-03 
 1.195934e-02  1.435828e-03 
 1.227740e-02  1.037991e-03 
 1.259547e-02  6.169143e-04 
 1.291354e-02  1.787744e-04 
 1.323161e-02 -2.731340e-04 
 1.354967e-02 -7.402338e-04 
 1.386774e-02 -1.219321e-03 
 1.418581e-02 -1.707639e-03 
 1.450388e-02 -2.212432e-03 
 1.482194e-02 -2.736602e-03 
 1.514001e-02 -3.280931e-03 
 1.545808e-02 -3.843643e-03 
 1.577615e-02 -4.418227e-03 
 1.609421e-02 -5.001867e-03 
 1.641228e-02 -5.595221e-03 
 1.673035e-02 -6.195026e-03 
 1.704842e-02 -6.801255e-03 
 1.736648e-02 -7.413812e-03 
 1.768455e-02 -8.034133e-03 
 1.800262e-02 -8.662523e-03 
 1.832069e-02 -9.294344e-03 
 1.863875e-02 -9.923779e-03 
 1.895682e-02 -1.055357e-02 
 1.927489e-02 -1.119107e-02 
 1.959296e-02 -1.183401e-02 
 1.991102e-02 -1.247411e-02 
 2.022909e-02 -1.310510e-02 
 2.054716e-02 -1.371983e-02 
 2.086522e-02 -1.431731e-02 
 2.118329e-02 -1.489852e-02 
 2.150136e-02 -1.546299e-02 
 2.181943e-02 -1.601147e-02 
 2.213749e-02 -1.654296e-02 
 2.245556e-02 -1.704999e-02 
 2.277363e-02 -1.752849e-02 
 2.309170e-02 -1.797538e-02 
 2.340976e-02 -1.839642e-02 
 2.372783e-02 -1.879742e-02 
 2.404590e-02 -1.917686e-02 
 2.436397e-02 -1.953153e-02 
 2.468203e-02 -1.985840e-02 
 2.500010e-02 -2.015392e-02 
 2.531817e-02 -2.042029e-02 
 2.563624e-02 -2.066145e-02 
 2.595430e-02 -2.087748e-02 
 2.627237e-02 -2.106961e-02 
 2.659044e-02 -2.123816e-02 
 2.690851e-02 -2.137794e-02 
 2.722657e-02 -2.148821e-02 
 2.754464e-02 -2.157405e-02 
 2.786271e-02 -2.164001e-02 
 2.818078e-02 -2.168524e-02 
 2.849884e-02 -2.170224e-02 
 2.881691e-02 -2.169118e-02 
 2.913498e-02 -2.165496e-02 
 2.945305e-02 -2.159618e-02 
 2.977111e-02 -2.151673e-02 
 3.008918e-02 -2.141717e-02 
 3.040725e-02 -2.129935e-02 
 3.072532e-02 -2.116324e-02 
 3.104338e-02 -2.100535e-02 
 3.136145e-02 -2.082367e-02 
 3.167952e-02 -2.061754e-02 
 3.199759e-02 -2.038836e-02 
 3.231565e-02 -2.013954e-02 
 3.263372e-02 -1.987481e-02 
 3.295179e-02 -1.959684e-02 
 3.326986e-02 -1.930684e-02 
 3.358792e-02 -1.900810e-02 
 3.390599e-02 -1.870616e-02 
 3.422406e-02 -1.839926e-02 
 3.454213e-02 -1.808696e-02 
 3.486019e-02 -1.777126e-02 
 3.517826e-02 -1.745240e-02 
 3.549633e-02 -1.713109e-02 
 3.581440e-02 -1.680864e-02 
 3.613246e-02 -1.647872e-02 
 3.645053e-02 -1.614011e-02 
 3.676860e-02 -1.579662e-02 
 3.708667e-02 -1.545137e-02 
 3.740473e-02 -1.510855e-02 
 3.772280e-02 -1.477161e-02 
 3.804087e-02 -1.443770e-02 
 3.835893e-02 -1.410279e-02 
 3.867700e-02 -1.376810e-02 
 3.899507e-02 -1.343592e-02 
 3.931314e-02 -1.310550e-02 
 3.963120e-02 -1.277707e-02 
 3.994927e-02 -1.244653e-02 
 4.026734e-02 -1.211041e-02 
 4.058541e-02 -1.176100e-02 
 4.090347e-02 -1.139843e-02 
 4.122154e-02 -1.102187e-02 
 4.153961e-02 -1.063164e-02 
 4.185768e-02 -1.023022e-02 
 4.217574e-02 -9.818545e-03 
 4.249381e-02 -9.399302e-03 
 4.281188e-02 -8.971824e-03 
 4.312995e-02 -8.534144e-03 
 4.344801e-02 -8.084102e-03 
 4.376608e-02 -7.624223e-03 
 4.408415e-02 -7.153266e-03 
 4.440222e-02 -6.666415e-03 
 4.472028e-02 -6.164100e-03 
 4.503835e-02 -5.644947e-03 
 4.535642e-02 -5.106937e-03 
 4.567449e-02 -4.550229e-03 
 4.599255e-02 -3.974054e-03 
 4.631062e-02 -3.370425e-03 
 4.662869e-02 -2.739774e-03 
 4.694676e-02 -2.082790e-03 
 4.726482e-02 -1.401113e-03 
 4.758289e-02 -6.967609e-04 
 4.790096e-02  3.222984e-05 
 4.821903e-02  7.877663e-04 
 4.853709e-02  1.568332e-03 
 4.885516e-02  2.374137e-03 
 4.917323e-02  3.209435e-03 
 4.949130e-02  4.077276e-03 
 4.980936e-02  4.978080e-03 
 5.012743e-02  5.908727e-03 
 5.044550e-02  6.873546e-03 
 5.076357e-02  7.877619e-03 
 5.108163e-02  8.916545e-03 
 5.139970e-02  9.986951e-03 
 5.171777e-02  1.108982e-02 
 5.203584e-02  1.222139e-02 
 5.235390e-02  1.337596e-02 
 5.267197e-02  1.455542e-02 
 5.299004e-02  1.575985e-02 
 5.330811e-02  1.698562e-02 
 5.362617e-02  1.823088e-02 
 5.394424e-02  1.949369e-02 
 5.426231e-02  2.077704e-02 
 5.458038e-02  2.208221e-02 
 5.489844e-02  2.340299e-02 
 5.521651e-02  2.473704e-02 
 5.553458e-02  2.608586e-02 
 5.585264e-02  2.744961e-02 
 5.617071e-02  2.882462e-02 
 5.648878e-02  3.020943e-02 
 5.680685e-02  3.160428e-02 
