         time tilt_up_se... 
------------- ------------- 
 1.908405e-04  1.582587e-03 
 5.089079e-04  1.583236e-03 
 8.269754e-04  1.583796e-03 
 1.145043e-03  1.584390e-03 
 1.463110e-03  1.585010e-03 
 1.781178e-03  1.585415e-03 
 2.099245e-03  1.583996e-03 
 2.417313e-03  1.577714e-03 
 2.735380e-03  1.569158e-03 
 3.053448e-03  1.565607e-03 
 3.371515e-03  1.565524e-03 
 3.689582e-03  1.565025e-03 
 4.007650e-03  1.561693e-03 
 4.325717e-03  1.554127e-03 
 4.643785e-03  1.541586e-03 
 4.961852e-03  1.523401e-03 
 5.279920e-03  1.503383e-03 
 5.597987e-03  1.485288e-03 
 5.916055e-03  1.473053e-03 
 6.234122e-03  1.470287e-03 
 6.552190e-03  1.475897e-03 
 6.870257e-03  1.488077e-03 
 7.188324e-03  1.505496e-03 
 7.506392e-03  1.527497e-03 
 7.824459e-03  1.554246e-03 
 8.142527e-03  1.585490e-03 
 8.460594e-03  1.627400e-03 
 8.778662e-03  1.682683e-03 
 9.096729e-03  1.751740e-03 
 9.414797e-03  1.835657e-03 
 9.732864e-03  1.933106e-03 
 1.005093e-02  2.040023e-03 
 1.036900e-02  2.154788e-03 
 1.068707e-02  2.276575e-03 
 1.100513e-02  2.402662e-03 
 1.132320e-02  2.532115e-03 
 1.164127e-02  2.666662e-03 
 1.195934e-02  2.810234e-03 
 1.227740e-02  2.965289e-03 
 1.259547e-02  3.133349e-03 
 1.291354e-02  3.313578e-03 
 1.323161e-02  3.503510e-03 
 1.354967e-02  3.695778e-03 
 1.386774e-02  3.887060e-03 
 1.418581e-02  4.077836e-03 
 1.450388e-02  4.271625e-03 
 1.482194e-02  4.471092e-03 
 1.514001e-02  4.676905e-03 
 1.545808e-02  4.885716e-03 
 1.577615e-02  5.094903e-03 
 1.609421e-02  5.303716e-03 
 1.641228e-02  5.511561e-03 
 1.673035e-02  5.718008e-03 
 1.704842e-02  5.923582e-03 
 1.736648e-02  6.130364e-03 
 1.768455e-02  6.335174e-03 
 1.800262e-02  6.534978e-03 
 1.832069e-02  6.728771e-03 
 1.863875e-02  6.916477e-03 
 1.895682e-02  7.097095e-03 
 1.927489e-02  7.272480e-03 
 1.959296e-02  7.443394e-03 
 1.991102e-02  7.606246e-03 
 2.022909e-02  7.755374e-03 
 2.054716e-02  7.893742e-03 
 2.086522e-02  8.027095e-03 
 2.118329e-02  8.154498e-03 
 2.150136e-02  8.273153e-03 
 2.181943e-02  8.380528e-03 
 2.213749e-02  8.473029e-03 
 2.245556e-02  8.545409e-03 
 2.277363e-02  8.593185e-03 
 2.309170e-02  8.614286e-03 
 2.340976e-02  8.611759e-03 
 2.372783e-02  8.590236e-03 
 2.404590e-02  8.555381e-03 
 2.436397e-02  8.508565e-03 
 2.468203e-02  8.447902e-03 
 2.500010e-02  8.374075e-03 
 2.531817e-02  8.284113e-03 
 2.563624e-02  8.174208e-03 
 2.595430e-02  8.043547e-03 
 2.627237e-02  7.895019e-03 
 2.659044e-02  7.729300e-03 
 2.690851e-02  7.546975e-03 
 2.722657e-02  7.350509e-03 
 2.754464e-02  7.144323e-03 
 2.786271e-02  6.927409e-03 
 2.818078e-02  6.699684e-03 
 2.849884e-02  6.461150e-03 
 2.881691e-02  6.210321e-03 
 2.913498e-02  5.946297e-03 
 2.945305e-02  5.670639e-03 
 2.977111e-02  5.385222e-03 
 3.008918e-02  5.090423e-03 
 3.040725e-02  4.786752e-03 
 3.072532e-02  4.478161e-03 
 3.104338e-02  4.164166e-03 
 3.136145e-02  3.839424e-03 
 3.167952e-02  3.503916e-03 
 3.199759e-02  3.158987e-03 
 3.231565e-02  2.808000e-03 
 3.263372e-02  2.456122e-03 
 3.295179e-02  2.104364e-03 
 3.326986e-02  1.752003e-03 
 3.358792e-02  1.400335e-03 
 3.390599e-02  1.051669e-03 
 3.422406e-02  7.069371e-04 
 3.454213e-02  3.631020e-04 
 3.486019e-02  2.080980e-05 
 3.517826e-02 -3.142668e-04 
 3.549633e-02 -6.413740e-04 
 3.581440e-02 -9.588018e-04 
 3.613246e-02 -1.265046e-03 
 3.645053e-02 -1.559860e-03 
 3.676860e-02 -1.841700e-03 
 3.708667e-02 -2.109448e-03 
 3.740473e-02 -2.364589e-03 
 3.772280e-02 -2.610057e-03 
 3.804087e-02 -2.848020e-03 
 3.835893e-02 -3.075353e-03 
 3.867700e-02 -3.289936e-03 
 3.899507e-02 -3.491697e-03 
 3.931314e-02 -3.678451e-03 
 3.963120e-02 -3.848071e-03 
 3.994927e-02 -4.001635e-03 
 4.026734e-02 -4.140165e-03 
 4.058541e-02 -4.266338e-03 
 4.090347e-02 -4.383604e-03 
 4.122154e-02 -4.495797e-03 
 4.153961e-02 -4.602839e-03 
 4.185768e-02 -4.700484e-03 
 4.217574e-02 -4.786154e-03 
 4.249381e-02 -4.856673e-03 
 4.281188e-02 -4.910088e-03 
 4.312995e-02 -4.950537e-03 
 4.344801e-02 -4.982708e-03 
 4.376608e-02 -5.003794e-03 
 4.408415e-02 -5.011439e-03 
 4.440222e-02 -5.007575e-03 
 4.472028e-02 -4.994123e-03 
 4.503835e-02 -4.968958e-03 
 4.535642e-02 -4.929554e-03 
 4.567449e-02 -4.879425e-03 
 4.599255e-02 -4.820311e-03 
 4.631062e-02 -4.753712e-03 
 4.662869e-02 -4.683365e-03 
 4.694676e-02 -4.608753e-03 
 4.726482e-02 -4.528916e-03 
 4.758289e-02 -4.447274e-03 
 4.790096e-02 -4.364315e-03 
 4.821903e-02 -4.274730e-03 
 4.853709e-02 -4.178073e-03 
 4.885516e-02 -4.078966e-03 
 4.917323e-02 -3.981012e-03 
 4.949130e-02 -3.886813e-03 
 4.980936e-02 -3.798630e-03 
 5.012743e-02 -3.716048e-03 
 5.044550e-02 -3.632550e-03 
 5.076357e-02 -3.549008e-03 
 5.108163e-02 -3.469094e-03 
 5.139970e-02 -3.391423e-03 
 5.171777e-02 -3.315668e-03 
 5.203584e-02 -3.241116e-03 
 5.235390e-02 -3.168064e-03 
 5.267197e-02 -3.099375e-03 
 5.299004e-02 -3.035618e-03 
 5.330811e-02 -2.975808e-03 
 5.362617e-02 -2.922685e-03 
 5.394424e-02 -2.871136e-03 
 5.426231e-02 -2.823039e-03 
 5.458038e-02 -2.780253e-03 
 5.489844e-02 -2.737453e-03 
 5.521651e-02 -2.695212e-03 
 5.553458e-02 -2.654730e-03 
 5.585264e-02 -2.619166e-03 
 5.617071e-02 -2.589294e-03 
 5.648878e-02 -2.562531e-03 
 5.680685e-02 -2.540797e-03 
 5.712491e-02 -2.516504e-03 
 5.744298e-02 -2.490382e-03 
 5.776105e-02 -2.462683e-03 
 5.807912e-02 -2.429802e-03 
 5.839718e-02 -2.392261e-03 
 5.871525e-02 -2.354432e-03 
 5.903332e-02 -2.320065e-03 
 5.935139e-02 -2.291703e-03 
 5.966945e-02 -2.269140e-03 
 5.998752e-02 -2.250347e-03 
 6.030559e-02 -2.227907e-03 
 6.062366e-02 -2.203486e-03 
 6.094172e-02 -2.179909e-03 
 6.125979e-02 -2.155119e-03 
 6.157786e-02 -2.126278e-03 
 6.189593e-02 -2.092739e-03 
 6.221399e-02 -2.054307e-03 
 6.253206e-02 -2.008906e-03 
 6.285013e-02 -1.958727e-03 
 6.316820e-02 -1.902351e-03 
 6.348626e-02 -1.838650e-03 
 6.380433e-02 -1.771615e-03 
 6.412240e-02 -1.701907e-03 
 6.444047e-02 -1.631923e-03 
 6.475853e-02 -1.560375e-03 
 6.507660e-02 -1.483199e-03 
 6.539467e-02 -1.405541e-03 
 6.571274e-02 -1.329496e-03 
 6.603080e-02 -1.247164e-03 
 6.634887e-02 -1.156795e-03 
 6.666694e-02 -1.061959e-03 
 6.698501e-02 -9.655773e-04 
 6.730307e-02 -8.721802e-04 
 6.762114e-02 -7.833718e-04 
 6.793921e-02 -7.002836e-04 
 6.825728e-02 -6.230173e-04 
 6.857534e-02 -5.531877e-04 
 6.889341e-02 -4.922191e-04 
 6.921148e-02 -4.390036e-04 
 6.952955e-02 -3.922619e-04 
 6.984761e-02 -3.514728e-04 
 7.016568e-02 -3.132749e-04 
 7.048375e-02 -2.743512e-04 
 7.080182e-02 -2.442741e-04 
 7.111988e-02 -2.241247e-04 
 7.143795e-02 -2.109537e-04 
 7.175602e-02 -2.054472e-04 
 7.207408e-02 -2.098447e-04 
 7.239215e-02 -2.236103e-04 
 7.271022e-02 -2.427930e-04 
 7.302829e-02 -2.655923e-04 
 7.334635e-02 -2.952686e-04 
 7.366442e-02 -3.338341e-04 
 7.398249e-02 -3.839818e-04 
 7.430056e-02 -4.500543e-04 
 7.461862e-02 -5.314906e-04 
 7.493669e-02 -6.286408e-04 
 7.525476e-02 -7.397989e-04 
 7.557283e-02 -8.649533e-04 
 7.589089e-02 -1.001593e-03 
 7.620896e-02 -1.145828e-03 
 7.652703e-02 -1.298364e-03 
 7.684510e-02 -1.459111e-03 
 7.716316e-02 -1.632421e-03 
 7.748123e-02 -1.814416e-03 
 7.779930e-02 -2.003293e-03 
 7.811737e-02 -2.195786e-03 
 7.843543e-02 -2.390563e-03 
 7.875350e-02 -2.591994e-03 
 7.907157e-02 -2.797474e-03 
 7.938964e-02 -3.010420e-03 
 7.970770e-02 -3.228288e-03 
 8.002577e-02 -3.451344e-03 
 8.034384e-02 -3.675752e-03 
 8.066191e-02 -3.898486e-03 
 8.097997e-02 -4.120171e-03 
 8.129804e-02 -4.334050e-03 
 8.161611e-02 -4.543185e-03 
 8.193418e-02 -4.745559e-03 
 8.225224e-02 -4.942599e-03 
 8.257031e-02 -5.135021e-03 
 8.288838e-02 -5.319268e-03 
 8.320645e-02 -5.497680e-03 
 8.352451e-02 -5.667557e-03 
 8.384258e-02 -5.829508e-03 
 8.416065e-02 -5.983917e-03 
 8.447872e-02 -6.124649e-03 
 8.479678e-02 -6.250765e-03 
 8.511485e-02 -6.360640e-03 
 8.543292e-02 -6.454817e-03 
 8.575099e-02 -6.533715e-03 
 8.606905e-02 -6.598031e-03 
 8.638712e-02 -6.650430e-03 
 8.670519e-02 -6.691510e-03 
 8.702326e-02 -6.720940e-03 
 8.734132e-02 -6.737822e-03 
 8.765939e-02 -6.741518e-03 
 8.797746e-02 -6.727279e-03 
 8.829553e-02 -6.692379e-03 
 8.861359e-02 -6.642442e-03 
 8.893166e-02 -6.577553e-03 
 8.924973e-02 -6.495063e-03 
 8.956779e-02 -6.392888e-03 
 8.988586e-02 -6.273141e-03 
 9.020393e-02 -6.139124e-03 
 9.052200e-02 -5.989428e-03 
 9.084006e-02 -5.822152e-03 
 9.115813e-02 -5.636092e-03 
 9.147620e-02 -5.431213e-03 
 9.179427e-02 -5.211680e-03 
 9.211233e-02 -4.978326e-03 
 9.243040e-02 -4.731651e-03 
 9.274847e-02 -4.472624e-03 
 9.306654e-02 -4.202694e-03 
 9.338460e-02 -3.921266e-03 
 9.370267e-02 -3.627567e-03 
 9.402074e-02 -3.324593e-03 
 9.433881e-02 -3.013535e-03 
 9.465687e-02 -2.696132e-03 
 9.497494e-02 -2.375762e-03 
 9.529301e-02 -2.053290e-03 
 9.561108e-02 -1.728486e-03 
 9.592914e-02 -1.401417e-03 
 9.624721e-02 -1.073647e-03 
 9.656528e-02 -7.455049e-04 
 9.688335e-02 -4.155400e-04 
 9.720141e-02 -8.552574e-05 
 9.751948e-02  2.446445e-04 
 9.783755e-02  5.747933e-04 
 9.815562e-02  9.041343e-04 
 9.847368e-02  1.234247e-03 
 9.879175e-02  1.561262e-03 
 9.910982e-02  1.888134e-03 
 9.942789e-02  2.217672e-03 
 9.974595e-02  2.546278e-03 
 1.000640e-01  2.873655e-03 
 1.003821e-01  3.197210e-03 
 1.007002e-01  3.518583e-03 
 1.010182e-01  3.838999e-03 
 1.013363e-01  4.153754e-03 
 1.016544e-01  4.460979e-03 
 1.019724e-01  4.759960e-03 
 1.022905e-01  5.050847e-03 
 1.026086e-01  5.334594e-03 
 1.029266e-01  5.613256e-03 
 1.032447e-01  5.887721e-03 
 1.035628e-01  6.162016e-03 
 1.038808e-01  6.432111e-03 
 1.041989e-01  6.695390e-03 
 1.045170e-01  6.955384e-03 
 1.048350e-01  7.204292e-03 
 1.051531e-01  7.439980e-03 
 1.054712e-01  7.667634e-03 
 1.057892e-01  7.890846e-03 
 1.061073e-01  8.104308e-03 
 1.064254e-01  8.303519e-03 
 1.067434e-01  8.494297e-03 
 1.070615e-01  8.673940e-03 
 1.073796e-01  8.841517e-03 
 1.076976e-01  9.001344e-03 
 1.080157e-01  9.151461e-03 
 1.083338e-01  9.284832e-03 
 1.086518e-01  9.408038e-03 
 1.089699e-01  9.514906e-03 
 1.092880e-01  9.615109e-03 
 1.096060e-01  9.710339e-03 
 1.099241e-01  9.793604e-03 
 1.102422e-01  9.857697e-03 
 1.105602e-01  9.898676e-03 
 1.108783e-01  9.925758e-03 
 1.111964e-01  9.930315e-03 
 1.115144e-01  9.919022e-03 
 1.118325e-01  9.897033e-03 
 1.121506e-01  9.859807e-03 
 1.124687e-01  9.800098e-03 
 1.127867e-01  9.719268e-03 
 1.131048e-01  9.615483e-03 
 1.134229e-01  9.489783e-03 
 1.137409e-01  9.342816e-03 
 1.140590e-01  9.181327e-03 
 1.143771e-01  9.003327e-03 
 1.146951e-01  8.810759e-03 
 1.150132e-01  8.605245e-03 
 1.153313e-01  8.383298e-03 
 1.156493e-01  8.154023e-03 
 1.159674e-01  7.918633e-03 
 1.162855e-01  7.669338e-03 
 1.166035e-01  7.410384e-03 
 1.169216e-01  7.145746e-03 
 1.172397e-01  6.871279e-03 
 1.175577e-01  6.586680e-03 
 1.178758e-01  6.292152e-03 
 1.181939e-01  5.996205e-03 
 1.185119e-01  5.696432e-03 
 1.188300e-01  5.396139e-03 
 1.191481e-01  5.093805e-03 
 1.194661e-01  4.787400e-03 
 1.197842e-01  4.473004e-03 
 1.201023e-01  4.145858e-03 
 1.204203e-01  3.803547e-03 
 1.207384e-01  3.448041e-03 
 1.210565e-01  3.083008e-03 
 1.213745e-01  2.703121e-03 
 1.216926e-01  2.313643e-03 
 1.220107e-01  1.916243e-03 
 1.223287e-01  1.502046e-03 
 1.226468e-01  1.067999e-03 
 1.229649e-01  6.147386e-04 
 1.232829e-01  1.452018e-04 
 1.236010e-01 -3.299695e-04 
 1.239191e-01 -8.153165e-04 
 1.242371e-01 -1.307258e-03 
 1.245552e-01 -1.804174e-03 
 1.248733e-01 -2.310376e-03 
 1.251913e-01 -2.831385e-03 
 1.255094e-01 -3.363570e-03 
 1.258275e-01 -3.900685e-03 
 1.261456e-01 -4.440252e-03 
 1.264636e-01 -4.980597e-03 
 1.267817e-01 -5.520664e-03 
 1.270998e-01 -6.058455e-03 
 1.274178e-01 -6.593713e-03 
 1.277359e-01 -7.124814e-03 
 1.280540e-01 -7.651183e-03 
 1.283720e-01 -8.173116e-03 
 1.286901e-01 -8.693798e-03 
 1.290082e-01 -9.209719e-03 
 1.293262e-01 -9.722075e-03 
 1.296443e-01 -1.022251e-02 
 1.299624e-01 -1.071047e-02 
 1.302804e-01 -1.118709e-02 
 1.305985e-01 -1.164543e-02 
 1.309166e-01 -1.208591e-02 
 1.312346e-01 -1.251250e-02 
 1.315527e-01 -1.292966e-02 
 1.318708e-01 -1.333101e-02 
 1.321888e-01 -1.371861e-02 
 1.325069e-01 -1.409107e-02 
 1.328250e-01 -1.444328e-02 
 1.331430e-01 -1.477499e-02 
 1.334611e-01 -1.509011e-02 
 1.337792e-01 -1.538469e-02 
 1.340972e-01 -1.565525e-02 
 1.344153e-01 -1.589481e-02 
 1.347334e-01 -1.610011e-02 
 1.350514e-01 -1.627344e-02 
 1.353695e-01 -1.641474e-02 
 1.356876e-01 -1.653016e-02 
 1.360056e-01 -1.661702e-02 
 1.363237e-01 -1.667130e-02 
 1.366418e-01 -1.668999e-02 
 1.369598e-01 -1.667016e-02 
 1.372779e-01 -1.660646e-02 
 1.375960e-01 -1.650207e-02 
 1.379140e-01 -1.637038e-02 
 1.382321e-01 -1.621107e-02 
 1.385502e-01 -1.602356e-02 
 1.388683e-01 -1.581265e-02 
 1.391863e-01 -1.556563e-02 
 1.395044e-01 -1.528519e-02 
 1.398225e-01 -1.497731e-02 
 1.401405e-01 -1.463870e-02 
 1.404586e-01 -1.427326e-02 
 1.407767e-01 -1.388994e-02 
 1.410947e-01 -1.349051e-02 
 1.414128e-01 -1.306950e-02 
 1.417309e-01 -1.262425e-02 
 1.420489e-01 -1.214736e-02 
 1.423670e-01 -1.163969e-02 
 1.426851e-01 -1.109898e-02 
 1.430031e-01 -1.053507e-02 
 1.433212e-01 -9.951893e-03 
 1.436393e-01 -9.342060e-03 
 1.439573e-01 -8.711521e-03 
 1.442754e-01 -8.059338e-03 
 1.445935e-01 -7.379409e-03 
 1.449115e-01 -6.676239e-03 
 1.452296e-01 -5.949165e-03 
 1.455477e-01 -5.193417e-03 
 1.458657e-01 -4.421022e-03 
 1.461838e-01 -3.630254e-03 
 1.465019e-01 -2.824872e-03 
 1.468199e-01 -2.009104e-03 
 1.471380e-01 -1.177574e-03 
 1.474561e-01 -3.348843e-04 
 1.477741e-01  5.109452e-04 
 1.480922e-01  1.356695e-03 
 1.484103e-01  2.206156e-03 
 1.487283e-01  3.055864e-03 
 1.490464e-01  3.908993e-03 
 1.493645e-01  4.758858e-03 
 1.496825e-01  5.605609e-03 
 1.500006e-01  6.447985e-03 
 1.503187e-01  7.280135e-03 
 1.506367e-01  8.100850e-03 
 1.509548e-01  8.907146e-03 
 1.512729e-01  9.699703e-03 
 1.515909e-01  1.047775e-02 
 1.519090e-01  1.123739e-02 
 1.522271e-01  1.198013e-02 
 1.525452e-01  1.270254e-02 
 1.528632e-01  1.340474e-02 
 1.531813e-01  1.408020e-02 
 1.534994e-01  1.472947e-02 
 1.538174e-01  1.535352e-02 
 1.541355e-01  1.594072e-02 
 1.544536e-01  1.650873e-02 
 1.547716e-01  1.704850e-02 
 1.550897e-01  1.754955e-02 
 1.554078e-01  1.801748e-02 
 1.557258e-01  1.844919e-02 
 1.560439e-01  1.884125e-02 
 1.563620e-01  1.919038e-02 
 1.566800e-01  1.948749e-02 
 1.569981e-01  1.972437e-02 
 1.573162e-01  1.991390e-02 
 1.576342e-01  2.003039e-02 
 1.579523e-01  2.007297e-02 
 1.582704e-01  2.004531e-02 
 1.585884e-01  1.995411e-02 
 1.589065e-01  1.978486e-02 
 1.592246e-01  1.953002e-02 
 1.595426e-01  1.920382e-02 
 1.598607e-01  1.880932e-02 
 1.601788e-01  1.835506e-02 
 1.604968e-01  1.784807e-02 
 1.608149e-01  1.728519e-02 
 1.611330e-01  1.667654e-02 
 1.614510e-01  1.601859e-02 
 1.617691e-01  1.529705e-02 
 1.620872e-01  1.452048e-02 
 1.624052e-01  1.368953e-02 
 1.627233e-01  1.280988e-02 
 1.630414e-01  1.189176e-02 
 1.633594e-01  1.094651e-02 
 1.636775e-01  9.984272e-03 
 1.639956e-01  9.004035e-03 
 1.643136e-01  8.005343e-03 
 1.646317e-01  6.988265e-03 
 1.649498e-01  5.959621e-03 
 1.652678e-01  4.914342e-03 
 1.655859e-01  3.849358e-03 
 1.659040e-01  2.775583e-03 
 1.662221e-01  1.691821e-03 
 1.665401e-01  6.002243e-04 
 1.668582e-01 -4.806818e-04 
 1.671763e-01 -1.551973e-03 
 1.674943e-01 -2.617559e-03 
 1.678124e-01 -3.681359e-03 
 1.681305e-01 -4.735574e-03 
 1.684485e-01 -5.778081e-03 
 1.687666e-01 -6.811658e-03 
 1.690847e-01 -7.836006e-03 
 1.694027e-01 -8.839753e-03 
 1.697208e-01 -9.833870e-03 
 1.700389e-01 -1.080023e-02 
 1.703569e-01 -1.174384e-02 
 1.706750e-01 -1.267308e-02 
 1.709931e-01 -1.356827e-02 
 1.713111e-01 -1.442419e-02 
 1.716292e-01 -1.525461e-02 
 1.719473e-01 -1.604970e-02 
 1.722653e-01 -1.679104e-02 
 1.725834e-01 -1.747831e-02 
 1.729015e-01 -1.811493e-02 
 1.732195e-01 -1.869685e-02 
 1.735376e-01 -1.922708e-02 
 1.738557e-01 -1.971028e-02 
 1.741737e-01 -2.015060e-02 
 1.744918e-01 -2.055191e-02 
 1.748099e-01 -2.090827e-02 
 1.751279e-01 -2.121165e-02 
 1.754460e-01 -2.144644e-02 
 1.757641e-01 -2.163829e-02 
 1.760821e-01 -2.178508e-02 
 1.764002e-01 -2.189253e-02 
 1.767183e-01 -2.197372e-02 
 1.770363e-01 -2.202132e-02 
 1.773544e-01 -2.204917e-02 
 1.776725e-01 -2.205257e-02 
 1.779905e-01 -2.201869e-02 
 1.783086e-01 -2.195767e-02 
 1.786267e-01 -2.186851e-02 
 1.789447e-01 -2.174777e-02 
 1.792628e-01 -2.158924e-02 
 1.795809e-01 -2.139274e-02 
 1.798990e-01 -2.117244e-02 
 1.802170e-01 -2.093174e-02 
 1.805351e-01 -2.067098e-02 
 1.808532e-01 -2.039442e-02 
 1.811712e-01 -2.009785e-02 
 1.814893e-01 -1.977786e-02 
 1.818074e-01 -1.941745e-02 
 1.821254e-01 -1.902516e-02 
 1.824435e-01 -1.861509e-02 
 1.827616e-01 -1.818636e-02 
 1.830796e-01 -1.773227e-02 
 1.833977e-01 -1.726656e-02 
 1.837158e-01 -1.678974e-02 
 1.840338e-01 -1.630909e-02 
 1.843519e-01 -1.582639e-02 
 1.846700e-01 -1.534134e-02 
 1.849880e-01 -1.486556e-02 
 1.853061e-01 -1.440042e-02 
 1.856242e-01 -1.393834e-02 
 1.859422e-01 -1.349571e-02 
 1.862603e-01 -1.307998e-02 
 1.865784e-01 -1.268360e-02 
 1.868964e-01 -1.230550e-02 
 1.872145e-01 -1.194095e-02 
 1.875326e-01 -1.159112e-02 
 1.878506e-01 -1.122623e-02 
 1.881687e-01 -1.085608e-02 
 1.884868e-01 -1.048710e-02 
 1.888048e-01 -1.011886e-02 
 1.891229e-01 -9.750987e-03 
 1.894410e-01 -9.374275e-03 
 1.897590e-01 -8.997225e-03 
 1.900771e-01 -8.596221e-03 
 1.903952e-01 -8.159177e-03 
 1.907132e-01 -7.698578e-03 
 1.910313e-01 -7.210933e-03 
 1.913494e-01 -6.698105e-03 
 1.916674e-01 -6.166277e-03 
 1.919855e-01 -5.613163e-03 
 1.923036e-01 -5.044244e-03 
 1.926216e-01 -4.460426e-03 
 1.929397e-01 -3.859204e-03 
 1.932578e-01 -3.231390e-03 
 1.935759e-01 -2.578547e-03 
 1.938939e-01 -1.911629e-03 
 1.942120e-01 -1.224031e-03 
 1.945301e-01 -5.179340e-04 
 1.948481e-01  2.040389e-04 
 1.951662e-01  9.271973e-04 
 1.954843e-01  1.660857e-03 
 1.958023e-01  2.406514e-03 
 1.961204e-01  3.166271e-03 
 1.964385e-01  3.945354e-03 
 1.967565e-01  4.732360e-03 
 1.970746e-01  5.523978e-03 
 1.973927e-01  6.317197e-03 
 1.977107e-01  7.121656e-03 
 1.980288e-01  7.923926e-03 
 1.983469e-01  8.716220e-03 
 1.986649e-01  9.510891e-03 
 1.989830e-01  1.029352e-02 
 1.993011e-01  1.107302e-02 
 1.996191e-01  1.184553e-02 
 1.999372e-01  1.259515e-02 
 2.002553e-01  1.333510e-02 
 2.005733e-01  1.405367e-02 
