Velocity, Vel [m/s]
1453,0
0.00000000,0.0000000000000000
0.00390000,-0.0006636746250830
0.00780000,-0.0006608715027576
0.01180000,-0.0006726033780208
0.01570000,-0.0007030074522008
0.01960000,-0.0007446503969114
0.02350000,-0.0007816530741953
0.02740000,-0.0007945252685639
0.03130000,-0.0007694227636528
0.03520000,-0.0007032583120332
0.03910000,-0.0006057178488013
0.04300000,-0.0004978369605264
0.04690000,-0.0004052627995267
0.05080000,-0.0003513097886144
0.05470000,-0.0003499658748477
0.05860000,-0.0004041529090784
0.06250000,-0.0005079355215999
0.06640000,-0.0006489449051286
0.07030000,-0.0008172107981792
0.07430000,-0.0010067805094290
0.07820000,-0.0012137780607011
0.08210000,-0.0014466684393072
0.08600000,-0.0017159054187071
0.08990000,-0.0020173971030229
0.09380000,-0.0023319877604298
0.09770000,-0.0026242496896889
0.10160000,-0.0028504499876274
0.10550000,-0.0029680165689712
0.10940000,-0.0029402656456487
0.11330000,-0.0027405737993590
0.11720000,-0.0023593881411097
0.12110000,-0.0018135120483949
0.12500000,-0.0011535027828929
0.12890000,-0.0004680124698887
0.13280000,0.0001328402773523
0.13680000,0.0005253804040512
0.14070000,0.0005899671995861
0.14460000,0.0002734459828230
0.14850000,-0.0003805691558031
0.15240000,-0.0012284304199765
0.15630000,-0.0020365964046037
0.16020000,-0.0025375065297295
0.16410000,-0.0024880054758271
0.16800000,-0.0017152353020796
0.17190000,-0.0001522275594173
0.17580000,0.0021639810379488
0.17970000,0.0051019856776095
0.18360000,0.0084814573164422
0.18750000,0.0121148151194746
0.19140000,0.0157961611063275
0.19530000,0.0193838610350948
0.19930000,0.0227157318371173
0.20320000,0.0255250686306969
0.20710000,0.0276491689618292
0.21100000,0.0289934968525108
0.21490000,0.0294824823497621
0.21880000,0.0291769770492251
0.22270000,0.0282515880264193
0.22660000,0.0269959032982472
0.23050000,0.0257974972950182
0.23440000,0.0250622135856174
0.23830000,0.0251403735262645
0.24220000,0.0262259417807481
0.24610000,0.0283106638789400
0.25000000,0.0311785083938536
0.25390000,0.0344142600492210
0.25780000,0.0375479973878777
0.26180000,0.0400954622155619
0.26570000,0.0416110656290132
0.26960000,0.0419339460494966
0.27350000,0.0411581305231745
0.27740000,0.0395254686873843
0.28130000,0.0373992195333950
0.28520000,0.0351214687711737
0.28910000,0.0329345356721928
0.29300000,0.0309139611391561
0.29690000,0.0289556434185830
0.30080000,0.0268438819978925
0.30470000,0.0243527609956232
0.30860000,0.0213335187772056
0.31250000,0.0177782270646537
0.31640000,0.0138800182749005
0.32030000,0.0098825997153010
0.32430000,0.0061221367874821
0.32820000,0.0030559339867064
0.33210000,0.0009367457718691
0.33600000,-0.0001487378660804
0.33990000,-0.0002123436855600
0.34380000,0.0005177692218572
0.34770000,0.0016813307678712
0.35160000,0.0028477003806757
0.35550000,0.0035799381619328
0.35940000,0.0035309375047598
0.36330000,0.0025013438292600
0.36720000,0.0005080529831184
0.37110000,-0.0022184068622406
0.37500000,-0.0052964772200490
0.37890000,-0.0082786908503100
0.38280000,-0.0108242848967541
0.38680000,-0.0127239245114471
0.39070000,-0.0138807597918470
0.39460000,-0.0144263746816524
0.39850000,-0.0146157778812675
0.40240000,-0.0146856316712471
0.40630000,-0.0148161419173558
0.41020000,-0.0150452477725351
0.41410000,-0.0152774611327230
0.41800000,-0.0153631423706274
0.42190000,-0.0151861914862210
0.42580000,-0.0147354736639264
0.42970000,-0.0141070348946773
0.43360000,-0.0134646127668935
0.43750000,-0.0129770734799442
0.44140000,-0.0127572771734031
0.44530000,-0.0128450083388495
0.44930000,-0.0132055691188895
0.45320000,-0.0137622465945893
0.45710000,-0.0144727005714034
0.46100000,-0.0153478436224767
0.46490000,-0.0164278839786355
0.46880000,-0.0177465154597349
0.47270000,-0.0192798715379241
