Velocity, Vel [m/s]
1141,0
0.00000000,-0.0000000000000000
0.00390000,0.0009693333261293
0.00790000,0.0009670864291559
0.01180000,0.0009619398309767
0.01570000,0.0009533408803678
0.01960000,0.0009410656286207
0.02350000,0.0009255963417492
0.02740000,0.0009082963982655
0.03130000,0.0008912877348006
0.03520000,0.0008770214673130
0.03910000,0.0008681788906940
0.04300000,0.0008681086692896
0.04690000,0.0008806978621395
0.05080000,0.0009092036224768
0.05470000,0.0009545689814592
0.05860000,0.0010141744655714
0.06250000,0.0010808577754966
0.06640000,0.0011427477363065
0.07040000,0.0011834842490832
0.07430000,0.0011855093221802
0.07820000,0.0011391245147280
0.08210000,0.0010499431397125
0.08600000,0.0009405582904948
0.08990000,0.0008463712240246
0.09380000,0.0008064211195092
0.09770000,0.0008557876263036
0.10160000,0.0010206431420138
0.10550000,0.0013127028527615
0.10940000,0.0017255959182858
0.11330000,0.0022346112649012
0.11720000,0.0028054113347364
0.12110000,0.0034042784573490
0.12500000,0.0039985519010145
0.12890000,0.0045635994582372
0.13290000,0.0050711103185562
0.13680000,0.0054810968660118
0.14070000,0.0057721183840890
0.14460000,0.0059382311800494
0.14850000,0.0059779647611846
0.15240000,0.0059057502234946
0.15630000,0.0057526046183521
0.16020000,0.0055736896904653
0.16410000,0.0054476127811028
0.16800000,0.0054567592345409
0.17190000,0.0056674534648612
0.17580000,0.0061114423678422
0.17970000,0.0067804164839106
0.18360000,0.0076225311670087
0.18750000,0.0085362000199873
0.19140000,0.0094018084133199
0.19540000,0.0100955975303314
0.19930000,0.0105087442303515
0.20320000,0.0106105869407544
0.20710000,0.0104343469979838
0.21100000,0.0100435422483263
0.21490000,0.0095285766299470
0.21880000,0.0089792837626396
0.22270000,0.0084651379093039
0.22660000,0.0080227997521050
0.23050000,0.0076405568599718
0.23440000,0.0072650699795309
0.23830000,0.0068358255638069
0.24220000,0.0063082891322250
0.24610000,0.0056652867993941
0.25000000,0.0049280394598331
0.25390000,0.0041306604037241
0.25790000,0.0033390926782587
0.26180000,0.0026603689128908
0.26570000,0.0021658482919048
0.26960000,0.0018873627128348
0.27350000,0.0018272774263401
0.27740000,0.0019402471246697
0.28130000,0.0021587189317202
0.28520000,0.0024039261886412
0.28910000,0.0025892495026915
0.29300000,0.0026347880778103
0.29690000,0.0024852200126498
0.30080000,0.0021332726886726
0.30470000,0.0016210678308038
0.30860000,0.0010231059087096
0.31250000,0.0004277900219954
0.31640000,-0.0000936167019643
0.32040000,-0.0004883944312483
0.32430000,-0.0007219171848241
0.32820000,-0.0008097773303903
0.33210000,-0.0008001159550628
0.33600000,-0.0007416327208647
0.33990000,-0.0006729224001259
0.34380000,-0.0006078481545905
0.34770000,-0.0005425698615889
0.35160000,-0.0004695932565980
0.35550000,-0.0003837417732550
0.35940000,-0.0002836745349500
0.36330000,-0.0001707694651958
0.36720000,-0.0000532107875915
0.37110000,0.0000514516707152
0.37500000,0.0001227681528901
0.37890000,0.0001472990872276
0.38290000,0.0001229564059871
0.38680000,0.0000512353403290
0.39070000,-0.0000755930863974
0.39460000,-0.0002743685201725
0.39850000,-0.0005591318943945
0.40240000,-0.0009299720706082
0.40630000,-0.0013700481513590
0.41020000,-0.0018509499764321
0.41410000,-0.0023381702812160
0.41800000,-0.0027938774432643
0.42190000,-0.0031809827076625
0.42580000,-0.0034730000844966
0.42970000,-0.0036630175908280
