Velocity, Vel [m/s]
4606,0
0.00000000,0.0000000000000000
0.00390000,-0.0000003708049583
0.00780000,0.0000025246059109
0.01170000,0.0000084853102402
0.01560000,0.0000180524436640
0.01950000,0.0000313995600807
0.02340000,0.0000484518942846
0.02730000,0.0000690823923443
0.03120000,0.0000933028459958
0.03510000,0.0001213276197241
0.03900000,0.0001536020022851
0.04300000,0.0001905848145032
0.04690000,0.0002324136173770
0.05080000,0.0002790989894799
0.05470000,0.0003305299957477
0.05860000,0.0003864323670465
0.06250000,0.0004467844723718
0.06640000,0.0005120645949889
0.07030000,0.0005835820096112
0.07420000,0.0006636499775360
0.07810000,0.0007552468947549
0.08200000,0.0008612925414747
0.08590000,0.0009835245674563
0.08980000,0.0011214575544502
0.09370000,0.0012716006288640
0.09760000,0.0014269905738984
0.10150000,0.0015777568411749
0.10550000,0.0017120054866561
0.10940000,0.0018174417851817
0.11330000,0.0018845268217352
0.11720000,0.0019084901720514
0.12110000,0.0018904738540353
0.12500000,0.0018383705989959
0.12890000,0.0017659392037958
0.13280000,0.0016908198991839
0.13670000,0.0016314691807413
0.14060000,0.0016036720077453
0.14450000,0.0016168958703578
0.14840000,0.0016719653439924
0.15230000,0.0017591353178801
0.15620000,0.0018577689796387
0.16010000,0.0019398510775991
0.16400000,0.0019705287488908
0.16800000,0.0019179968388655
0.17190000,0.0017645209865766
0.17580000,0.0015018866655863
0.17970000,0.0011369033024813
0.18360000,0.0006951324531128
0.18750000,0.0002122046458934
0.19140000,-0.0002704944701244
0.19530000,-0.0007138524539536
0.19920000,-0.0010895109935465
0.20310000,-0.0013840024946857
0.20700000,-0.0016021086469636
0.21090000,-0.0017641944702983
0.21480000,-0.0019041133757172
0.21870000,-0.0020651807264006
0.22260000,-0.0022899338137552
0.22650000,-0.0026238717849726
0.23050000,-0.0030982922538771
0.23440000,-0.0037136077300887
0.23830000,-0.0044627000693048
0.24220000,-0.0053216744163578
0.24610000,-0.0062401208545480
0.25000000,-0.0071581493727146
0.25390000,-0.0080088246577312
0.25780000,-0.0087282450666103
0.26170000,-0.0092664541024092
0.26560000,-0.0095934936758429
0.26950000,-0.0097042056931133
0.27340000,-0.0096200250840292
0.27730000,-0.0093864110893464
0.28120000,-0.0090663291370288
0.28510000,-0.0087344774760522
0.28900000,-0.0084543480189326
0.29300000,-0.0082764939641848
0.29690000,-0.0082402285830377
0.30080000,-0.0083424892599978
0.30470000,-0.0085470894226669
0.30860000,-0.0088026159597076
0.31250000,-0.0090427927974702
0.31640000,-0.0092076637685135
0.32030000,-0.0092581199676699
0.32420000,-0.0091829285961290
0.32810000,-0.0090003804855753
0.33200000,-0.0087499207064417
0.33590000,-0.0084828025635224
0.33980000,-0.0082501019910657
0.34370000,-0.0080912228064890
0.34760000,-0.0080260598728050
0.35150000,-0.0080514868874035
0.35550000,-0.0081492873806771
0.35940000,-0.0082983939572216
0.36330000,-0.0084804387495527
0.36720000,-0.0086862786849318
0.37110000,-0.0089191484756440
0.37500000,-0.0091923541185497
0.37890000,-0.0095267183148836
0.38280000,-0.0099437336916118
0.38670000,-0.0104568151290402
0.39060000,-0.0110644163316792
0.39450000,-0.0117512513706808
0.39840000,-0.0124927026903961
0.40230000,-0.0132634139078360
0.40620000,-0.0140424322849995
0.41010000,-0.0148098799395217
0.41400000,-0.0155649643933531
0.41800000,-0.0163148175815252
0.42190000,-0.0170572053805100
0.42580000,-0.0178038768506340
0.42970000,-0.0185546732294308
0.43360000,-0.0192760766537946
0.43750000,-0.0199204506743986
0.44140000,-0.0204305922855269
0.44530000,-0.0207524190502207
0.44920000,-0.0208463362812702
0.45310000,-0.0206954810538936
0.45700000,-0.0203095412630189
0.46090000,-0.0197265781876637
0.46480000,-0.0189983053431857
0.46870000,-0.0181706051103246
0.47260000,-0.0172828715939527
0.47650000,-0.0163267863603673
0.48050000,-0.0152858657587186
0.48440000,-0.0141794094441461
0.48830000,-0.0129867472470404
0.49220000,-0.0116864472893393
0.49610000,-0.0103015552462092
0.50000000,-0.0088673463298189
