Velocity, Vel [m/s]
1386,0
0.00000000,0.0000000000000000
0.00390000,-0.0005462687581920
0.00790000,-0.0005530700107193
0.01180000,-0.0005697023976816
0.01570000,-0.0005921610957310
0.01960000,-0.0006112137223506
0.02350000,-0.0006157031585819
0.02740000,-0.0005976890469955
0.03130000,-0.0005557968849462
0.03520000,-0.0004965521135571
0.03910000,-0.0004331923986891
0.04300000,-0.0003813800823136
0.04690000,-0.0003551238373330
0.05080000,-0.0003628718242848
0.05470000,-0.0004059909339994
0.05860000,-0.0004794321709535
0.06250000,-0.0005739098048195
0.06640000,-0.0006836137868380
0.07040000,-0.0008084621048122
0.07430000,-0.0009503719945070
0.07820000,-0.0011149927030636
0.08210000,-0.0013030260490544
0.08600000,-0.0015028620525733
0.08990000,-0.0016961728610306
0.09380000,-0.0018603363322217
0.09770000,-0.0019713755820368
0.10160000,-0.0020055701916948
0.10550000,-0.0019405318837373
0.10940000,-0.0017599754031191
0.11330000,-0.0014605170980728
0.11720000,-0.0010584278972836
0.12110000,-0.0005946111077951
0.12500000,-0.0001375828248040
0.12890000,0.0002265319701316
0.13290000,0.0004100394088857
0.13680000,0.0003505706684720
0.14070000,0.0000506552575488
0.14460000,-0.0004131170468601
0.14850000,-0.0009078212737436
0.15240000,-0.0012697704767858
0.15630000,-0.0013408134484564
0.16020000,-0.0009987017421626
0.16410000,-0.0001794289786642
0.16800000,0.0011095161834577
0.17190000,0.0028026412780453
0.17580000,0.0047961449719259
0.17970000,0.0069776340972472
0.18360000,0.0092408262552070
0.18750000,0.0114664175532015
0.19140000,0.0135598337828820
0.19540000,0.0154116987370377
0.19930000,0.0168658676333549
0.20320000,0.0178396791620200
0.20710000,0.0183046661951266
0.21100000,0.0182593423732579
0.21490000,0.0177953781307304
0.21880000,0.0170862136902344
0.22270000,0.0163738747188460
0.22660000,0.0159315005554027
0.23050000,0.0159944879027613
0.23440000,0.0167107160949775
0.23830000,0.0180954425459391
0.24220000,0.0200209508159696
0.24610000,0.0222309403807534
0.25000000,0.0243746208253931
0.25390000,0.0261116779950024
0.25790000,0.0271718548890973
0.26180000,0.0273965551304721
0.26570000,0.0268271682582108
0.26960000,0.0256542771968601
0.27350000,0.0241406031166253
0.27740000,0.0225540785143066
0.28130000,0.0210730449976444
0.28520000,0.0197575231619023
0.28910000,0.0185474899748635
0.29300000,0.0173012768695913
0.29690000,0.0158559539763537
0.30080000,0.0140970840563689
0.30470000,0.0119936892794382
0.30860000,0.0096076693233813
0.31250000,0.0071082118418923
0.31640000,0.0046800370152820
0.32040000,0.0025451646896665
0.32430000,0.0009706416418515
0.32820000,0.0000724405999642
0.33210000,-0.0001632566024035
0.33600000,0.0001728599300622
0.33990000,0.0008676005627749
0.34380000,0.0016509059229937
0.34770000,0.0022438737992764
0.35160000,0.0024065148440534
0.35550000,0.0019979764052604
0.35940000,0.0010001645958457
0.36330000,-0.0004751658786672
0.36720000,-0.0022244869768807
0.37110000,-0.0040080395623573
0.37500000,-0.0055942106693239
0.37890000,-0.0068276970624912
0.38290000,-0.0076356551636825
0.38680000,-0.0080196885075810
0.39070000,-0.0080978458079775
0.39460000,-0.0080371002857939
0.39850000,-0.0079668753079981
0.40240000,-0.0079545813152068
0.40630000,-0.0079847481207278
0.41020000,-0.0079881433155575
0.41410000,-0.0078919975866305
0.41800000,-0.0076593952152478
0.42190000,-0.0073157806277478
0.42580000,-0.0069413267530592
0.42970000,-0.0066407376875048
0.43360000,-0.0064990988446425
0.43750000,-0.0065458055247659
0.44140000,-0.0067675960928014
0.44540000,-0.0071292189316273
0.44930000,-0.0076000795257906
0.45320000,-0.0081943904836684
0.45710000,-0.0089463074487258
0.46100000,-0.0098680839504902
0.46490000,-0.0109369416303128
0.46880000,-0.0120877015733822
0.47270000,-0.0132293917110236
0.47660000,-0.0142705631684194
0.48050000,-0.0151416920076036
0.48440000,-0.0158121925126328
0.48830000,-0.0162935941716110
0.49220000,-0.0166235373014671
0.49610000,-0.0168366965864754
0.50000000,-0.0169416189578123
0.50390000,-0.0169060843265717
0.50790000,-0.0166745953701806
0.51180000,-0.0161939578890806
0.51570000,-0.0154170733558320
0.51960000,-0.0143261364584405
0.52350000,-0.0129524890926181
0.52740000,-0.0113729932276636
0.53130000,-0.0096969388345413
0.53520000,-0.0080349994843021
0.53910000,-0.0064710971911591
0.54300000,-0.0050543321521426
0.54690000,-0.0038206180717829
0.55080000,-0.0028157643117452
0.55470000,-0.0021148446042826
0.55860000,-0.0018166469472948
0.56250000,-0.0020033501184728
0.56640000,-0.0027496154617923
0.57040000,-0.0040563837158212
0.57430000,-0.0057951092299180
0.57820000,-0.0077935950408544
0.58210000,-0.0098238732079095
0.58600000,-0.0116094010521602
0.58990000,-0.0129144248585118
0.59380000,-0.0135657921175351
0.59770000,-0.0134751001560194
0.60160000,-0.0126529174138020
0.60550000,-0.0112083351740204
0.60940000,-0.0093420521484421
0.61330000,-0.0073113325173439
0.61720000,-0.0053772528632506
0.62110000,-0.0037517731919379
0.62500000,-0.0025677191522288
0.62890000,-0.0018649167769204
0.63290000,-0.0016096700030846
0.63680000,-0.0017214650623268
0.64070000,-0.0020785548201830
0.64460000,-0.0025513250287436
0.64850000,-0.0030358880427872
0.65240000,-0.0034638124303995
0.65630000,-0.0038096668485392
0.66020000,-0.0040863289034337
0.66410000,-0.0043367191976781
0.66800000,-0.0046224366211539
0.67190000,-0.0049986992150898
0.67580000,-0.0054833487885424
0.67970000,-0.0060349792282415
0.68360000,-0.0065593542407446
0.68750000,-0.0069448039102737
0.69140000,-0.0071031314897381
0.69540000,-0.0070066447231973
0.69930000,-0.0067072810986426
0.70320000,-0.0063316044576830
0.70710000,-0.0060724019702627
0.71100000,-0.0061637819343701
0.71490000,-0.0068340277145152
0.71880000,-0.0082555590653786
0.72270000,-0.0105040566210016
0.72660000,-0.0135403024933932
0.73050000,-0.0172121999707707
0.73440000,-0.0212776817842267
0.73830000,-0.0254335404383766
0.74220000,-0.0293648802330755
0.74610000,-0.0327986407859254
0.75000000,-0.0355310337122055
0.75390000,-0.0374770153238959
0.75790000,-0.0386263647322798
0.76180000,-0.0389902168728590
0.76570000,-0.0386593464890333
0.76960000,-0.0377625711335700
0.77350000,-0.0364232770952522
0.77740000,-0.0347812258528357
0.78130000,-0.0329681769112525
0.78520000,-0.0311117013884094
0.78910000,-0.0293529444958561
0.79300000,-0.0278447151745276
0.79690000,-0.0267548542901205
0.80080000,-0.0262325208723877
0.80470000,-0.0263968103044655
0.80860000,-0.0273230560509021
0.81250000,-0.0289907088850535
0.81640000,-0.0313562802829791
0.82040000,-0.0342676549106566
0.82430000,-0.0374072903878269
0.82820000,-0.0405292078831979
0.83210000,-0.0434256593319640
0.83600000,-0.0458771301187670
0.83990000,-0.0477588027037306
0.84380000,-0.0490136588509196
0.84770000,-0.0496563770193470
0.85160000,-0.0497721930490767
0.85550000,-0.0494834721920189
0.85940000,-0.0489349631486251
0.86330000,-0.0482706479916764
0.86720000,-0.0476317885727890
0.87110000,-0.0471537622797963
0.87500000,-0.0469447471995596
0.87890000,-0.0470713663261353
0.88290000,-0.0475179764562867
0.88680000,-0.0481603083826778
0.89070000,-0.0487955513762565
0.89460000,-0.0491451500550915
0.89850000,-0.0488722157952113
0.90240000,-0.0476439928470667
0.90630000,-0.0451932893811059
0.91020000,-0.0413888786125979
0.91410000,-0.0362892426373349
0.91800000,-0.0301607650299791
0.92190000,-0.0234610655648346
0.92580000,-0.0167855354256109
0.92970000,-0.0107798000762122
0.93360000,-0.0060198930611538
0.93750000,-0.0028789675869580
0.94140000,-0.0014134903039309
0.94540000,-0.0013211502446969
0.94930000,-0.0019867946007084
0.95320000,-0.0025962686406977
0.95710000,-0.0023044693945535
0.96100000,-0.0004154024264691
0.96490000,0.0034660228602824
0.96880000,0.0093372963713814
0.97270000,0.0167968108788666
0.97660000,0.0251423005844902
0.98050000,0.0335325829581674
0.98440000,0.0411838457303838
0.98830000,0.0475262841272442
0.99220000,0.0523217078752087
0.99610000,0.0557012604954865
1.00000000,0.0580869089121192
1.00390000,0.0601371964352001
1.00790000,0.0625106656498186
1.01180000,0.0656435702560304
1.01570000,0.0698082010222443
1.01960000,0.0750237539202109
1.02350000,0.0810297740651784
1.02740000,0.0874446239480146
1.03130000,0.0938419390644445
1.03520000,0.0998591414171832
1.03910000,0.1052874519213968
1.04300000,0.1100868839016237
1.04690000,0.1143798085740414
1.05080000,0.1183653413648797
1.05470000,0.1222547382298006
1.05860000,0.1262082987598926
1.06250000,0.1302417233107852
1.06640000,0.1343356043995528
1.07040000,0.1383447613837707
1.07430000,0.1419455674344474
1.07820000,0.1449693109585801
1.08210000,0.1473360456613110
1.08600000,0.1489456642166438
1.08990000,0.1497801428989362
1.09380000,0.1498337598966613
1.09770000,0.1491119861879479
1.10160000,0.1476552342955891
1.10550000,0.1455428904575660
1.10940000,0.1429279128544301
1.11330000,0.1400452681795044
1.11720000,0.1372176728322774
1.12110000,0.1348251472620716
1.12500000,0.1332225935344643
1.12890000,0.1326421929166960
1.13290000,0.1330698603576716
1.13680000,0.1341669047736050
1.14070000,0.1353025337870312
1.14460000,0.1356219943654459
1.14850000,0.1341851714712311
1.15240000,0.1301704546097575
1.15630000,0.1230669699162125
1.16020000,0.1128140267116856
1.16410000,0.0998255779472709
1.16800000,0.0849157272519865
1.17190000,0.0690775948279335
1.17580000,0.0533022436428135
1.17970000,0.0383347933413655
1.18360000,0.0245212675354289
1.18750000,0.0119168047227061
1.19140000,-0.0000020770660273
1.19540000,-0.0118531060628190
1.19930000,-0.0238611841935962
1.20320000,-0.0365156919703043
1.20710000,-0.0501700923067297
1.21100000,-0.0646881409335823
1.21490000,-0.0798518776089893
1.21880000,-0.0953026240460511
1.22270000,-0.1106598657424539
1.22660000,-0.1256612411826516
1.23050000,-0.1401561152494535
1.23440000,-0.1541646563134890
1.23830000,-0.1677511165129676
1.24220000,-0.1809730960855381
1.24610000,-0.1938215080164924
1.25000000,-0.2060590218107728
1.25390000,-0.2175407654492626
1.25790000,-0.2279448447659960
1.26180000,-0.2365489857258638
1.26570000,-0.2430084063156578
1.26960000,-0.2471547867900982
1.27350000,-0.2487571670440190
1.27740000,-0.2478590420821208
1.28130000,-0.2446437743619912
1.28520000,-0.2394197071580028
1.28910000,-0.2326150929674344
1.29300000,-0.2247086028185378
1.29690000,-0.2162179626971402
1.30080000,-0.2076692288476894
1.30470000,-0.1995592470145304
1.30860000,-0.1923060846975940
1.31250000,-0.1862341251014674
1.31640000,-0.1813994391431420
1.32040000,-0.1776509621432424
1.32430000,-0.1747324184456694
1.32820000,-0.1720845964401289
1.33210000,-0.1690474287633243
1.33600000,-0.1650911018439736
1.33990000,-0.1598143899948838
1.34380000,-0.1530711854117610
1.34770000,-0.1449935236604659
1.35160000,-0.1359402553784258
1.35550000,-0.1264296146115402
1.35940000,-0.1169852931745570
1.36330000,-0.1080478725386951
1.36720000,-0.0998729611950652
1.37110000,-0.0924970595061089
1.37500000,-0.0858347324847970
1.37890000,-0.0795406350842269
1.38290000,-0.0732594209513904
1.38680000,-0.0668601848482243
1.39070000,-0.0600577229776623
1.39460000,-0.0525983229401745
1.39850000,-0.0444343713652595
1.40240000,-0.0355250789679304
1.40630000,-0.0259182316865131
1.41020000,-0.0157623929224664
1.41410000,-0.0053056159861687
1.41800000,0.0050819406199208
1.42190000,0.0149678396719646
1.42580000,0.0239018740333231
1.42970000,0.0314906283182006
1.43360000,0.0374641948494371
1.43750000,0.0417123365014823
1.44140000,0.0443436302690289
1.44540000,0.0456187925718122
1.44930000,0.0458497489722983
1.45320000,0.0454096126170081
1.45710000,0.0446376018097088
1.46100000,0.0437646930969069
1.46490000,0.0429374230418890
1.46880000,0.0422121528514911
1.47270000,0.0415915762468814
1.47660000,0.0410763871188307
1.48050000,0.0406935704626176
1.48440000,0.0405012995801088
1.48830000,0.0405532079274481
