Velocity, Vel [m/s]
1138,0
0.00000000,-0.0000000000000000
0.00390000,0.0004187540564334
0.00780000,0.0004218238132816
0.01180000,0.0004285825810460
0.01570000,0.0004375988221189
0.01960000,0.0004453802370099
0.02350000,0.0004484103250250
0.02740000,0.0004455132081304
0.03130000,0.0004395475027534
0.03520000,0.0004368340997675
0.03910000,0.0004448990772313
0.04300000,0.0004692938400585
0.04690000,0.0005101089849057
0.05080000,0.0005593230587981
0.05470000,0.0006011998410249
0.05860000,0.0006164083701793
0.06250000,0.0005889087475424
0.06640000,0.0005135262482551
0.07030000,0.0003951686887909
0.07430000,0.0002500715637623
0.07820000,0.0001070142814245
0.08210000,-0.0000060749724722
0.08600000,-0.0000655040920648
0.08990000,-0.0000546404977748
0.09380000,0.0000246214562415
0.09770000,0.0001537388878898
0.10160000,0.0003037564805101
0.10550000,0.0004427371457874
0.10940000,0.0005427221988601
0.11330000,0.0005831537759362
0.11720000,0.0005564459164693
0.12110000,0.0004716354065503
0.12500000,0.0003521461839766
0.12890000,0.0002265627966140
0.13280000,0.0001143449392239
0.13680000,0.0000227962572777
0.14070000,-0.0000463538267954
0.14460000,-0.0000954012698265
0.14850000,-0.0001272785356917
0.15240000,-0.0001460364962437
0.15630000,-0.0001590737527655
0.16020000,-0.0001699129975488
0.16410000,-0.0001735584249764
0.16800000,-0.0001600464237492
0.17190000,-0.0001213456342083
0.17580000,-0.0000538566561129
0.17970000,0.0000444888098088
0.18360000,0.0001754271137426
0.18750000,0.0003345002115013
0.19140000,0.0005021754081940
0.19530000,0.0006467905504153
0.19930000,0.0007342303190529
0.20320000,0.0007402874093967
0.20710000,0.0006631152507006
0.21100000,0.0005190695475622
0.21490000,0.0003371477300154
0.21880000,0.0001614593375874
0.22270000,0.0000462768310144
0.22660000,0.0000410290265158
0.23050000,0.0001715765083833
0.23440000,0.0004311773398756
0.23830000,0.0007896160531380
0.24220000,0.0012082586155866
0.24610000,0.0016509965873988
0.25000000,0.0020853059906026
0.25390000,0.0024790263196978
0.25780000,0.0028141222814885
0.26180000,0.0030847354225047
0.26570000,0.0032871847351898
0.26960000,0.0034274203413463
0.27350000,0.0035057421535347
0.27740000,0.0035129038301263
0.28130000,0.0034509214013494
0.28520000,0.0033375231105275
0.28910000,0.0032014001346955
0.29300000,0.0030729296540004
0.29690000,0.0029793761848616
0.30080000,0.0029501125597348
0.30470000,0.0030131528697997
0.30860000,0.0031841504317963
0.31250000,0.0034543287616837
0.31640000,0.0037865796957856
0.32030000,0.0041378149494740
0.32430000,0.0044630755039445
0.32820000,0.0047130225485421
0.33210000,0.0048579023834433
0.33600000,0.0048845911237116
0.33990000,0.0047968756840060
0.34380000,0.0046278940268048
0.34770000,0.0044236110453702
0.35160000,0.0042221906195411
0.35550000,0.0040423178023204
0.35940000,0.0038854116624734
0.36330000,0.0037436659739541
0.36720000,0.0036031660383083
0.37110000,0.0034417749256505
0.37500000,0.0032338433871880
0.37890000,0.0029677519452624
0.38280000,0.0026462142605549
0.38680000,0.0022944462605336
0.39070000,0.0019574106910106
0.39460000,0.0016650983895606
0.39850000,0.0014393740500063
0.40240000,0.0013045271924477
0.40630000,0.0012706431511204
0.41020000,0.0013263297635277
0.41410000,0.0014335470711546
0.41800000,0.0015380606891922
0.42190000,0.0015921818056135
0.42580000,0.0015665110649515
0.42970000,0.0014507666885476
0.43360000,0.0012479911613130
0.43750000,0.0009759359702766
0.44140000,0.0006736234029652
0.44530000,0.0003873393770979
0.44930000,0.0001586371345389
0.45320000,0.0000143639048436
0.45710000,-0.0000504049701133
0.46100000,-0.0000559341504686
0.46490000,-0.0000208657815236
0.46880000,0.0000343949917211
0.47270000,0.0000911355925211
0.47660000,0.0001372140263661
0.48050000,0.0001743418407520
0.48440000,0.0002187339520771
0.48830000,0.0002868595239959
0.49220000,0.0003799565031806
0.49610000,0.0004818676676312
0.50000000,0.0005719981420351
0.50390000,0.0006383012829462
0.50780000,0.0006782858267791
0.51180000,0.0006907452168355
0.51570000,0.0006711468046385
0.51960000,0.0006156788387636
0.52350000,0.0005240462114768
0.52740000,0.0003960444961472
0.53130000,0.0002273699060174
0.53520000,0.0000122941513151
0.53910000,-0.0002454587090123
0.54300000,-0.0005242790491156
0.54690000,-0.0007902361451661
0.55080000,-0.0010141228764634
0.55470000,-0.0011847311194018
0.55860000,-0.0013053851486712
0.56250000,-0.0013808828808383
0.56640000,-0.0014117774390802
0.57030000,-0.0013980906616476
0.57430000,-0.0013467616424819
0.57820000,-0.0012695163829153
0.58210000,-0.0011711057726935
0.58600000,-0.0010500722911166
0.58990000,-0.0009090004116610
0.59380000,-0.0007587640311269
0.59770000,-0.0006130778745825
0.60160000,-0.0004779135382946
0.60550000,-0.0003495438442519
0.60940000,-0.0002235475882147
0.61330000,-0.0001041240015280
0.61720000,-0.0000025045268942
0.62110000,0.0000718817404642
0.62500000,0.0001155705395548
0.62890000,0.0001253491777393
0.63280000,0.0000858137182659
0.63680000,-0.0000247398591433
0.64070000,-0.0002164939097419
0.64460000,-0.0004831318571673
0.64850000,-0.0008005659197292
0.65240000,-0.0011350076450125
0.65630000,-0.0014532868314256
0.66020000,-0.0017202409699039
0.66410000,-0.0018990790774940
0.66800000,-0.0019615051540468
0.67190000,-0.0019006286395510
0.67580000,-0.0017333460209515
0.67970000,-0.0014897112806325
0.68360000,-0.0011999304086363
0.68750000,-0.0008923457820832
0.69140000,-0.0006009533484881
0.69530000,-0.0003594375280853
0.69930000,-0.0001936831971013
0.70320000,-0.0001140466481238
0.70710000,-0.0001051469663791
0.71100000,-0.0001433233535890
0.71490000,-0.0002125048639133
0.71880000,-0.0002992291510001
0.72270000,-0.0003898093482845
0.72660000,-0.0004718968280180
0.73050000,-0.0005423195876120
0.73440000,-0.0006109472153421
0.73830000,-0.0006917001491135
0.74220000,-0.0007897945158803
0.74610000,-0.0008980702952994
0.75000000,-0.0010047644785132
0.75390000,-0.0011010635575540
0.75780000,-0.0011812609699056
0.76180000,-0.0012343480413824
0.76570000,-0.0012433248784349
0.76960000,-0.0012016603512231
0.77350000,-0.0011247994472471
0.77740000,-0.0010468180255460
0.78130000,-0.0010074979750062
0.78520000,-0.0010398968375276
0.78910000,-0.0011704018064671
0.79300000,-0.0014223113477658
0.79690000,-0.0018091200166268
0.80080000,-0.0023238241114153
0.80470000,-0.0029331962269943
0.80860000,-0.0035895968798592
0.81250000,-0.0042465238938728
0.81640000,-0.0048594389829681
0.82030000,-0.0053942824418802
0.82430000,-0.0058138098062334
0.82820000,-0.0060762309891457
0.83210000,-0.0061767013138505
0.83600000,-0.0061371566925805
0.83990000,-0.0059810028094605
0.84380000,-0.0057329265396757
0.84770000,-0.0054143423808903
0.85160000,-0.0050538026428724
0.85550000,-0.0046916395296667
0.85940000,-0.0043670313292110
0.86330000,-0.0041083220790880
0.86720000,-0.0039311227572147
0.87110000,-0.0038510424412484
0.87500000,-0.0038902396271795
0.87890000,-0.0040641912826718
0.88280000,-0.0043827311508092
0.88680000,-0.0048339900990153
0.89070000,-0.0053803844139185
0.89460000,-0.0059955432620189
0.89850000,-0.0066489378846723
0.90240000,-0.0072879377618750
0.90630000,-0.0078579154923235
0.91020000,-0.0083146493686411
0.91410000,-0.0086386403204355
0.91800000,-0.0088336656336860
0.92190000,-0.0089114870386420
0.92580000,-0.0088853617189192
0.92970000,-0.0087743428705907
0.93360000,-0.0086104104666533
0.93750000,-0.0084345840858694
0.94140000,-0.0082844447424797
0.94530000,-0.0081844735877983
0.94930000,-0.0081492810822764
0.95320000,-0.0081891846814411
0.95710000,-0.0083027348101371
0.96100000,-0.0084651219326653
0.96490000,-0.0086241020351689
0.96880000,-0.0087104611202014
0.97270000,-0.0086586451737548
0.97660000,-0.0084187981618576
0.98050000,-0.0079570116986237
0.98440000,-0.0072582289115535
0.98830000,-0.0063368803469390
0.99220000,-0.0052513066641605
0.99610000,-0.0040984397080488
1.00000000,-0.0029906125860320
1.00390000,-0.0020350084734444
1.00780000,-0.0013037004515637
1.01180000,-0.0008390940007888
1.01570000,-0.0006555447161216
1.01960000,-0.0006940953569764
1.02350000,-0.0008335779050017
1.02740000,-0.0009275889960232
1.03130000,-0.0008317074289510
1.03520000,-0.0004468201138014
1.03910000,0.0002625808566128
1.04300000,0.0012685308202457
1.04690000,0.0024854108856837
1.05080000,0.0037871207546741
1.05470000,0.0050306791771529
1.05860000,0.0060927210974842
1.06250000,0.0069031974122857
1.06640000,0.0074566092051622
1.07030000,0.0078107563423294
1.07430000,0.0080599418268043
1.07820000,0.0083107344703152
1.08210000,0.0086817249266032
1.08600000,0.0092721189781848
1.08990000,0.0101257360689243
1.09380000,0.0112242163767972
1.09770000,0.0124962797124415
1.10160000,0.0138489371439612
1.10550000,0.0151970397721894
1.10940000,0.0164744410540218
1.11330000,0.0176423946052981
1.11720000,0.0186901495072641
1.12110000,0.0196412412399042
1.12500000,0.0205461537573059
1.12890000,0.0214473111642971
1.13280000,0.0223838484063578
1.13680000,0.0233557620188536
1.14070000,0.0243096075385445
1.14460000,0.0252195111701357
1.14850000,0.0260652103823789
1.15240000,0.0268016886834886
1.15630000,0.0273930721938739
1.16020000,0.0278140571183666
1.16410000,0.0280595159329784
1.16800000,0.0281405374051413
1.17190000,0.0280665211760849
1.17580000,0.0278438998759502
1.17970000,0.0274878497055454
1.18360000,0.0270380927918811
1.18750000,0.0265600400985909
1.19140000,0.0261323462029864
1.19530000,0.0258265816822458
1.19930000,0.0256984485682128
1.20320000,0.0257779704904250
1.20710000,0.0260397706110819
1.21100000,0.0263853895324801
1.21490000,0.0266476835018006
1.21880000,0.0266199906560108
1.22270000,0.0261109753663725
1.22660000,0.0249899899800929
1.23050000,0.0232089037994397
1.23440000,0.0208128844427321
1.23830000,0.0179305553459202
1.24220000,0.0147647650639285
1.24610000,0.0115456388744194
1.25000000,0.0084735974384342
1.25390000,0.0057012211778991
1.25780000,0.0032531867984240
1.26180000,0.0010991531417501
1.26570000,-0.0007705799796290
1.26960000,-0.0024777692309797
1.27350000,-0.0041837898286949
1.27740000,-0.0060001434458064
1.28130000,-0.0080210366918125
1.28520000,-0.0102781580610492
1.28910000,-0.0127505979888079
1.29300000,-0.0153966295446147
1.29690000,-0.0181609231522168
1.30080000,-0.0209967085291331
1.30470000,-0.0238558595370416
1.30860000,-0.0267051720554781
1.31250000,-0.0295326404059610
1.31640000,-0.0323039875807899
1.32030000,-0.0350201895681949
1.32430000,-0.0376286748023597
1.32820000,-0.0399598455392419
1.33210000,-0.0419224720563693
1.33600000,-0.0434512876848528
1.33990000,-0.0444443700649185
1.34380000,-0.0448537694343126
1.34770000,-0.0446683384558375
1.35160000,-0.0439262201997272
1.35550000,-0.0427169940349037
1.35940000,-0.0411537087426627
1.36330000,-0.0393585518711575
1.36720000,-0.0374549105926711
1.37110000,-0.0355691048088662
1.37500000,-0.0338257088119369
1.37890000,-0.0323395779469830
1.38280000,-0.0311688243918392
1.38680000,-0.0303268390017416
1.39070000,-0.0298058025959373
1.39460000,-0.0295235315422526
1.39850000,-0.0293499862642374
1.40240000,-0.0291441819714357
1.40630000,-0.0287563029319658
1.41020000,-0.0280738999869161
1.41410000,-0.0270469702468514
1.41800000,-0.0256889668546155
1.42190000,-0.0240684131755360
1.42580000,-0.0222858566345309
1.42970000,-0.0204641171741068
1.43360000,-0.0187246086425974
1.43750000,-0.0171572427337715
1.44140000,-0.0158070285128026
1.44530000,-0.0146362480536713
1.44930000,-0.0135750136900611
1.45320000,-0.0125784956300866
1.45710000,-0.0115724075105087
1.46100000,-0.0104843422171365
1.46490000,-0.0092753333071660
1.46880000,-0.0079152303126886
1.47270000,-0.0064034505840956
1.47660000,-0.0047664507833252
1.48050000,-0.0030459768709316
1.48440000,-0.0012982896056387
1.48830000,0.0004090137782467
1.49220000,0.0019955215561536
1.49610000,0.0033816793106066
1.50000000,0.0045079717643840
1.50390000,0.0053433306842191
1.50780000,0.0058912680715973
1.51180000,0.0061716516094213
1.51570000,0.0062092696193797
1.51960000,0.0060575185138450
1.52350000,0.0057921242363239
1.52740000,0.0054893567227117
1.53130000,0.0052115666407610
1.53520000,0.0049900954576766
1.53910000,0.0048314857054645
1.54300000,0.0047340925544871
1.54690000,0.0046958065187526
1.55080000,0.0047143475495015
1.55470000,0.0047835813217941
1.55860000,0.0048965558333489
1.56250000,0.0050483121416530
1.56640000,0.0052298977404959
1.57030000,0.0054267070256970
1.57430000,0.0056125299606834
1.57820000,0.0057559034954120
1.58210000,0.0058476161235729
1.58600000,0.0059010682011990
1.58990000,0.0059396631985276
1.59380000,0.0059954937049966
1.59770000,0.0061100277897167
1.60160000,0.0063419901683795
1.60550000,0.0067649003783010
1.60940000,0.0074431589363735
1.61330000,0.0084142166474848
1.61720000,0.0096723249623473
1.62110000,0.0111763141577524
1.62500000,0.0128565719379125
1.62890000,0.0146000317211648
1.63280000,0.0163075143465282
1.63680000,0.0178705049207666
1.64070000,0.0191556360052608
1.64460000,0.0201271603218276
1.64850000,0.0208047783405233
1.65240000,0.0212075669055183
1.65630000,0.0213916221576470
1.66020000,0.0214273228896305
1.66410000,0.0213955799297494
1.66800000,0.0213783923615278
1.67190000,0.0214351660078113
1.67580000,0.0216004464718823
1.67970000,0.0218840085537497
1.68360000,0.0222770013443080
1.68750000,0.0227482534550670
1.69140000,0.0232349503651634
1.69530000,0.0236582635706513
1.69930000,0.0239379216787016
1.70320000,0.0240099548033361
1.70710000,0.0238577027081978
1.71100000,0.0235030799495862
1.71490000,0.0229928086521043
1.71880000,0.0224016266200215
1.72270000,0.0218193545379259
1.72660000,0.0213311235084616
1.73050000,0.0209937765601781
1.73440000,0.0208216654068393
1.73830000,0.0207948221317167
1.74220000,0.0208771924512812
1.74610000,0.0210302228405507
1.75000000,0.0212142571352888
1.75390000,0.0213869308709661
1.75780000,0.0215101588450408
1.76180000,0.0215569586935399
1.76570000,0.0215109471635523
1.76960000,0.0213623623316508
1.77350000,0.0211028927244376
1.77740000,0.0207294283966469
1.78130000,0.0202548746446934
1.78520000,0.0197114264323669
1.78910000,0.0191431557595124
1.79300000,0.0185937166748776
1.79690000,0.0181000461319095
1.80080000,0.0176957968692690
1.80470000,0.0174116328659334
1.80860000,0.0172652951738388
1.81250000,0.0172486465034233
1.81640000,0.0173257276966140
1.82030000,0.0174491172372322
1.82430000,0.0175695162187227
1.82820000,0.0176357129585034
1.83210000,0.0176009800476731
1.83600000,0.0174260988211959
1.83990000,0.0170896750512964
1.84380000,0.0166008187071206
1.84770000,0.0159936550301327
1.85160000,0.0153144720873186
1.85550000,0.0146124066211852
1.85940000,0.0139368264419318
1.86330000,0.0133354643629670
1.86720000,0.0128455741466516
1.87110000,0.0124823003462223
1.87500000,0.0122359926051632
1.87890000,0.0120839704988086
1.88280000,0.0120045125334968
1.88680000,0.0119817310134940
1.89070000,0.0119979899552589
1.89460000,0.0120238562513832
1.89850000,0.0120227630726956
1.90240000,0.0119625482085613
1.90630000,0.0118195830957613
1.91020000,0.0115769791406622
1.91410000,0.0112240744364492
1.91800000,0.0107634183255339
1.92190000,0.0102190133765016
1.92580000,0.0096310559628689
1.92970000,0.0090407842617823
1.93360000,0.0084753662401095
1.93750000,0.0079488881739408
1.94140000,0.0074790672927775
1.94530000,0.0070857588801198
1.94930000,0.0067929577729520
1.95320000,0.0066253714511006
1.95710000,0.0065864339180034
1.96100000,0.0066753505283714
1.96490000,0.0069002419526433
1.96880000,0.0072608684571772
1.97270000,0.0077420249634311
1.97660000,0.0083137042981213
1.98050000,0.0089401706586092
1.98440000,0.0095884479471030
1.98830000,0.0102240819107551
1.99220000,0.0108067273841732
1.99610000,0.0112918511889080
2.00000000,0.0116410934772504
2.00390000,0.0118327381712144
2.00780000,0.0118551331289124
2.01180000,0.0117047964018562
2.01570000,0.0113923687017478
2.01960000,0.0109446105413486
2.02350000,0.0104179716878549
2.02740000,0.0098932369831260
2.03130000,0.0094447516103652
2.03520000,0.0091208719559705
2.03910000,0.0089371381325271
2.04300000,0.0088774447662273
2.04690000,0.0088982926631717
2.05080000,0.0089257445856724
2.05470000,0.0088702544539221
2.05860000,0.0086443579587467
2.06250000,0.0081837773153801
2.06640000,0.0074715324549453
2.07030000,0.0064946104302990
2.07430000,0.0052708899906305
2.07820000,0.0038815068037399
2.08210000,0.0023893136332610
2.08600000,0.0008632273051499
2.08990000,-0.0006080523089143
2.09380000,-0.0019743367076540
2.09770000,-0.0032130284828677
2.10160000,-0.0043214139029166
2.10550000,-0.0053148032807993
2.10940000,-0.0062223593139381
2.11330000,-0.0070949468549765
2.11720000,-0.0079866488381006
2.12110000,-0.0089397153831888
2.12500000,-0.0099732312106943
2.12890000,-0.0110699223699136
2.13280000,-0.0122205837598401
2.13680000,-0.0133941171294056
2.14070000,-0.0145052817648017
2.14460000,-0.0155003759589389
2.14850000,-0.0163445863162956
2.15240000,-0.0170099090070979
2.15630000,-0.0175181195769585
2.16020000,-0.0179147617254314
2.16410000,-0.0182547116690324
2.16800000,-0.0185990301312079
2.17190000,-0.0190059565728863
2.17580000,-0.0195245396655429
2.17970000,-0.0201722883252620
2.18360000,-0.0209275618302232
2.18750000,-0.0217374894486311
2.19140000,-0.0225291642360425
2.19530000,-0.0232426384439675
2.19930000,-0.0238195069521353
2.20320000,-0.0241908899843629
2.20710000,-0.0243275981128835
2.21100000,-0.0242386044487058
2.21490000,-0.0239569521216726
2.21880000,-0.0235420940943934
2.22270000,-0.0230514046889462
2.22660000,-0.0225297277123645
2.23050000,-0.0220134273310250
2.23440000,-0.0215320401774009
2.23830000,-0.0211049971489325
2.24220000,-0.0207342858588245
2.24610000,-0.0204087877529918
2.25000000,-0.0201199141350920
2.25390000,-0.0198752136045675
2.25780000,-0.0196921563054612
2.26180000,-0.0195874504234339
2.26570000,-0.0195705300447623
2.26960000,-0.0196376542001517
2.27350000,-0.0197791295584346
2.27740000,-0.0199791296544774
2.28130000,-0.0202041129416414
2.28520000,-0.0204046044263089
2.28910000,-0.0205316610389556
2.29300000,-0.0205573707005881
2.29690000,-0.0204822562005800
2.30080000,-0.0203299557336088
2.30470000,-0.0201380899071384
2.30860000,-0.0199587033620339
2.31250000,-0.0198582645286048
2.31640000,-0.0199005323159632
2.32030000,-0.0201370241127932
2.32430000,-0.0205770781781707
2.32820000,-0.0211766289742946
2.33210000,-0.0218813370367096
2.33600000,-0.0226284802106832
2.33990000,-0.0233417620194327
2.34380000,-0.0239528718644620
2.34770000,-0.0244132172962716
2.35160000,-0.0247127154826713
2.35550000,-0.0248841650252488
2.35940000,-0.0249836356297050
2.36330000,-0.0250689012334228
2.36720000,-0.0251843340193274
2.37110000,-0.0253604579434840
2.37500000,-0.0256123852032003
2.37890000,-0.0259273490788471
2.38280000,-0.0262665957154372
