Velocity, Vel [m/s]
1243,0
0.00000000,-0.0000000000000000
0.00390000,0.0004851437581504
0.00780000,0.0004760343065867
0.01170000,0.0004654427587439
0.01560000,0.0004611486017180
0.01950000,0.0004702641494914
0.02340000,0.0004956983707138
0.02730000,0.0005340912703629
0.03120000,0.0005766815086579
0.03510000,0.0006119868209156
0.03900000,0.0006296145479368
0.04290000,0.0006227295810623
0.04680000,0.0005888391408094
0.05070000,0.0005299511866774
0.05460000,0.0004485868614820
0.05860000,0.0003468387862572
0.06250000,0.0002278969647792
0.06640000,0.0000907529494812
0.07030000,-0.0000647810120021
0.07420000,-0.0002305488374265
0.07810000,-0.0003928388401676
0.08200000,-0.0005338133749145
0.08590000,-0.0006350381383107
0.08980000,-0.0006789012114007
0.09370000,-0.0006473742191660
0.09760000,-0.0005241216265778
0.10150000,-0.0003010119332356
0.10540000,0.0000140368576511
0.10930000,0.0003922725936828
0.11320000,0.0007823716977381
0.11710000,0.0011197345418311
0.12110000,0.0013326690162927
0.12500000,0.0013549654778282
0.12890000,0.0011613333503592
0.13280000,0.0007838963534757
0.13670000,0.0003107180348959
0.14060000,-0.0001249673214035
0.14450000,-0.0003783204529403
0.14840000,-0.0003249664951334
0.15230000,0.0001165412012741
0.15620000,0.0009693332844000
0.16010000,0.0022024164478379
0.16400000,0.0037392796179050
0.16790000,0.0054843662200026
0.17180000,0.0073447531565957
0.17570000,0.0092199707670898
0.17960000,0.0110363776389620
0.18360000,0.0127020573472690
0.18750000,0.0140710979313514
0.19140000,0.0150582380494852
0.19530000,0.0156256611305413
0.19920000,0.0157552303505161
0.20310000,0.0155000662316394
0.20700000,0.0149687795949344
0.21090000,0.0143256631589581
0.21480000,0.0137809422071056
0.21870000,0.0135451135182765
0.22260000,0.0137843576211566
0.22650000,0.0145681154947742
0.23040000,0.0158507035386500
0.23430000,0.0174750120505387
0.23820000,0.0191840255643492
0.24210000,0.0207023687909495
0.24610000,0.0217880833007284
0.25000000,0.0222616060919524
0.25390000,0.0221017546819739
0.25780000,0.0214221711180139
0.26170000,0.0203947464104249
0.26560000,0.0192203491319966
0.26950000,0.0180624224215475
0.27340000,0.0170130583910631
0.27730000,0.0160792860988301
0.28120000,0.0151869588974616
0.28510000,0.0142070863405889
0.28900000,0.0130111600752381
0.29290000,0.0115196615446565
0.29680000,0.0097335570307292
0.30070000,0.0077592729846078
0.30460000,0.0057293236131809
0.30860000,0.0038255696542715
0.31250000,0.0022938110945526
0.31640000,0.0012714139477648
0.32030000,0.0007980494888973
0.32420000,0.0008504768900417
0.32810000,0.0012942942792190
0.33200000,0.0019390182342159
0.33590000,0.0025729576654643
0.33980000,0.0029903819692977
0.34370000,0.0030326522735052
0.34760000,0.0026127759499291
0.35150000,0.0017456087509044
0.35540000,0.0005433851694951
0.35930000,-0.0008168143148452
0.36320000,-0.0021337282372777
0.36710000,-0.0032566511802698
0.37110000,-0.0040921863545265
0.37500000,-0.0045942108268653
0.37890000,-0.0048166417197569
0.38280000,-0.0048680987384647
0.38670000,-0.0048483294889665
0.39060000,-0.0048324566139408
0.39450000,-0.0048388605236385
0.39840000,-0.0048387195436468
0.40230000,-0.0047888365016746
0.40620000,-0.0046583465668560
