Velocity, Vel [m/s]
1424,0
0.00000000,0.0000000000000000
0.00390000,0.0000002405155009
0.00790000,-0.0005632533454364
0.01180000,-0.0005811332557500
0.01570000,-0.0006063469773643
0.01960000,-0.0006280867798446
0.02350000,-0.0006332343090078
0.02740000,-0.0006128257970011
0.03130000,-0.0005655576707923
0.03520000,-0.0004987502391382
0.03910000,-0.0004271858061913
0.04300000,-0.0003688553686873
0.04690000,-0.0003404574650598
0.05080000,-0.0003521804370534
0.05470000,-0.0004054454034506
0.05860000,-0.0004941088895633
0.06250000,-0.0006074718821819
0.06640000,-0.0007384262138040
0.07040000,-0.0008848979380729
0.07430000,-0.0010466206566259
0.07820000,-0.0012307838689397
0.08210000,-0.0014442816218730
0.08600000,-0.0016818513186398
0.08990000,-0.0019253890517031
0.09380000,-0.0021433937883390
0.09770000,-0.0022992610372773
0.10160000,-0.0023612642400162
0.10550000,-0.0023061865674050
0.10940000,-0.0021194179512898
0.11330000,-0.0017969382268539
0.11720000,-0.0013531367106916
0.12110000,-0.0008306850524108
0.12500000,-0.0003059922882838
0.12890000,0.0001247415149738
0.13290000,0.0003614143641275
0.13680000,0.0003231246257782
0.14070000,-0.0000064536458739
0.14460000,-0.0005582931374598
0.14850000,-0.0011808916912947
0.15240000,-0.0016603266913310
0.15630000,-0.0017757080105932
0.16020000,-0.0013578328471774
0.16410000,-0.0003266555094261
0.16800000,0.0013013480985205
0.17190000,0.0034439902855928
0.17580000,0.0059783840966737
0.17970000,0.0087667409336905
0.18360000,0.0116682666964839
0.18750000,0.0145227797946332
0.19140000,0.0172109886255468
0.19540000,0.0196024569917306
0.19930000,0.0215013035356586
0.20320000,0.0227946958073623
0.20710000,0.0234377622907675
0.21100000,0.0234276363790490
0.21490000,0.0228797601910559
0.21880000,0.0219942604957282
0.22270000,0.0210379791784621
0.22660000,0.0203248003280737
0.23050000,0.0201606519698422
0.23440000,0.0207861223281090
0.23830000,0.0222902711188463
0.24220000,0.0245663463344540
