Velocity, Vel [m/s]
1150,0
0.00000000,-0.0000000000000000
0.00390000,0.0010753731132371
0.00780000,0.0010751619295722
0.01170000,0.0010773941274458
0.01560000,0.0010832985728524
0.01950000,0.0010922368024510
0.02340000,0.0011011895108493
0.02740000,0.0011051612226728
0.03130000,0.0010987371003483
0.03520000,0.0010783126661043
0.03910000,0.0010453218713416
0.04300000,0.0010086905944979
0.04690000,0.0009839562781415
0.05080000,0.0009899553322959
0.05470000,0.0010446978635738
0.05860000,0.0011622598764471
0.06250000,0.0013506877574750
0.06640000,0.0016108158245554
0.07030000,0.0019356175251841
0.07420000,0.0023121824540700
0.07810000,0.0027248999078710
0.08200000,0.0031551632802184
0.08590000,0.0035850060517035
0.08990000,0.0039906899899354
0.09380000,0.0043379911530132
0.09770000,0.0046027392536481
0.10160000,0.0047757050059706
0.10550000,0.0048603658470574
0.10940000,0.0048801941969669
0.11330000,0.0048761695838424
0.11720000,0.0049079918574187
0.12110000,0.0050501912776375
0.12500000,0.0053736747427334
0.12890000,0.0059223867311565
0.13280000,0.0066926902598815
0.13670000,0.0076298188203274
0.14060000,0.0086381487174480
0.14450000,0.0095961729995001
0.14840000,0.0103847457202878
0.15240000,0.0109086000910261
0.15630000,0.0111173683049296
0.16020000,0.0110341795777911
0.16410000,0.0107391328722182
0.16800000,0.0103305072915386
0.17190000,0.0098963204013524
0.17580000,0.0094896638037408
0.17970000,0.0091234524653592
0.18360000,0.0087734984138960
0.18750000,0.0083855660605397
0.19140000,0.0078901497826035
0.19530000,0.0072333627574458
0.19920000,0.0064022184757293
0.20310000,0.0054335925509472
0.20700000,0.0044138812035653
0.21090000,0.0034336939686549
0.21490000,0.0025928415105478
0.21880000,0.0020056908138574
0.22270000,0.0017219466878170
0.22660000,0.0017285069650588
0.23050000,0.0019680562182140
0.23440000,0.0023291381532047
0.23830000,0.0026866748252936
0.24220000,0.0029289819235993
0.24610000,0.0029704968978093
0.25000000,0.0027643298234931
0.25390000,0.0023095460840264
0.25780000,0.0016612733982832
0.26170000,0.0009195851073307
0.26560000,0.0001987620834483
0.26950000,-0.0004048756314164
0.27340000,-0.0008421721738494
0.27740000,-0.0011043322376000
0.28130000,-0.0012063888629866
0.28520000,-0.0011949366045656
0.28910000,-0.0011293753024820
0.29300000,-0.0010568974076385
0.29690000,-0.0010023519526804
0.30080000,-0.0009592448083917
0.30470000,-0.0009035259050583
0.30860000,-0.0008172058505586
0.31250000,-0.0007004541399061
0.31640000,-0.0005689356145276
0.32030000,-0.0004418406220954
0.32420000,-0.0003367264888919
0.32810000,-0.0002700357346669
0.33200000,-0.0002550480229070
0.33590000,-0.0003024302222871
0.33990000,-0.0004171519170613
0.34380000,-0.0006020962450678
0.34770000,-0.0008725816656282
0.35160000,-0.0012491504558135
0.35550000,-0.0017378376230971
0.35940000,-0.0023176899042989
0.36330000,-0.0029398072668027
0.36720000,-0.0035452672860064
0.37110000,-0.0040853517603616
0.37500000,-0.0045301582442710
0.37890000,-0.0048657248912228
0.38280000,-0.0050901417900404
0.38670000,-0.0052099160026408
0.39060000,-0.0052352324573839
0.39450000,-0.0051742324932156
0.39840000,-0.0050163476089334
0.40240000,-0.0047423069864397
0.40630000,-0.0043462490367224
0.41020000,-0.0038325759091074
0.41410000,-0.0032254273817163
0.41800000,-0.0025657604061992
0.42190000,-0.0018924328971920
0.42580000,-0.0012425719837478
0.42970000,-0.0006521110545910
0.43360000,-0.0001518261526323
0.43750000,0.0002399287305691
0.44140000,0.0005161829585231
0.44530000,0.0006721325679658
0.44920000,0.0006891118218645
0.45310000,0.0005335186688158
0.45700000,0.0001827520583497
0.46090000,-0.0003771418746208
0.46490000,-0.0011217585641071
0.46880000,-0.0019720771044750
0.47270000,-0.0028510599579050
0.47660000,-0.0036686166045190
0.48050000,-0.0043112117541240
0.48440000,-0.0046865956934650
0.48830000,-0.0047395633270213
0.49220000,-0.0044652952691620
0.49610000,-0.0039067944724491
0.50000000,-0.0031384250263393
0.50390000,-0.0022562592623842
0.50780000,-0.0013673445512269
0.51170000,-0.0005768651388502
0.51560000,0.0000321154982852
0.51950000,0.0004174082232991
0.52340000,0.0005799929560022
0.52740000,0.0005520341263641
0.53130000,0.0003819011922025
0.53520000,0.0001253632511429
0.53910000,-0.0001566411627086
0.54300000,-0.0004079360139824
0.54690000,-0.0005955562489745
0.55080000,-0.0007194256725300
0.55470000,-0.0008045764990166
0.55860000,-0.0008825671667781
0.56250000,-0.0009776649095276
0.56640000,-0.0011038536861389
0.57030000,-0.0012652015685184
0.57420000,-0.0014510397611900
0.57810000,-0.0016306070726084
0.58200000,-0.0017599371756662
0.58590000,-0.0018014019999511
0.58990000,-0.0017485135306681
0.59380000,-0.0016364521830487
0.59770000,-0.0015305994586506
0.60160000,-0.0015144972174983
0.60550000,-0.0016821080608086
0.60940000,-0.0021278183945381
0.61330000,-0.0029287342492695
0.61720000,-0.0041173516489720
0.62110000,-0.0056624318017921
0.62500000,-0.0074722343289586
0.62890000,-0.0094173701580951
0.63280000,-0.0113533671390689
0.63670000,-0.0131384849080100
0.64060000,-0.0146487783104982
0.64450000,-0.0157918063449565
0.64840000,-0.0165319563790268
0.65240000,-0.0168804799494591
0.65630000,-0.0168691882224174
0.66020000,-0.0165529110677240
0.66410000,-0.0159911894261174
0.66800000,-0.0152422853457793
0.67190000,-0.0143785319025419
0.67580000,-0.0134764885647285
0.67970000,-0.0126080918809988
0.68360000,-0.0118422263432332
0.68750000,-0.0112487630618567
0.69140000,-0.0109075226854942
0.69530000,-0.0108900238211361
0.69920000,-0.0112455075313605
0.70310000,-0.0119900452248962
0.70700000,-0.0130854997088560
0.71090000,-0.0144919780247662
0.71490000,-0.0161220429853510
0.71880000,-0.0178011771008622
0.72270000,-0.0193958577543622
0.72660000,-0.0208009629889460
0.73050000,-0.0219199486701222
0.73440000,-0.0227205863056939
0.73830000,-0.0232034993805448
0.74220000,-0.0233913223885585
0.74610000,-0.0233312645543291
0.75000000,-0.0230897361576968
0.75390000,-0.0227509474244627
0.75780000,-0.0223972036357529
0.76170000,-0.0220984103788781
0.76560000,-0.0219110157156991
0.76950000,-0.0218747655731073
0.77340000,-0.0220096422747655
0.77740000,-0.0222866779832985
0.78130000,-0.0226086055979359
0.78520000,-0.0228379245699889
0.78910000,-0.0228149493465560
0.79300000,-0.0223758836410781
0.79690000,-0.0213819778539989
0.80080000,-0.0197391812618428
0.80470000,-0.0174296721275556
0.80860000,-0.0145424814156050
0.81250000,-0.0112785472525313
0.81640000,-0.0079247580592012
0.82030000,-0.0048005838608768
0.82420000,-0.0022022859837812
0.82810000,-0.0003504626221291
0.83200000,0.0006620759595755
0.83590000,0.0008977709295376
0.83990000,0.0005891663980439
0.84380000,0.0001070579664630
0.84770000,-0.0001390071082310
0.85160000,0.0002174792770580
0.85550000,0.0014333371651055
0.85940000,0.0035977626737884
0.86330000,0.0066159000906442
0.86720000,0.0102232124335188
0.87110000,0.0140406708905190
0.87500000,0.0176635970749883
0.87890000,0.0207661767302886
0.88280000,0.0231729545540537
0.88670000,0.0248920608470886
0.89060000,0.0260987850978337
0.89450000,0.0270675261342735
0.89840000,0.0281480515771001
0.90240000,0.0296439805446947
0.90630000,0.0317003362683271
0.91020000,0.0343623561846541
0.91410000,0.0375402114466042
0.91800000,0.0410141028182649
0.92190000,0.0445472862571708
0.92580000,0.0479264614956050
0.92970000,0.0510028744862368
0.93360000,0.0537200117576758
0.93750000,0.0561076238695638
0.94140000,0.0582690862605725
0.94530000,0.0603254484319140
0.94920000,0.0623718029674669
0.95310000,0.0644486431002155
0.95700000,0.0665177114170525
0.96090000,0.0685393442874250
0.96490000,0.0704395281643136
0.96880000,0.0720745821390574
0.97270000,0.0733739022039190
0.97660000,0.0743059463075051
0.98050000,0.0748344555416957
0.98440000,0.0749700285607409
0.98830000,0.0747291978019266
0.99220000,0.0741264541055882
0.99610000,0.0731907524832090
1.00000000,0.0719799111178178
1.00390000,0.0706028816717841
1.00780000,0.0692105227522972
1.01170000,0.0679803171397591
1.01560000,0.0670910859931055
1.01950000,0.0666787897351960
1.02340000,0.0668007590164376
1.02740000,0.0673625462058123
1.03130000,0.0680747790889905
1.03520000,0.0685183168241322
1.03910000,0.0682090908661682
1.04300000,0.0666877262313639
1.04690000,0.0636334533416233
1.05080000,0.0589313610123506
1.05470000,0.0527096179320398
1.05860000,0.0453246886878296
1.06250000,0.0372969404593938
1.06640000,0.0291776052206955
1.07030000,0.0214399754372646
1.07420000,0.0143714130971771
1.07810000,0.0080359653644156
1.08200000,0.0023611794462930
1.08590000,-0.0029737107689884
1.08990000,-0.0083228667330506
1.09380000,-0.0138562690017627
1.09770000,-0.0198427312330912
1.10160000,-0.0264533727315342
1.10550000,-0.0336053829742600
1.10940000,-0.0411678054286070
1.11330000,-0.0489532629793866
1.11720000,-0.0567716496189083
1.12110000,-0.0644825499328768
1.12500000,-0.0719876694437497
1.12890000,-0.0792611072532216
1.13280000,-0.0862964170137101
1.13670000,-0.0930769370922882
1.14060000,-0.0995383926451559
1.14450000,-0.1054994848171033
1.14840000,-0.1108173610467666
1.15240000,-0.1152942873225008
1.15630000,-0.1185939026987105
1.16020000,-0.1205766079145444
1.16410000,-0.1212124173113528
1.16800000,-0.1204795734027855
1.17190000,-0.1185047554851106
1.17580000,-0.1154868063294822
1.17970000,-0.1116673575610302
1.18360000,-0.1073182985968334
1.18750000,-0.1027164062869599
1.19140000,-0.0981463270842236
1.19530000,-0.0938788598587141
1.19920000,-0.0901395607583452
1.20310000,-0.0870774303117095
1.20700000,-0.0847581775363146
1.21090000,-0.0831170693903086
1.21490000,-0.0819803617607721
1.21880000,-0.0811015710155589
1.22270000,-0.0801234441232515
1.22660000,-0.0786810643749566
1.23050000,-0.0765163619678249
1.23440000,-0.0735003719365732
1.23830000,-0.0696647584405932
1.24220000,-0.0651835438181891
1.24610000,-0.0603291156544411
1.25000000,-0.0554260691799296
1.25390000,-0.0507717811414132
1.25780000,-0.0465809767980824
1.26170000,-0.0429345328292761
1.26560000,-0.0397787033532517
1.26950000,-0.0369960100871474
1.27340000,-0.0343674705880005
1.27740000,-0.0316800673332589
1.28130000,-0.0288207843937108
1.28520000,-0.0256207474749624
1.28910000,-0.0219531861890964
1.29300000,-0.0178200177325470
1.29690000,-0.0132607258099751
1.30080000,-0.0083725880762355
1.30470000,-0.0033054130638789
1.30860000,0.0017457237350030
1.31250000,0.0065442522215910
1.31640000,0.0108559619992737
1.32030000,0.0144872777556658
1.32420000,0.0173153050955929
1.32810000,0.0192975567958260
1.33200000,0.0204715448136912
1.33590000,0.0209477482451480
1.33990000,0.0208942370772663
1.34380000,0.0205052453150821
1.34770000,0.0199548323225356
1.35160000,0.0193667820230586
1.35550000,0.0188125241782470
1.35940000,0.0183288961960543
1.36330000,0.0179390646606472
1.36720000,0.0176602485599985
1.37110000,0.0175049304144805
1.37500000,0.0174846017026594
1.37890000,0.0176147064354969
1.38280000,0.0179059486876327
1.38670000,0.0183468942304470
1.39060000,0.0188902541711830
1.39450000,0.0194544098870181
1.39840000,0.0199610014576829
1.40240000,0.0203523945068621
1.40630000,0.0205982468094003
1.41020000,0.0207292093628551
1.41410000,0.0208334255996830
1.41800000,0.0210485131342912
1.42190000,0.0215606093320081
1.42580000,0.0225631913937353
1.42970000,0.0242111398438152
1.43360000,0.0265868853457082
1.43750000,0.0296774431834599
1.44140000,0.0333789121904328
1.44530000,0.0374914656391210
1.44920000,0.0417456424145376
1.45310000,0.0458466511424201
1.45700000,0.0495033454614135
1.46090000,0.0525497081628978
1.46490000,0.0549002924952437
1.46880000,0.0564818187829556
1.47270000,0.0573751032311836
1.47660000,0.0577380602438650
1.48050000,0.0577238244382606
1.48440000,0.0575273515038543
1.48830000,0.0573259502739287
1.49220000,0.0572574755976847
1.49610000,0.0574172014617429
1.50000000,0.0578468892600014
1.50390000,0.0585327179235969
1.50780000,0.0593932030549783
1.51170000,0.0602828635560496
1.51560000,0.0610205777125648
1.51950000,0.0614408620656500
1.52340000,0.0614192580397500
1.52740000,0.0609097615476459
1.53130000,0.0599656981256310
1.53520000,0.0587007159060882
1.53910000,0.0572865362846739
1.54300000,0.0559319167908650
1.54690000,0.0548153915862777
1.55080000,0.0540475794735744
1.55470000,0.0536560567804515
1.55860000,0.0535995007543343
1.56250000,0.0537974289140042
1.56640000,0.0541470086232516
1.57030000,0.0545385093518781
1.57420000,0.0548681984785694
1.57810000,0.0550546216318361
1.58200000,0.0550518975127426
1.58590000,0.0548256092820220
1.58990000,0.0543522359887312
1.59380000,0.0536291267884705
1.59770000,0.0526535705451735
1.60160000,0.0514502348086451
1.60550000,0.0500862568997258
1.60940000,0.0486449452243758
1.61330000,0.0472210343048695
1.61720000,0.0459153738690170
1.62110000,0.0448259722142707
1.62500000,0.0440314422805739
1.62890000,0.0435646818628087
1.63280000,0.0434018834525107
1.63670000,0.0434693702099948
1.64060000,0.0436620884466445
1.64450000,0.0438608022159112
1.64840000,0.0439338789954648
1.65240000,0.0437557034950219
1.65630000,0.0432366063033839
1.66020000,0.0423362304581464
1.66410000,0.0410797385035946
1.66800000,0.0395506791548895
1.67190000,0.0378614054686762
1.67580000,0.0361377108736579
1.67970000,0.0345060363725954
1.68360000,0.0330758679387681
1.68750000,0.0319193474963382
1.69140000,0.0310588552114890
1.69530000,0.0304756514245370
1.69920000,0.0301301211060227
1.70310000,0.0299752385765880
1.70700000,0.0299545462591080
1.71090000,0.0299944463068970
1.71490000,0.0300084259637357
1.71880000,0.0299130046970450
1.72270000,0.0296404082148813
1.72660000,0.0291419116629948
1.73050000,0.0283869065568653
1.73440000,0.0273680734293981
1.73830000,0.0261133186856195
1.74220000,0.0246888179352637
1.74610000,0.0231830366908728
1.75000000,0.0216811387989950
1.75390000,0.0202481747357100
1.75780000,0.0189326891295504
1.76170000,0.0177768564801937
1.76560000,0.0168200479781322
1.76950000,0.0160981804002462
1.77340000,0.0156382870359439
1.77740000,0.0154708075651917
1.78130000,0.0156362647782056
1.78520000,0.0161583329865075
1.78910000,0.0170283234506498
1.79300000,0.0182018924833846
1.79690000,0.0196041787575257
1.80080000,0.0211524582504973
1.80470000,0.0227653404836860
1.80860000,0.0243562759120237
1.81250000,0.0258306333372392
1.81640000,0.0270881192309220
1.82030000,0.0280408426131760
1.82420000,0.0286175442086057
1.82810000,0.0287638511539725
1.83200000,0.0284635164659040
1.83590000,0.0277244881217937
1.83990000,0.0266308643695813
1.84380000,0.0253701464350147
1.84770000,0.0241240707759709
1.85160000,0.0230509149176691
1.85550000,0.0222793542975834
1.85940000,0.0218504810890382
1.86330000,0.0217188334401523
1.86720000,0.0217472812511125
1.87110000,0.0217182464702456
1.87500000,0.0213904275014206
1.87890000,0.0205443492379875
1.88280000,0.0190479074175291
1.88670000,0.0168600251700693
1.89060000,0.0140163414128371
1.89450000,0.0106607382108782
1.89840000,0.0069069255943477
1.90240000,0.0029274272738963
1.90630000,-0.0009799311118824
1.91020000,-0.0047037669096909
1.91410000,-0.0082306248109413
1.91800000,-0.0115213064637547
1.92190000,-0.0146146556070699
1.92580000,-0.0175687370244900
1.92970000,-0.0204612144084192
1.93360000,-0.0233895606535154
1.93750000,-0.0264246328508318
1.94140000,-0.0296057956276712
1.94530000,-0.0329164888225370
1.94920000,-0.0363011976602545
1.95310000,-0.0396754832004777
1.95700000,-0.0428977844305505
1.96090000,-0.0458616394419553
1.96490000,-0.0484507527433378
1.96880000,-0.0505085624165191
1.97270000,-0.0520400011823197
1.97660000,-0.0531413184414562
1.98050000,-0.0539072381938106
1.98440000,-0.0544898994348295
1.98830000,-0.0550503547973449
