         time tilt_local... 
------------- ------------- 
 9.542024e-05 -2.377342e-02 
 4.134877e-04 -2.377342e-02 
 7.315551e-04 -2.377342e-02 
 1.049623e-03 -2.377342e-02 
 1.367690e-03 -2.377342e-02 
 1.685758e-03 -2.377342e-02 
 2.003825e-03 -2.377342e-02 
 2.321892e-03 -2.377342e-02 
 2.639960e-03 -2.377342e-02 
 2.958027e-03 -2.377342e-02 
 3.276095e-03 -2.377342e-02 
 3.594162e-03 -2.377342e-02 
 3.912230e-03 -2.377342e-02 
 4.230297e-03 -2.377342e-02 
 4.548365e-03 -2.377342e-02 
 4.866432e-03 -2.377342e-02 
 5.184499e-03 -2.377342e-02 
 5.502567e-03 -2.377342e-02 
 5.820634e-03 -2.377342e-02 
 6.138702e-03 -2.377342e-02 
 6.456769e-03 -2.377342e-02 
 6.774837e-03 -2.377342e-02 
 7.092904e-03 -2.377342e-02 
 7.410972e-03 -2.377342e-02 
 7.729039e-03 -2.377342e-02 
 8.047107e-03 -2.377342e-02 
 8.365174e-03 -2.377342e-02 
 8.683241e-03 -2.377342e-02 
 9.001309e-03 -2.377342e-02 
 9.319376e-03 -2.377342e-02 
 9.637444e-03 -2.377342e-02 
 9.955511e-03 -2.377342e-02 
 1.027358e-02 -2.377342e-02 
 1.059165e-02 -2.377342e-02 
 1.090971e-02 -2.377342e-02 
 1.122778e-02 -2.377342e-02 
 1.154585e-02 -2.377342e-02 
 1.186392e-02 -2.377342e-02 
 1.218198e-02 -2.377342e-02 
 1.250005e-02 -2.377342e-02 
 1.281812e-02 -2.377342e-02 
 1.313619e-02 -2.377342e-02 
 1.345425e-02 -2.377342e-02 
 1.377232e-02 -2.377342e-02 
 1.409039e-02 -2.377342e-02 
 1.440846e-02 -2.377342e-02 
 1.472652e-02 -2.377342e-02 
 1.504459e-02 -2.377342e-02 
 1.536266e-02 -2.377342e-02 
 1.568073e-02 -2.377342e-02 
 1.599879e-02 -2.377342e-02 
 1.631686e-02 -2.377342e-02 
 1.663493e-02 -2.377342e-02 
 1.695300e-02 -2.377342e-02 
 1.727106e-02 -2.377342e-02 
 1.758913e-02 -2.377342e-02 
 1.790720e-02 -2.377342e-02 
 1.822527e-02 -2.377342e-02 
 1.854333e-02 -2.377342e-02 
 1.886140e-02 -2.377342e-02 
 1.917947e-02 -2.377342e-02 
 1.949753e-02 -2.377342e-02 
 1.981560e-02 -2.377342e-02 
 2.013367e-02 -2.377342e-02 
 2.045174e-02 -2.377342e-02 
 2.076980e-02 -2.377342e-02 
 2.108787e-02 -2.377342e-02 
 2.140594e-02 -2.377342e-02 
 2.172401e-02 -2.377342e-02 
 2.204207e-02 -2.377342e-02 
 2.236014e-02 -2.377342e-02 
 2.267821e-02 -2.377342e-02 
 2.299628e-02 -2.377342e-02 
 2.331434e-02 -2.377342e-02 
 2.363241e-02 -2.377342e-02 
 2.395048e-02 -2.377342e-02 
 2.426855e-02 -2.377342e-02 
 2.458661e-02 -2.377342e-02 
 2.490468e-02 -2.377342e-02 
 2.522275e-02 -2.377342e-02 
 2.554082e-02 -2.377342e-02 
 2.585888e-02 -2.377342e-02 
 2.617695e-02 -2.377342e-02 
 2.649502e-02 -2.377342e-02 
 2.681309e-02 -2.377342e-02 
 2.713115e-02 -2.377342e-02 
 2.744922e-02 -2.377342e-02 
 2.776729e-02 -2.377342e-02 
 2.808536e-02 -2.377342e-02 
 2.840342e-02 -2.377342e-02 
 2.872149e-02 -2.377342e-02 
 2.903956e-02 -2.377342e-02 
 2.935763e-02 -2.377342e-02 
 2.967569e-02 -2.377342e-02 
 2.999376e-02 -2.377342e-02 
 3.031183e-02 -2.377342e-02 
 3.062990e-02 -2.377342e-02 
 3.094796e-02 -2.377342e-02 
 3.126603e-02 -2.377342e-02 
 3.158410e-02 -2.377342e-02 
 3.190217e-02 -2.377342e-02 
 3.222023e-02 -2.377342e-02 
 3.253830e-02 -2.377342e-02 
 3.285637e-02 -2.377342e-02 
