         time total_shea... 
------------- ------------- 
 1.590783e-04 -1.641667e+00 
 5.567739e-04 -1.193369e+00 
 9.544695e-04 -7.599717e-01 
 1.352165e-03 -3.422280e-01 
 1.749861e-03 -1.857611e-01 
 2.147556e-03 -1.121304e-01 
 2.545252e-03  1.571729e-02 
 2.942948e-03 -3.023854e-01 
 3.340643e-03 -7.783498e-01 
 3.738339e-03 -1.481883e+00 
 4.136035e-03 -2.194354e+00 
 4.533730e-03 -2.638002e+00 
 4.931426e-03 -2.756096e+00 
 5.329121e-03 -2.788787e+00 
 5.726817e-03 -2.548464e+00 
 6.124513e-03 -2.039951e+00 
 6.522208e-03 -1.868360e+00 
 6.919904e-03 -1.620377e+00 
 7.317600e-03 -1.386766e+00 
 7.715295e-03 -1.679659e+00 
 8.112991e-03 -1.730472e+00 
 8.510686e-03 -1.872697e+00 
 8.908382e-03 -1.859416e+00 
 9.306078e-03 -1.487225e+00 
 9.703773e-03 -7.901108e-01 
 1.010147e-02 -5.564662e-01 
 1.049916e-02 -7.634139e-01 
 1.089686e-02 -1.102846e+00 
 1.129456e-02 -1.325038e+00 
 1.169225e-02 -1.346675e+00 
 1.208995e-02 -1.591477e+00 
 1.248764e-02 -1.822093e+00 
 1.288534e-02 -1.991704e+00 
 1.328303e-02 -2.234625e+00 
 1.368073e-02 -2.497182e+00 
 1.407843e-02 -2.626472e+00 
 1.447612e-02 -2.618699e+00 
 1.487382e-02 -2.257101e+00 
 1.527151e-02 -1.590651e+00 
 1.566921e-02 -9.309261e-01 
 1.606690e-02 -5.670215e-01 
 1.646460e-02 -5.418625e-01 
 1.686229e-02 -3.791369e-01 
 1.725999e-02 -6.271030e-02 
 1.765769e-02  2.221065e-01 
 1.805538e-02  5.446039e-01 
 1.845308e-02  1.053902e+00 
 1.885077e-02  1.566020e+00 
 1.924847e-02  1.853101e+00 
 1.964616e-02  1.814004e+00 
 2.004386e-02  1.680514e+00 
 2.044156e-02  1.568709e+00 
 2.083925e-02  1.651785e+00 
 2.123695e-02  1.691593e+00 
 2.163464e-02  1.359053e+00 
 2.203234e-02  8.000398e-01 
 2.243003e-02  2.236199e-01 
 2.282773e-02 -4.803572e-01 
 2.322542e-02 -7.049079e-01 
 2.362312e-02 -7.192551e-01 
 2.402082e-02 -6.860864e-01 
 2.441851e-02 -7.110426e-01 
 2.481621e-02 -3.950111e-01 
 2.521390e-02 -3.489390e-01 
 2.561160e-02 -4.433716e-01 
 2.600929e-02 -4.195851e-01 
 2.640699e-02 -5.333596e-01 
 2.680469e-02 -3.583696e-01 
 2.720238e-02 -4.902216e-02 
 2.760008e-02  2.160835e-01 
 2.799777e-02  4.821958e-01 
 2.839547e-02  7.066947e-01 
 2.879316e-02  7.113782e-01 
 2.919086e-02  5.671299e-01 
 2.958855e-02  6.709454e-01 
 2.998625e-02  4.004228e-01 
 3.038395e-02  1.971383e-01 
 3.078164e-02  2.009080e-01 
 3.117934e-02 -2.370932e-01 
 3.157703e-02 -9.225803e-01 
 3.197473e-02 -1.383152e+00 
 3.237242e-02 -1.480350e+00 
 3.277012e-02 -1.707084e+00 
 3.316782e-02 -2.197630e+00 
 3.356551e-02 -2.296104e+00 
 3.396321e-02 -1.913191e+00 
 3.436090e-02 -1.511257e+00 
 3.475860e-02 -1.202579e+00 
 3.515629e-02 -9.277756e-01 
 3.555399e-02 -7.588073e-01 
 3.595168e-02 -6.914216e-01 
 3.634938e-02 -6.739730e-01 
 3.674708e-02 -7.461251e-01 
 3.714477e-02 -9.533504e-01 
 3.754247e-02 -1.113008e+00 
 3.794016e-02 -1.034718e+00 
 3.833786e-02 -5.285008e-01 
 3.873555e-02 -7.163242e-01 
 3.913325e-02 -1.261661e+00 
 3.953095e-02 -1.618504e+00 
 3.992864e-02 -1.824077e+00 
 4.032634e-02 -1.962925e+00 
 4.072403e-02 -1.947763e+00 
 4.112173e-02 -2.145749e+00 
 4.151942e-02 -2.172096e+00 
 4.191712e-02 -2.076580e+00 
 4.231481e-02 -2.291653e+00 
 4.271251e-02 -2.454965e+00 
 4.311021e-02 -2.592578e+00 
 4.350790e-02 -2.354157e+00 
 4.390560e-02 -2.029884e+00 
 4.430329e-02 -1.671799e+00 
 4.470099e-02 -1.579439e+00 
 4.509868e-02 -1.739964e+00 
 4.549638e-02 -1.968036e+00 
 4.589408e-02 -1.762304e+00 
 4.629177e-02 -1.333341e+00 
 4.668947e-02 -1.119437e+00 
 4.708716e-02 -8.213021e-01 
 4.748486e-02 -5.361777e-01 
 4.788255e-02 -5.488175e-01 
 4.828025e-02 -8.721140e-01 
 4.867794e-02 -1.367145e+00 
 4.907564e-02 -1.702570e+00 
 4.947334e-02 -1.815771e+00 
 4.987103e-02 -1.840627e+00 
 5.026873e-02 -1.913192e+00 
 5.066642e-02 -2.061711e+00 
 5.106412e-02 -2.401882e+00 
 5.146181e-02 -2.891343e+00 
 5.185951e-02 -3.499004e+00 
 5.225721e-02 -3.938747e+00 
 5.265490e-02 -4.270753e+00 
 5.305260e-02 -3.888935e+00 
 5.345029e-02 -3.413617e+00 
 5.384799e-02 -3.224585e+00 
 5.424568e-02 -3.500255e+00 
 5.464338e-02 -3.939234e+00 
 5.504107e-02 -4.058305e+00 
 5.543877e-02 -4.043198e+00 
 5.583647e-02 -3.496430e+00 
 5.623416e-02 -2.873372e+00 
 5.663186e-02 -2.397253e+00 
 5.702955e-02 -2.131612e+00 
 5.742725e-02 -1.670754e+00 
 5.782494e-02 -1.608090e+00 
 5.822264e-02 -1.861873e+00 
 5.862034e-02 -1.856354e+00 
 5.901803e-02 -1.704161e+00 
 5.941573e-02 -1.409220e+00 
 5.981342e-02 -1.334326e+00 
 6.021112e-02 -1.549619e+00 
 6.060881e-02 -1.518545e+00 
 6.100651e-02 -1.250287e+00 
 6.140420e-02 -1.211230e+00 
 6.180190e-02 -1.048027e+00 
 6.219960e-02 -8.591660e-01 
 6.259729e-02 -5.995706e-01 
 6.299499e-02 -1.497394e-01 
 6.339268e-02  1.199175e-02 
 6.379038e-02 -2.052141e-02 
 6.418807e-02 -4.576752e-02 
 6.458577e-02  9.459047e-02 
 6.498347e-02  4.360079e-01 
 6.538116e-02  7.898009e-01 
 6.577886e-02  9.157919e-01 
 6.617655e-02  1.000359e+00 
 6.657425e-02  1.309636e+00 
 6.697194e-02  1.498166e+00 
 6.736964e-02  1.581268e+00 
 6.776733e-02  1.214584e+00 
 6.816503e-02  1.136347e+00 
 6.856273e-02  1.010344e+00 
 6.896042e-02  1.134361e+00 
 6.935812e-02  1.225817e+00 
 6.975581e-02  1.396114e+00 
 7.015351e-02  1.359656e+00 
 7.055120e-02  1.275233e+00 
 7.094890e-02  1.100658e+00 
 7.134660e-02  7.378455e-01 
 7.174429e-02  8.467866e-01 
 7.214199e-02  7.757291e-01 
 7.253968e-02  6.896721e-01 
 7.293738e-02  8.488915e-01 
 7.333507e-02  1.017077e+00 
 7.373277e-02  1.095834e+00 
 7.413047e-02  1.384204e+00 
 7.452816e-02  1.911033e+00 
 7.492586e-02  2.216137e+00 
 7.532355e-02  2.827820e+00 
 7.572125e-02  3.438504e+00 
 7.611894e-02  4.077584e+00 
 7.651664e-02  4.315031e+00 
 7.691433e-02  4.432341e+00 
 7.731203e-02  4.344121e+00 
 7.770973e-02  4.222841e+00 
 7.810742e-02  3.983534e+00 
 7.850512e-02  4.152589e+00 
 7.890281e-02  4.560279e+00 
 7.930051e-02  4.525176e+00 
 7.969820e-02  4.430436e+00 
 8.009590e-02  4.083831e+00 
 8.049360e-02  3.336387e+00 
 8.089129e-02  2.166909e+00 
 8.128899e-02  1.414339e+00 
 8.168668e-02  1.250638e+00 
 8.208438e-02  1.683016e+00 
 8.248207e-02  1.721293e+00 
 8.287977e-02  1.131479e+00 
 8.327746e-02  5.544528e-01 
 8.367516e-02 -3.410602e-02 
 8.407286e-02 -1.826255e-01 
 8.447055e-02 -2.894211e-01 
 8.486825e-02 -1.044689e-01 
 8.526594e-02  7.609948e-02 
 8.566364e-02  2.394230e-01 
 8.606133e-02  4.533769e-02 
 8.645903e-02 -2.424292e-01 
 8.685673e-02 -7.826867e-01 
 8.725442e-02 -1.074490e+00 
 8.765212e-02 -1.142158e+00 
 8.804981e-02 -1.236112e+00 
 8.844751e-02 -1.384915e+00 
 8.884520e-02 -1.687732e+00 
 8.924290e-02 -1.859836e+00 
 8.964059e-02 -1.785916e+00 
 9.003829e-02 -1.857468e+00 
 9.043599e-02 -2.207899e+00 
 9.083368e-02 -2.105526e+00 
 9.123138e-02 -1.860675e+00 
 9.162907e-02 -1.465564e+00 
 9.202677e-02 -1.353627e+00 
 9.242446e-02 -1.592660e+00 
 9.282216e-02 -1.715297e+00 
 9.321986e-02 -1.608995e+00 
 9.361755e-02 -1.060638e+00 
 9.401525e-02 -2.143326e-01 
 9.441294e-02  8.106794e-01 
 9.481064e-02  1.105154e+00 
 9.520833e-02  1.471723e+00 
 9.560603e-02  1.798825e+00 
 9.600372e-02  1.849053e+00 
 9.640142e-02  1.740993e+00 
 9.679912e-02  1.666640e+00 
 9.719681e-02  1.831637e+00 
 9.759451e-02  1.734934e+00 
 9.799220e-02  1.728909e+00 
 9.838990e-02  1.476909e+00 
 9.878759e-02  9.959336e-01 
 9.918529e-02  2.545340e-01 
 9.958299e-02 -3.770105e-01 
