         time tiltx_low_... 
------------- ------------- 
 1.590337e-04  3.307140e-02 
 4.771012e-04  3.307207e-02 
 7.951686e-04  3.307384e-02 
 1.113236e-03  3.307621e-02 
 1.431304e-03  3.307915e-02 
 1.749371e-03  3.308269e-02 
 2.067438e-03  3.308673e-02 
 2.385506e-03  3.309100e-02 
 2.703573e-03  3.310550e-02 
 3.021641e-03  3.317424e-02 
 3.339708e-03  3.332057e-02 
 3.657776e-03  3.347555e-02 
 3.975843e-03  3.361103e-02 
 4.293911e-03  3.374100e-02 
 4.611978e-03  3.387324e-02 
 4.930046e-03  3.404535e-02 
 5.248113e-03  3.427920e-02 
 5.566180e-03  3.455673e-02 
 5.884248e-03  3.482555e-02 
 6.202315e-03  3.503312e-02 
 6.520383e-03  3.509591e-02 
 6.838450e-03  3.499907e-02 
 7.156518e-03  3.474941e-02 
 7.474585e-03  3.436516e-02 
 7.792653e-03  3.387308e-02 
 8.110720e-03  3.322647e-02 
 8.428788e-03  3.234949e-02 
 8.746855e-03  3.122415e-02 
 9.064922e-03  2.990367e-02 
 9.382990e-03  2.840899e-02 
 9.701057e-03  2.673903e-02 
 1.001912e-02  2.491251e-02 
 1.033719e-02  2.287136e-02 
 1.065526e-02  2.061384e-02 
 1.097333e-02  1.811633e-02 
 1.129139e-02  1.537264e-02 
 1.160946e-02  1.242829e-02 
 1.192753e-02  9.266942e-03 
 1.224560e-02  5.888745e-03 
 1.256366e-02  2.250220e-03 
 1.288173e-02 -1.613709e-03 
 1.319980e-02 -5.627500e-03 
 1.351787e-02 -9.736872e-03 
 1.383593e-02 -1.401809e-02 
 1.415400e-02 -1.846900e-02 
 1.447207e-02 -2.306632e-02 
 1.479014e-02 -2.773248e-02 
 1.510820e-02 -3.250403e-02 
 1.542627e-02 -3.736862e-02 
 1.574434e-02 -4.236553e-02 
 1.606241e-02 -4.747110e-02 
 1.638047e-02 -5.261443e-02 
 1.669854e-02 -5.790542e-02 
 1.701661e-02 -6.324324e-02 
 1.733468e-02 -6.855858e-02 
 1.765274e-02 -7.390646e-02 
 1.797081e-02 -7.930627e-02 
 1.828888e-02 -8.486146e-02 
 1.860695e-02 -9.054097e-02 
 1.892501e-02 -9.620848e-02 
 1.924308e-02 -1.018095e-01 
 1.956115e-02 -1.074446e-01 
 1.987922e-02 -1.131526e-01 
 2.019728e-02 -1.189116e-01 
 2.051535e-02 -1.247455e-01 
 2.083342e-02 -1.305682e-01 
 2.115149e-02 -1.364285e-01 
 2.146955e-02 -1.423156e-01 
 2.178762e-02 -1.480962e-01 
 2.210569e-02 -1.538908e-01 
 2.242376e-02 -1.596569e-01 
 2.274182e-02 -1.653788e-01 
 2.305989e-02 -1.711346e-01 
 2.337796e-02 -1.768310e-01 
 2.369603e-02 -1.824010e-01 
 2.401409e-02 -1.878024e-01 
 2.433216e-02 -1.930685e-01 
 2.465023e-02 -1.981594e-01 
 2.496830e-02 -2.031280e-01 
 2.528636e-02 -2.079453e-01 
 2.560443e-02 -2.126174e-01 
 2.592250e-02 -2.171690e-01 
 2.624056e-02 -2.216039e-01 
 2.655863e-02 -2.258938e-01 
 2.687670e-02 -2.300506e-01 
 2.719477e-02 -2.341015e-01 
 2.751283e-02 -2.380079e-01 
 2.783090e-02 -2.417583e-01 
 2.814897e-02 -2.454007e-01 
 2.846704e-02 -2.488492e-01 
 2.878510e-02 -2.521478e-01 
 2.910317e-02 -2.552652e-01 
 2.942124e-02 -2.581847e-01 
 2.973931e-02 -2.609725e-01 
 3.005737e-02 -2.635793e-01 
 3.037544e-02 -2.660027e-01 
 3.069351e-02 -2.683944e-01 
 3.101158e-02 -2.708147e-01 
 3.132964e-02 -2.730735e-01 
 3.164771e-02 -2.752000e-01 
 3.196578e-02 -2.771633e-01 
 3.228385e-02 -2.789892e-01 
 3.260191e-02 -2.807415e-01 
 3.291998e-02 -2.825415e-01 
 3.323805e-02 -2.842191e-01 
 3.355612e-02 -2.858030e-01 
 3.387418e-02 -2.872755e-01 
 3.419225e-02 -2.885746e-01 
 3.451032e-02 -2.897742e-01 
 3.482839e-02 -2.909428e-01 
 3.514645e-02 -2.919970e-01 
 3.546452e-02 -2.930950e-01 
 3.578259e-02 -2.940917e-01 
 3.610066e-02 -2.947426e-01 
 3.641872e-02 -2.952058e-01 
 3.673679e-02 -2.956164e-01 
 3.705486e-02 -2.959249e-01 
 3.737293e-02 -2.961286e-01 
 3.769099e-02 -2.962734e-01 
 3.800906e-02 -2.963243e-01 
 3.832713e-02 -2.963001e-01 
 3.864520e-02 -2.963594e-01 
 3.896326e-02 -2.963976e-01 
 3.928133e-02 -2.963314e-01 
 3.959940e-02 -2.963022e-01 
 3.991747e-02 -2.962646e-01 
 4.023553e-02 -2.962212e-01 
 4.055360e-02 -2.962065e-01 
 4.087167e-02 -2.961204e-01 
 4.118974e-02 -2.959198e-01 
 4.150780e-02 -2.956250e-01 
 4.182587e-02 -2.952884e-01 
 4.214394e-02 -2.950449e-01 
 4.246201e-02 -2.948183e-01 
 4.278007e-02 -2.945615e-01 
 4.309814e-02 -2.942469e-01 
 4.341621e-02 -2.939288e-01 
 4.373427e-02 -2.936357e-01 
 4.405234e-02 -2.933868e-01 
 4.437041e-02 -2.931264e-01 
 4.468848e-02 -2.928286e-01 
 4.500654e-02 -2.924005e-01 
 4.532461e-02 -2.920010e-01 
 4.564268e-02 -2.916182e-01 
 4.596075e-02 -2.911199e-01 
 4.627881e-02 -2.905474e-01 
 4.659688e-02 -2.899354e-01 
 4.691495e-02 -2.892844e-01 
 4.723302e-02 -2.885670e-01 
 4.755108e-02 -2.877690e-01 
 4.786915e-02 -2.869145e-01 
 4.818722e-02 -2.859894e-01 
 4.850529e-02 -2.850541e-01 
 4.882335e-02 -2.839973e-01 
 4.914142e-02 -2.828788e-01 
 4.945949e-02 -2.817126e-01 
 4.977756e-02 -2.804629e-01 
 5.009562e-02 -2.791067e-01 
 5.041369e-02 -2.777074e-01 
 5.073176e-02 -2.762508e-01 
 5.104983e-02 -2.747924e-01 
 5.136789e-02 -2.731845e-01 
 5.168596e-02 -2.714617e-01 
 5.200403e-02 -2.696430e-01 
 5.232210e-02 -2.677274e-01 
 5.264016e-02 -2.656758e-01 
 5.295823e-02 -2.635825e-01 
 5.327630e-02 -2.614095e-01 
 5.359437e-02 -2.590923e-01 
 5.391243e-02 -2.566495e-01 
 5.423050e-02 -2.541775e-01 
 5.454857e-02 -2.516083e-01 
 5.486664e-02 -2.490817e-01 
 5.518470e-02 -2.464395e-01 
 5.550277e-02 -2.436563e-01 
 5.582084e-02 -2.407788e-01 
 5.613891e-02 -2.378198e-01 
 5.645697e-02 -2.346290e-01 
 5.677504e-02 -2.313174e-01 
 5.709311e-02 -2.278026e-01 
 5.741118e-02 -2.241122e-01 
 5.772924e-02 -2.202318e-01 
 5.804731e-02 -2.161393e-01 
 5.836538e-02 -2.118456e-01 
 5.868345e-02 -2.073456e-01 
 5.900151e-02 -2.027713e-01 
 5.931958e-02 -1.980237e-01 
 5.963765e-02 -1.931717e-01 
 5.995571e-02 -1.881913e-01 
 6.027378e-02 -1.830427e-01 
 6.059185e-02 -1.777014e-01 
 6.090992e-02 -1.722417e-01 
 6.122798e-02 -1.666094e-01 
 6.154605e-02 -1.609249e-01 
 6.186412e-02 -1.550394e-01 
 6.218219e-02 -1.489945e-01 
 6.250025e-02 -1.427322e-01 
 6.281832e-02 -1.363151e-01 
 6.313639e-02 -1.297142e-01 
 6.345446e-02 -1.228961e-01 
 6.377252e-02 -1.158888e-01 
 6.409059e-02 -1.087574e-01 
 6.440866e-02 -1.014439e-01 
 6.472673e-02 -9.406422e-02 
 6.504479e-02 -8.652054e-02 
 6.536286e-02 -7.875540e-02 
 6.568093e-02 -7.077950e-02 
 6.599900e-02 -6.272840e-02 
 6.631706e-02 -5.459200e-02 
 6.663513e-02 -4.648775e-02 
 6.695320e-02 -3.832372e-02 
 6.727127e-02 -3.019774e-02 
 6.758933e-02 -2.212173e-02 
 6.790740e-02 -1.395493e-02 
 6.822547e-02 -5.920139e-03 
 6.854354e-02  2.075829e-03 
 6.886160e-02  1.009057e-02 
 6.917967e-02  1.817680e-02 
 6.949774e-02  2.648119e-02 
 6.981581e-02  3.487031e-02 
 7.013387e-02  4.343214e-02 
 7.045194e-02  5.213959e-02 
 7.077001e-02  6.119216e-02 
 7.108808e-02  7.064298e-02 
 7.140614e-02  8.041051e-02 
 7.172421e-02  9.039163e-02 
 7.204228e-02  1.006737e-01 
 7.236035e-02  1.112502e-01 
 7.267841e-02  1.220901e-01 
 7.299648e-02  1.332279e-01 
 7.331455e-02  1.447633e-01 
 7.363262e-02  1.564564e-01 
 7.395068e-02  1.682611e-01 
 7.426875e-02  1.802753e-01 
 7.458682e-02  1.925586e-01 
 7.490489e-02  2.049956e-01 
 7.522295e-02  2.177632e-01 
 7.554102e-02  2.307764e-01 
 7.585909e-02  2.439251e-01 
 7.617716e-02  2.571995e-01 
 7.649522e-02  2.707033e-01 
 7.681329e-02  2.844093e-01 
 7.713136e-02  2.980584e-01 
 7.744942e-02  3.118553e-01 
 7.776749e-02  3.258069e-01 
 7.808556e-02  3.396161e-01 
 7.840363e-02  3.534666e-01 
 7.872169e-02  3.671978e-01 
 7.903976e-02  3.809982e-01 
 7.935783e-02  3.947024e-01 
 7.967590e-02  4.083756e-01 
 7.999396e-02  4.216433e-01 
 8.031203e-02  4.345642e-01 
 8.063010e-02  4.472189e-01 
 8.094817e-02  4.594735e-01 
 8.126623e-02  4.715450e-01 
 8.158430e-02  4.833530e-01 
 8.190237e-02  4.945339e-01 
 8.222044e-02  5.054884e-01 
 8.253850e-02  5.162977e-01 
 8.285657e-02  5.270693e-01 
 8.317464e-02  5.380039e-01 
 8.349271e-02  5.488288e-01 
 8.381077e-02  5.595239e-01 
 8.412884e-02  5.702052e-01 
 8.444691e-02  5.811769e-01 
 8.476498e-02  5.920158e-01 
 8.508304e-02  6.028788e-01 
 8.540111e-02  6.135578e-01 
 8.571918e-02  6.239922e-01 
 8.603725e-02  6.339785e-01 
 8.635531e-02  6.436010e-01 
 8.667338e-02  6.529371e-01 
 8.699145e-02  6.617078e-01 
 8.730952e-02  6.700124e-01 
 8.762758e-02  6.779866e-01 
 8.794565e-02  6.853355e-01 
 8.826372e-02  6.922581e-01 
 8.858179e-02  6.987896e-01 
 8.889985e-02  7.050065e-01 
 8.921792e-02  7.110528e-01 
 8.953599e-02  7.169003e-01 
 8.985406e-02  7.223599e-01 
 9.017212e-02  7.276070e-01 
 9.049019e-02  7.326525e-01 
 9.080826e-02  7.375724e-01 
 9.112633e-02  7.422730e-01 
 9.144439e-02  7.469759e-01 
 9.176246e-02  7.513219e-01 
 9.208053e-02  7.556929e-01 
 9.239860e-02  7.600961e-01 
 9.271666e-02  7.643588e-01 
 9.303473e-02  7.682651e-01 
 9.335280e-02  7.720013e-01 
 9.367087e-02  7.755994e-01 
 9.398893e-02  7.788421e-01 
 9.430700e-02  7.818462e-01 
 9.462507e-02  7.844061e-01 
 9.494313e-02  7.864923e-01 
 9.526120e-02  7.879980e-01 
 9.557927e-02  7.890467e-01 
 9.589734e-02  7.896510e-01 
 9.621540e-02  7.899500e-01 
 9.653347e-02  7.895956e-01 
 9.685154e-02  7.889180e-01 
 9.716961e-02  7.880007e-01 
 9.748767e-02  7.869660e-01 
 9.780574e-02  7.857900e-01 
 9.812381e-02  7.845122e-01 
 9.844188e-02  7.833355e-01 
 9.875994e-02  7.821692e-01 
 9.907801e-02  7.808871e-01 
 9.939608e-02  7.796509e-01 
 9.971415e-02  7.786545e-01 
 1.000322e-01  7.779019e-01 
 1.003503e-01  7.774895e-01 
 1.006683e-01  7.772899e-01 
 1.009864e-01  7.772608e-01 
 1.013045e-01  7.774181e-01 
 1.016226e-01  7.777536e-01 
 1.019406e-01  7.784214e-01 
 1.022587e-01  7.791806e-01 
 1.025768e-01  7.799620e-01 
 1.028948e-01  7.809121e-01 
 1.032129e-01  7.820761e-01 
 1.035310e-01  7.831560e-01 
 1.038490e-01  7.841438e-01 
 1.041671e-01  7.847881e-01 
 1.044852e-01  7.850523e-01 
 1.048032e-01  7.851273e-01 
 1.051213e-01  7.848771e-01 
 1.054394e-01  7.847147e-01 
 1.057574e-01  7.844445e-01 
 1.060755e-01  7.836892e-01 
 1.063936e-01  7.823263e-01 
 1.067116e-01  7.807472e-01 
 1.070297e-01  7.793212e-01 
 1.073478e-01  7.780793e-01 
 1.076658e-01  7.769095e-01 
 1.079839e-01  7.758469e-01 
 1.083020e-01  7.747246e-01 
 1.086200e-01  7.737735e-01 
 1.089381e-01  7.727611e-01 
 1.092562e-01  7.720559e-01 
 1.095742e-01  7.714680e-01 
 1.098923e-01  7.709055e-01 
 1.102104e-01  7.706402e-01 
 1.105284e-01  7.705100e-01 
 1.108465e-01  7.706618e-01 
 1.111646e-01  7.710997e-01 
 1.114826e-01  7.715532e-01 
 1.118007e-01  7.720942e-01 
 1.121188e-01  7.729089e-01 
 1.124368e-01  7.739033e-01 
 1.127549e-01  7.749184e-01 
 1.130730e-01  7.758777e-01 
 1.133910e-01  7.768377e-01 
 1.137091e-01  7.776064e-01 
 1.140272e-01  7.783407e-01 
 1.143452e-01  7.791205e-01 
 1.146633e-01  7.800278e-01 
 1.149814e-01  7.812062e-01 
 1.152995e-01  7.825607e-01 
 1.156175e-01  7.843032e-01 
 1.159356e-01  7.864750e-01 
 1.162537e-01  7.889035e-01 
 1.165717e-01  7.915980e-01 
 1.168898e-01  7.946114e-01 
 1.172079e-01  7.978981e-01 
 1.175259e-01  8.014018e-01 
 1.178440e-01  8.048074e-01 
 1.181621e-01  8.081341e-01 
 1.184801e-01  8.114225e-01 
 1.187982e-01  8.144809e-01 
 1.191163e-01  8.171483e-01 
 1.194343e-01  8.196050e-01 
 1.197524e-01  8.218638e-01 
 1.200705e-01  8.237339e-01 
 1.203885e-01  8.253903e-01 
 1.207066e-01  8.270019e-01 
 1.210247e-01  8.285990e-01 
 1.213427e-01  8.301606e-01 
 1.216608e-01  8.314921e-01 
 1.219789e-01  8.327699e-01 
 1.222969e-01  8.339932e-01 
 1.226150e-01  8.351905e-01 
 1.229331e-01  8.363544e-01 
 1.232511e-01  8.375572e-01 
 1.235692e-01  8.387261e-01 
 1.238873e-01  8.399244e-01 
 1.242053e-01  8.410567e-01 
 1.245234e-01  8.420399e-01 
 1.248415e-01  8.428245e-01 
 1.251595e-01  8.435526e-01 
 1.254776e-01  8.441191e-01 
 1.257957e-01  8.444709e-01 
 1.261137e-01  8.445463e-01 
 1.264318e-01  8.444626e-01 
 1.267499e-01  8.442012e-01 
 1.270679e-01  8.436575e-01 
 1.273860e-01  8.428898e-01 
 1.277041e-01  8.420711e-01 
 1.280222e-01  8.412712e-01 
 1.283402e-01  8.404546e-01 
 1.286583e-01  8.396211e-01 
 1.289764e-01  8.389028e-01 
 1.292944e-01  8.383329e-01 
 1.296125e-01  8.376710e-01 
 1.299306e-01  8.370147e-01 
 1.302486e-01  8.363794e-01 
 1.305667e-01  8.355777e-01 
 1.308848e-01  8.343671e-01 
 1.312028e-01  8.327865e-01 
 1.315209e-01  8.309686e-01 
 1.318390e-01  8.289152e-01 
 1.321570e-01  8.265653e-01 
 1.324751e-01  8.240112e-01 
 1.327932e-01  8.212016e-01 
 1.331112e-01  8.182768e-01 
 1.334293e-01  8.153106e-01 
 1.337474e-01  8.123851e-01 
 1.340654e-01  8.095439e-01 
 1.343835e-01  8.068127e-01 
 1.347016e-01  8.040069e-01 
 1.350196e-01  8.011613e-01 
 1.353377e-01  7.983471e-01 
 1.356558e-01  7.955723e-01 
 1.359738e-01  7.927952e-01 
 1.362919e-01  7.900174e-01 
 1.366100e-01  7.873574e-01 
 1.369280e-01  7.848176e-01 
 1.372461e-01  7.824688e-01 
 1.375642e-01  7.803079e-01 
 1.378822e-01  7.783958e-01 
 1.382003e-01  7.767775e-01 
 1.385184e-01  7.754746e-01 
 1.388364e-01  7.744952e-01 
 1.391545e-01  7.737907e-01 
 1.394726e-01  7.730922e-01 
 1.397906e-01  7.723021e-01 
 1.401087e-01  7.715484e-01 
 1.404268e-01  7.708140e-01 
 1.407448e-01  7.698969e-01 
 1.410629e-01  7.687839e-01 
 1.413810e-01  7.672838e-01 
 1.416991e-01  7.653329e-01 
 1.420171e-01  7.628043e-01 
 1.423352e-01  7.598108e-01 
 1.426533e-01  7.562567e-01 
 1.429713e-01  7.519243e-01 
 1.432894e-01  7.465948e-01 
 1.436075e-01  7.403999e-01 
 1.439255e-01  7.333527e-01 
 1.442436e-01  7.255231e-01 
 1.445617e-01  7.168369e-01 
 1.448797e-01  7.074300e-01 
 1.451978e-01  6.973697e-01 
 1.455159e-01  6.867661e-01 
 1.458339e-01  6.758010e-01 
 1.461520e-01  6.646833e-01 
 1.464701e-01  6.532975e-01 
 1.467881e-01  6.415689e-01 
 1.471062e-01  6.295889e-01 
 1.474243e-01  6.174361e-01 
 1.477423e-01  6.051276e-01 
 1.480604e-01  5.926441e-01 
 1.483785e-01  5.798109e-01 
 1.486965e-01  5.666564e-01 
 1.490146e-01  5.532648e-01 
 1.493327e-01  5.396981e-01 
 1.496507e-01  5.260961e-01 
 1.499688e-01  5.125393e-01 
 1.502869e-01  4.987347e-01 
 1.506049e-01  4.844523e-01 
 1.509230e-01  4.701919e-01 
 1.512411e-01  4.560540e-01 
 1.515591e-01  4.419561e-01 
 1.518772e-01  4.279863e-01 
