         time tiltx_up_s... 
------------- ------------- 
 1.272270e-04  5.501448e-03 
 4.452944e-04  5.501570e-03 
 7.633619e-04  5.501797e-03 
 1.081429e-03  5.501913e-03 
 1.399497e-03  5.501919e-03 
 1.717564e-03  5.501808e-03 
 2.035632e-03  5.501415e-03 
 2.353699e-03  5.499290e-03 
 2.671767e-03  5.491844e-03 
 2.989834e-03  5.479841e-03 
 3.307902e-03  5.470404e-03 
 3.625969e-03  5.464040e-03 
 3.944036e-03  5.458248e-03 
 4.262104e-03  5.451525e-03 
 4.580171e-03  5.442248e-03 
 4.898239e-03  5.429802e-03 
 5.216306e-03  5.411737e-03 
 5.534374e-03  5.389982e-03 
 5.852441e-03  5.368259e-03 
 6.170509e-03  5.351886e-03 
 6.488576e-03  5.346327e-03 
 6.806644e-03  5.351458e-03 
 7.124711e-03  5.364979e-03 
 7.442778e-03  5.385631e-03 
 7.760846e-03  5.411663e-03 
 8.078913e-03  5.442766e-03 
 8.396981e-03  5.477423e-03 
 8.715048e-03  5.520809e-03 
 9.033116e-03  5.576005e-03 
 9.351183e-03  5.642095e-03 
 9.669251e-03  5.719943e-03 
 9.987318e-03  5.810843e-03 
 1.030539e-02  5.914994e-03 
 1.062345e-02  6.032034e-03 
 1.094152e-02  6.161607e-03 
 1.125959e-02  6.301401e-03 
 1.157766e-02  6.450706e-03 
 1.189572e-02  6.609395e-03 
 1.221379e-02  6.778541e-03 
 1.253186e-02  6.957186e-03 
 1.284993e-02  7.145335e-03 
 1.316799e-02  7.341502e-03 
 1.348606e-02  7.542819e-03 
 1.380413e-02  7.744840e-03 
 1.412219e-02  7.945741e-03 
 1.444026e-02  8.147645e-03 
 1.475833e-02  8.353579e-03 
 1.507640e-02  8.564678e-03 
 1.539446e-02  8.781444e-03 
 1.571253e-02  9.002660e-03 
 1.603060e-02  9.226894e-03 
 1.634867e-02  9.454121e-03 
 1.666673e-02  9.681794e-03 
 1.698480e-02  9.906358e-03 
 1.730287e-02  1.012674e-02 
 1.762094e-02  1.034498e-02 
 1.793900e-02  1.055963e-02 
 1.825707e-02  1.076924e-02 
 1.857514e-02  1.097299e-02 
 1.889321e-02  1.117081e-02 
 1.921127e-02  1.136148e-02 
 1.952934e-02  1.154515e-02 
 1.984741e-02  1.172234e-02 
 2.016548e-02  1.189144e-02 
 2.048354e-02  1.204754e-02 
 2.080161e-02  1.219015e-02 
 2.111968e-02  1.232079e-02 
 2.143775e-02  1.243778e-02 
 2.175581e-02  1.254116e-02 
 2.207388e-02  1.263058e-02 
 2.239195e-02  1.270339e-02 
 2.271002e-02  1.275853e-02 
 2.302808e-02  1.279509e-02 
 2.334615e-02  1.281076e-02 
 2.366422e-02  1.280596e-02 
 2.398229e-02  1.278181e-02 
 2.430035e-02  1.274109e-02 
 2.461842e-02  1.268394e-02 
 2.493649e-02  1.260713e-02 
 2.525456e-02  1.251029e-02 
 2.557262e-02  1.239228e-02 
 2.589069e-02  1.225325e-02 
 2.620876e-02  1.209375e-02 
 2.652683e-02  1.191552e-02 
 2.684489e-02  1.171853e-02 
 2.716296e-02  1.150463e-02 
 2.748103e-02  1.127815e-02 
 2.779910e-02  1.104226e-02 
 2.811716e-02  1.079502e-02 
 2.843523e-02  1.053496e-02 
 2.875330e-02  1.026064e-02 
 2.907137e-02  9.972197e-03 
 2.938943e-02  9.670375e-03 
 2.970750e-02  9.357784e-03 
 3.002557e-02  9.036348e-03 
 3.034364e-02  8.707690e-03 
 3.066170e-02  8.372899e-03 
 3.097977e-02  8.033998e-03 
 3.129784e-02  7.690184e-03 
 3.161590e-02  7.337566e-03 
 3.193397e-02  6.977647e-03 
 3.225204e-02  6.611648e-03 
 3.257011e-02  6.243194e-03 
 3.288817e-02  5.878638e-03 
 3.320624e-02  5.518717e-03 
 3.352431e-02  5.163080e-03 
 3.384238e-02  4.813308e-03 
 3.416044e-02  4.471088e-03 
 3.447851e-02  4.137198e-03 
 3.479658e-02  3.808993e-03 
 3.511465e-02  3.486420e-03 
 3.543271e-02  3.172831e-03 
 3.575078e-02  2.868064e-03 
 3.606885e-02  2.571927e-03 
 3.638692e-02  2.283223e-03 
 3.670498e-02  2.002924e-03 
 3.702305e-02  1.733777e-03 
 3.734112e-02  1.479368e-03 
 3.765919e-02  1.241900e-03 
 3.797725e-02  1.020344e-03 
 3.829532e-02  8.131012e-04 
 3.861339e-02  6.213953e-04 
 3.893146e-02  4.464998e-04 
 3.924952e-02  2.888110e-04 
 3.956759e-02  1.484047e-04 
 3.988566e-02  2.373122e-05 
 4.020373e-02 -8.659374e-05 
 4.052179e-02 -1.839097e-04 
 4.083986e-02 -2.713830e-04 
 4.115793e-02 -3.522616e-04 
 4.147600e-02 -4.283817e-04 
 4.179406e-02 -4.981712e-04 
 4.211213e-02 -5.571703e-04 
 4.243020e-02 -6.024215e-04 
 4.274827e-02 -6.306628e-04 
 4.306633e-02 -6.425142e-04 
 4.338440e-02 -6.425188e-04 
 4.370247e-02 -6.345713e-04 
 4.402054e-02 -6.191333e-04 
 4.433860e-02 -5.969203e-04 
 4.465667e-02 -5.715530e-04 
 4.497474e-02 -5.443562e-04 
 4.529281e-02 -5.130747e-04 
 4.561087e-02 -4.755002e-04 
 4.592894e-02 -4.334484e-04 
 4.624701e-02 -3.898743e-04 
 4.656508e-02 -3.475654e-04 
 4.688314e-02 -3.060039e-04 
 4.720121e-02 -2.642530e-04 
 4.751928e-02 -2.227283e-04 
 4.783735e-02 -1.825217e-04 
 4.815541e-02 -1.441928e-04 
 4.847348e-02 -1.051987e-04 
 4.879155e-02 -6.423960e-05 
 4.910961e-02 -2.177068e-05 
 4.942768e-02  2.104678e-05 
 4.974575e-02  6.294294e-05 
 5.006382e-02  1.035665e-04 
 5.038188e-02  1.437612e-04 
 5.069995e-02  1.825416e-04 
 5.101802e-02  2.169450e-04 
 5.133609e-02  2.444708e-04 
 5.165415e-02  2.671762e-04 
 5.197222e-02  2.860115e-04 
 5.229029e-02  3.016650e-04 
 5.260836e-02  3.140699e-04 
 5.292642e-02  3.234444e-04 
 5.324449e-02  3.310663e-04 
 5.356256e-02  3.371355e-04 
 5.388063e-02  3.430696e-04 
 5.419869e-02  3.511253e-04 
 5.451676e-02  3.595879e-04 
 5.483483e-02  3.678486e-04 
 5.515290e-02  3.782607e-04 
 5.547096e-02  3.914925e-04 
 5.578903e-02  4.055829e-04 
 5.610710e-02  4.165596e-04 
 5.642517e-02  4.233720e-04 
 5.674323e-02  4.278479e-04 
 5.706130e-02  4.335906e-04 
 5.737937e-02  4.425012e-04 
 5.769744e-02  4.546115e-04 
 5.801550e-02  4.701579e-04 
 5.833357e-02  4.907373e-04 
 5.865164e-02  5.169795e-04 
 5.896971e-02  5.473257e-04 
 5.928777e-02  5.811394e-04 
 5.960584e-02  6.178245e-04 
 5.992391e-02  6.592854e-04 
 6.024198e-02  7.068761e-04 
 6.056004e-02  7.616641e-04 
 6.087811e-02  8.223677e-04 
 6.119618e-02  8.872331e-04 
 6.151425e-02  9.572538e-04 
 6.183231e-02  1.033681e-03 
 6.215038e-02  1.114868e-03 
 6.246845e-02  1.199412e-03 
 6.278652e-02  1.285930e-03 
