         time rel_disp_t... 
------------- ------------- 
 1.988478e-04  2.663508e+00 
 5.965434e-04  2.649866e+00 
 9.942391e-04  2.634982e+00 
 1.391935e-03  2.619274e+00 
 1.789630e-03  2.602896e+00 
 2.187326e-03  2.586031e+00 
 2.585022e-03  2.568810e+00 
 2.982717e-03  2.551454e+00 
 3.380413e-03  2.534214e+00 
 3.778108e-03  2.517310e+00 
 4.175804e-03  2.500498e+00 
 4.573500e-03  2.483496e+00 
 4.971195e-03  2.465863e+00 
 5.368891e-03  2.447377e+00 
 5.766587e-03  2.427886e+00 
 6.164282e-03  2.407382e+00 
 6.561978e-03  2.385831e+00 
 6.959673e-03  2.363758e+00 
 7.357369e-03  2.341786e+00 
 7.755065e-03  2.320128e+00 
 8.152760e-03  2.298761e+00 
 8.550456e-03  2.277530e+00 
 8.948152e-03  2.256105e+00 
 9.345847e-03  2.234169e+00 
 9.743543e-03  2.211426e+00 
 1.014124e-02  2.187801e+00 
 1.053893e-02  2.163562e+00 
 1.093663e-02  2.138669e+00 
 1.133433e-02  2.112454e+00 
 1.173202e-02  2.085002e+00 
 1.212972e-02  2.055985e+00 
 1.252741e-02  2.026091e+00 
 1.292511e-02  1.995576e+00 
 1.332280e-02  1.964946e+00 
 1.372050e-02  1.933848e+00 
 1.411819e-02  1.902145e+00 
 1.451589e-02  1.870150e+00 
 1.491359e-02  1.837357e+00 
 1.531128e-02  1.803820e+00 
 1.570898e-02  1.769677e+00 
 1.610667e-02  1.734780e+00 
 1.650437e-02  1.698811e+00 
 1.690206e-02  1.661929e+00 
 1.729976e-02  1.624367e+00 
 1.769746e-02  1.586189e+00 
 1.809515e-02  1.547335e+00 
 1.849285e-02  1.508229e+00 
 1.889054e-02  1.468488e+00 
 1.928824e-02  1.428306e+00 
 1.968593e-02  1.387684e+00 
 2.008363e-02  1.346934e+00 
 2.048132e-02  1.305582e+00 
 2.087902e-02  1.263658e+00 
 2.127672e-02  1.220984e+00 
 2.167441e-02  1.177157e+00 
 2.207211e-02  1.133308e+00 
 2.246980e-02  1.089576e+00 
 2.286750e-02  1.046193e+00 
 2.326519e-02  1.003169e+00 
 2.366289e-02  9.601643e-01 
 2.406059e-02  9.163751e-01 
 2.445828e-02  8.718762e-01 
 2.485598e-02  8.267951e-01 
 2.525367e-02  7.812777e-01 
 2.565137e-02  7.353427e-01 
 2.604906e-02  6.891225e-01 
 2.644676e-02  6.426934e-01 
 2.684445e-02  5.963412e-01 
 2.724215e-02  5.498229e-01 
 2.763985e-02  5.033850e-01 
 2.803754e-02  4.570115e-01 
 2.843524e-02  4.106086e-01 
 2.883293e-02  3.637121e-01 
 2.923063e-02  3.164227e-01 
 2.962832e-02  2.686899e-01 
 3.002602e-02  2.205341e-01 
 3.042372e-02  1.719666e-01 
 3.082141e-02  1.232172e-01 
 3.121911e-02  7.444847e-02 
 3.161680e-02  2.553881e-02 
 3.201450e-02 -2.265151e-02 
 3.241219e-02 -7.014977e-02 
 3.280989e-02 -1.166212e-01 
 3.320758e-02 -1.624927e-01 
 3.360528e-02 -2.088534e-01 
 3.400298e-02 -2.559762e-01 
 3.440067e-02 -3.037311e-01 
 3.479837e-02 -3.513164e-01 
 3.519606e-02 -3.978634e-01 
 3.559376e-02 -4.433891e-01 
 3.599145e-02 -4.876228e-01 
 3.638915e-02 -5.310803e-01 
 3.678685e-02 -5.745551e-01 
 3.718454e-02 -6.180874e-01 
 3.758224e-02 -6.618702e-01 
 3.797993e-02 -7.057814e-01 
 3.837763e-02 -7.499403e-01 
 3.877532e-02 -7.939766e-01 
 3.917302e-02 -8.384719e-01 
 3.957071e-02 -8.828592e-01 
 3.996841e-02 -9.265415e-01 
 4.036611e-02 -9.693116e-01 
 4.076380e-02 -1.011239e+00 
 4.116150e-02 -1.051940e+00 
 4.155919e-02 -1.091800e+00 
 4.195689e-02 -1.130889e+00 
 4.235458e-02 -1.168465e+00 
 4.275228e-02 -1.204992e+00 
 4.314998e-02 -1.240815e+00 
 4.354767e-02 -1.275931e+00 
 4.394537e-02 -1.310894e+00 
 4.434306e-02 -1.345580e+00 
 4.474076e-02 -1.379732e+00 
 4.513845e-02 -1.412792e+00 
 4.553615e-02 -1.444533e+00 
 4.593385e-02 -1.475290e+00 
 4.633154e-02 -1.504679e+00 
 4.672924e-02 -1.532991e+00 
 4.712693e-02 -1.560253e+00 
 4.752463e-02 -1.586912e+00 
 4.792232e-02 -1.613273e+00 
 4.832002e-02 -1.639579e+00 
 4.871771e-02 -1.665610e+00 
 4.911541e-02 -1.691673e+00 
 4.951311e-02 -1.717506e+00 
 4.991080e-02 -1.742324e+00 
 5.030850e-02 -1.765680e+00 
 5.070619e-02 -1.787418e+00 
 5.110389e-02 -1.807529e+00 
 5.150158e-02 -1.826470e+00 
 5.189928e-02 -1.844665e+00 
 5.229698e-02 -1.862002e+00 
 5.269467e-02 -1.878292e+00 
 5.309237e-02 -1.893924e+00 
 5.349006e-02 -1.908459e+00 
 5.388776e-02 -1.921809e+00 
 5.428545e-02 -1.933468e+00 
 5.468315e-02 -1.943206e+00 
 5.508084e-02 -1.950840e+00 
 5.547854e-02 -1.956089e+00 
 5.587624e-02 -1.959849e+00 
 5.627393e-02 -1.962445e+00 
 5.667163e-02 -1.964152e+00 
 5.706932e-02 -1.965385e+00 
 5.746702e-02 -1.966371e+00 
 5.786471e-02 -1.968112e+00 
 5.826241e-02 -1.970219e+00 
 5.866011e-02 -1.972942e+00 
 5.905780e-02 -1.975431e+00 
 5.945550e-02 -1.977028e+00 
 5.985319e-02 -1.977339e+00 
 6.025089e-02 -1.976371e+00 
 6.064858e-02 -1.973695e+00 
 6.104628e-02 -1.969954e+00 
 6.144397e-02 -1.965682e+00 
 6.184167e-02 -1.961003e+00 
 6.223937e-02 -1.956135e+00 
 6.263706e-02 -1.950164e+00 
 6.303476e-02 -1.943382e+00 
 6.343245e-02 -1.935529e+00 
 6.383015e-02 -1.926806e+00 
 6.422784e-02 -1.916704e+00 
 6.462554e-02 -1.905489e+00 
 6.502324e-02 -1.893059e+00 
 6.542093e-02 -1.879039e+00 
 6.581863e-02 -1.863377e+00 
 6.621632e-02 -1.846738e+00 
 6.661402e-02 -1.829599e+00 
 6.701171e-02 -1.812708e+00 
 6.740941e-02 -1.796717e+00 
 6.780710e-02 -1.781503e+00 
 6.820480e-02 -1.767096e+00 
 6.860250e-02 -1.753068e+00 
 6.900019e-02 -1.739431e+00 
 6.939789e-02 -1.725974e+00 
 6.979558e-02 -1.712065e+00 
 7.019328e-02 -1.698103e+00 
 7.059097e-02 -1.683782e+00 
 7.098867e-02 -1.668980e+00 
 7.138637e-02 -1.653641e+00 
 7.178406e-02 -1.637845e+00 
 7.218176e-02 -1.621501e+00 
 7.257945e-02 -1.604459e+00 
 7.297715e-02 -1.586352e+00 
 7.337484e-02 -1.567912e+00 
 7.377254e-02 -1.549390e+00 
 7.417023e-02 -1.530717e+00 
 7.456793e-02 -1.511766e+00 
