         time Record_Dis... 
------------- ------------- 
 1.590783e-04 -1.533453e-03 
 5.567739e-04 -1.539995e-03 
 9.544695e-04 -1.546470e-03 
 1.352165e-03 -1.552884e-03 
 1.749861e-03 -1.559239e-03 
 2.147556e-03 -1.565535e-03 
 2.545252e-03 -1.571767e-03 
 2.942948e-03 -1.577917e-03 
 3.340643e-03 -1.583955e-03 
 3.738339e-03 -1.589842e-03 
 4.136035e-03 -1.595551e-03 
 4.533730e-03 -1.601083e-03 
 4.931426e-03 -1.606445e-03 
 5.329121e-03 -1.611654e-03 
 5.726817e-03 -1.616726e-03 
 6.124513e-03 -1.621679e-03 
 6.522208e-03 -1.626520e-03 
 6.919904e-03 -1.631236e-03 
 7.317600e-03 -1.635812e-03 
 7.715295e-03 -1.640247e-03 
 8.112991e-03 -1.644550e-03 
 8.510686e-03 -1.648728e-03 
 8.908382e-03 -1.652789e-03 
 9.306078e-03 -1.656744e-03 
 9.703773e-03 -1.660591e-03 
 1.010147e-02 -1.664308e-03 
 1.049916e-02 -1.667868e-03 
 1.089686e-02 -1.671262e-03 
 1.129456e-02 -1.674500e-03 
 1.169225e-02 -1.677581e-03 
 1.208995e-02 -1.680494e-03 
 1.248764e-02 -1.683230e-03 
 1.288534e-02 -1.685792e-03 
 1.328303e-02 -1.688176e-03 
 1.368073e-02 -1.690380e-03 
 1.407843e-02 -1.692422e-03 
 1.447612e-02 -1.694334e-03 
 1.487382e-02 -1.696144e-03 
 1.527151e-02 -1.697860e-03 
 1.566921e-02 -1.699492e-03 
 1.606690e-02 -1.701062e-03 
 1.646460e-02 -1.702590e-03 
 1.686229e-02 -1.704096e-03 
 1.725999e-02 -1.705597e-03 
 1.765769e-02 -1.707081e-03 
 1.805538e-02 -1.708503e-03 
 1.845308e-02 -1.709791e-03 
 1.885077e-02 -1.710901e-03 
 1.924847e-02 -1.711833e-03 
 1.964616e-02 -1.712608e-03 
 2.004386e-02 -1.713232e-03 
 2.044156e-02 -1.713687e-03 
 2.083925e-02 -1.713934e-03 
 2.123695e-02 -1.713928e-03 
 2.163464e-02 -1.713644e-03 
 2.203234e-02 -1.713103e-03 
 2.243003e-02 -1.712367e-03 
 2.282773e-02 -1.711500e-03 
 2.322542e-02 -1.710534e-03 
 2.362312e-02 -1.709464e-03 
 2.402082e-02 -1.708272e-03 
 2.441851e-02 -1.706963e-03 
 2.481621e-02 -1.705567e-03 
 2.521390e-02 -1.704123e-03 
 2.561160e-02 -1.702655e-03 
 2.600929e-02 -1.701156e-03 
 2.640699e-02 -1.699584e-03 
 2.680469e-02 -1.697880e-03 
 2.720238e-02 -1.696003e-03 
 2.760008e-02 -1.693946e-03 
 2.799777e-02 -1.691713e-03 
 2.839547e-02 -1.689291e-03 
 2.879316e-02 -1.686660e-03 
 2.919086e-02 -1.683805e-03 
 2.958855e-02 -1.680727e-03 
 2.998625e-02 -1.677428e-03 
 3.038395e-02 -1.673927e-03 
 3.078164e-02 -1.670254e-03 
 3.117934e-02 -1.666446e-03 
 3.157703e-02 -1.662529e-03 
 3.197473e-02 -1.658517e-03 
 3.237242e-02 -1.654438e-03 
 3.277012e-02 -1.650316e-03 
 3.316782e-02 -1.646155e-03 
 3.356551e-02 -1.641936e-03 
 3.396321e-02 -1.637613e-03 
 3.436090e-02 -1.633162e-03 
 3.475860e-02 -1.628579e-03 
 3.515629e-02 -1.623873e-03 
 3.555399e-02 -1.619067e-03 
 3.595168e-02 -1.614176e-03 
 3.634938e-02 -1.609204e-03 
 3.674708e-02 -1.604137e-03 
 3.714477e-02 -1.598950e-03 
 3.754247e-02 -1.593628e-03 
 3.794016e-02 -1.588164e-03 
 3.833786e-02 -1.582566e-03 
 3.873555e-02 -1.576846e-03 
 3.913325e-02 -1.571008e-03 
 3.953095e-02 -1.565054e-03 
 3.992864e-02 -1.558985e-03 
 4.032634e-02 -1.552810e-03 
 4.072403e-02 -1.546539e-03 
 4.112173e-02 -1.540165e-03 
 4.151942e-02 -1.533673e-03 
 4.191712e-02 -1.527031e-03 
 4.231481e-02 -1.520202e-03 
 4.271251e-02 -1.513151e-03 
 4.311021e-02 -1.505859e-03 
 4.350790e-02 -1.498341e-03 
 4.390560e-02 -1.490637e-03 
 4.430329e-02 -1.482783e-03 
 4.470099e-02 -1.474806e-03 
 4.509868e-02 -1.466727e-03 
 4.549638e-02 -1.458580e-03 
 4.589408e-02 -1.450390e-03 
 4.629177e-02 -1.442180e-03 
 4.668947e-02 -1.433973e-03 
 4.708716e-02 -1.425798e-03 
 4.748486e-02 -1.417665e-03 
 4.788255e-02 -1.409568e-03 
 4.828025e-02 -1.401497e-03 
 4.867794e-02 -1.393458e-03 
 4.907564e-02 -1.385461e-03 
 4.947334e-02 -1.377482e-03 
 4.987103e-02 -1.369460e-03 
 5.026873e-02 -1.361318e-03 
 5.066642e-02 -1.352991e-03 
 5.106412e-02 -1.344429e-03 
 5.146181e-02 -1.335622e-03 
 5.185951e-02 -1.326608e-03 
 5.225721e-02 -1.317450e-03 
 5.265490e-02 -1.308183e-03 
 5.305260e-02 -1.298805e-03 
 5.345029e-02 -1.289305e-03 
 5.384799e-02 -1.279694e-03 
 5.424568e-02 -1.270006e-03 
 5.464338e-02 -1.260283e-03 
 5.504107e-02 -1.250557e-03 
 5.543877e-02 -1.240832e-03 
 5.583647e-02 -1.231078e-03 
 5.623416e-02 -1.221243e-03 
 5.663186e-02 -1.211285e-03 
 5.702955e-02 -1.201202e-03 
 5.742725e-02 -1.191011e-03 
 5.782494e-02 -1.180730e-03 
 5.822264e-02 -1.170345e-03 
 5.862034e-02 -1.159817e-03 
 5.901803e-02 -1.149108e-03 
 5.941573e-02 -1.138212e-03 
 5.981342e-02 -1.127160e-03 
 6.021112e-02 -1.116011e-03 
 6.060881e-02 -1.104816e-03 
 6.100651e-02 -1.093588e-03 
 6.140420e-02 -1.082314e-03 
 6.180190e-02 -1.070973e-03 
 6.219960e-02 -1.059563e-03 
 6.259729e-02 -1.048097e-03 
 6.299499e-02 -1.036584e-03 
 6.339268e-02 -1.025028e-03 
 6.379038e-02 -1.013420e-03 
 6.418807e-02 -1.001738e-03 
 6.458577e-02 -9.899727e-04 
 6.498347e-02 -9.781270e-04 
 6.538116e-02 -9.662207e-04 
 6.577886e-02 -9.542646e-04 
 6.617655e-02 -9.422420e-04 
 6.657425e-02 -9.301260e-04 
 6.697194e-02 -9.178735e-04 
 6.736964e-02 -9.054552e-04 
 6.776733e-02 -8.928641e-04 
 6.816503e-02 -8.801241e-04 
 6.856273e-02 -8.672803e-04 
 6.896042e-02 -8.543656e-04 
 6.935812e-02 -8.413998e-04 
 6.975581e-02 -8.283921e-04 
 7.015351e-02 -8.153372e-04 
 7.055120e-02 -8.022375e-04 
 7.094890e-02 -7.890837e-04 
 7.134660e-02 -7.758727e-04 
 7.174429e-02 -7.626035e-04 
 7.214199e-02 -7.492587e-04 
 7.253968e-02 -7.358080e-04 
 7.293738e-02 -7.222251e-04 
 7.333507e-02 -7.085063e-04 
 7.373277e-02 -6.946733e-04 
 7.413047e-02 -6.807403e-04 
 7.452816e-02 -6.667106e-04 
 7.492586e-02 -6.525727e-04 
 7.532355e-02 -6.383185e-04 
 7.572125e-02 -6.239531e-04 
 7.611894e-02 -6.094880e-04 
 7.651664e-02 -5.949525e-04 
 7.691433e-02 -5.803928e-04 
 7.731203e-02 -5.658406e-04 
 7.770973e-02 -5.513100e-04 
 7.810742e-02 -5.368021e-04 
 7.850512e-02 -5.223298e-04 
 7.890281e-02 -5.079025e-04 
 7.930051e-02 -4.935070e-04 
 7.969820e-02 -4.791070e-04 
 8.009590e-02 -4.646617e-04 
 8.049360e-02 -4.501439e-04 
 8.089129e-02 -4.355502e-04 
 8.128899e-02 -4.209010e-04 
 8.168668e-02 -4.062402e-04 
 8.208438e-02 -3.916016e-04 
 8.248207e-02 -3.769820e-04 
 8.287977e-02 -3.623495e-04 
 8.327746e-02 -3.476696e-04 
 8.367516e-02 -3.329277e-04 
 8.407286e-02 -3.181374e-04 
 8.447055e-02 -3.033235e-04 
 8.486825e-02 -2.885221e-04 
 8.526594e-02 -2.737574e-04 
 8.566364e-02 -2.590355e-04 
 8.606133e-02 -2.443387e-04 
 8.645903e-02 -2.296490e-04 
 8.685673e-02 -2.149657e-04 
 8.725442e-02 -2.002813e-04 
 8.765212e-02 -1.855669e-04 
 8.804981e-02 -1.707838e-04 
 8.844751e-02 -1.558914e-04 
 8.884520e-02 -1.408675e-04 
 8.924290e-02 -1.256984e-04 
 8.964059e-02 -1.103930e-04 
 9.003829e-02 -9.497995e-05 
 9.043599e-02 -7.948399e-05 
 9.083368e-02 -6.391778e-05 
 9.123138e-02 -4.829186e-05 
 9.162907e-02 -3.262910e-05 
 9.202677e-02 -1.697148e-05 
 9.242446e-02 -1.360556e-06 
 9.282216e-02  1.416333e-05 
 9.321986e-02  2.956910e-05 
 9.361755e-02  4.483403e-05 
 9.401525e-02  5.994295e-05 
 9.441294e-02  7.488703e-05 
 9.481064e-02  8.967134e-05 
 9.520833e-02  1.043327e-04 
 9.560603e-02  1.189425e-04 
 9.600372e-02  1.335863e-04 
 9.640142e-02  1.483215e-04 
 9.679912e-02  1.631581e-04 
 9.719681e-02  1.780766e-04 
 9.759451e-02  1.930507e-04 
 9.799220e-02  2.080666e-04 
 9.838990e-02  2.231272e-04 
 9.878759e-02  2.382488e-04 
 9.918529e-02  2.534460e-04 
 9.958299e-02  2.687191e-04 
 9.998068e-02  2.840544e-04 
 1.003784e-01  2.994254e-04 
 1.007761e-01  3.148037e-04 
 1.011738e-01  3.301687e-04 
 1.015715e-01  3.455033e-04 
 1.019692e-01  3.607891e-04 
 1.023669e-01  3.760020e-04 
 1.027646e-01  3.911201e-04 
 1.031622e-01  4.061475e-04 
 1.035599e-01  4.211119e-04 
 1.039576e-01  4.360521e-04 
 1.043553e-01  4.509944e-04 
 1.047530e-01  4.659541e-04 
 1.051507e-01  4.809369e-04 
 1.055484e-01  4.959350e-04 
 1.059461e-01  5.109358e-04 
 1.063438e-01  5.259227e-04 
 1.067415e-01  5.408777e-04 
 1.071392e-01  5.557797e-04 
 1.075369e-01  5.705977e-04 
 1.079346e-01  5.853011e-04 
 1.083323e-01  5.998759e-04 
 1.087300e-01  6.143414e-04 
 1.091277e-01  6.287353e-04 
 1.095254e-01  6.430956e-04 
 1.099231e-01  6.574436e-04 
 1.103208e-01  6.717739e-04 
 1.107185e-01  6.860519e-04 
 1.111162e-01  7.002429e-04 
 1.115139e-01  7.143395e-04 
 1.119115e-01  7.283732e-04 
 1.123092e-01  7.423925e-04 
 1.127069e-01  7.564258e-04 
 1.131046e-01  7.704569e-04 
 1.135023e-01  7.844433e-04 
 1.139000e-01  7.983421e-04 
 1.142977e-01  8.121294e-04 
 1.146954e-01  8.258038e-04 
 1.150931e-01  8.393790e-04 
 1.154908e-01  8.528731e-04 
 1.158885e-01  8.662731e-04 
 1.162862e-01  8.795341e-04 
 1.166839e-01  8.926278e-04 
