time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17
0.08000386119021188,0.33177477,0.34611663,0.33075011,0.3024255,-0.11997785,-5.1037402,-5.1736732,0.124971114,0.131771807,0.086092186,0.131738348,9.023968675652938e-06,-2.756019000245073e-07,-1.229959892683787e-05,7.213133716746619e-06,-3.540134468044079e-06,-2.984777587446509e-06
0.08500410251460012,0.33178774,0.34611994,0.33075342,0.30242911,-0.11998779,-5.103869,-5.1740975,0.124973245,0.131759526,0.08608959699999999,0.131739413,1.212480160560516e-05,-3.321746761140474e-06,-1.173713985889969e-05,8.57065457613533e-06,-2.734793445145261e-06,6.996821275241784e-07
0.09000434383898837,0.33178222,0.34612575,0.33074707,0.30243132,-0.11997948,-5.1036458,-5.1725445,0.124972924,0.131750591,0.086084041,0.131736962,1.609906651683367e-05,-1.774338055505035e-06,-1.271882404703271e-05,1.060275094319414e-05,4.253665697135431e-07,3.447934076667415e-06
0.0950045851633766,0.33177972,0.34612051,0.33075452,0.30243132,-0.11998837,-5.1033416,-5.1726704,0.124973359,0.131761577,0.086086046,0.131735794,1.902932043165888e-05,4.770333126443474e-06,-1.065747892908049e-05,1.441854523560403e-05,7.440761736160857e-06,9.31796483145005e-06
0.1000048264877648,0.33178744,0.34612271,0.33075315,0.30243075,-0.11999994,-5.1038661,-5.1736102,0.124972259,0.131769367,0.08609139,0.131737684,1.909161308035474e-05,1.254784204405835e-05,6.272083917154573e-07,1.695826003257827e-05,1.677616139024899e-05,2.205579465340948e-05
0.1050050678121531,0.3317858,0.34612107,0.33075094,0.30242938,-0.11999391,-5.1039839,-5.1738868,0.124972328,0.131760523,0.086087964,0.131737214,1.606336833911705e-05,1.759452552680431e-05,2.239562282536722e-05,1.760133268377872e-05,2.688065063264142e-05,4.118541685455241e-05
0.1100053091365413,0.33177119,0.346118,0.33074266,0.30242276,-0.11997508,-5.103631,-5.17308,0.124973359,0.131751003,0.086083285,0.131734121,1.121409900409998e-05,2.130439562587271e-05,4.710149944151628e-05,2.021564284948877e-05,3.771757168515034e-05,6.089219228763217e-05
0.1150055504609296,0.33177671,0.34612215,0.33074817,0.30242911,-0.1199812,-5.1038423,-5.1726804,0.124972168,0.131760947,0.086087031,0.131735393,6.374896387860218e-06,2.632980993592729e-05,6.458015460817268e-05,2.508573367315571e-05,4.739378476766641e-05,7.405736098235241e-05
0.1200057917853178,0.33177641,0.34612909,0.33074763,0.30241972,-0.11999056,-5.1041241,-5.1735015,0.124970953,0.131769092,0.08609116,0.131737936,2.550840291557316e-06,3.067088567720247e-05,6.867324184820871e-05,2.680258920424921e-05,5.056688764299493e-05,7.524913741355716e-05
0.1250060331097061,0.33177477,0.34611884,0.33074901,0.30243573,-0.11997508,-5.1044741,-5.1738181,0.124974184,0.131759664,0.08608763800000001,0.131739035,-5.490639660687971e-07,2.925777015570632e-05,5.726444825407606e-05,2.111914950698468e-05,4.245652472189055e-05,6.127565691846425e-05
0.1300062744340943,0.33177614,0.34612107,0.33075699,0.30243105,-0.11997566,-5.1039529,-5.1731167,0.124973428,0.131749812,0.08608347400000001,0.131734912,-3.169873046459321e-06,2.018955433248817e-05,3.164315250944757e-05,9.699812421103305e-06,2.358761258598267e-05,3.312580472739055e-05
0.1350065157584825,0.33178496,0.34612826,0.33075619,0.30243269,-0.11995137,-5.1039577,-5.1722441,0.12497085,0.131760466,0.08608771800000001,0.131733903,-4.701561557483251e-06,7.055851617445732e-06,-2.246626375659714e-06,-2.561423419244956e-06,-1.694681083839011e-07,-2.317554963870546e-06
0.1400067570828708,0.33177698,0.34612769,0.33075589,0.30243793,-0.11997346,-5.1041436,-5.1738324,0.124971332,0.131771017,0.08609295900000001,0.131736389,-4.93291546793493e-06,-6.331100330195968e-06,-3.5140945119662e-05,-1.252925150842797e-05,-2.172646545650157e-05,-3.503557201743464e-05
0.145006998407259,0.33178249,0.34612963,0.33075094,0.30242771,-0.11998445,-5.1040931,-5.1740494,0.124971744,0.131760958,0.08608718,0.131736573,-4.759710252682445e-06,-1.75381454653964e-05,-5.826358098610673e-05,-1.950911707273961e-05,-3.642111913545617e-05,-5.666282458760982e-05
0.1500072397316473,0.33178195,0.34611717,0.33075973,0.30242938,-0.11998502,-5.1039782,-5.1731224,0.124973898,0.131751175,0.086082873,0.131734969,-4.892831843847256e-06,-2.413213010981171e-05,-6.692115103007905e-05,-2.37179347337853e-05,-4.26336968873165e-05,-6.33329026144494e-05
0.1550074810560355,0.33177891,0.34612799,0.33075368,0.30242771,-0.12000051,-5.1034141,-5.1726732,0.124971137,0.131760191,0.08608734,0.131735519,-5.264612213907673e-06,-2.567068588697552e-05,-6.262188140170823e-05,-2.449466046268406e-05,-4.047748376281935e-05,-5.655584349535974e-05
0.1600077223804238,0.33177477,0.34612438,0.33074623,0.3024255,-0.11999334,-5.1040831,-5.1736569,0.124970117,0.13176837,0.08609151599999999,0.131737168,-5.78265296287766e-06,-2.301870449229596e-05,-5.023146527185065e-05,-1.980363438703299e-05,-3.092891243395208e-05,-4.076413067836734e-05
0.165007963704812,0.33177063,0.34611994,0.33075562,0.30242854,-0.12000548,-5.1039915,-5.1742411,0.124972007,0.131759526,0.08608640099999999,0.131737821,-6.496919255929158e-06,-1.715594416604953e-05,-3.354628462951671e-05,-1.000686488284671e-05,-1.667868410077392e-05,-1.990543825041717e-05
0.1700082050292002,0.33177972,0.3461169,0.33075756,0.30242524,-0.11998177,-5.1040492,-5.1729412,0.124973004,0.13175011,0.08608338199999999,0.131735404,-7.523200220849645e-06,-9.675772309303167e-06,-1.588566421391258e-05,3.84928043401618e-07,-2.730826935759308e-06,1.72717042917139e-06
0.1750084463535885,0.3317847,0.34612438,0.3307479,0.30243436,-0.11998445,-5.1031971,-5.1725368,0.124971011,0.131760351,0.086087248,0.131736492,-8.827856990308511e-06,-2.878715919290946e-06,-1.503459027269311e-06,6.241390615731977e-06,5.392431133535875e-06,1.82799379895705e-05
0.1800086876779767,0.33177918,0.34612799,0.3307592,0.30242607,-0.1199834,-5.1042156,-5.1733289,0.124971538,0.131771246,0.086091,0.131741441,-9.724056451913746e-06,7.969522252012131e-07,6.371823697017793e-06,5.565195488568634e-06,5.54934418998885e-06,2.508893051384777e-05
0.185008929002365,0.33177614,0.34612605,0.33074296,0.30243877,-0.11999391,-5.1044149,-5.1738911,0.124976682,0.131761932,0.086086154,0.131737936,-9.532758175593667e-06,1.572256286501901e-06,7.325637697686895e-06,1.339347936819819e-06,1.179945777552633e-06,2.143838276104182e-05
0.1900091703267532,0.33177835,0.34612492,0.33074489,0.30243409,-0.11997785,-5.1035986,-5.1727567,0.124975307,0.13175271,0.086081962,0.13173443,-8.42013465065533e-06,2.578669197829206e-06,3.147106602604699e-06,-1.735530460132608e-06,-2.911521902833887e-06,1.0282734698691e-05
0.1950094116511415,0.33177751,0.34612411,0.33075589,0.30243269,-0.11998063,-5.1032443,-5.1727304,0.124970209,0.131762253,0.086087976,0.131735267,-7.047915881613715e-06,4.97379278732772e-06,-2.877487249731298e-06,-3.484762275827622e-06,-5.883299215472109e-06,-3.104676285335336e-06
0.2000096529755297,0.33178082,0.34612188,0.33074901,0.30243629,-0.12000548,-5.103714,-5.1732016,0.124969533,0.131771704,0.08609042199999999,0.131736481,-6.41828593811225e-06,5.383596065676091e-06,-6.634217831930175e-06,-6.839930331574135e-06,-9.231587581683086e-06,-1.283456922303531e-05
0.2050098942999179,0.33177945,0.34612411,0.33075619,0.30243629,-0.11998674,-5.1035705,-5.1739292,0.124975742,0.131759309,0.086087369,0.131737489,-7.564140874100313e-06,6.671632124433939e-07,-5.654279801466912e-06,-1.074831429158591e-05,-1.211413608081208e-05,-1.505454753445057e-05
0.2100101356243062,0.33176953,0.34611607,0.33075368,0.30242634,-0.11997623,-5.1032987,-5.1728883,0.124975651,0.13174964,0.086083646,0.13173624,-1.000345905645496e-05,-6.689454294217855e-06,-2.21368417115541e-07,-1.077017861978012e-05,-1.145215434143633e-05,-9.383602445744817e-06
0.2150103769486944,0.33177945,0.34612244,0.33075204,0.30242965,-0.11999229,-5.1030421,-5.172307,0.124970805,0.13176026,0.08608577099999999,0.131738898,-1.171499136960559e-05,-1.110748834953293e-05,8.094350657053876e-06,-5.896471857018409e-06,-6.058561682956745e-06,2.064317872766294e-06
0.2200106182730827,0.33177367,0.34612024,0.33076334,0.30242854,-0.11999276,-5.103476,-5.1734462,0.124970243,0.131770077,0.08609184199999999,0.131740559,-1.198374177639799e-05,-1.065101834017048e-05,1.763686512863515e-05,-2.160089888924372e-07,1.764977954220346e-06,1.654467202046341e-05
0.2250108595974709,0.33177865,0.34612381,0.33075395,0.30242938,-0.11999945,-5.1040459,-5.1737475,0.124971102,0.131759538,0.086085375,0.131741808,-1.218869914781769e-05,-9.406730112263299e-06,2.639030187526703e-05,6.781184923018509e-07,8.199877225478493e-06,3.077515019274681e-05
0.2300111009218592,0.33178195,0.34612328,0.33075699,0.30242497,-0.11998235,-5.1037006,-5.1726542,0.124973497,0.131748792,0.086080776,0.131738417,-1.29661729571525e-05,-1.202086730281258e-05,2.939447865277374e-05,-5.004186899163937e-06,1.016251712482811e-05,3.863651437820099e-05
0.2350113422462474,0.3317869,0.34612381,0.33074844,0.30242828,-0.11998397,-5.1032457,-5.1724038,0.12497203,0.131760168,0.086086034,0.131739803,-1.366971113171691e-05,-1.694023055415319e-05,1.961742141181719e-05,-1.299356830412622e-05,6.214322870605333e-06,3.2590229255107e-05
0.2400115835706357,0.33177641,0.34612826,0.33075505,0.30243242,-0.11997011,-5.1032281,-5.1732821,0.124971171,0.131771486,0.08609184199999999,0.131743125,-1.482685177987678e-05,-1.984532124469277e-05,-4.596980385329867e-06,-1.959333330341359e-05,-4.270052668775723e-06,1.047759182501346e-05
0.2450118248950239,0.33177972,0.34612575,0.3307457,0.30242413,-0.11999171,-5.10395,-5.1738839,0.124975903,0.131757957,0.086087684,0.131740731,-1.819878561999639e-05,-2.130447007187063e-05,-3.704734088635919e-05,-2.663851063898328e-05,-2.092619113819466e-05,-2.224468046333279e-05
0.2500120662194121,0.33177367,0.34612381,0.33075425,0.30243048,-0.11997738,-5.1033831,-5.1729016,0.124975421,0.13174964,0.08608226,0.131739574,-2.41846096367844e-05,-2.433069574352836e-05,-6.9865609090016e-05,-3.590618289258791e-05,-4.098329789889085e-05,-5.78350250793669e-05
0.2550123075438004,0.33177891,0.34612161,0.33074874,0.30243048,-0.119979,-5.1031485,-5.1729541,0.124971011,0.131760489,0.086085599,0.131739574,-3.036634234198507e-05,-2.81231423657941e-05,-9.676098146485842e-05,-4.466759117707476e-05,-5.973051181038706e-05,-8.93972355554733e-05
0.2600125488681886,0.33177751,0.34613296,0.33075646,0.30242607,-0.11999056,-5.1034508,-5.1733394,0.12497053,0.131768084,0.086089431,0.131742747,-3.319924932851614e-05,-2.985536226714804e-05,-0.0001110456704053458,-4.834758806570454e-05,-7.148802575006452e-05,-0.0001092476473693499
0.2650127901925768,0.33178276,0.34612244,0.33075589,0.30242965,-0.11998837,-5.1043839,-5.1743655,0.124972237,0.131759229,0.086085232,0.131741281,-3.152313027872925e-05,-2.810011686968348e-05,-0.0001076147411334308,-4.449944710053133e-05,-7.13576395310993e-05,-0.0001106530479467236
0.2700130315169651,0.33177009,0.34612465,0.33075973,0.30241889,-0.11996571,-5.1040049,-5.1733041,0.124973084,0.131748472,0.08608297599999999,0.131736435,-2.742828555024527e-05,-2.302172660455363e-05,-8.707879576093516e-05,-3.550138711929461e-05,-5.914366327604976e-05,-9.267940775349175e-05
0.2750132728413534,0.33177009,0.34612605,0.33075699,0.30242082,-0.11998397,-5.1035633,-5.1726437,0.124975078,0.131760706,0.08608578199999999,0.131738669,-2.328596457313869e-05,-1.774951630955503e-05,-5.444846064596568e-05,-2.724331609594746e-05,-4.055150032390042e-05,-6.053474773151599e-05
0.2800135141657416,0.33177504,0.34611607,0.33075866,0.30242276,-0.11998894,-5.1041079,-5.1738501,0.124973371,0.131771315,0.086089419,0.131742174,-1.992256100947422e-05,-1.619123689131986e-05,-1.725171246429535e-05,-2.28175863697077e-05,-2.248080208044067e-05,-2.278321531803241e-05
0.2850137554901299,0.33178139,0.34612077,0.33075756,0.30241695,-0.11996848,-5.1046677,-5.1736803,0.124972924,0.131759756,0.086086521,0.131741911,-1.772976540908797e-05,-1.802582964691296e-05,1.405717345857956e-05,-1.974690771912343e-05,-8.277733760093667e-06,1.056466860227204e-05
0.2900139968145181,0.33178028,0.34611166,0.33075619,0.30243158,-0.11999439,-5.1041746,-5.1729937,0.124974975,0.131749514,0.08608416699999999,0.131739872,-1.705806547255147e-05,-2.030348495206973e-05,2.996936972926268e-05,-1.557763248926463e-05,9.977835150887456e-07,3.071118578780805e-05
0.2950142381389063,0.33178055,0.34611747,0.33074957,0.30242771,-0.1199834,-5.1037154,-5.1723394,0.12497195,0.131758805,0.08608744300000001,0.131740055,-1.746345171126335e-05,-2.125419688984576e-05,2.819288524239312e-05,-1.190895681368145e-05,3.917014204460323e-06,3.365476245364415e-05
0.3000144794632946,0.33177724,0.34611055,0.33075258,0.30242634,-0.1199856,-5.1045938,-5.1731477,0.124971549,0.131769104,0.08609167599999999,0.131741888,-1.791713875269422e-05,-2.041771155731229e-05,1.445373394524002e-05,-1.123665284717577e-05,1.43224154365929e-07,2.258971330967389e-05
0.3050147207876828,0.33178386,0.34612161,0.33075866,0.30243215,-0.11999611,-5.1041865,-5.1738529,0.12497352,0.131760603,0.086087145,0.131739643,-1.745645530872365e-05,-1.793447084941824e-05,-2.014236655922377e-06,-1.313871419279516e-05,-6.947452381267543e-06,6.680085670255678e-06
0.310014962112071,0.33177918,0.34612438,0.33075204,0.30243546,-0.1199812,-5.103693,-5.1730418,0.124974093,0.131749697,0.08608244300000001,0.131738211,-1.557081032432023e-05,-1.352577178475718e-05,-1.371047996108889e-05,-1.364871274952213e-05,-1.112037788724383e-05,-4.794008839253206e-06
0.3150152034364593,0.33177918,0.34612548,0.33076444,0.30243132,-0.12000223,-5.103529,-5.1729364,0.124972351,0.131760535,0.086086687,0.131739723,-1.259294742861012e-05,-6.417056213024463e-06,-1.744320825494709e-05,-8.902386615674247e-06,-8.539257827648556e-06,-7.648232271639382e-06
0.3200154447608475,0.33177751,0.34612685,0.33076277,0.30243629,-0.1199812,-5.1039915,-5.1735501,0.124974322,0.131769791,0.08609175,0.131741464,-9.67000703603405e-06,1.990860051274482e-06,-1.304893619223069e-05,-1.158763219419221e-06,-1.702559715286369e-06,-2.598784557324873e-06
0.3250156860852358,0.33178359,0.34612492,0.3307468,0.30242607,-0.11999114,-5.103838,-5.1740699,0.12497439,0.131760729,0.086086349,0.131741349,-7.954491602727688e-06,6.769356572405378e-06,-3.161556352675758e-06,2.776158041848039e-06,3.407835873016416e-06,6.185042299050897e-06
0.330015927409624,0.33177781,0.34612134,0.33075315,0.30243295,-0.11999276,-5.1039205,-5.1725636,0.124972672,0.131750133,0.086081882,0.131737443,-7.46524468355413e-06,4.332093628874726e-06,4.694318901536323e-06,7.843155644315011e-07,3.127667241836984e-06,1.103863014980969e-05
0.3350161687340122,0.33178195,0.34612605,0.33075425,0.30244234,-0.11999945,-5.1033578,-5.1720262,0.124972683,0.131759378,0.086086212,0.131739287,-6.739316653695273e-06,-2.096268298280846e-06,2.627186129534135e-06,-3.852417828859682e-06,-2.542359994449475e-06,4.668350469299308e-06
0.3400164100584005,0.33177751,0.34612605,0.33074597,0.30243158,-0.11999114,-5.1043296,-5.1732941,0.124972317,0.131772139,0.08609155,0.131743973,-4.365588824674497e-06,-7.536330161094441e-06,-9.888328636158799e-06,-9.8575684762411e-06,-1.265951900454016e-05,-1.331707470984007e-05
0.3450166513827888,0.33177173,0.34612438,0.33075756,0.30242991,-0.11999945,-5.1042466,-5.1736202,0.124973016,0.131761165,0.086088835,0.131742105,-1.089408004640968e-06,-1.241340749561386e-05,-2.841336903514248e-05,-1.732950808703106e-05,-2.590424485185427e-05,-3.667496777660513e-05
0.350016892707177,0.33178055,0.34611607,0.33075038,0.30243546,-0.11999726,-5.1040401,-5.1726365,0.124974196,0.131749995,0.08608427,0.131738234,7.965744559222348e-07,-1.857213321214949e-05,-4.890538878052295e-05,-2.400759257862211e-05,-3.962627723829503e-05,-5.799314049912529e-05
0.3550171340315652,0.3317731,0.34611747,0.33074844,0.30242687,-0.12000988,-5.1030684,-5.172739,0.124973989,0.131761692,0.08608571300000001,0.131739253,9.585916683141499e-08,-2.442926161410735e-05,-6.560431978338729e-05,-2.777614982806109e-05,-4.969029042104183e-05,-7.047913874729508e-05
0.3600173753559535,0.33178496,0.34611663,0.33075452,0.30243132,-0.11999553,-5.1033134,-5.173171,0.124972007,0.131770959,0.08609096599999999,0.131741395,-2.700485117331059e-06,-2.688388044206218e-05,-7.026889459756702e-05,-2.76227378520967e-05,-5.078330978422151e-05,-6.807604649017223e-05
0.3650176166803417,0.33178443,0.34612522,0.33075589,0.30243436,-0.11998732,-5.1035113,-5.1740918,0.124974998,0.131759194,0.086091315,0.131742483,-6.775404934527681e-06,-2.40385404231082e-05,-5.784224094412414e-05,-2.312769447098389e-05,-3.986789088970775e-05,-4.908349193873457e-05
0.37001785800473,0.33177504,0.34612852,0.33075094,0.30243436,-0.11998942,-5.1033211,-5.1731415,0.124972786,0.131750935,0.086082787,0.131737684,-1.125006224399424e-05,-1.751475798040404e-05,-3.092738710850526e-05,-1.647113011235085e-05,-1.997321631774951e-05,-1.895154179224787e-05
0.3750180993291182,0.33178222,0.34611911,0.33075067,0.30243048,-0.11999668,-5.103271,-5.1723599,0.12497179,0.131759698,0.086087535,0.131739528,-1.453333153766974e-05,-1.12527669197919e-05,1.807394123995769e-06,-1.037791645834452e-05,1.512888079060354e-06,1.235673711239554e-05
0.3800183406535064,0.33177587,0.34611994,0.33074459,0.30243295,-0.11999334,-5.1037197,-5.1733713,0.124972878,0.131771292,0.08609271800000001,0.131743148,-1.513456327478011e-05,-5.814170883244365e-06,3.035619752547604e-05,-4.583839927163748e-06,1.820002970017879e-05,3.572574555964918e-05
0.3850185819778947,0.33177972,0.34612548,0.33075562,0.30243766,-0.11999496,-5.1041331,-5.1738253,0.124975273,0.13176176,0.086086544,0.131741029,-1.317265671158123e-05,1.075213995844355e-06,4.710407194050764e-05,1.327250925052751e-06,2.758304362069781e-05,4.661858980503887e-05
0.3900188233022829,0.33177504,0.34611911,0.3307479,0.30242497,-0.11998397,-5.1033964,-5.1727419,0.124976407,0.131750156,0.086083577,0.131738715,-9.702679122253512e-06,8.455968474695616e-06,4.814845936863784e-05,5.123919569885832e-06,2.917986722972324e-05,4.416777637228632e-05
0.3950190646266712,0.33177394,0.34612712,0.33074817,0.30242357,-0.11999888,-5.1035767,-5.1726103,0.124970289,0.131761073,0.086086126,0.131739643,-5.431058635076786e-06,1.301373401754481e-05,3.351443612046334e-05,4.695761583177396e-06,2.278568395152481e-05,2.86331267642939e-05
0.4000193059510594,0.33177394,0.34612215,0.33075067,0.30243295,-0.12000109,-5.1039429,-5.1732512,0.124970266,0.131769493,0.086091785,0.131742323,-1.504839698202271e-06,1.290267346083328e-05,8.570388396350156e-06,-1.20247412648063e-07,9.539608030420622e-06,3.690432602361242e-06
0.4050195472754476,0.33177698,0.34613046,0.33075121,0.30242303,-0.11999171,-5.1043873,-5.1739249,0.124972764,0.131760706,0.08608602300000001,0.131742163,4.323762902492518e-07,7.388819634974391e-06,-1.750984791961095e-05,-8.454633124428104e-06,-7.25538270433916e-06,-2.234790826370049e-05
0.4100197885998359,0.33177367,0.34611329,0.33075479,0.30242854,-0.11998282,-5.1037006,-5.1730566,0.124974127,0.131751141,0.086082105,0.131738211,5.013171748975866e-07,-2.334512260917013e-06,-3.821768566745884e-05,-1.725891566353006e-05,-2.274778967305982e-05,-4.275426910305551e-05
0.4150200299242242,0.3317742,0.34612161,0.33075562,0.30242661,-0.12000166,-5.1031599,-5.1727405,0.124972237,0.131759481,0.08608755800000001,0.131737936,1.111181967503464e-06,-1.124447807332949e-05,-5.081636924051965e-05,-2.124005543309451e-05,-3.193238008824465e-05,-5.474295120445845e-05
0.4200202712486124,0.33178276,0.34611994,0.33075258,0.30243188,-0.11998732,-5.1039057,-5.1739173,0.124971675,0.131770925,0.086091149,0.131743732,4.163196766877461e-06,-1.423903252859902e-05,-5.179699947702923e-05,-1.817952304245988e-05,-3.186074589695066e-05,-5.471729733175484e-05
0.4250205125730006,0.33177808,0.34612522,0.33075121,0.30243409,-0.11999831,-5.1045051,-5.1742496,0.124975181,0.131763353,0.086086601,0.13174301,8.698365156321898e-06,-1.204756418879194e-05,-3.906776599181601e-05,-1.130089757724468e-05,-2.338093539470607e-05,-3.986466133407254e-05
0.4300207538973889,0.33177063,0.34612882,0.33076224,0.30243325,-0.12000051,-5.1037049,-5.1729264,0.124974562,0.131751038,0.08608400699999999,0.131736847,1.216830429612467e-05,-8.464976534697168e-06,-1.702520786840355e-05,-3.764480777502006e-06,-9.75006091678202e-06,-1.447234050913538e-05
0.4350209952217771,0.33177891,0.34612161,0.33075258,0.3024244,-0.11999496,-5.1038718,-5.1727128,0.124971412,0.13176058,0.086088457,0.131740204,1.377054444021316e-05,-3.651457903152387e-06,5.65460262796178e-06,4.596206312934161e-06,5.922984563544221e-06,1.138179681573391e-05
0.4400212365461654,0.33178443,0.34611911,0.33075893,0.3024255,-0.11997948,-5.1042924,-5.1738415,0.124972191,0.131773525,0.086090525,0.131744099,1.517364385969447e-05,4.826373755746443e-06,2.128315121677953e-05,1.450896534698615e-05,2.11265941185131e-05,2.918354919421222e-05
0.4450214778705536,0.33177036,0.34612465,0.33075589,0.30242634,-0.11998732,-5.1048727,-5.1740055,0.124973107,0.131759882,0.086086762,0.131740891,1.806996816794834e-05,1.725958192801318e-05,2.667435943764665e-05,2.43503916158705e-05,3.32993636054984e-05,3.676125166960209e-05
0.4500217191949418,0.33176705,0.34612438,0.33074516,0.30243295,-0.1199812,-5.1039367,-5.1730771,0.124974505,0.131752367,0.086081779,0.131737844,2.272869827318436e-05,3.002417408431883e-05,2.378923407772202e-05,2.977558850798526e-05,3.896976663697607e-05,3.634890002270572e-05
0.4550219605193301,0.33177641,0.34612712,0.33075342,0.30242303,-0.11999831,-5.1034641,-5.1726584,0.124972145,0.131761394,0.08608793,0.131738256,2.824051218906152e-05,3.840231542307265e-05,1.705612505448821e-05,2.839833324384656e-05,3.628099038868662e-05,3.019897319931536e-05
0.4600222018437183,0.33177587,0.34611747,0.33075619,0.30242854,-0.1199768,-5.103981,-5.173686,0.12497195,0.131768783,0.086091722,0.131740192,3.296629391062451e-05,4.157075622143946e-05,1.163765808027567e-05,2.473544344142722e-05,2.955475232109805e-05,2.147691874809534e-05
