         time joist_s1_s... 
------------- ------------- 
 6.361349e-05 -9.282182e-10 
 3.816809e-04 -9.261668e-10 
 6.997484e-04 -9.241763e-10 
 1.017816e-03 -9.222460e-10 
 1.335883e-03 -9.203514e-10 
 1.653951e-03 -9.183924e-10 
 1.972018e-03 -9.162507e-10 
 2.290086e-03 -9.139808e-10 
 2.608153e-03 -9.119052e-10 
 2.926221e-03 -9.105885e-10 
 3.244288e-03 -9.107454e-10 
 3.562355e-03 -9.131443e-10 
 3.880423e-03 -9.184820e-10 
 4.198490e-03 -9.273041e-10 
 4.516558e-03 -9.400213e-10 
 4.834625e-03 -9.569257e-10 
 5.152693e-03 -9.781550e-10 
 5.470760e-03 -1.003704e-09 
 5.788828e-03 -1.033525e-09 
 6.106895e-03 -1.067657e-09 
 6.424963e-03 -1.106322e-09 
 6.743030e-03 -1.149942e-09 
 7.061097e-03 -1.199085e-09 
 7.379165e-03 -1.254387e-09 
 7.697232e-03 -1.316420e-09 
 8.015300e-03 -1.385589e-09 
 8.333367e-03 -1.462056e-09 
 8.651435e-03 -1.545742e-09 
 8.969502e-03 -1.636424e-09 
 9.287570e-03 -1.733876e-09 
 9.605637e-03 -1.837974e-09 
 9.923705e-03 -1.948703e-09 
 1.024177e-02 -2.066136e-09 
 1.055984e-02 -2.190449e-09 
 1.087791e-02 -2.321903e-09 
 1.119597e-02 -2.460764e-09 
 1.151404e-02 -2.607273e-09 
 1.183211e-02 -2.761637e-09 
 1.215018e-02 -2.924016e-09 
 1.246824e-02 -3.094501e-09 
 1.278631e-02 -3.273019e-09 
 1.310438e-02 -3.459272e-09 
 1.342245e-02 -3.652811e-09 
 1.374051e-02 -3.853181e-09 
 1.405858e-02 -4.060042e-09 
 1.437665e-02 -4.273217e-09 
 1.469472e-02 -4.492675e-09 
 1.501278e-02 -4.718429e-09 
 1.533085e-02 -4.950462e-09 
 1.564892e-02 -5.188750e-09 
 1.596699e-02 -5.433264e-09 
 1.628505e-02 -5.683894e-09 
 1.660312e-02 -5.940365e-09 
 1.692119e-02 -6.202210e-09 
 1.723926e-02 -6.468789e-09 
 1.755732e-02 -6.739346e-09 
 1.787539e-02 -7.013140e-09 
