         time tilt_full_... 
------------- ------------- 
 7.953913e-05 -6.910460e-03 
 4.772348e-04 -7.168773e-03 
 8.749304e-04 -7.391315e-03 
 1.272626e-03 -7.620257e-03 
 1.670322e-03 -7.939633e-03 
 2.068017e-03 -8.300615e-03 
 2.465713e-03 -8.646253e-03 
 2.863409e-03 -9.001079e-03 
 3.261104e-03 -9.308109e-03 
 3.658800e-03 -9.572401e-03 
 4.056495e-03 -9.790712e-03 
 4.454191e-03 -9.976662e-03 
 4.851887e-03 -1.017691e-02 
 5.249582e-03 -1.036976e-02 
 5.647278e-03 -1.054921e-02 
 6.044974e-03 -1.075589e-02 
 6.442669e-03 -1.090867e-02 
 6.840365e-03 -1.103417e-02 
 7.238060e-03 -1.111796e-02 
 7.635756e-03 -1.118593e-02 
 8.033452e-03 -1.127633e-02 
 8.431147e-03 -1.142607e-02 
 8.828843e-03 -1.163747e-02 
 9.226539e-03 -1.190938e-02 
 9.624234e-03 -1.215091e-02 
 1.002193e-02 -1.239927e-02 
 1.041963e-02 -1.256801e-02 
 1.081732e-02 -1.282784e-02 
 1.121502e-02 -1.311269e-02 
 1.161271e-02 -1.341996e-02 
 1.201041e-02 -1.373739e-02 
 1.240810e-02 -1.404944e-02 
 1.280580e-02 -1.427864e-02 
 1.320349e-02 -1.446010e-02 
 1.360119e-02 -1.457866e-02 
 1.399889e-02 -1.464650e-02 
 1.439658e-02 -1.468560e-02 
 1.479428e-02 -1.471444e-02 
 1.519197e-02 -1.475491e-02 
 1.558967e-02 -1.479071e-02 
 1.598736e-02 -1.479146e-02 
 1.638506e-02 -1.475250e-02 
 1.678276e-02 -1.471839e-02 
 1.718045e-02 -1.464857e-02 
 1.757815e-02 -1.464097e-02 
 1.797584e-02 -1.466842e-02 
 1.837354e-02 -1.466202e-02 
 1.877123e-02 -1.468572e-02 
 1.916893e-02 -1.465692e-02 
 1.956662e-02 -1.465304e-02 
 1.996432e-02 -1.462170e-02 
 2.036202e-02 -1.463648e-02 
 2.075971e-02 -1.463546e-02 
 2.115741e-02 -1.461667e-02 
 2.155510e-02 -1.459715e-02 
 2.195280e-02 -1.461226e-02 
 2.235049e-02 -1.456195e-02 
 2.274819e-02 -1.448483e-02 
 2.314589e-02 -1.436837e-02 
 2.354358e-02 -1.420812e-02 
 2.394128e-02 -1.403295e-02 
 2.433897e-02 -1.386395e-02 
 2.473667e-02 -1.368808e-02 
 2.513436e-02 -1.353033e-02 
 2.553206e-02 -1.338281e-02 
 2.592975e-02 -1.328646e-02 
 2.632745e-02 -1.325732e-02 
 2.672515e-02 -1.321218e-02 
 2.712284e-02 -1.320303e-02 
 2.752054e-02 -1.315187e-02 
 2.791823e-02 -1.304761e-02 
 2.831593e-02 -1.285225e-02 
 2.871362e-02 -1.262389e-02 
 2.911132e-02 -1.230924e-02 
 2.950902e-02 -1.196214e-02 
 2.990671e-02 -1.163252e-02 
 3.030441e-02 -1.128130e-02 
 3.070210e-02 -1.092092e-02 
 3.109980e-02 -1.060981e-02 
 3.149749e-02 -1.025764e-02 
 3.189519e-02 -9.871756e-03 
 3.229288e-02 -9.456370e-03 
 3.269058e-02 -9.030167e-03 
 3.308828e-02 -8.615167e-03 
 3.348597e-02 -8.194570e-03 
 3.388367e-02 -7.778777e-03 
 3.428136e-02 -7.423124e-03 
 3.467906e-02 -7.040835e-03 
 3.507675e-02 -6.771214e-03 
 3.547445e-02 -6.576921e-03 
 3.587215e-02 -6.464177e-03 
 3.626984e-02 -6.286164e-03 
 3.666754e-02 -6.018971e-03 
 3.706523e-02 -5.619271e-03 
 3.746293e-02 -5.155535e-03 
 3.786062e-02 -4.630218e-03 
 3.825832e-02 -4.115485e-03 
 3.865602e-02 -3.555292e-03 
 3.905371e-02 -2.993071e-03 
 3.945141e-02 -2.372069e-03 
 3.984910e-02 -1.772606e-03 
 4.024680e-02 -1.116177e-03 
 4.064449e-02 -4.604505e-04 
 4.104219e-02  2.290978e-04 
 4.143988e-02  8.768007e-04 
 4.183758e-02  1.571614e-03 
 4.223528e-02  2.214479e-03 
 4.263297e-02  2.882987e-03 
 4.303067e-02  3.484474e-03 
 4.342836e-02  4.070577e-03 
 4.382606e-02  4.567010e-03 
 4.422375e-02  5.042763e-03 
 4.462145e-02  5.433178e-03 
 4.501915e-02  5.814495e-03 
 4.541684e-02  6.173090e-03 
 4.581454e-02  6.622146e-03 
 4.621223e-02  7.125594e-03 
 4.660993e-02  7.738584e-03 
 4.700762e-02  8.429159e-03 
 4.740532e-02  9.206294e-03 
 4.780301e-02  1.005844e-02 
 4.820071e-02  1.098380e-02 
 4.859841e-02  1.195246e-02 
 4.899610e-02  1.290548e-02 
 4.939380e-02  1.393048e-02 
 4.979149e-02  1.484416e-02 
 5.018919e-02  1.571493e-02 
 5.058688e-02  1.651876e-02 
 5.098458e-02  1.721452e-02 
 5.138228e-02  1.789965e-02 
 5.177997e-02  1.850865e-02 
 5.217767e-02  1.917753e-02 
 5.257536e-02  1.989591e-02 
 5.297306e-02  2.056495e-02 
 5.337075e-02  2.113964e-02 
 5.376845e-02  2.168592e-02 
 5.416614e-02  2.212062e-02 
 5.456384e-02  2.257163e-02 
 5.496154e-02  2.298759e-02 
 5.535923e-02  2.350805e-02 
 5.575693e-02  2.408372e-02 
 5.615462e-02  2.471064e-02 
 5.655232e-02  2.538286e-02 
 5.695001e-02  2.608296e-02 
 5.734771e-02  2.682722e-02 
 5.774541e-02  2.757008e-02 
 5.814310e-02  2.831385e-02 
 5.854080e-02  2.911914e-02 
 5.893849e-02  2.987353e-02 
 5.933619e-02  3.056404e-02 
 5.973388e-02  3.128660e-02 
 6.013158e-02  3.184894e-02 
 6.052927e-02  3.238511e-02 
 6.092697e-02  3.285907e-02 
 6.132467e-02  3.333280e-02 
 6.172236e-02  3.380197e-02 
 6.212006e-02  3.422993e-02 
 6.251775e-02  3.465141e-02 
 6.291545e-02  3.507276e-02 
 6.331314e-02  3.544849e-02 
 6.371084e-02  3.574774e-02 
 6.410854e-02  3.604387e-02 
 6.450623e-02  3.629683e-02 
 6.490393e-02  3.655488e-02 
 6.530162e-02  3.690461e-02 
 6.569932e-02  3.729503e-02 
 6.609701e-02  3.773563e-02 
 6.649471e-02  3.824654e-02 
 6.689240e-02  3.871354e-02 
 6.729010e-02  3.917947e-02 
 6.768780e-02  3.957107e-02 
 6.808549e-02  3.992563e-02 
 6.848319e-02  4.026596e-02 
 6.888088e-02  4.056131e-02 
 6.927858e-02  4.080304e-02 
 6.967627e-02  4.099152e-02 
 7.007397e-02  4.115879e-02 
 7.047167e-02  4.129256e-02 
 7.086936e-02  4.138721e-02 
 7.126706e-02  4.144330e-02 
 7.166475e-02  4.148620e-02 
 7.206245e-02  4.148832e-02 
 7.246014e-02  4.148486e-02 
 7.285784e-02  4.152375e-02 
 7.325553e-02  4.150284e-02 
 7.365323e-02  4.146991e-02 
 7.405093e-02  4.134122e-02 
 7.444862e-02  4.126295e-02 
 7.484632e-02  4.115578e-02 
 7.524401e-02  4.107873e-02 
 7.564171e-02  4.104426e-02 
 7.603940e-02  4.103760e-02 
 7.643710e-02  4.108217e-02 
 7.683480e-02  4.106903e-02 
 7.723249e-02  4.103122e-02 
 7.763019e-02  4.087716e-02 
 7.802788e-02  4.061104e-02 
 7.842558e-02  4.029203e-02 
 7.882327e-02  3.990232e-02 
 7.922097e-02  3.946530e-02 
 7.961866e-02  3.904077e-02 
 8.001636e-02  3.858578e-02 
 8.041406e-02  3.818854e-02 
 8.081175e-02  3.784792e-02 
 8.120945e-02  3.750488e-02 
 8.160714e-02  3.708649e-02 
 8.200484e-02  3.669171e-02 
 8.240253e-02  3.621723e-02 
 8.280023e-02  3.575142e-02 
 8.319793e-02  3.527204e-02 
 8.359562e-02  3.480856e-02 
 8.399332e-02  3.433272e-02 
 8.439101e-02  3.392274e-02 
 8.478871e-02  3.347524e-02 
 8.518640e-02  3.303945e-02 
 8.558410e-02  3.261869e-02 
 8.598179e-02  3.213002e-02 
