         time tilt_up_se... 
------------- ------------- 
 7.953913e-05  1.181396e-02 
 4.772348e-04  1.282851e-02 
 8.749304e-04  1.402903e-02 
 1.272626e-03  1.519100e-02 
 1.670322e-03  1.607943e-02 
 2.068017e-03  1.681010e-02 
 2.465713e-03  1.757535e-02 
 2.863409e-03  1.810210e-02 
 3.261104e-03  1.875163e-02 
 3.658800e-03  1.946146e-02 
 4.056495e-03  2.001004e-02 
 4.454191e-03  2.038453e-02 
 4.851887e-03  2.053169e-02 
 5.249582e-03  2.058066e-02 
 5.647278e-03  2.033440e-02 
 6.044974e-03  1.988438e-02 
 6.442669e-03  1.957773e-02 
 6.840365e-03  1.932219e-02 
 7.238060e-03  1.932429e-02 
 7.635756e-03  1.953874e-02 
 8.033452e-03  1.979169e-02 
 8.431147e-03  1.985168e-02 
 8.828843e-03  1.975092e-02 
 9.226539e-03  1.961411e-02 
 9.624234e-03  1.971324e-02 
 1.002193e-02  1.986277e-02 
 1.041963e-02  2.020891e-02 
 1.081732e-02  2.027325e-02 
 1.121502e-02  2.023986e-02 
 1.161271e-02  2.008362e-02 
 1.201041e-02  2.000604e-02 
 1.240810e-02  2.011306e-02 
 1.280580e-02  2.040368e-02 
 1.320349e-02  2.070959e-02 
 1.360119e-02  2.111382e-02 
 1.399889e-02  2.140551e-02 
 1.439658e-02  2.154751e-02 
 1.479428e-02  2.158275e-02 
 1.519197e-02  2.144342e-02 
 1.558967e-02  2.127188e-02 
 1.598736e-02  2.105294e-02 
 1.638506e-02  2.094433e-02 
 1.678276e-02  2.084938e-02 
 1.718045e-02  2.060078e-02 
 1.757815e-02  2.018434e-02 
 1.797584e-02  1.956478e-02 
 1.837354e-02  1.897447e-02 
 1.877123e-02  1.819778e-02 
 1.916893e-02  1.766050e-02 
 1.956662e-02  1.713154e-02 
 1.996432e-02  1.677012e-02 
 2.036202e-02  1.626398e-02 
 2.075971e-02  1.584131e-02 
 2.115741e-02  1.574254e-02 
 2.155510e-02  1.571041e-02 
 2.195280e-02  1.604858e-02 
 2.235049e-02  1.664303e-02 
 2.274819e-02  1.740135e-02 
 2.314589e-02  1.806306e-02 
 2.354358e-02  1.868274e-02 
 2.394128e-02  1.919491e-02 
 2.433897e-02  1.947728e-02 
 2.473667e-02  1.959574e-02 
 2.513436e-02  1.951979e-02 
 2.553206e-02  1.922821e-02 
 2.592975e-02  1.870257e-02 
 2.632745e-02  1.792385e-02 
 2.672515e-02  1.691983e-02 
 2.712284e-02  1.587792e-02 
 2.752054e-02  1.485345e-02 
 2.791823e-02  1.377233e-02 
 2.831593e-02  1.292873e-02 
 2.871362e-02  1.222105e-02 
 2.911132e-02  1.176057e-02 
 2.950902e-02  1.114704e-02 
 2.990671e-02  1.060685e-02 
 3.030441e-02  1.000787e-02 
 3.070210e-02  9.532417e-03 
 3.109980e-02  9.054997e-03 
 3.149749e-02  8.755155e-03 
 3.189519e-02  8.676141e-03 
 3.229288e-02  8.585296e-03 
 3.269058e-02  8.464865e-03 
 3.308828e-02  8.274861e-03 
 3.348597e-02  8.092478e-03 
 3.388367e-02  7.855186e-03 
 3.428136e-02  7.501990e-03 
 3.467906e-02  7.113217e-03 
 3.507675e-02  6.375812e-03 
 3.547445e-02  5.278900e-03 
 3.587215e-02  4.034145e-03 
 3.626984e-02  2.829640e-03 
 3.666754e-02  1.868947e-03 
 3.706523e-02  1.072762e-03 
 3.746293e-02  4.186287e-04 
 3.786062e-02 -1.997201e-04 
 3.825832e-02 -1.005957e-03 
 3.865602e-02 -1.817247e-03 
 3.905371e-02 -2.624550e-03 
 3.945141e-02 -3.317891e-03 
 3.984910e-02 -3.784882e-03 
 4.024680e-02 -3.836715e-03 
 4.064449e-02 -3.759026e-03 
 4.104219e-02 -3.480716e-03 
 4.143988e-02 -3.129946e-03 
 4.183758e-02 -2.652209e-03 
 4.223528e-02 -2.236525e-03 
 4.263297e-02 -1.850686e-03 
 4.303067e-02 -1.374321e-03 
 4.342836e-02 -9.654879e-04 
 4.382606e-02 -6.866544e-04 
 4.422375e-02 -4.954925e-04 
 4.462145e-02 -4.951810e-04 
 4.501915e-02 -8.128049e-04 
 4.541684e-02 -1.342280e-03 
 4.581454e-02 -1.697131e-03 
 4.621223e-02 -1.840230e-03 
 4.660993e-02 -1.924009e-03 
 4.700762e-02 -1.872473e-03 
 4.740532e-02 -1.631780e-03 
 4.780301e-02 -1.336238e-03 
 4.820071e-02 -9.507739e-04 
 4.859841e-02 -4.098877e-04 
