         time tilt_up_se... 
------------- ------------- 
 2.583893e-04  3.666524e-03 
 5.813759e-04  3.669610e-03 
 9.043625e-04  3.672766e-03 
 1.227349e-03  3.675993e-03 
 1.550336e-03  3.679280e-03 
 1.873322e-03  3.682432e-03 
 2.196309e-03  3.684229e-03 
 2.519296e-03  3.682648e-03 
 2.842282e-03  3.679651e-03 
 3.165269e-03  3.680015e-03 
 3.488256e-03  3.683553e-03 
 3.811242e-03  3.688973e-03 
 4.134229e-03  3.695037e-03 
 4.457216e-03  3.700765e-03 
 4.780202e-03  3.705812e-03 
 5.103189e-03  3.707829e-03 
 5.426175e-03  3.705006e-03 
 5.749162e-03  3.701184e-03 
 6.072149e-03  3.704705e-03 
 6.395136e-03  3.718575e-03 
 6.718123e-03  3.742020e-03 
 7.041110e-03  3.774269e-03 
 7.364097e-03  3.815508e-03 
 7.687084e-03  3.865696e-03 
 8.010071e-03  3.921856e-03 
 8.333058e-03  3.982416e-03 
 8.656045e-03  4.048964e-03 
 8.979032e-03  4.122031e-03 
 9.302019e-03  4.202302e-03 
 9.625006e-03  4.289147e-03 
 9.947993e-03  4.382060e-03 
 1.027098e-02  4.479254e-03 
 1.059397e-02  4.581364e-03 
 1.091695e-02  4.686682e-03 
 1.123994e-02  4.794161e-03 
 1.156293e-02  4.903792e-03 
 1.188592e-02  5.016739e-03 
 1.220890e-02  5.136477e-03 
 1.253189e-02  5.263454e-03 
 1.285488e-02  5.396454e-03 
 1.317786e-02  5.535331e-03 
 1.350085e-02  5.679799e-03 
 1.382384e-02  5.825736e-03 
 1.414682e-02  5.968754e-03 
 1.446981e-02  6.108437e-03 
 1.479280e-02  6.245768e-03 
 1.511578e-02  6.382748e-03 
 1.543877e-02  6.518879e-03 
 1.576176e-02  6.653030e-03 
 1.608474e-02  6.784496e-03 
 1.640773e-02  6.915989e-03 
 1.673072e-02  7.049560e-03 
 1.705370e-02  7.183978e-03 
 1.737669e-02  7.316321e-03 
 1.769968e-02  7.445154e-03 
 1.802266e-02  7.568703e-03 
 1.834565e-02  7.684457e-03 
 1.866863e-02  7.791546e-03 
 1.899162e-02  7.891534e-03 
 1.931461e-02  7.987864e-03 
 1.963759e-02  8.083554e-03 
 1.996058e-02  8.179932e-03 
 2.028356e-02  8.275147e-03 
 2.060655e-02  8.366002e-03 
 2.092953e-02  8.449271e-03 
 2.125252e-02  8.524865e-03 
 2.157551e-02  8.592611e-03 
 2.189849e-02  8.652647e-03 
 2.222148e-02  8.706731e-03 
 2.254446e-02  8.755163e-03 
 2.286745e-02  8.794109e-03 
 2.319043e-02  8.820305e-03 
 2.351342e-02  8.832447e-03 
 2.383640e-02  8.831458e-03 
 2.415939e-02  8.817746e-03 
 2.448238e-02  8.791667e-03 
 2.480536e-02  8.756067e-03 
 2.512835e-02  8.714340e-03 
 2.545133e-02  8.668301e-03 
 2.577432e-02  8.616102e-03 
 2.609730e-02  8.555103e-03 
 2.642029e-02  8.484044e-03 
 2.674327e-02  8.403468e-03 
 2.706626e-02  8.313742e-03 
 2.738924e-02  8.213251e-03 
 2.771223e-02  8.101809e-03 
 2.803521e-02  7.979120e-03 
 2.835820e-02  7.844946e-03 
 2.868118e-02  7.701712e-03 
 2.900416e-02  7.551669e-03 
 2.932715e-02  7.394627e-03 
 2.965013e-02  7.230250e-03 
 2.997312e-02  7.059185e-03 
 3.029610e-02  6.883015e-03 
 3.061909e-02  6.700060e-03 
 3.094207e-02  6.506004e-03 
 3.126506e-02  6.300487e-03 
 3.158804e-02  6.086658e-03 
 3.191103e-02  5.866061e-03 
 3.223401e-02  5.638958e-03 
 3.255699e-02  5.408086e-03 
 3.287998e-02  5.174641e-03 
 3.320296e-02  4.937393e-03 
 3.352595e-02  4.695760e-03 
 3.384893e-02  4.450119e-03 
 3.417192e-02  4.202323e-03 
 3.449490e-02  3.953238e-03 
 3.481789e-02  3.703386e-03 
 3.514087e-02  3.456739e-03 
 3.546385e-02  3.217022e-03 
 3.578684e-02  2.983769e-03 
 3.610982e-02  2.753573e-03 
 3.643281e-02  2.522630e-03 
 3.675579e-02  2.289467e-03 
 3.707878e-02  2.053926e-03 
 3.740176e-02  1.818422e-03 
 3.772475e-02  1.583297e-03 
 3.804773e-02  1.351523e-03 
 3.837072e-02  1.124112e-03 
 3.869370e-02  9.024044e-04 
 3.901669e-02  6.880766e-04 
 3.933967e-02  4.817574e-04 
 3.966266e-02  2.829575e-04 
 3.998564e-02  9.061469e-05 
 4.030862e-02 -9.134705e-05 
 4.063161e-02 -2.604704e-04 
 4.095459e-02 -4.162206e-04 
 4.127758e-02 -5.636220e-04 
 4.160056e-02 -7.052467e-04 
 4.192355e-02 -8.405009e-04 
 4.224653e-02 -9.697076e-04 
 4.256952e-02 -1.092673e-03 
 4.289250e-02 -1.209074e-03 
 4.321549e-02 -1.318610e-03 
 4.353847e-02 -1.421439e-03 
 4.386146e-02 -1.515803e-03 
 4.418444e-02 -1.601187e-03 
 4.450743e-02 -1.677185e-03 
 4.483041e-02 -1.742823e-03 
 4.515340e-02 -1.795878e-03 
 4.547638e-02 -1.834313e-03 
 4.579937e-02 -1.858841e-03 
 4.612235e-02 -1.873764e-03 
 4.644534e-02 -1.884505e-03 
 4.676832e-02 -1.894046e-03 
 4.709131e-02 -1.904144e-03 
 4.741429e-02 -1.912980e-03 
 4.773728e-02 -1.916999e-03 
 4.806026e-02 -1.914444e-03 
 4.838325e-02 -1.904102e-03 
 4.870623e-02 -1.886108e-03 
 4.902922e-02 -1.860530e-03 
 4.935220e-02 -1.828665e-03 
 4.967518e-02 -1.792614e-03 
 4.999817e-02 -1.755350e-03 
 5.032115e-02 -1.717196e-03 
 5.064414e-02 -1.676283e-03 
 5.096712e-02 -1.631298e-03 
 5.129011e-02 -1.584543e-03 
 5.161309e-02 -1.539741e-03 
 5.193608e-02 -1.498236e-03 
 5.225906e-02 -1.460573e-03 
 5.258205e-02 -1.425418e-03 
 5.290504e-02 -1.390713e-03 
 5.322802e-02 -1.354316e-03 
 5.355101e-02 -1.315249e-03 
 5.387399e-02 -1.270974e-03 
 5.419698e-02 -1.219293e-03 
 5.451996e-02 -1.161457e-03 
 5.484295e-02 -1.101870e-03 
 5.516593e-02 -1.042977e-03 
 5.548892e-02 -9.843063e-04 
 5.581190e-02 -9.251830e-04 
 5.613489e-02 -8.668703e-04 
 5.645788e-02 -8.118937e-04 
 5.678086e-02 -7.616818e-04 
 5.710385e-02 -7.175028e-04 
 5.742683e-02 -6.789535e-04 
 5.774982e-02 -6.429882e-04 
 5.807281e-02 -6.015241e-04 
 5.839579e-02 -5.501838e-04 
 5.871878e-02 -4.901038e-04 
 5.904176e-02 -4.228779e-04 
 5.936475e-02 -3.509874e-04 
 5.968774e-02 -2.762712e-04 
 6.001072e-02 -2.027657e-04 
 6.033371e-02 -1.332840e-04 
 6.065669e-02 -6.516969e-05 
 6.097968e-02  1.243899e-05 
 6.130266e-02  1.054107e-04 
 6.162565e-02  2.110946e-04 
 6.194863e-02  3.259559e-04 
 6.227162e-02  4.476831e-04 
 6.259460e-02  5.770961e-04 
 6.291759e-02  7.139401e-04 
 6.324057e-02  8.582433e-04 
 6.356356e-02  1.012399e-03 
 6.388654e-02  1.178214e-03 
 6.420952e-02  1.354826e-03 
 6.453251e-02  1.541416e-03 
 6.485549e-02  1.734185e-03 
 6.517848e-02  1.926402e-03 
 6.550146e-02  2.115701e-03 
 6.582444e-02  2.303615e-03 
 6.614743e-02  2.491571e-03 
 6.647041e-02  2.679276e-03 
 6.679340e-02  2.867820e-03 
 6.711638e-02  3.058284e-03 
 6.743936e-02  3.253998e-03 
 6.776234e-02  3.454208e-03 
 6.808533e-02  3.661350e-03 
 6.840831e-02  3.874735e-03 
 6.873129e-02  4.092853e-03 
 6.905428e-02  4.308469e-03 
 6.937726e-02  4.518515e-03 
 6.970024e-02  4.722368e-03 
 7.002323e-02  4.918686e-03 
 7.034621e-02  5.104795e-03 
 7.066919e-02  5.280929e-03 
 7.099217e-02  5.448900e-03 
 7.131516e-02  5.611945e-03 
 7.163814e-02  5.774885e-03 
 7.196112e-02  5.936717e-03 
 7.228410e-02  6.092663e-03 
 7.260708e-02  6.239414e-03 
 7.293007e-02  6.379145e-03 
 7.325305e-02  6.510724e-03 
 7.357603e-02  6.635628e-03 
 7.389901e-02  6.752593e-03 
 7.422199e-02  6.864316e-03 
 7.454498e-02  6.971948e-03 
 7.486796e-02  7.071969e-03 
 7.519094e-02  7.159936e-03 
 7.551392e-02  7.227687e-03 
 7.583690e-02  7.276964e-03 
 7.615989e-02  7.307409e-03 
 7.648287e-02  7.326395e-03 
 7.680585e-02  7.333687e-03 
 7.712883e-02  7.335249e-03 
 7.745181e-02  7.328694e-03 
 7.777480e-02  7.311194e-03 
 7.809778e-02  7.278900e-03 
 7.842076e-02  7.232303e-03 
 7.874374e-02  7.168326e-03 
 7.906672e-02  7.087804e-03 
 7.938971e-02  6.990223e-03 
 7.971269e-02  6.877444e-03 
 8.003567e-02  6.752158e-03 
 8.035865e-02  6.613144e-03 
 8.068164e-02  6.460249e-03 
 8.100462e-02  6.293667e-03 
 8.132760e-02  6.117527e-03 
 8.165058e-02  5.936064e-03 
 8.197357e-02  5.750948e-03 
 8.229655e-02  5.562024e-03 
 8.261953e-02  5.366711e-03 
 8.294251e-02  5.163415e-03 
 8.326550e-02  4.951896e-03 
 8.358848e-02  4.733736e-03 
 8.391146e-02  4.510894e-03 
 8.423445e-02  4.282291e-03 
 8.455743e-02  4.046132e-03 
 8.488041e-02  3.801937e-03 
 8.520340e-02  3.551099e-03 
 8.552638e-02  3.290570e-03 
 8.584937e-02  3.018733e-03 
 8.617235e-02  2.741590e-03 
 8.649533e-02  2.467312e-03 
 8.681832e-02  2.201238e-03 
 8.714130e-02  1.946476e-03 
 8.746429e-02  1.702712e-03 
 8.778727e-02  1.466912e-03 
 8.811026e-02  1.236826e-03 
 8.843325e-02  1.009424e-03 
 8.875623e-02  7.840641e-04 
 8.907922e-02  5.606532e-04 
 8.940220e-02  3.396709e-04 
 8.972519e-02  1.238229e-04 
 9.004817e-02 -8.259507e-05 
 9.037116e-02 -2.776398e-04 
 9.069415e-02 -4.616765e-04 
 9.101713e-02 -6.353341e-04 
 9.134012e-02 -7.988392e-04 
 9.166311e-02 -9.514359e-04 
 9.198609e-02 -1.090621e-03 
 9.230908e-02 -1.214906e-03 
 9.263207e-02 -1.325744e-03 
 9.295506e-02 -1.423729e-03 
 9.327804e-02 -1.510639e-03 
 9.360103e-02 -1.586375e-03 
 9.392402e-02 -1.651542e-03 
 9.424701e-02 -1.707472e-03 
 9.457000e-02 -1.752712e-03 
 9.489299e-02 -1.786188e-03 
 9.521597e-02 -1.805749e-03 
 9.553896e-02 -1.809054e-03 
 9.586195e-02 -1.794943e-03 
 9.618494e-02 -1.765832e-03 
 9.650793e-02 -1.720509e-03 
 9.683092e-02 -1.656366e-03 
 9.715391e-02 -1.571850e-03 
 9.747690e-02 -1.470682e-03 
 9.779988e-02 -1.357170e-03 
 9.812287e-02 -1.232028e-03 
 9.844586e-02 -1.099040e-03 
 9.876885e-02 -9.600925e-04 
 9.909184e-02 -8.149842e-04 
 9.941483e-02 -6.623841e-04 
 9.973782e-02 -4.979430e-04 
 1.000608e-01 -3.180004e-04 
 1.003838e-01 -1.212392e-04 
 1.007068e-01  9.024529e-05 
 1.010298e-01  3.157124e-04 
 1.013528e-01  5.470846e-04 
 1.016757e-01  7.840638e-04 
 1.019987e-01  1.029780e-03 
 1.023217e-01  1.282422e-03 
 1.026447e-01  1.544228e-03 
 1.029677e-01  1.813151e-03 
 1.032907e-01  2.081730e-03 
 1.036137e-01  2.349793e-03 
 1.039367e-01  2.611921e-03 
 1.042596e-01  2.870093e-03 
 1.045826e-01  3.124731e-03 
 1.049056e-01  3.376072e-03 
 1.052286e-01  3.627138e-03 
 1.055516e-01  3.879037e-03 
