         time tilt_beam_... 
------------- ------------- 
 2.583893e-04 -5.138449e-02 
 5.813759e-04 -5.134529e-02 
 9.043625e-04 -5.129435e-02 
 1.227349e-03 -5.123148e-02 
 1.550336e-03 -5.115652e-02 
 1.873322e-03 -5.106909e-02 
 2.196309e-03 -5.096748e-02 
 2.519296e-03 -5.084900e-02 
 2.842282e-03 -5.071609e-02 
 3.165269e-03 -5.057486e-02 
 3.488256e-03 -5.042501e-02 
 3.811242e-03 -5.026484e-02 
 4.134229e-03 -5.009259e-02 
 4.457216e-03 -4.990665e-02 
 4.780202e-03 -4.970703e-02 
 5.103189e-03 -4.949420e-02 
 5.426175e-03 -4.927110e-02 
 5.749162e-03 -4.903996e-02 
 6.072149e-03 -4.880226e-02 
 6.395136e-03 -4.855813e-02 
 6.718123e-03 -4.830839e-02 
 7.041110e-03 -4.805332e-02 
 7.364097e-03 -4.779254e-02 
 7.687084e-03 -4.752453e-02 
 8.010071e-03 -4.724597e-02 
 8.333058e-03 -4.695424e-02 
 8.656045e-03 -4.665280e-02 
 8.979032e-03 -4.634595e-02 
 9.302019e-03 -4.603528e-02 
 9.625006e-03 -4.572027e-02 
 9.947993e-03 -4.540030e-02 
 1.027098e-02 -4.507394e-02 
 1.059397e-02 -4.474244e-02 
 1.091695e-02 -4.440479e-02 
 1.123994e-02 -4.406004e-02 
 1.156293e-02 -4.370797e-02 
 1.188592e-02 -4.334899e-02 
 1.220890e-02 -4.298590e-02 
 1.253189e-02 -4.261957e-02 
 1.285488e-02 -4.224934e-02 
 1.317786e-02 -4.187711e-02 
 1.350085e-02 -4.150502e-02 
 1.382384e-02 -4.113060e-02 
 1.414682e-02 -4.074985e-02 
 1.446981e-02 -4.036202e-02 
 1.479280e-02 -3.996728e-02 
 1.511578e-02 -3.956819e-02 
 1.543877e-02 -3.916813e-02 
 1.576176e-02 -3.876848e-02 
 1.608474e-02 -3.836802e-02 
 1.640773e-02 -3.796640e-02 
 1.673072e-02 -3.756360e-02 
 1.705370e-02 -3.715981e-02 
 1.737669e-02 -3.675541e-02 
 1.769968e-02 -3.635065e-02 
 1.802266e-02 -3.594315e-02 
 1.834565e-02 -3.553038e-02 
 1.866863e-02 -3.511336e-02 
 1.899162e-02 -3.469531e-02 
 1.931461e-02 -3.428052e-02 
 1.963759e-02 -3.386977e-02 
 1.996058e-02 -3.346132e-02 
 2.028356e-02 -3.305315e-02 
 2.060655e-02 -3.264396e-02 
 2.092953e-02 -3.223290e-02 
 2.125252e-02 -3.182229e-02 
 2.157551e-02 -3.141293e-02 
 2.189849e-02 -3.100502e-02 
 2.222148e-02 -3.060042e-02 
 2.254446e-02 -3.020131e-02 
 2.286745e-02 -2.980581e-02 
 2.319043e-02 -2.941154e-02 
 2.351342e-02 -2.901846e-02 
 2.383640e-02 -2.862636e-02 
 2.415939e-02 -2.823502e-02 
 2.448238e-02 -2.784327e-02 
 2.480536e-02 -2.745263e-02 
 2.512835e-02 -2.706611e-02 
 2.545133e-02 -2.668730e-02 
 2.577432e-02 -2.631693e-02 
 2.609730e-02 -2.595495e-02 
 2.642029e-02 -2.559964e-02 
 2.674327e-02 -2.524976e-02 
 2.706626e-02 -2.490559e-02 
 2.738924e-02 -2.456819e-02 
 2.771223e-02 -2.423980e-02 
 2.803521e-02 -2.392038e-02 
 2.835820e-02 -2.360936e-02 
 2.868118e-02 -2.330671e-02 
 2.900416e-02 -2.301408e-02 
 2.932715e-02 -2.273319e-02 
 2.965013e-02 -2.246425e-02 
 2.997312e-02 -2.220473e-02 
 3.029610e-02 -2.195356e-02 
 3.061909e-02 -2.171051e-02 
 3.094207e-02 -2.147451e-02 
 3.126506e-02 -2.124902e-02 
 3.158804e-02 -2.103901e-02 
 3.191103e-02 -2.084652e-02 
 3.223401e-02 -2.067123e-02 
 3.255699e-02 -2.051481e-02 
 3.287998e-02 -2.037791e-02 
 3.320296e-02 -2.025837e-02 
 3.352595e-02 -2.015444e-02 
 3.384893e-02 -2.006488e-02 
 3.417192e-02 -1.999005e-02 
 3.449490e-02 -1.993053e-02 
 3.481789e-02 -1.988665e-02 
 3.514087e-02 -1.986087e-02 
 3.546385e-02 -1.985754e-02 
 3.578684e-02 -1.987776e-02 
 3.610982e-02 -1.992208e-02 
 3.643281e-02 -1.998880e-02 
 3.675579e-02 -2.007563e-02 
 3.707878e-02 -2.018124e-02 
 3.740176e-02 -2.030795e-02 
 3.772475e-02 -2.045704e-02 
 3.804773e-02 -2.063130e-02 
 3.837072e-02 -2.082964e-02 
 3.869370e-02 -2.105036e-02 
 3.901669e-02 -2.129214e-02 
 3.933967e-02 -2.155494e-02 
 3.966266e-02 -2.184041e-02 
 3.998564e-02 -2.214749e-02 
 4.030862e-02 -2.247672e-02 
 4.063161e-02 -2.282855e-02 
 4.095459e-02 -2.320491e-02 
 4.127758e-02 -2.360661e-02 
 4.160056e-02 -2.403499e-02 
 4.192355e-02 -2.449135e-02 
 4.224653e-02 -2.497459e-02 
 4.256952e-02 -2.548301e-02 
 4.289250e-02 -2.601487e-02 
 4.321549e-02 -2.656896e-02 
 4.353847e-02 -2.714437e-02 
 4.386146e-02 -2.774007e-02 
 4.418444e-02 -2.835514e-02 
 4.450743e-02 -2.899097e-02 
 4.483041e-02 -2.964972e-02 
 4.515340e-02 -3.033376e-02 
 4.547638e-02 -3.104432e-02 
 4.579937e-02 -3.178151e-02 
 4.612235e-02 -3.254353e-02 
 4.644534e-02 -3.332833e-02 
 4.676832e-02 -3.413358e-02 
 4.709131e-02 -3.495685e-02 
 4.741429e-02 -3.579791e-02 
 4.773728e-02 -3.665892e-02 
 4.806026e-02 -3.754127e-02 
 4.838325e-02 -3.844522e-02 
 4.870623e-02 -3.936775e-02 
 4.902922e-02 -4.030568e-02 
 4.935220e-02 -4.125747e-02 
 4.967518e-02 -4.222437e-02 
 4.999817e-02 -4.320686e-02 
 5.032115e-02 -4.420462e-02 
 5.064414e-02 -4.521640e-02 
 5.096712e-02 -4.624227e-02 
 5.129011e-02 -4.728269e-02 
 5.161309e-02 -4.833747e-02 
 5.193608e-02 -4.940620e-02 
 5.225906e-02 -5.048680e-02 
 5.258205e-02 -5.157587e-02 
 5.290504e-02 -5.267177e-02 
 5.322802e-02 -5.377463e-02 
 5.355101e-02 -5.488452e-02 
 5.387399e-02 -5.600279e-02 
 5.419698e-02 -5.713047e-02 
 5.451996e-02 -5.826733e-02 
 5.484295e-02 -5.941277e-02 
 5.516593e-02 -6.056510e-02 
 5.548892e-02 -6.171697e-02 
 5.581190e-02 -6.286633e-02 
 5.613489e-02 -6.401088e-02 
 5.645788e-02 -6.514837e-02 
 5.678086e-02 -6.627769e-02 
 5.710385e-02 -6.739575e-02 
 5.742683e-02 -6.849951e-02 
 5.774982e-02 -6.958930e-02 
 5.807281e-02 -7.067277e-02 
 5.839579e-02 -7.175363e-02 
 5.871878e-02 -7.282929e-02 
 5.904176e-02 -7.389628e-02 
 5.936475e-02 -7.495016e-02 
 5.968774e-02 -7.599098e-02 
 6.001072e-02 -7.702000e-02 
 6.033371e-02 -7.804013e-02 
 6.065669e-02 -7.905209e-02 
 6.097968e-02 -8.005676e-02 
 6.130266e-02 -8.105301e-02 
 6.162565e-02 -8.204033e-02 
 6.194863e-02 -8.301765e-02 
 6.227162e-02 -8.398305e-02 
 6.259460e-02 -8.493318e-02 
 6.291759e-02 -8.586428e-02 
 6.324057e-02 -8.677449e-02 
 6.356356e-02 -8.766623e-02 
 6.388654e-02 -8.854716e-02 
 6.420952e-02 -8.941758e-02 
 6.453251e-02 -9.027682e-02 
 6.485549e-02 -9.112306e-02 
 6.517848e-02 -9.195179e-02 
 6.550146e-02 -9.276110e-02 
 6.582444e-02 -9.355091e-02 
 6.614743e-02 -9.431883e-02 
 6.647041e-02 -9.506313e-02 
 6.679340e-02 -9.578337e-02 
 6.711638e-02 -9.648047e-02 
 6.743936e-02 -9.715595e-02 
 6.776234e-02 -9.780852e-02 
 6.808533e-02 -9.844173e-02 
 6.840831e-02 -9.905692e-02 
 6.873129e-02 -9.965435e-02 
 6.905428e-02 -1.002274e-01 
 6.937726e-02 -1.007725e-01 
 6.970024e-02 -1.012892e-01 
 7.002323e-02 -1.017784e-01 
 7.034621e-02 -1.022425e-01 
 7.066919e-02 -1.026831e-01 
 7.099217e-02 -1.030982e-01 
 7.131516e-02 -1.034835e-01 
 7.163814e-02 -1.038402e-01 
 7.196112e-02 -1.041668e-01 
 7.228410e-02 -1.044640e-01 
 7.260708e-02 -1.047300e-01 
 7.293007e-02 -1.049653e-01 
 7.325305e-02 -1.051672e-01 
 7.357603e-02 -1.053377e-01 
 7.389901e-02 -1.054798e-01 
 7.422199e-02 -1.056003e-01 
 7.454498e-02 -1.056989e-01 
 7.486796e-02 -1.057693e-01 
 7.519094e-02 -1.058078e-01 
 7.551392e-02 -1.058098e-01 
 7.583690e-02 -1.057757e-01 
 7.615989e-02 -1.057056e-01 
 7.648287e-02 -1.056023e-01 
 7.680585e-02 -1.054652e-01 
 7.712883e-02 -1.052967e-01 
 7.745181e-02 -1.050986e-01 
 7.777480e-02 -1.048685e-01 
 7.809778e-02 -1.046065e-01 
 7.842076e-02 -1.043111e-01 
 7.874374e-02 -1.039844e-01 
 7.906672e-02 -1.036262e-01 
 7.938971e-02 -1.032364e-01 
 7.971269e-02 -1.028131e-01 
 8.003567e-02 -1.023605e-01 
 8.035865e-02 -1.018789e-01 
 8.068164e-02 -1.013704e-01 
