         time rel_disp_t... 
------------- ------------- 
 3.976956e-04 -1.692808e-01 
 7.953913e-04 -1.654692e-01 
 1.193087e-03 -1.624141e-01 
 1.590783e-03 -1.598459e-01 
 1.988478e-03 -1.577102e-01 
 2.386174e-03 -1.559257e-01 
 2.783869e-03 -1.542445e-01 
 3.181565e-03 -1.525294e-01 
 3.579261e-03 -1.506115e-01 
 3.976956e-03 -1.479783e-01 
 4.374652e-03 -1.440964e-01 
 4.772348e-03 -1.389022e-01 
 5.170043e-03 -1.322601e-01 
 5.567739e-03 -1.241340e-01 
 5.965434e-03 -1.147944e-01 
 6.363130e-03 -1.045515e-01 
 6.760826e-03 -9.381337e-02 
 7.158521e-03 -8.303125e-02 
 7.556217e-03 -7.251116e-02 
 7.953913e-03 -6.254528e-02 
 8.351608e-03 -5.342404e-02 
 8.749304e-03 -4.526222e-02 
 9.146999e-03 -3.821106e-02 
 9.544695e-03 -3.222490e-02 
 9.942391e-03 -2.723853e-02 
 1.034009e-02 -2.290442e-02 
 1.073778e-02 -1.926998e-02 
 1.113548e-02 -1.605160e-02 
 1.153317e-02 -1.284043e-02 
 1.193087e-02 -9.401804e-03 
 1.232856e-02 -5.487247e-03 
 1.272626e-02 -7.266793e-04 
 1.312396e-02  5.279308e-03 
 1.352165e-02  1.245094e-02 
 1.391935e-02  2.091544e-02 
 1.431704e-02  3.085367e-02 
 1.471474e-02  4.186002e-02 
 1.511243e-02  5.363742e-02 
 1.551013e-02  6.575216e-02 
 1.590783e-02  7.773653e-02 
 1.630552e-02  8.926278e-02 
 1.670322e-02  9.988770e-02 
 1.710091e-02  1.094378e-01 
 1.749861e-02  1.176877e-01 
 1.789630e-02  1.246135e-01 
 1.829400e-02  1.301758e-01 
 1.869169e-02  1.346509e-01 
 1.908939e-02  1.381768e-01 
 1.948709e-02  1.411515e-01 
 1.988478e-02  1.437703e-01 
 2.028248e-02  1.466131e-01 
 2.068017e-02  1.501075e-01 
 2.107787e-02  1.545742e-01 
 2.147556e-02  1.603715e-01 
 2.187326e-02  1.676238e-01 
 2.227096e-02  1.761546e-01 
 2.266865e-02  1.859104e-01 
 2.306635e-02  1.968151e-01 
 2.346404e-02  2.086977e-01 
 2.386174e-02  2.210952e-01 
 2.425943e-02  2.336192e-01 
 2.465713e-02  2.458451e-01 
 2.505482e-02  2.574212e-01 
 2.545252e-02  2.679851e-01 
 2.585022e-02  2.771462e-01 
 2.624791e-02  2.847837e-01 
 2.664561e-02  2.909479e-01 
 2.704330e-02  2.956473e-01 
 2.744100e-02  2.989804e-01 
 2.783869e-02  3.014402e-01 
 2.823639e-02  3.033524e-01 
 2.863409e-02  3.049341e-01 
 2.903178e-02  3.066364e-01 
 2.942948e-02  3.090343e-01 
 2.982717e-02  3.126335e-01 
 3.022487e-02  3.177037e-01 
 3.062256e-02  3.243659e-01 
 3.102026e-02  3.326794e-01 
 3.141795e-02  3.423487e-01 
 3.181565e-02  3.532594e-01 
 3.221335e-02  3.652171e-01 
 3.261104e-02  3.779475e-01 
 3.300874e-02  3.910903e-01 
 3.340643e-02  4.044618e-01 
 3.380413e-02  4.177917e-01 
 3.420182e-02  4.305615e-01 
 3.459952e-02  4.422894e-01 
 3.499722e-02  4.526462e-01 
 3.539491e-02  4.615275e-01 
 3.579261e-02  4.687633e-01 
 3.619030e-02  4.744801e-01 
 3.658800e-02  4.792929e-01 
 3.698569e-02  4.835812e-01 
 3.738339e-02  4.876698e-01 
 3.778108e-02  4.919139e-01 
 3.817878e-02  4.967547e-01 
 3.857648e-02  5.024778e-01 
 3.897417e-02  5.093000e-01 
 3.937187e-02  5.174190e-01 
 3.976956e-02  5.269616e-01 
 4.016726e-02  5.378170e-01 
 4.056495e-02  5.498472e-01 
 4.096265e-02  5.629003e-01 
 4.136035e-02  5.766678e-01 
 4.175804e-02  5.906988e-01 
 4.215574e-02  6.046396e-01 
 4.255343e-02  6.181087e-01 
 4.295113e-02  6.309516e-01 
 4.334882e-02  6.426302e-01 
 4.374652e-02  6.528490e-01 
 4.414421e-02  6.613725e-01 
 4.454191e-02  6.680904e-01 
 4.493961e-02  6.729848e-01 
 4.533730e-02  6.763760e-01 
 4.573500e-02  6.787421e-01 
 4.613269e-02  6.802741e-01 
 4.653039e-02  6.814447e-01 
 4.692808e-02  6.826324e-01 
 4.732578e-02  6.840578e-01 
 4.772348e-02  6.859312e-01 
 4.812117e-02  6.883990e-01 
 4.851887e-02  6.916719e-01 
 4.891656e-02  6.958564e-01 
 4.931426e-02  7.006999e-01 
 4.971195e-02  7.060857e-01 
 5.010965e-02  7.116510e-01 
 5.050734e-02  7.170630e-01 
 5.090504e-02  7.216556e-01 
 5.130274e-02  7.251302e-01 
 5.170043e-02  7.273089e-01 
 5.209813e-02  7.280794e-01 
 5.249582e-02  7.272288e-01 
 5.289352e-02  7.248121e-01 
 5.329121e-02  7.208034e-01 
 5.368891e-02  7.152400e-01 
 5.408661e-02  7.083045e-01 
 5.448430e-02  7.002043e-01 
 5.488200e-02  6.911798e-01 
 5.527969e-02  6.816467e-01 
 5.567739e-02  6.719992e-01 
 5.607508e-02  6.626170e-01 
 5.647278e-02  6.536526e-01 
 5.687047e-02  6.452527e-01 
 5.726817e-02  6.374730e-01 
 5.766587e-02  6.303521e-01 
 5.806356e-02  6.237112e-01 
 5.846126e-02  6.173935e-01 
 5.885895e-02  6.112624e-01 
 5.925665e-02  6.050016e-01 
 5.965434e-02  5.982376e-01 
 6.005204e-02  5.905782e-01 
 6.044974e-02  5.819519e-01 
 6.084743e-02  5.721803e-01 
 6.124513e-02  5.612150e-01 
 6.164282e-02  5.490227e-01 
 6.204052e-02  5.357499e-01 
 6.243821e-02  5.214987e-01 
 6.283591e-02  5.063025e-01 
 6.323360e-02  4.903337e-01 
 6.363130e-02  4.739771e-01 
 6.402900e-02  4.576296e-01 
 6.442669e-02  4.415327e-01 
 6.482439e-02  4.263041e-01 
 6.522208e-02  4.122999e-01 
 6.561978e-02  3.997875e-01 
 6.601747e-02  3.888192e-01 
 6.641517e-02  3.793230e-01 
 6.681287e-02  3.710350e-01 
 6.721056e-02  3.636636e-01 
 6.760826e-02  3.568278e-01 
 6.800595e-02  3.501045e-01 
 6.840365e-02  3.429824e-01 
 6.880134e-02  3.352695e-01 
 6.919904e-02  3.266077e-01 
 6.959673e-02  3.166340e-01 
 6.999443e-02  3.053159e-01 
 7.039213e-02  2.925145e-01 
 7.078982e-02  2.784451e-01 
 7.118752e-02  2.633314e-01 
 7.158521e-02  2.473867e-01 
 7.198291e-02  2.309002e-01 
 7.238060e-02  2.142609e-01 
 7.277830e-02  1.979639e-01 
 7.317600e-02  1.821753e-01 
 7.357369e-02  1.672739e-01 
 7.397139e-02  1.536243e-01 
 7.436908e-02  1.412727e-01 
 7.476678e-02  1.302977e-01 
 7.516447e-02  1.207400e-01 
 7.556217e-02  1.123347e-01 
 7.595986e-02  1.045480e-01 
 7.635756e-02  9.709545e-02 
 7.675526e-02  8.937500e-02 
 7.715295e-02  8.099459e-02 
 7.755065e-02  7.167434e-02 
 7.794834e-02  6.119751e-02 
 7.834604e-02  4.951794e-02 
 7.874373e-02  3.664566e-02 
 7.914143e-02  2.258205e-02 
 7.953913e-02  7.470014e-03 
 7.993682e-02 -8.342027e-03 
 8.033452e-02 -2.471050e-02 
 8.073221e-02 -4.132406e-02 
 8.112991e-02 -5.774845e-02 
 8.152760e-02 -7.346708e-02 
 8.192530e-02 -8.804200e-02 
 8.232299e-02 -1.013262e-01 
 8.272069e-02 -1.131232e-01 
 8.311839e-02 -1.235503e-01 
 8.351608e-02 -1.327806e-01 
 8.391378e-02 -1.408567e-01 
 8.431147e-02 -1.479310e-01 
 8.470917e-02 -1.542387e-01 
 8.510686e-02 -1.598775e-01 
 8.550456e-02 -1.652428e-01 
 8.590226e-02 -1.705991e-01 
 8.629995e-02 -1.765552e-01 
 8.669765e-02 -1.833734e-01 
 8.709534e-02 -1.912086e-01 
 8.749304e-02 -2.001229e-01 
 8.789073e-02 -2.100515e-01 
 8.828843e-02 -2.207154e-01 
 8.868613e-02 -2.316342e-01 
 8.908382e-02 -2.426650e-01 
 8.948152e-02 -2.534011e-01 
 8.987921e-02 -2.636274e-01 
 9.027691e-02 -2.730636e-01 
 9.067460e-02 -2.814301e-01 
 9.107230e-02 -2.883503e-01 
 9.146999e-02 -2.935352e-01 
 9.186769e-02 -2.970224e-01 
 9.226539e-02 -2.988656e-01 
 9.266308e-02 -2.990567e-01 
 9.306078e-02 -2.978175e-01 
 9.345847e-02 -2.955049e-01 
 9.385617e-02 -2.921580e-01 
 9.425386e-02 -2.880614e-01 
 9.465156e-02 -2.835772e-01 
 9.504926e-02 -2.791861e-01 
 9.544695e-02 -2.752640e-01 
 9.584465e-02 -2.721344e-01 
 9.624234e-02 -2.700699e-01 
 9.664004e-02 -2.691296e-01 
 9.703773e-02 -2.690862e-01 
 9.743543e-02 -2.695342e-01 
