         time tiltx_full... 
------------- ------------- 
 3.976956e-04 -4.708289e-03 
 7.953913e-04 -4.602274e-03 
 1.193087e-03 -4.517301e-03 
 1.590783e-03 -4.445872e-03 
 1.988478e-03 -4.386469e-03 
 2.386174e-03 -4.336838e-03 
 2.783869e-03 -4.290076e-03 
 3.181565e-03 -4.242375e-03 
 3.579261e-03 -4.189031e-03 
 3.976956e-03 -4.115793e-03 
 4.374652e-03 -4.007823e-03 
 4.772348e-03 -3.863354e-03 
 5.170043e-03 -3.678614e-03 
 5.567739e-03 -3.452600e-03 
 5.965434e-03 -3.192833e-03 
 6.363130e-03 -2.907941e-03 
 6.760826e-03 -2.609277e-03 
 7.158521e-03 -2.309388e-03 
 7.556217e-03 -2.016788e-03 
 7.953913e-03 -1.739602e-03 
 8.351608e-03 -1.485909e-03 
 8.749304e-03 -1.258900e-03 
 9.146999e-03 -1.062783e-03 
 9.544695e-03 -8.962866e-04 
 9.942391e-03 -7.575986e-04 
 1.034009e-02 -6.370517e-04 
 1.073778e-02 -5.359653e-04 
 1.113548e-02 -4.464510e-04 
 1.153317e-02 -3.571371e-04 
 1.193087e-02 -2.614969e-04 
 1.232856e-02 -1.526195e-04 
 1.272626e-02 -2.021148e-05 
 1.312396e-02  1.468360e-04 
 1.352165e-02  3.463041e-04 
 1.391935e-02  5.817312e-04 
 1.431704e-02  8.581481e-04 
 1.471474e-02  1.164273e-03 
 1.511243e-02  1.491844e-03 
 1.551013e-02  1.828797e-03 
 1.590783e-02  2.162124e-03 
 1.630552e-02  2.482709e-03 
 1.670322e-02  2.778225e-03 
 1.710091e-02  3.043846e-03 
 1.749861e-02  3.273305e-03 
 1.789630e-02  3.465935e-03 
 1.829400e-02  3.620642e-03 
 1.869169e-02  3.745112e-03 
 1.908939e-02  3.843178e-03 
 1.948709e-02  3.925915e-03 
 1.988478e-02  3.998752e-03 
 2.028248e-02  4.077821e-03 
 2.068017e-02  4.175013e-03 
 2.107787e-02  4.299248e-03 
 2.147556e-02  4.460489e-03 
 2.187326e-02  4.662203e-03 
 2.227096e-02  4.899473e-03 
 2.266865e-02  5.170815e-03 
 2.306635e-02  5.474113e-03 
 2.346404e-02  5.804611e-03 
 2.386174e-02  6.149428e-03 
 2.425943e-02  6.497763e-03 
 2.465713e-02  6.837810e-03 
 2.505482e-02  7.159779e-03 
 2.545252e-02  7.453598e-03 
 2.585022e-02  7.708400e-03 
 2.624791e-02  7.920826e-03 
 2.664561e-02  8.092275e-03 
 2.704330e-02  8.222983e-03 
 2.744100e-02  8.315688e-03 
 2.783869e-02  8.384101e-03 
 2.823639e-02  8.437287e-03 
 2.863409e-02  8.481279e-03 
 2.903178e-02  8.528628e-03 
 2.942948e-02  8.595321e-03 
 2.982717e-02  8.695427e-03 
 3.022487e-02  8.836446e-03 
 3.062256e-02  9.021746e-03 
 3.102026e-02  9.252972e-03 
 3.141795e-02  9.521911e-03 
 3.181565e-02  9.825376e-03 
 3.221335e-02  1.015796e-02 
 3.261104e-02  1.051204e-02 
 3.300874e-02  1.087758e-02 
 3.340643e-02  1.124949e-02 
 3.380413e-02  1.162024e-02 
 3.420182e-02  1.197542e-02 
 3.459952e-02  1.230161e-02 
 3.499722e-02  1.258967e-02 
 3.539491e-02  1.283669e-02 
 3.579261e-02  1.303794e-02 
 3.619030e-02  1.319695e-02 
 3.658800e-02  1.333081e-02 
 3.698569e-02  1.345008e-02 
 3.738339e-02  1.356380e-02 
 3.778108e-02  1.368184e-02 
 3.817878e-02  1.381648e-02 
 3.857648e-02  1.397566e-02 
 3.897417e-02  1.416541e-02 
 3.937187e-02  1.439123e-02 
 3.976956e-02  1.465664e-02 
 4.016726e-02  1.495856e-02 
 4.056495e-02  1.529317e-02 
 4.096265e-02  1.565622e-02 
 4.136035e-02  1.603914e-02 
 4.175804e-02  1.642939e-02 
 4.215574e-02  1.681713e-02 
 4.255343e-02  1.719176e-02 
 4.295113e-02  1.754896e-02 
 4.334882e-02  1.787379e-02 
 4.374652e-02  1.815801e-02 
 4.414421e-02  1.839507e-02 
 4.454191e-02  1.858192e-02 
 4.493961e-02  1.871805e-02 
 4.533730e-02  1.881237e-02 
 4.573500e-02  1.887818e-02 
 4.613269e-02  1.892079e-02 
 4.653039e-02  1.895335e-02 
 4.692808e-02  1.898639e-02 
 4.732578e-02  1.902603e-02 
 4.772348e-02  1.907814e-02 
 4.812117e-02  1.914677e-02 
 4.851887e-02  1.923780e-02 
 4.891656e-02  1.935419e-02 
 4.931426e-02  1.948891e-02 
 4.971195e-02  1.963870e-02 
 5.010965e-02  1.979349e-02 
 5.050734e-02  1.994402e-02 
 5.090504e-02  2.007176e-02 
 5.130274e-02  2.016840e-02 
 5.170043e-02  2.022899e-02 
 5.209813e-02  2.025042e-02 
 5.249582e-02  2.022677e-02 
 5.289352e-02  2.015955e-02 
 5.329121e-02  2.004805e-02 
 5.368891e-02  1.989332e-02 
 5.408661e-02  1.970042e-02 
 5.448430e-02  1.947512e-02 
 5.488200e-02  1.922412e-02 
 5.527969e-02  1.895897e-02 
 5.567739e-02  1.869064e-02 
 5.607508e-02  1.842969e-02 
 5.647278e-02  1.818036e-02 
 5.687047e-02  1.794673e-02 
 5.726817e-02  1.773035e-02 
 5.766587e-02  1.753229e-02 
 5.806356e-02  1.734758e-02 
 5.846126e-02  1.717186e-02 
 5.885895e-02  1.700134e-02 
 5.925665e-02  1.682720e-02 
 5.965434e-02  1.663907e-02 
 6.005204e-02  1.642604e-02 
 6.044974e-02  1.618611e-02 
 6.084743e-02  1.591433e-02 
 6.124513e-02  1.560934e-02 
 6.164282e-02  1.527023e-02 
 6.204052e-02  1.490107e-02 
 6.243821e-02  1.450469e-02 
 6.283591e-02  1.408204e-02 
 6.323360e-02  1.363789e-02 
 6.363130e-02  1.318295e-02 
 6.402900e-02  1.272827e-02 
 6.442669e-02  1.228056e-02 
 6.482439e-02  1.185700e-02 
 6.522208e-02  1.146750e-02 
 6.561978e-02  1.111948e-02 
 6.601747e-02  1.081442e-02 
 6.641517e-02  1.055030e-02 
 6.681287e-02  1.031978e-02 
 6.721056e-02  1.011475e-02 
 6.760826e-02  9.924626e-03 
 6.800595e-02  9.737627e-03 
 6.840365e-02  9.539535e-03 
 6.880134e-02  9.325012e-03 
 6.919904e-02  9.084098e-03 
 6.959673e-02  8.806694e-03 
 6.999443e-02  8.491899e-03 
 7.039213e-02  8.135847e-03 
 7.078982e-02  7.744529e-03 
 7.118752e-02  7.324163e-03 
 7.158521e-02  6.880687e-03 
 7.198291e-02  6.422138e-03 
 7.238060e-02  5.959343e-03 
 7.277830e-02  5.506066e-03 
 7.317600e-02  5.066931e-03 
 7.357369e-02  4.652469e-03 
 7.397139e-02  4.272826e-03 
 7.436908e-02  3.929286e-03 
 7.476678e-02  3.624033e-03 
 7.516447e-02  3.358200e-03 
 7.556217e-02  3.124420e-03 
 7.595986e-02  2.907845e-03 
 7.635756e-02  2.700563e-03 
 7.675526e-02  2.485830e-03 
 7.715295e-02  2.252742e-03 
 7.755065e-02  1.993513e-03 
 7.794834e-02  1.702116e-03 
 7.834604e-02  1.377266e-03 
 7.874373e-02  1.019244e-03 
 7.914143e-02  6.280855e-04 
 7.953913e-02  2.077671e-04 
 7.993682e-02 -2.320208e-04 
 8.033452e-02 -6.872851e-04 
 8.073221e-02 -1.149366e-03 
 8.112991e-02 -1.606186e-03 
 8.152760e-02 -2.043376e-03 
 8.192530e-02 -2.448755e-03 
 8.232299e-02 -2.818235e-03 
 8.272069e-02 -3.146349e-03 
 8.311839e-02 -3.436365e-03 
 8.351608e-02 -3.693091e-03 
 8.391378e-02 -3.917717e-03 
 8.431147e-02 -4.114476e-03 
 8.470917e-02 -4.289914e-03 
 8.510686e-02 -4.446752e-03 
