         time bulge_top_... 
------------- ------------- 
 3.976956e-04 -2.541852e-02 
 7.953913e-04 -2.624320e-02 
 1.193087e-03 -2.405354e-02 
 1.590783e-03 -1.942508e-02 
 1.988478e-03 -1.255998e-02 
 2.386174e-03 -4.197356e-03 
 2.783869e-03  4.959282e-03 
 3.181565e-03  1.431007e-02 
 3.579261e-03  2.324774e-02 
 3.976956e-03  3.113928e-02 
 4.374652e-03  3.734217e-02 
 4.772348e-03  4.152141e-02 
 5.170043e-03  4.335413e-02 
 5.567739e-03  4.255585e-02 
 5.965434e-03  3.910540e-02 
 6.363130e-03  3.328304e-02 
 6.760826e-03  2.572427e-02 
 7.158521e-03  1.704339e-02 
 7.556217e-03  8.188523e-03 
 7.953913e-03 -3.064356e-04 
 8.351608e-03 -7.755837e-03 
 8.749304e-03 -1.362756e-02 
 9.146999e-03 -1.759578e-02 
 9.544695e-03 -1.932717e-02 
 9.942391e-03 -1.863830e-02 
 1.034009e-02 -1.545957e-02 
 1.073778e-02 -9.914766e-03 
 1.113548e-02 -2.387787e-03 
 1.153317e-02  6.505903e-03 
 1.193087e-02  1.576472e-02 
 1.232856e-02  2.460282e-02 
 1.272626e-02  3.201370e-02 
 1.312396e-02  3.732059e-02 
 1.352165e-02  3.996374e-02 
 1.391935e-02  3.996251e-02 
 1.431704e-02  3.710856e-02 
 1.471474e-02  3.175058e-02 
 1.511243e-02  2.426426e-02 
 1.551013e-02  1.515611e-02 
 1.590783e-02  5.267988e-03 
 1.630552e-02 -4.767713e-03 
 1.670322e-02 -1.400416e-02 
 1.710091e-02 -2.162448e-02 
 1.749861e-02 -2.710824e-02 
 1.789630e-02 -2.995689e-02 
 1.829400e-02 -2.996131e-02 
 1.869169e-02 -2.705306e-02 
 1.908939e-02 -2.167298e-02 
 1.948709e-02 -1.425699e-02 
 1.988478e-02 -5.235550e-03 
 2.028248e-02  4.404700e-03 
 2.068017e-02  1.368026e-02 
 2.107787e-02  2.190556e-02 
 2.147556e-02  2.841696e-02 
 2.187326e-02  3.254884e-02 
 2.227096e-02  3.404427e-02 
 2.266865e-02  3.296265e-02 
 2.306635e-02  2.957523e-02 
 2.346404e-02  2.424492e-02 
 2.386174e-02  1.765869e-02 
 2.425943e-02  1.052628e-02 
 2.465713e-02  3.370477e-03 
 2.505482e-02 -3.278649e-03 
 2.545252e-02 -8.942923e-03 
 2.585022e-02 -1.325575e-02 
 2.624791e-02 -1.593872e-02 
 2.664561e-02 -1.685896e-02 
 2.704330e-02 -1.579229e-02 
 2.744100e-02 -1.271136e-02 
 2.783869e-02 -8.144530e-03 
 2.823639e-02 -2.556552e-03 
 2.863409e-02  3.414809e-03 
 2.903178e-02  9.271691e-03 
 2.942948e-02  1.445950e-02 
 2.982717e-02  1.856290e-02 
 3.022487e-02  2.121692e-02 
 3.062256e-02  2.217533e-02 
 3.102026e-02  2.153021e-02 
 3.141795e-02  1.939234e-02 
 3.181565e-02  1.576781e-02 
 3.221335e-02  1.112228e-02 
 3.261104e-02  5.716424e-03 
 3.300874e-02  4.861104e-05 
 3.340643e-02 -5.416311e-03 
