         time total_shea... 
------------- ------------- 
 3.976956e-05 -1.012737e+00 
 4.374652e-04 -7.319853e-01 
 8.351608e-04 -5.049936e-01 
 1.232856e-03 -3.592587e-01 
 1.630552e-03 -2.377193e-01 
 2.028248e-03 -1.647563e-01 
 2.425943e-03 -8.729798e-02 
 2.823639e-03 -2.483049e-03 
 3.221335e-03  9.650667e-02 
 3.619030e-03  1.262132e-01 
 4.016726e-03  1.659720e-01 
 4.414421e-03  1.151249e-01 
 4.812117e-03  1.137195e-01 
 5.209813e-03  3.241978e-01 
 5.607508e-03  5.367765e-01 
 6.005204e-03  7.743214e-01 
 6.402900e-03  9.980087e-01 
 6.800595e-03  1.195113e+00 
 7.198291e-03  1.363246e+00 
 7.595986e-03  1.534092e+00 
 7.993682e-03  1.664039e+00 
 8.391378e-03  1.743203e+00 
 8.789073e-03  1.779582e+00 
 9.186769e-03  1.790701e+00 
 9.584465e-03  1.891843e+00 
 9.982160e-03  2.069144e+00 
 1.037986e-02  2.135003e+00 
 1.077755e-02  2.238626e+00 
 1.117525e-02  2.435390e+00 
 1.157294e-02  2.606916e+00 
 1.197064e-02  2.698056e+00 
 1.236833e-02  2.823822e+00 
 1.276603e-02  2.827853e+00 
 1.316373e-02  2.899272e+00 
 1.356142e-02  2.940180e+00 
 1.395912e-02  2.913120e+00 
 1.435681e-02  2.971413e+00 
 1.475451e-02  3.127218e+00 
 1.515220e-02  3.196601e+00 
 1.554990e-02  3.171569e+00 
 1.594759e-02  3.150720e+00 
 1.634529e-02  3.131651e+00 
 1.674299e-02  3.138569e+00 
 1.714068e-02  3.156697e+00 
 1.753838e-02  3.143692e+00 
 1.793607e-02  3.205026e+00 
 1.833377e-02  3.292976e+00 
 1.873146e-02  3.215702e+00 
 1.912916e-02  3.003754e+00 
 1.952686e-02  2.895935e+00 
 1.992455e-02  2.941448e+00 
 2.032225e-02  2.975517e+00 
 2.071994e-02  2.981786e+00 
 2.111764e-02  2.904088e+00 
 2.151533e-02  2.819602e+00 
 2.191303e-02  2.741055e+00 
 2.231072e-02  2.642603e+00 
 2.270842e-02  2.515994e+00 
 2.310612e-02  2.491903e+00 
 2.350381e-02  2.480166e+00 
 2.390151e-02  2.419550e+00 
 2.429920e-02  2.316493e+00 
 2.469690e-02  2.235457e+00 
 2.509459e-02  2.180231e+00 
 2.549229e-02  2.118893e+00 
 2.588999e-02  2.015105e+00 
 2.628768e-02  1.904863e+00 
 2.668538e-02  1.830138e+00 
 2.708307e-02  1.695237e+00 
 2.748077e-02  1.566934e+00 
 2.787846e-02  1.420866e+00 
 2.827616e-02  1.233628e+00 
 2.867385e-02  1.137553e+00 
 2.907155e-02  1.122729e+00 
 2.946925e-02  1.038553e+00 
 2.986694e-02  8.743330e-01 
 3.026464e-02  7.481428e-01 
 3.066233e-02  6.189691e-01 
 3.106003e-02  5.170514e-01 
 3.145772e-02  4.242513e-01 
 3.185542e-02  3.204650e-01 
 3.225312e-02  2.709970e-01 
 3.265081e-02  2.230528e-01 
 3.304851e-02  4.529958e-02 
 3.344620e-02 -1.263671e-01 
 3.384390e-02 -1.752210e-01 
 3.424159e-02 -2.216805e-01 
 3.463929e-02 -2.603702e-01 
 3.503698e-02 -3.174781e-01 
 3.543468e-02 -3.884772e-01 
 3.583238e-02 -4.586633e-01 
 3.623007e-02 -5.741000e-01 
 3.662777e-02 -7.166596e-01 
 3.702546e-02 -8.108438e-01 
 3.742316e-02 -7.178648e-01 
 3.782085e-02 -6.215511e-01 
 3.821855e-02 -6.522787e-01 
 3.861625e-02 -7.140129e-01 
 3.901394e-02 -7.791792e-01 
 3.941164e-02 -7.190974e-01 
 3.980933e-02 -6.968898e-01 
 4.020703e-02 -7.410027e-01 
 4.060472e-02 -7.551356e-01 
 4.100242e-02 -7.577540e-01 
 4.140011e-02 -8.055622e-01 
 4.179781e-02 -8.428979e-01 
 4.219551e-02 -8.551663e-01 
 4.259320e-02 -7.864878e-01 
 4.299090e-02 -6.724345e-01 
 4.338859e-02 -5.962449e-01 
 4.378629e-02 -5.310667e-01 
 4.418398e-02 -3.872090e-01 
 4.458168e-02 -3.214608e-01 
 4.497938e-02 -3.800159e-01 
 4.537707e-02 -4.792629e-01 
 4.577477e-02 -5.482034e-01 
 4.617246e-02 -5.804622e-01 
 4.657016e-02 -6.423461e-01 
 4.696785e-02 -6.928337e-01 
 4.736555e-02 -7.057473e-01 
 4.776324e-02 -6.937404e-01 
 4.816094e-02 -7.369688e-01 
 4.855864e-02 -8.138150e-01 
 4.895633e-02 -8.612526e-01 
 4.935403e-02 -9.054222e-01 
 4.975172e-02 -1.071556e+00 
 5.014942e-02 -1.253963e+00 
 5.054711e-02 -1.465154e+00 
 5.094481e-02 -1.613564e+00 
 5.134251e-02 -1.779816e+00 
 5.174020e-02 -1.920896e+00 
 5.213790e-02 -2.030593e+00 
 5.253559e-02 -2.130780e+00 
 5.293329e-02 -2.256677e+00 
 5.333098e-02 -2.387076e+00 
 5.372868e-02 -2.429894e+00 
 5.412637e-02 -2.459621e+00 
 5.452407e-02 -2.531119e+00 
 5.492177e-02 -2.614458e+00 
 5.531946e-02 -2.711221e+00 
 5.571716e-02 -2.859852e+00 
 5.611485e-02 -3.016394e+00 
 5.651255e-02 -3.155695e+00 
 5.691024e-02 -3.233222e+00 
 5.730794e-02 -3.297534e+00 
 5.770564e-02 -3.435459e+00 
 5.810333e-02 -3.614444e+00 
 5.850103e-02 -3.737792e+00 
 5.889872e-02 -3.812545e+00 
 5.929642e-02 -3.858725e+00 
 5.969411e-02 -3.922168e+00 
 6.009181e-02 -3.977284e+00 
 6.048951e-02 -4.062263e+00 
 6.088720e-02 -4.171317e+00 
 6.128490e-02 -4.237043e+00 
 6.168259e-02 -4.300118e+00 
 6.208029e-02 -4.330468e+00 
 6.247798e-02 -4.421152e+00 
 6.287568e-02 -4.496073e+00 
 6.327337e-02 -4.570500e+00 
 6.367107e-02 -4.642896e+00 
 6.406877e-02 -4.691697e+00 
 6.446646e-02 -4.705064e+00 
 6.486416e-02 -4.716696e+00 
 6.526185e-02 -4.770019e+00 
 6.565955e-02 -4.881931e+00 
 6.605724e-02 -5.015700e+00 
 6.645494e-02 -5.106429e+00 
 6.685264e-02 -5.133618e+00 
 6.725033e-02 -5.209524e+00 
 6.764803e-02 -5.252262e+00 
 6.804572e-02 -5.257467e+00 
 6.844342e-02 -5.324449e+00 
 6.884111e-02 -5.406488e+00 
 6.923881e-02 -5.475092e+00 
 6.963650e-02 -5.560019e+00 
 7.003420e-02 -5.684075e+00 
 7.043190e-02 -5.766295e+00 
 7.082959e-02 -5.889442e+00 
 7.122729e-02 -5.967560e+00 
 7.162498e-02 -5.957678e+00 
 7.202268e-02 -6.001406e+00 
 7.242037e-02 -6.087487e+00 
 7.281807e-02 -6.107172e+00 
 7.321577e-02 -6.141803e+00 
 7.361346e-02 -6.167005e+00 
 7.401116e-02 -6.130697e+00 
 7.440885e-02 -6.069542e+00 
 7.480655e-02 -6.114366e+00 
 7.520424e-02 -6.165920e+00 
 7.560194e-02 -6.294519e+00 
 7.599963e-02 -6.432418e+00 
 7.639733e-02 -6.473009e+00 
 7.679503e-02 -6.440856e+00 
 7.719272e-02 -6.505687e+00 
 7.759042e-02 -6.562668e+00 
 7.798811e-02 -6.575229e+00 
 7.838581e-02 -6.607871e+00 
 7.878350e-02 -6.586323e+00 
 7.918120e-02 -6.532590e+00 
 7.957890e-02 -6.489074e+00 
 7.997659e-02 -6.428297e+00 
 8.037429e-02 -6.445799e+00 
 8.077198e-02 -6.473373e+00 
 8.116968e-02 -6.484653e+00 
 8.156737e-02 -6.484975e+00 
 8.196507e-02 -6.495065e+00 
 8.236276e-02 -6.507178e+00 
 8.276046e-02 -6.549120e+00 
 8.315816e-02 -6.602292e+00 
 8.355585e-02 -6.620147e+00 
 8.395355e-02 -6.644473e+00 
 8.435124e-02 -6.591084e+00 
 8.474894e-02 -6.550935e+00 
 8.514663e-02 -6.539503e+00 
 8.554433e-02 -6.538123e+00 
 8.594203e-02 -6.497508e+00 
 8.633972e-02 -6.512039e+00 
 8.673742e-02 -6.524025e+00 
 8.713511e-02 -6.551656e+00 
 8.753281e-02 -6.578742e+00 
 8.793050e-02 -6.606191e+00 
 8.832820e-02 -6.601956e+00 
 8.872589e-02 -6.642944e+00 
 8.912359e-02 -6.616519e+00 
 8.952129e-02 -6.594485e+00 
 8.991898e-02 -6.671543e+00 
 9.031668e-02 -6.749501e+00 
 9.071437e-02 -6.758779e+00 
 9.111207e-02 -6.739106e+00 
 9.150976e-02 -6.746866e+00 
 9.190746e-02 -6.700323e+00 
 9.230516e-02 -6.707939e+00 
 9.270285e-02 -6.755681e+00 
 9.310055e-02 -6.804646e+00 
 9.349824e-02 -6.819027e+00 
 9.389594e-02 -6.761211e+00 
 9.429363e-02 -6.655591e+00 
 9.469133e-02 -6.624345e+00 
 9.508902e-02 -6.665200e+00 
 9.548672e-02 -6.717988e+00 
 9.588442e-02 -6.726773e+00 
 9.628211e-02 -6.742440e+00 
 9.667981e-02 -6.685435e+00 
 9.707750e-02 -6.613268e+00 
 9.747520e-02 -6.560977e+00 
 9.787289e-02 -6.568341e+00 
 9.827059e-02 -6.520126e+00 
 9.866829e-02 -6.448730e+00 
 9.906598e-02 -6.330542e+00 
 9.946368e-02 -6.244064e+00 
 9.986137e-02 -6.153465e+00 
 1.002591e-01 -6.022574e+00 
 1.006568e-01 -5.897886e+00 
 1.010545e-01 -5.757572e+00 
 1.014522e-01 -5.598167e+00 
 1.018499e-01 -5.428218e+00 
 1.022475e-01 -5.301705e+00 
 1.026452e-01 -5.220641e+00 
 1.030429e-01 -5.128467e+00 
 1.034406e-01 -5.003120e+00 
 1.038383e-01 -4.830516e+00 
 1.042360e-01 -4.711905e+00 
 1.046337e-01 -4.648165e+00 
 1.050314e-01 -4.513768e+00 
 1.054291e-01 -4.374638e+00 
 1.058268e-01 -4.262138e+00 
 1.062245e-01 -4.157323e+00 
 1.066222e-01 -4.046234e+00 
 1.070199e-01 -3.952403e+00 
 1.074176e-01 -3.855036e+00 
 1.078153e-01 -3.802606e+00 
 1.082130e-01 -3.752482e+00 
 1.086107e-01 -3.630852e+00 
 1.090084e-01 -3.563979e+00 
 1.094061e-01 -3.529911e+00 
 1.098038e-01 -3.486254e+00 
 1.102015e-01 -3.442405e+00 
 1.105992e-01 -3.369398e+00 
 1.109968e-01 -3.310468e+00 
 1.113945e-01 -3.259918e+00 
 1.117922e-01 -3.213575e+00 
 1.121899e-01 -3.129157e+00 
 1.125876e-01 -3.123889e+00 
 1.129853e-01 -3.092839e+00 
 1.133830e-01 -3.047615e+00 
 1.137807e-01 -3.043507e+00 
 1.141784e-01 -3.075822e+00 
