         time rel_disp_t... 
------------- ------------- 
 4.038461e-04  1.277642e-01 
 8.076922e-04  1.364205e-01 
 1.211538e-03  1.454825e-01 
 1.615384e-03  1.548762e-01 
 2.019230e-03  1.644912e-01 
 2.423077e-03  1.742030e-01 
 2.826923e-03  1.837974e-01 
 3.230769e-03  1.930720e-01 
 3.634615e-03  2.021871e-01 
 4.038461e-03  2.112694e-01 
 4.442307e-03  2.202706e-01 
 4.846153e-03  2.291061e-01 
 5.249999e-03  2.377084e-01 
 5.653845e-03  2.459732e-01 
 6.057691e-03  2.537995e-01 
 6.461537e-03  2.610929e-01 
 6.865383e-03  2.678694e-01 
 7.269230e-03  2.740865e-01 
 7.673076e-03  2.797309e-01 
 8.076922e-03  2.847689e-01 
 8.480768e-03  2.890863e-01 
 8.884614e-03  2.924775e-01 
 9.288460e-03  2.947395e-01 
 9.692306e-03  2.958459e-01 
 1.009615e-02  2.958201e-01 
 1.050000e-02  2.945886e-01 
 1.090384e-02  2.921827e-01 
 1.130769e-02  2.886476e-01 
 1.171154e-02  2.840436e-01 
 1.211538e-02  2.784309e-01 
 1.251923e-02  2.719083e-01 
 1.292307e-02  2.645782e-01 
 1.332692e-02  2.565441e-01 
 1.373077e-02  2.477831e-01 
 1.413461e-02  2.381978e-01 
 1.453846e-02  2.278955e-01 
 1.494231e-02  2.170696e-01 
 1.534615e-02  2.057129e-01 
 1.575000e-02  1.938708e-01 
 1.615384e-02  1.816580e-01 
 1.655769e-02  1.690871e-01 
 1.696154e-02  1.561538e-01 
 1.736538e-02  1.428574e-01 
 1.776923e-02  1.292307e-01 
 1.817307e-02  1.152880e-01 
 1.857692e-02  1.009854e-01 
 1.898077e-02  8.637836e-02 
 1.938461e-02  7.157084e-02 
 1.978846e-02  5.652555e-02 
 2.019230e-02  4.126751e-02 
 2.059615e-02  2.599121e-02 
 2.100000e-02  1.090220e-02 
 2.140384e-02 -4.149449e-03 
 2.180769e-02 -1.927998e-02 
 2.221153e-02 -3.467679e-02 
 2.261538e-02 -5.052789e-02 
 2.301923e-02 -6.691614e-02 
 2.342307e-02 -8.388817e-02 
 2.382692e-02 -1.014657e-01 
 2.423077e-02 -1.195906e-01 
 2.463461e-02 -1.382822e-01 
 2.503846e-02 -1.575172e-01 
 2.544230e-02 -1.771072e-01 
 2.584615e-02 -1.967676e-01 
 2.625000e-02 -2.163901e-01 
 2.665384e-02 -2.359694e-01 
 2.705769e-02 -2.554957e-01 
 2.746153e-02 -2.749173e-01 
 2.786538e-02 -2.941531e-01 
 2.826923e-02 -3.131179e-01 
 2.867307e-02 -3.318821e-01 
 2.907692e-02 -3.504237e-01 
 2.948076e-02 -3.687690e-01 
 2.988461e-02 -3.870242e-01 
 3.028846e-02 -4.053026e-01 
 3.069230e-02 -4.237283e-01 
 3.109615e-02 -4.421663e-01 
 3.149999e-02 -4.604180e-01 
 3.190384e-02 -4.782478e-01 
 3.230769e-02 -4.955299e-01 
 3.271153e-02 -5.121388e-01 
 3.311538e-02 -5.279460e-01 
 3.351923e-02 -5.429511e-01 
 3.392307e-02 -5.571662e-01 
 3.432692e-02 -5.705608e-01 
 3.473076e-02 -5.833103e-01 
 3.513461e-02 -5.955345e-01 
 3.553846e-02 -6.072604e-01 
 3.594230e-02 -6.185724e-01 
 3.634615e-02 -6.294679e-01 
