         time tilt_bot_s... 
------------- ------------- 
 4.038461e-04  2.510317e-02 
 8.076922e-04  2.572061e-02 
 1.211538e-03  2.620835e-02 
 1.615384e-03  2.658045e-02 
 2.019230e-03  2.685696e-02 
 2.423077e-03  2.706389e-02 
 2.826923e-03  2.722456e-02 
 3.230769e-03  2.734782e-02 
 3.634615e-03  2.746355e-02 
 4.038461e-03  2.758535e-02 
 4.442307e-03  2.769834e-02 
 4.846153e-03  2.778614e-02 
 5.249999e-03  2.783122e-02 
 5.653845e-03  2.782304e-02 
 6.057691e-03  2.775059e-02 
 6.461537e-03  2.759718e-02 
 6.865383e-03  2.734244e-02 
 7.269230e-03  2.697711e-02 
 7.673076e-03  2.648935e-02 
 8.076922e-03  2.586511e-02 
 8.480768e-03  2.509767e-02 
 8.884614e-03  2.421284e-02 
 9.288460e-03  2.323413e-02 
 9.692306e-03  2.215913e-02 
 1.009615e-02  2.100040e-02 
 1.050000e-02  1.976098e-02 
 1.090384e-02  1.844441e-02 
 1.130769e-02  1.704303e-02 
 1.171154e-02  1.554982e-02 
 1.211538e-02  1.395373e-02 
 1.251923e-02  1.224450e-02 
 1.292307e-02  1.042922e-02 
 1.332692e-02  8.529058e-03 
 1.373077e-02  6.548012e-03 
 1.413461e-02  4.497181e-03 
 1.453846e-02  2.410303e-03 
 1.494231e-02  3.279598e-04 
 1.534615e-02 -1.733963e-03 
 1.575000e-02 -3.744748e-03 
 1.615384e-02 -5.678187e-03 
 1.655769e-02 -7.514405e-03 
 1.696154e-02 -9.237689e-03 
 1.736538e-02 -1.085229e-02 
 1.776923e-02 -1.235960e-02 
 1.817307e-02 -1.375981e-02 
 1.857692e-02 -1.507049e-02 
 1.898077e-02 -1.631702e-02 
 1.938461e-02 -1.752280e-02 
 1.978846e-02 -1.869602e-02 
 2.019230e-02 -1.983885e-02 
 2.059615e-02 -2.095406e-02 
 2.100000e-02 -2.204233e-02 
 2.140384e-02 -2.309323e-02 
 2.180769e-02 -2.409012e-02 
 2.221153e-02 -2.499431e-02 
 2.261538e-02 -2.577890e-02 
 2.301923e-02 -2.641806e-02 
 2.342307e-02 -2.688570e-02 
 2.382692e-02 -2.718077e-02 
 2.423077e-02 -2.730308e-02 
 2.463461e-02 -2.726925e-02 
 2.503846e-02 -2.710399e-02 
 2.544230e-02 -2.681380e-02 
 2.584615e-02 -2.640765e-02 
 2.625000e-02 -2.593186e-02 
 2.665384e-02 -2.542782e-02 
 2.705769e-02 -2.490582e-02 
 2.746153e-02 -2.437320e-02 
 2.786538e-02 -2.382427e-02 
 2.826923e-02 -2.324940e-02 
 2.867307e-02 -2.265077e-02 
 2.907692e-02 -2.201066e-02 
 2.948076e-02 -2.131527e-02 
 2.988461e-02 -2.056649e-02 
 3.028846e-02 -1.975677e-02 
 3.069230e-02 -1.886743e-02 
 3.109615e-02 -1.791364e-02 
 3.149999e-02 -1.691791e-02 
 3.190384e-02 -1.591032e-02 
 3.230769e-02 -1.492118e-02 
 3.271153e-02 -1.396966e-02 
 3.311538e-02 -1.306652e-02 
 3.351923e-02 -1.222025e-02 
 3.392307e-02 -1.144893e-02 
 3.432692e-02 -1.074592e-02 
 3.473076e-02 -1.010088e-02 
 3.513461e-02 -9.500460e-03 
 3.553846e-02 -8.932458e-03 
 3.594230e-02 -8.406676e-03 
 3.634615e-02 -7.912163e-03 
 3.674999e-02 -7.441066e-03 
 3.715384e-02 -6.999663e-03 
 3.755769e-02 -6.598705e-03 
 3.796153e-02 -6.230304e-03 
 3.836538e-02 -5.889918e-03 
 3.876922e-02 -5.594184e-03 
 3.917307e-02 -5.364012e-03 
 3.957692e-02 -5.214640e-03 
 3.998076e-02 -5.154440e-03 
 4.038461e-02 -5.177143e-03 
 4.078845e-02 -5.279894e-03 
 4.119230e-02 -5.445558e-03 
 4.159615e-02 -5.645111e-03 
 4.199999e-02 -5.853115e-03 
 4.240384e-02 -6.048591e-03 
