         time tiltx_full... 
------------- ------------- 
 4.038461e-04  3.553567e-03 
 8.076922e-04  3.794328e-03 
 1.211538e-03  4.046376e-03 
 1.615384e-03  4.307648e-03 
 2.019230e-03  4.575073e-03 
 2.423077e-03  4.845193e-03 
 2.826923e-03  5.112046e-03 
 3.230769e-03  5.370004e-03 
 3.634615e-03  5.623529e-03 
 4.038461e-03  5.876137e-03 
 4.442307e-03  6.126493e-03 
 4.846153e-03  6.372239e-03 
 5.249999e-03  6.611499e-03 
 5.653845e-03  6.841371e-03 
 6.057691e-03  7.059048e-03 
 6.461537e-03  7.261905e-03 
 6.865383e-03  7.450382e-03 
 7.269230e-03  7.623301e-03 
 7.673076e-03  7.780292e-03 
 8.076922e-03  7.920415e-03 
 8.480768e-03  8.040497e-03 
 8.884614e-03  8.134820e-03 
 9.288460e-03  8.197733e-03 
 9.692306e-03  8.228505e-03 
 1.009615e-02  8.227787e-03 
 1.050000e-02  8.193535e-03 
 1.090384e-02  8.126618e-03 
 1.130769e-02  8.028296e-03 
 1.171154e-02  7.900241e-03 
 1.211538e-02  7.744134e-03 
 1.251923e-02  7.562718e-03 
 1.292307e-02  7.358841e-03 
 1.332692e-02  7.135386e-03 
 1.373077e-02  6.891711e-03 
 1.413461e-02  6.625112e-03 
 1.453846e-02  6.338568e-03 
 1.494231e-02  6.037461e-03 
 1.534615e-02  5.721592e-03 
 1.575000e-02  5.392224e-03 
 1.615384e-02  5.052543e-03 
 1.655769e-02  4.702902e-03 
 1.696154e-02  4.343181e-03 
 1.736538e-02  3.973363e-03 
 1.776923e-02  3.594355e-03 
 1.817307e-02  3.206561e-03 
 1.857692e-02  2.808755e-03 
 1.898077e-02  2.402483e-03 
 1.938461e-02  1.990635e-03 
 1.978846e-02  1.572173e-03 
 2.019230e-02  1.147793e-03 
 2.059615e-02  7.229062e-04 
 2.100000e-02  3.032281e-04 
 2.140384e-02 -1.154106e-04 
 2.180769e-02 -5.362434e-04 
 2.221153e-02 -9.644822e-04 
 2.261538e-02 -1.405357e-03 
 2.301923e-02 -1.861171e-03 
 2.342307e-02 -2.333222e-03 
 2.382692e-02 -2.822115e-03 
 2.423077e-02 -3.326230e-03 
 2.463461e-02 -3.846111e-03 
 2.503846e-02 -4.381102e-03 
 2.544230e-02 -4.925970e-03 
