         time Top_Quarte... 
------------- ------------- 
 4.038461e-04 -1.801862e-02 
 8.076922e-04 -1.800850e-02 
 1.211538e-03 -1.799749e-02 
 1.615384e-03 -1.798574e-02 
 2.019230e-03 -1.797346e-02 
 2.423077e-03 -1.796086e-02 
 2.826923e-03 -1.794813e-02 
 3.230769e-03 -1.793506e-02 
 3.634615e-03 -1.792149e-02 
 4.038461e-03 -1.790740e-02 
 4.442307e-03 -1.789288e-02 
 4.846153e-03 -1.787795e-02 
 5.249999e-03 -1.786266e-02 
 5.653845e-03 -1.784711e-02 
 6.057691e-03 -1.783135e-02 
 6.461537e-03 -1.781534e-02 
 6.865383e-03 -1.779917e-02 
 7.269230e-03 -1.778285e-02 
 7.673076e-03 -1.776648e-02 
 8.076922e-03 -1.775033e-02 
 8.480768e-03 -1.773469e-02 
 8.884614e-03 -1.771991e-02 
 9.288460e-03 -1.770606e-02 
 9.692306e-03 -1.769309e-02 
 1.009615e-02 -1.768112e-02 
 1.050000e-02 -1.767010e-02 
 1.090384e-02 -1.765995e-02 
 1.130769e-02 -1.765055e-02 
 1.171154e-02 -1.764175e-02 
 1.211538e-02 -1.763344e-02 
 1.251923e-02 -1.762554e-02 
 1.292307e-02 -1.761804e-02 
 1.332692e-02 -1.761094e-02 
 1.373077e-02 -1.760441e-02 
 1.413461e-02 -1.759838e-02 
 1.453846e-02 -1.759268e-02 
 1.494231e-02 -1.758741e-02 
 1.534615e-02 -1.758262e-02 
 1.575000e-02 -1.757826e-02 
 1.615384e-02 -1.757422e-02 
 1.655769e-02 -1.757051e-02 
 1.696154e-02 -1.756708e-02 
 1.736538e-02 -1.756381e-02 
 1.776923e-02 -1.756058e-02 
 1.817307e-02 -1.755733e-02 
 1.857692e-02 -1.755384e-02 
 1.898077e-02 -1.754993e-02 
 1.938461e-02 -1.754561e-02 
 1.978846e-02 -1.754085e-02 
 2.019230e-02 -1.753550e-02 
 2.059615e-02 -1.752946e-02 
 2.100000e-02 -1.752290e-02 
 2.140384e-02 -1.751604e-02 
 2.180769e-02 -1.750912e-02 
 2.221153e-02 -1.750242e-02 
 2.261538e-02 -1.749597e-02 
 2.301923e-02 -1.748988e-02 
 2.342307e-02 -1.748413e-02 
 2.382692e-02 -1.747863e-02 
 2.423077e-02 -1.747343e-02 
 2.463461e-02 -1.746852e-02 
 2.503846e-02 -1.746365e-02 
 2.544230e-02 -1.745854e-02 
 2.584615e-02 -1.745316e-02 
 2.625000e-02 -1.744752e-02 
 2.665384e-02 -1.744167e-02 
 2.705769e-02 -1.743561e-02 
 2.746153e-02 -1.742934e-02 
 2.786538e-02 -1.742281e-02 
 2.826923e-02 -1.741614e-02 
 2.867307e-02 -1.740936e-02 
 2.907692e-02 -1.740254e-02 
 2.948076e-02 -1.739587e-02 
 2.988461e-02 -1.738948e-02 
 3.028846e-02 -1.738366e-02 
 3.069230e-02 -1.737845e-02 
 3.109615e-02 -1.737370e-02 
 3.149999e-02 -1.736915e-02 
 3.190384e-02 -1.736458e-02 
 3.230769e-02 -1.735979e-02 
 3.271153e-02 -1.735450e-02 
 3.311538e-02 -1.734864e-02 
 3.351923e-02 -1.734204e-02 
 3.392307e-02 -1.733460e-02 
 3.432692e-02 -1.732649e-02 
 3.473076e-02 -1.731776e-02 
 3.513461e-02 -1.730856e-02 
 3.553846e-02 -1.729909e-02 
 3.594230e-02 -1.728939e-02 
 3.634615e-02 -1.727949e-02 
 3.674999e-02 -1.726940e-02 
 3.715384e-02 -1.725919e-02 
 3.755769e-02 -1.724878e-02 
 3.796153e-02 -1.723809e-02 
 3.836538e-02 -1.722706e-02 
 3.876922e-02 -1.721550e-02 
 3.917307e-02 -1.720340e-02 
 3.957692e-02 -1.719058e-02 
 3.998076e-02 -1.717695e-02 
 4.038461e-02 -1.716242e-02 
 4.078845e-02 -1.714693e-02 
 4.119230e-02 -1.713055e-02 
 4.159615e-02 -1.711330e-02 
 4.199999e-02 -1.709518e-02 
 4.240384e-02 -1.707624e-02 
 4.280769e-02 -1.705662e-02 
 4.321153e-02 -1.703652e-02 
 4.361538e-02 -1.701599e-02 
 4.401922e-02 -1.699493e-02 
 4.442307e-02 -1.697317e-02 
 4.482692e-02 -1.695060e-02 
 4.523076e-02 -1.692721e-02 
 4.563461e-02 -1.690303e-02 
 4.603845e-02 -1.687798e-02 
 4.644230e-02 -1.685206e-02 
 4.684615e-02 -1.682526e-02 
 4.724999e-02 -1.679743e-02 
 4.765384e-02 -1.676856e-02 
 4.805768e-02 -1.673866e-02 
 4.846153e-02 -1.670786e-02 
 4.886538e-02 -1.667634e-02 
 4.926922e-02 -1.664429e-02 
 4.967307e-02 -1.661203e-02 
 5.007691e-02 -1.657972e-02 
 5.048076e-02 -1.654751e-02 
 5.088461e-02 -1.651543e-02 
 5.128845e-02 -1.648339e-02 
 5.169230e-02 -1.645139e-02 
 5.209615e-02 -1.641925e-02 
 5.249999e-02 -1.638685e-02 
 5.290384e-02 -1.635403e-02 
 5.330768e-02 -1.632061e-02 
 5.371153e-02 -1.628672e-02 
 5.411538e-02 -1.625247e-02 
 5.451922e-02 -1.621793e-02 
 5.492307e-02 -1.618325e-02 
 5.532691e-02 -1.614855e-02 
 5.573076e-02 -1.611395e-02 
 5.613461e-02 -1.607963e-02 
 5.653845e-02 -1.604576e-02 
 5.694230e-02 -1.601243e-02 
 5.734614e-02 -1.597966e-02 
 5.774999e-02 -1.594755e-02 
 5.815384e-02 -1.591595e-02 
 5.855768e-02 -1.588478e-02 
 5.896153e-02 -1.585389e-02 
 5.936537e-02 -1.582287e-02 
 5.976922e-02 -1.579148e-02 
 6.017307e-02 -1.575951e-02 
 6.057691e-02 -1.572678e-02 
 6.098076e-02 -1.569319e-02 
 6.138461e-02 -1.565889e-02 
 6.178845e-02 -1.562400e-02 
 6.219230e-02 -1.558873e-02 
 6.259614e-02 -1.555335e-02 
 6.299999e-02 -1.551819e-02 
 6.340384e-02 -1.548342e-02 
 6.380768e-02 -1.544888e-02 
 6.421153e-02 -1.541451e-02 
 6.461537e-02 -1.538050e-02 
 6.501922e-02 -1.534683e-02 
 6.542307e-02 -1.531354e-02 
 6.582691e-02 -1.528063e-02 
 6.623076e-02 -1.524800e-02 
 6.663460e-02 -1.521566e-02 
 6.703845e-02 -1.518340e-02 
 6.744230e-02 -1.515130e-02 
 6.784614e-02 -1.511934e-02 
 6.824999e-02 -1.508729e-02 
 6.865383e-02 -1.505503e-02 
 6.905768e-02 -1.502260e-02 
 6.946153e-02 -1.499033e-02 
 6.986537e-02 -1.495845e-02 
 7.026922e-02 -1.492723e-02 
 7.067307e-02 -1.489702e-02 
 7.107691e-02 -1.486820e-02 
 7.148076e-02 -1.484085e-02 
 7.188460e-02 -1.481493e-02 
 7.228845e-02 -1.479034e-02 
 7.269230e-02 -1.476673e-02 
 7.309614e-02 -1.474387e-02 
 7.349999e-02 -1.472185e-02 
 7.390383e-02 -1.470069e-02 
 7.430768e-02 -1.468032e-02 
 7.471153e-02 -1.466052e-02 
 7.511537e-02 -1.464141e-02 
 7.551922e-02 -1.462306e-02 
 7.592306e-02 -1.460567e-02 
 7.632691e-02 -1.458932e-02 
 7.673076e-02 -1.457398e-02 
 7.713460e-02 -1.455967e-02 
 7.753845e-02 -1.454638e-02 
 7.794229e-02 -1.453400e-02 
 7.834614e-02 -1.452266e-02 
 7.874999e-02 -1.451248e-02 
 7.915383e-02 -1.450334e-02 
 7.955768e-02 -1.449501e-02 
 7.996153e-02 -1.448735e-02 
 8.036537e-02 -1.448048e-02 
 8.076922e-02 -1.447425e-02 
 8.117306e-02 -1.446865e-02 
 8.157691e-02 -1.446364e-02 
 8.198076e-02 -1.445928e-02 
 8.238460e-02 -1.445550e-02 
 8.278845e-02 -1.445221e-02 
 8.319229e-02 -1.444948e-02 
 8.359614e-02 -1.444726e-02 
 8.399999e-02 -1.444523e-02 
 8.440383e-02 -1.444338e-02 
 8.480768e-02 -1.444158e-02 
 8.521152e-02 -1.443948e-02 
 8.561537e-02 -1.443686e-02 
 8.601922e-02 -1.443370e-02 
 8.642306e-02 -1.443021e-02 
 8.682691e-02 -1.442667e-02 
 8.723075e-02 -1.442356e-02 
 8.763460e-02 -1.442115e-02 
 8.803845e-02 -1.441957e-02 
