         time bulge_top_... 
------------- ------------- 
 4.038461e-04 -5.901224e-03 
 8.076922e-04 -5.911105e-03 
 1.211538e-03 -5.731203e-03 
 1.615384e-03 -5.353366e-03 
 2.019230e-03 -4.821184e-03 
 2.423077e-03 -4.246426e-03 
 2.826923e-03 -3.671477e-03 
 3.230769e-03 -3.170596e-03 
 3.634615e-03 -2.695313e-03 
 4.038461e-03 -2.178687e-03 
 4.442307e-03 -1.641193e-03 
 4.846153e-03 -1.125052e-03 
 5.249999e-03 -7.092344e-04 
 5.653845e-03 -4.039223e-04 
 6.057691e-03 -8.007241e-05 
 6.461537e-03  3.316071e-04 
 6.865383e-03  8.344663e-04 
 7.269230e-03  1.436846e-03 
 7.673076e-03  2.228202e-03 
 8.076922e-03  3.250064e-03 
 8.480768e-03  4.545750e-03 
 8.884614e-03  6.033263e-03 
 9.288460e-03  7.526632e-03 
 9.692306e-03  8.993477e-03 
 1.009615e-02  1.034809e-02 
 1.050000e-02  1.140737e-02 
 1.090384e-02  1.210081e-02 
 1.130769e-02  1.223480e-02 
 1.171154e-02  1.183177e-02 
 1.211538e-02  1.102734e-02 
 1.251923e-02  9.963628e-03 
 1.292307e-02  8.743108e-03 
 1.332692e-02  7.565725e-03 
 1.373077e-02  6.548480e-03 
 1.413461e-02  5.794859e-03 
 1.453846e-02  5.425754e-03 
 1.494231e-02  5.304759e-03 
 1.534615e-02  5.277884e-03 
 1.575000e-02  5.225572e-03 
 1.615384e-02  5.074127e-03 
 1.655769e-02  4.913539e-03 
 1.696154e-02  4.799808e-03 
 1.736538e-02  4.748714e-03 
 1.776923e-02  4.600580e-03 
 1.817307e-02  4.400469e-03 
 1.857692e-02  4.213760e-03 
 1.898077e-02  3.967243e-03 
 1.938461e-02  3.700938e-03 
 1.978846e-02  3.382829e-03 
 2.019230e-02  3.118210e-03 
 2.059615e-02  2.980582e-03 
 2.100000e-02  3.146703e-03 
 2.140384e-02  3.735282e-03 
 2.180769e-02  4.543131e-03 
 2.221153e-02  5.397928e-03 
 2.261538e-02  6.173736e-03 
 2.301923e-02  6.879608e-03 
 2.342307e-02  7.454809e-03 
 2.382692e-02  7.825462e-03 
 2.423077e-02  8.144492e-03 
 2.463461e-02  8.451313e-03 
 2.503846e-02  8.748023e-03 
 2.544230e-02  8.990922e-03 
 2.584615e-02  9.086063e-03 
 2.625000e-02  8.942145e-03 
 2.665384e-02  8.399657e-03 
 2.705769e-02  7.623666e-03 
 2.746153e-02  6.796483e-03 
 2.786538e-02  6.025713e-03 
 2.826923e-02  5.434351e-03 
 2.867307e-02  5.021961e-03 
 2.907692e-02  4.824930e-03 
 2.948076e-02  4.850379e-03 
 2.988461e-02  5.044000e-03 
 3.028846e-02  5.428888e-03 
 3.069230e-02  6.067921e-03 
 3.109615e-02  6.863705e-03 
 3.149999e-02  7.839144e-03 
 3.190384e-02  8.918685e-03 
 3.230769e-02  9.984728e-03 
 3.271153e-02  1.085542e-02 
 3.311538e-02  1.131812e-02 
 3.351923e-02  1.134038e-02 
 3.392307e-02  1.116206e-02 
 3.432692e-02  1.098841e-02 
 3.473076e-02  1.103574e-02 
 3.513461e-02  1.155756e-02 
 3.553846e-02  1.256666e-02 
 3.594230e-02  1.393907e-02 
 3.634615e-02  1.543975e-02 
 3.674999e-02  1.682880e-02 
 3.715384e-02  1.793312e-02 
 3.755769e-02  1.856894e-02 
 3.796153e-02  1.872988e-02 
 3.836538e-02  1.849149e-02 
 3.876922e-02  1.787159e-02 
 3.917307e-02  1.677573e-02 
 3.957692e-02  1.525832e-02 
 3.998076e-02  1.362117e-02 
 4.038461e-02  1.183383e-02 
 4.078845e-02  1.029032e-02 
 4.119230e-02  9.162151e-03 
 4.159615e-02  8.348350e-03 
 4.199999e-02  7.853881e-03 
 4.240384e-02  7.493557e-03 
 4.280769e-02  7.117253e-03 
 4.321153e-02  6.543431e-03 
 4.361538e-02  5.584826e-03 
 4.401922e-02  4.353436e-03 
 4.442307e-02  2.964449e-03 
 4.482692e-02  1.611199e-03 
 4.523076e-02  7.987539e-04 
