         time tiltx_full... 
------------- ------------- 
 9.646591e-05 -3.238821e-03 
 4.180190e-04 -3.238900e-03 
 7.395720e-04 -3.239175e-03 
 1.061125e-03 -3.239464e-03 
 1.382678e-03 -3.239769e-03 
 1.704231e-03 -3.240089e-03 
 2.025784e-03 -3.240425e-03 
 2.347337e-03 -3.240775e-03 
 2.668890e-03 -3.241141e-03 
 2.990443e-03 -3.241522e-03 
 3.311996e-03 -3.241918e-03 
 3.633549e-03 -3.242328e-03 
 3.955102e-03 -3.242753e-03 
 4.276655e-03 -3.243192e-03 
 4.598209e-03 -3.243645e-03 
 4.919762e-03 -3.244110e-03 
 5.241315e-03 -3.244589e-03 
 5.562868e-03 -3.245081e-03 
 5.884421e-03 -3.245585e-03 
 6.205974e-03 -3.246101e-03 
 6.527527e-03 -3.246629e-03 
 6.849080e-03 -3.247168e-03 
 7.170633e-03 -3.247717e-03 
 7.492186e-03 -3.248276e-03 
 7.813739e-03 -3.248845e-03 
 8.135292e-03 -3.249422e-03 
 8.456845e-03 -3.250007e-03 
 8.778398e-03 -3.250599e-03 
 9.099951e-03 -3.251197e-03 
 9.421504e-03 -3.251801e-03 
 9.743057e-03 -3.252410e-03 
 1.006461e-02 -3.253023e-03 
 1.038616e-02 -3.253639e-03 
 1.070772e-02 -3.254258e-03 
 1.102927e-02 -3.254878e-03 
 1.135082e-02 -3.255501e-03 
 1.167238e-02 -3.256123e-03 
 1.199393e-02 -3.256745e-03 
 1.231548e-02 -3.257366e-03 
 1.263703e-02 -3.257984e-03 
 1.295859e-02 -3.258600e-03 
 1.328014e-02 -3.259212e-03 
 1.360169e-02 -3.259819e-03 
 1.392325e-02 -3.260420e-03 
 1.424480e-02 -3.261014e-03 
 1.456635e-02 -3.261601e-03 
 1.488791e-02 -3.262180e-03 
 1.520946e-02 -3.262749e-03 
 1.553101e-02 -3.263308e-03 
 1.585256e-02 -3.263856e-03 
 1.617412e-02 -3.264394e-03 
 1.649567e-02 -3.264918e-03 
 1.681722e-02 -3.265430e-03 
 1.713878e-02 -3.265928e-03 
 1.746033e-02 -3.266412e-03 
 1.778188e-02 -3.266881e-03 
 1.810344e-02 -3.267333e-03 
 1.842499e-02 -3.267770e-03 
 1.874654e-02 -3.268189e-03 
 1.906810e-02 -3.268589e-03 
 1.938965e-02 -3.268971e-03 
