         time tiltx_bot_... 
------------- ------------- 
 9.646591e-05 -1.553909e-02 
 4.180190e-04 -1.553959e-02 
 7.395720e-04 -1.554126e-02 
 1.061125e-03 -1.554295e-02 
 1.382678e-03 -1.554466e-02 
 1.704231e-03 -1.554638e-02 
 2.025784e-03 -1.554811e-02 
 2.347337e-03 -1.554984e-02 
 2.668890e-03 -1.555159e-02 
 2.990443e-03 -1.555334e-02 
 3.311996e-03 -1.555509e-02 
 3.633549e-03 -1.555684e-02 
 3.955102e-03 -1.555859e-02 
 4.276655e-03 -1.556034e-02 
 4.598209e-03 -1.556207e-02 
 4.919762e-03 -1.556381e-02 
 5.241315e-03 -1.556553e-02 
 5.562868e-03 -1.556724e-02 
 5.884421e-03 -1.556895e-02 
 6.205974e-03 -1.557064e-02 
 6.527527e-03 -1.557231e-02 
 6.849080e-03 -1.557397e-02 
 7.170633e-03 -1.557561e-02 
 7.492186e-03 -1.557723e-02 
 7.813739e-03 -1.557882e-02 
 8.135292e-03 -1.558040e-02 
 8.456845e-03 -1.558195e-02 
 8.778398e-03 -1.558348e-02 
 9.099951e-03 -1.558498e-02 
 9.421504e-03 -1.558645e-02 
 9.743057e-03 -1.558790e-02 
 1.006461e-02 -1.558931e-02 
 1.038616e-02 -1.559070e-02 
 1.070772e-02 -1.559205e-02 
 1.102927e-02 -1.559338e-02 
 1.135082e-02 -1.559467e-02 
 1.167238e-02 -1.559593e-02 
 1.199393e-02 -1.559716e-02 
 1.231548e-02 -1.559835e-02 
 1.263703e-02 -1.559952e-02 
 1.295859e-02 -1.560064e-02 
 1.328014e-02 -1.560174e-02 
 1.360169e-02 -1.560279e-02 
 1.392325e-02 -1.560381e-02 
 1.424480e-02 -1.560480e-02 
 1.456635e-02 -1.560575e-02 
 1.488791e-02 -1.560666e-02 
 1.520946e-02 -1.560753e-02 
 1.553101e-02 -1.560837e-02 
 1.585256e-02 -1.560917e-02 
 1.617412e-02 -1.560994e-02 
 1.649567e-02 -1.561066e-02 
 1.681722e-02 -1.561136e-02 
 1.713878e-02 -1.561201e-02 
 1.746033e-02 -1.561264e-02 
 1.778188e-02 -1.561322e-02 
 1.810344e-02 -1.561377e-02 
 1.842499e-02 -1.561429e-02 
 1.874654e-02 -1.561477e-02 
 1.906810e-02 -1.561522e-02 
 1.938965e-02 -1.561563e-02 
 1.971120e-02 -1.561601e-02 
 2.003275e-02 -1.561636e-02 
 2.035431e-02 -1.561667e-02 
 2.067586e-02 -1.561695e-02 
 2.099741e-02 -1.561719e-02 
 2.131897e-02 -1.561740e-02 
