         time tilt_bot_s... 
------------- ------------- 
 1.193087e-04 -6.976642e-03 
 5.170043e-04 -7.429899e-03 
 9.146999e-04 -8.154349e-03 
 1.312396e-03 -8.512610e-03 
 1.710091e-03 -8.809169e-03 
 2.107787e-03 -8.577623e-03 
 2.505482e-03 -7.694993e-03 
 2.903178e-03 -6.789557e-03 
 3.300874e-03 -5.159692e-03 
 3.698569e-03 -3.653296e-03 
 4.096265e-03 -1.655469e-03 
 4.493961e-03  4.164059e-04 
 4.891656e-03  2.687099e-03 
 5.289352e-03  4.440140e-03 
 5.687047e-03  6.016721e-03 
 6.084743e-03  7.240194e-03 
 6.482439e-03  8.045448e-03 
 6.880134e-03  8.738793e-03 
 7.277830e-03  8.809084e-03 
 7.675526e-03  8.796685e-03 
 8.073221e-03  8.615672e-03 
 8.470917e-03  8.600471e-03 
 8.868613e-03  8.812605e-03 
 9.266308e-03  9.228987e-03 
 9.664004e-03  9.656746e-03 
 1.006170e-02  1.013100e-02 
 1.045940e-02  1.041487e-02 
 1.085709e-02  1.045095e-02 
 1.125479e-02  1.048515e-02 
 1.165248e-02  1.081406e-02 
 1.205018e-02  1.088518e-02 
 1.244787e-02  1.073983e-02 
 1.284557e-02  1.050744e-02 
 1.324326e-02  1.053506e-02 
 1.364096e-02  1.074929e-02 
 1.403866e-02  1.105638e-02 
 1.443635e-02  1.157024e-02 
 1.483405e-02  1.199044e-02 
 1.523174e-02  1.234510e-02 
 1.562944e-02  1.270631e-02 
 1.602713e-02  1.334166e-02 
 1.642483e-02  1.363311e-02 
 1.682253e-02  1.335954e-02 
 1.722022e-02  1.272716e-02 
 1.761792e-02  1.196745e-02 
 1.801561e-02  1.089728e-02 
 1.841331e-02  9.524225e-03 
 1.881100e-02  7.900505e-03 
 1.920870e-02  5.965193e-03 
 1.960639e-02  4.123864e-03 
 2.000409e-02  2.316036e-03 
 2.040179e-02  1.054441e-03 
 2.079948e-02  2.663636e-05 
 2.119718e-02 -5.241653e-04 
 2.159487e-02  1.213728e-04 
 2.199257e-02  1.197156e-03 
 2.239026e-02  2.871073e-03 
 2.278796e-02  5.088951e-03 
 2.318566e-02  7.218805e-03 
 2.358335e-02  9.865704e-03 
 2.398105e-02  1.227216e-02 
 2.437874e-02  1.429810e-02 
 2.477644e-02  1.563270e-02 
 2.517413e-02  1.603499e-02 
 2.557183e-02  1.627158e-02 
 2.596952e-02  1.621489e-02 
 2.636722e-02  1.559417e-02 
 2.676492e-02  1.497756e-02 
 2.716261e-02  1.426249e-02 
 2.756031e-02  1.383686e-02 
 2.795800e-02  1.387351e-02 
 2.835570e-02  1.429322e-02 
 2.875339e-02  1.509006e-02 
 2.915109e-02  1.610841e-02 
 2.954879e-02  1.756255e-02 
 2.994648e-02  1.917629e-02 
 3.034418e-02  2.088966e-02 
 3.074187e-02  2.246973e-02 
 3.113957e-02  2.407600e-02 
 3.153726e-02  2.559279e-02 
 3.193496e-02  2.694254e-02 
 3.233265e-02  2.821675e-02 
 3.273035e-02  2.939755e-02 
 3.312805e-02  3.013730e-02 
 3.352574e-02  3.107029e-02 
 3.392344e-02  3.165568e-02 
 3.432113e-02  3.182575e-02 
 3.471883e-02  3.193291e-02 
 3.511652e-02  3.194618e-02 
 3.551422e-02  3.201338e-02 
 3.591192e-02  3.180330e-02 
 3.630961e-02  3.123487e-02 
 3.670731e-02  3.097685e-02 
 3.710500e-02  3.058691e-02 
 3.750270e-02  3.000895e-02 
 3.790039e-02  2.958279e-02 
 3.829809e-02  2.894509e-02 
 3.869578e-02  2.834978e-02 
 3.909348e-02  2.774921e-02 
 3.949118e-02  2.760166e-02 
 3.988887e-02  2.760769e-02 
 4.028657e-02  2.741087e-02 
 4.068426e-02  2.724347e-02 
 4.108196e-02  2.748473e-02 
 4.147965e-02  2.748949e-02 
 4.187735e-02  2.754437e-02 
 4.227505e-02  2.705788e-02 
 4.267274e-02  2.682402e-02 
 4.307044e-02  2.606679e-02 
 4.346813e-02  2.489850e-02 
 4.386583e-02  2.324360e-02 
 4.426352e-02  2.109313e-02 
 4.466122e-02  1.864916e-02 
 4.505891e-02  1.632322e-02 
 4.545661e-02  1.379564e-02 
 4.585431e-02  1.111827e-02 
 4.625200e-02  8.656292e-03 
 4.664970e-02  6.199853e-03 
 4.704739e-02  4.386068e-03 
 4.744509e-02  2.988079e-03 
 4.784278e-02  2.019870e-03 
 4.824048e-02  1.373664e-03 
 4.863818e-02  1.118123e-03 
 4.903587e-02  9.226646e-04 
 4.943357e-02  1.221935e-03 
 4.983126e-02  1.619112e-03 
 5.022896e-02  2.194904e-03 
 5.062665e-02  2.731858e-03 
 5.102435e-02  2.760215e-03 
 5.142204e-02  2.825419e-03 
 5.181974e-02  2.384935e-03 
 5.221744e-02  1.895931e-03 
 5.261513e-02  1.186697e-03 
 5.301283e-02  2.366764e-04 
 5.341052e-02 -8.193310e-04 
 5.380822e-02 -1.574148e-03 
 5.420591e-02 -2.211789e-03 
 5.460361e-02 -2.669119e-03 
 5.500131e-02 -3.131763e-03 
 5.539900e-02 -3.283065e-03 
 5.579670e-02 -3.304993e-03 
 5.619439e-02 -3.207973e-03 
 5.659209e-02 -2.868124e-03 
 5.698978e-02 -1.981192e-03 
 5.738748e-02 -6.723558e-04 
