         time Mid_Disp()... 
------------- ------------- 
 1.291945e-04 -5.150838e-04 
 4.521807e-04 -5.148334e-04 
 7.751669e-04 -5.145766e-04 
 1.098153e-03 -5.143134e-04 
 1.421139e-03 -5.140440e-04 
 1.744126e-03 -5.137685e-04 
 2.067112e-03 -5.134870e-04 
 2.390098e-03 -5.131995e-04 
 2.713084e-03 -5.129063e-04 
 3.036071e-03 -5.126075e-04 
 3.359057e-03 -5.123032e-04 
 3.682043e-03 -5.119937e-04 
 4.005029e-03 -5.116808e-04 
 4.328015e-03 -5.113709e-04 
 4.651002e-03 -5.110661e-04 
 4.973989e-03 -5.107190e-04 
 5.296976e-03 -5.102149e-04 
 5.619963e-03 -5.095300e-04 
 5.942950e-03 -5.088500e-04 
 6.265937e-03 -5.083358e-04 
 6.588924e-03 -5.079760e-04 
 6.911911e-03 -5.077316e-04 
 7.234898e-03 -5.075980e-04 
 7.557885e-03 -5.076090e-04 
 7.880872e-03 -5.077726e-04 
 8.203859e-03 -5.080920e-04 
 8.526847e-03 -5.085713e-04 
 8.849834e-03 -5.091336e-04 
 9.172821e-03 -5.097380e-04 
 9.495809e-03 -5.103819e-04 
 9.818796e-03 -5.110696e-04 
 1.014178e-02 -5.118003e-04 
 1.046477e-02 -5.125921e-04 
 1.078776e-02 -5.134387e-04 
 1.111075e-02 -5.143160e-04 
 1.143373e-02 -5.152341e-04 
 1.175672e-02 -5.162069e-04 
 1.207971e-02 -5.172858e-04 
 1.240269e-02 -5.184833e-04 
 1.272568e-02 -5.197885e-04 
 1.304867e-02 -5.211714e-04 
 1.337166e-02 -5.225802e-04 
 1.369464e-02 -5.239544e-04 
 1.401763e-02 -5.252368e-04 
 1.434062e-02 -5.264191e-04 
 1.466361e-02 -5.275243e-04 
 1.498659e-02 -5.285733e-04 
 1.530958e-02 -5.295444e-04 
 1.563257e-02 -5.303788e-04 
 1.595555e-02 -5.310531e-04 
 1.627854e-02 -5.316336e-04 
 1.660153e-02 -5.322142e-04 
 1.692451e-02 -5.327941e-04 
 1.724750e-02 -5.332923e-04 
 1.757048e-02 -5.336311e-04 
 1.789347e-02 -5.337925e-04 
 1.821646e-02 -5.337756e-04 
 1.853944e-02 -5.335432e-04 
 1.886243e-02 -5.330485e-04 
 1.918541e-02 -5.322809e-04 
 1.950840e-02 -5.312771e-04 
 1.983138e-02 -5.301261e-04 
 2.015437e-02 -5.288666e-04 
 2.047735e-02 -5.275012e-04 
 2.080035e-02 -5.259679e-04 
 2.112334e-02 -5.241948e-04 
 2.144633e-02 -5.221375e-04 
 2.176932e-02 -5.197905e-04 
 2.209231e-02 -5.171677e-04 
 2.241530e-02 -5.142392e-04 
 2.273830e-02 -5.109504e-04 
 2.306129e-02 -5.072391e-04 
 2.338428e-02 -5.030661e-04 
 2.370727e-02 -4.984234e-04 
 2.403026e-02 -4.933493e-04 
 2.435326e-02 -4.878603e-04 
 2.467625e-02 -4.820084e-04 
 2.499924e-02 -4.758325e-04 
 2.532223e-02 -4.693804e-04 
 2.564523e-02 -4.626436e-04 
 2.596822e-02 -4.555348e-04 
 2.629121e-02 -4.480400e-04 
 2.661420e-02 -4.401762e-04 
 2.693719e-02 -4.319990e-04 
 2.726019e-02 -4.234530e-04 
 2.758318e-02 -4.144724e-04 
 2.790617e-02 -4.050322e-04 
 2.822917e-02 -3.951333e-04 
 2.855216e-02 -3.848235e-04 
 2.887515e-02 -3.741520e-04 
 2.919815e-02 -3.631138e-04 
 2.952114e-02 -3.516597e-04 
 2.984413e-02 -3.398329e-04 
 3.016713e-02 -3.277504e-04 
 3.049012e-02 -3.154525e-04 
 3.081311e-02 -3.028862e-04 
 3.113611e-02 -2.899468e-04 
 3.145910e-02 -2.765851e-04 
 3.178210e-02 -2.628071e-04 
 3.210509e-02 -2.486232e-04 
 3.242808e-02 -2.340613e-04 
 3.275108e-02 -2.191639e-04 
 3.307407e-02 -2.039590e-04 
 3.339707e-02 -1.884374e-04 
 3.372005e-02 -1.726625e-04 
 3.404303e-02 -1.566571e-04 
 3.436602e-02 -1.404539e-04 
 3.468900e-02 -1.240606e-04 
 3.501198e-02 -1.075254e-04 
 3.533497e-02 -9.092642e-05 
 3.565795e-02 -7.427005e-05 
 3.598093e-02 -5.747735e-05 
 3.630392e-02 -4.044623e-05 
 3.662690e-02 -2.315464e-05 
 3.694988e-02 -5.632279e-06 
 3.727287e-02  1.210172e-05 
 3.759585e-02  3.004456e-05 
 3.791883e-02  4.821308e-05 
 3.824182e-02  6.654949e-05 
 3.856480e-02  8.500367e-05 
 3.888779e-02  1.034701e-04 
 3.921077e-02  1.219212e-04 
 3.953375e-02  1.403782e-04 
 3.985674e-02  1.588951e-04 
 4.017972e-02  1.773761e-04 
 4.050270e-02  1.956980e-04 
 4.082569e-02  2.138397e-04 
 4.114867e-02  2.319626e-04 
 4.147165e-02  2.501709e-04 
 4.179464e-02  2.685273e-04 
 4.211762e-02  2.870291e-04 
 4.244061e-02  3.056502e-04 
 4.276359e-02  3.243319e-04 
 4.308657e-02  3.430457e-04 
 4.340956e-02  3.617614e-04 
 4.373254e-02  3.804322e-04 
 4.405552e-02  3.989932e-04 
 4.437851e-02  4.174504e-04 
 4.470149e-02  4.358252e-04 
 4.502447e-02  4.541180e-04 
 4.534746e-02  4.722787e-04 
 4.567044e-02  4.903049e-04 
