         time Mid_Disp()... 
------------- ------------- 
 1.988478e-04  1.444876e-03 
 5.965434e-04  1.418249e-03 
 9.942391e-04  1.391253e-03 
 1.391935e-03  1.363760e-03 
 1.789630e-03  1.335910e-03 
 2.187326e-03  1.307668e-03 
 2.585022e-03  1.279019e-03 
 2.982717e-03  1.250036e-03 
 3.380413e-03  1.220670e-03 
 3.778108e-03  1.191105e-03 
 4.175804e-03  1.161171e-03 
 4.573500e-03  1.130935e-03 
 4.971195e-03  1.100488e-03 
 5.368891e-03  1.069737e-03 
 5.766587e-03  1.038815e-03 
 6.164282e-03  1.007749e-03 
 6.561978e-03  9.763813e-04 
 6.959673e-03  9.448685e-04 
 7.357369e-03  9.133108e-04 
 7.755065e-03  8.815694e-04 
 8.152760e-03  8.497547e-04 
 8.550456e-03  8.178211e-04 
 8.948152e-03  7.858685e-04 
 9.345847e-03  7.539281e-04 
 9.743543e-03  7.220659e-04 
 1.014124e-02  6.903144e-04 
 1.053893e-02  6.587089e-04 
 1.093663e-02  6.271903e-04 
 1.133433e-02  5.958230e-04 
 1.173202e-02  5.646065e-04 
 1.212972e-02  5.335667e-04 
 1.252741e-02  5.027721e-04 
 1.292511e-02  4.720647e-04 
 1.332280e-02  4.416601e-04 
 1.372050e-02  4.115570e-04 
 1.411819e-02  3.816416e-04 
 1.451589e-02  3.520245e-04 
 1.491359e-02  3.226152e-04 
 1.531128e-02  2.934982e-04 
 1.570898e-02  2.647072e-04 
 1.610667e-02  2.362624e-04 
 1.650437e-02  2.080853e-04 
 1.690206e-02  1.801874e-04 
 1.729976e-02  1.525653e-04 
 1.769746e-02  1.252856e-04 
 1.809515e-02  9.833789e-05 
 1.849285e-02  7.170556e-05 
 1.889054e-02  4.541407e-05 
 1.928824e-02  1.958713e-05 
 1.968593e-02 -5.882205e-06 
 2.008363e-02 -3.082997e-05 
 2.048132e-02 -5.537733e-05 
 2.087902e-02 -7.943539e-05 
 2.127672e-02 -1.030733e-04 
 2.167441e-02 -1.262132e-04 
 2.207211e-02 -1.487621e-04 
 2.246980e-02 -1.707878e-04 
 2.286750e-02 -1.921127e-04 
 2.326519e-02 -2.128390e-04 
 2.366289e-02 -2.329438e-04 
 2.406059e-02 -2.523177e-04 
 2.445828e-02 -2.710139e-04 
 2.485598e-02 -2.889682e-04 
 2.525367e-02 -3.061859e-04 
 2.565137e-02 -3.225616e-04 
 2.604906e-02 -3.381106e-04 
 2.644676e-02 -3.527950e-04 
 2.684445e-02 -3.666419e-04 
 2.724215e-02 -3.796284e-04 
 2.763985e-02 -3.918328e-04 
 2.803754e-02 -4.031925e-04 
 2.843524e-02 -4.136501e-04 
 2.883293e-02 -4.232154e-04 
 2.923063e-02 -4.319171e-04 
 2.962832e-02 -4.397779e-04 
 3.002602e-02 -4.468309e-04 
 3.042372e-02 -4.529609e-04 
 3.082141e-02 -4.582219e-04 
 3.121911e-02 -4.626551e-04 
 3.161680e-02 -4.662224e-04 
 3.201450e-02 -4.688017e-04 
 3.241219e-02 -4.704538e-04 
 3.280989e-02 -4.712193e-04 
 3.320758e-02 -4.711361e-04 
 3.360528e-02 -4.701448e-04 
 3.400298e-02 -4.684215e-04 
 3.440067e-02 -4.657342e-04 
 3.479837e-02 -4.621222e-04 
 3.519606e-02 -4.576542e-04 
 3.559376e-02 -4.522869e-04 
 3.599145e-02 -4.460429e-04 
 3.638915e-02 -4.390082e-04 
 3.678685e-02 -4.310645e-04 
 3.718454e-02 -4.222313e-04 
 3.758224e-02 -4.125292e-04 
 3.797993e-02 -4.020025e-04 
 3.837763e-02 -3.906376e-04 
 3.877532e-02 -3.783170e-04 
 3.917302e-02 -3.651542e-04 
 3.957071e-02 -3.511449e-04 
 3.996841e-02 -3.363055e-04 
 4.036611e-02 -3.206434e-04 
 4.076380e-02 -3.041489e-04 
 4.116150e-02 -2.868804e-04 
 4.155919e-02 -2.687840e-04 
 4.195689e-02 -2.498867e-04 
 4.235458e-02 -2.301979e-04 
 4.275228e-02 -2.097290e-04 
 4.314998e-02 -1.885491e-04 
 4.354767e-02 -1.667059e-04 
 4.394537e-02 -1.441462e-04 
 4.434306e-02 -1.209416e-04 
 4.474076e-02 -9.701694e-05 
 4.513845e-02 -7.247308e-05 
 4.553615e-02 -4.725777e-05 
 4.593385e-02 -2.145570e-05 
 4.633154e-02  4.872200e-06 
 4.672924e-02  3.177381e-05 
 4.712693e-02  5.921906e-05 
 4.752463e-02  8.727814e-05 
 4.792232e-02  1.157540e-04 
 4.832002e-02  1.448072e-04 
 4.871771e-02  1.742827e-04 
 4.911541e-02  2.043516e-04 
 4.951311e-02  2.348088e-04 
 4.991080e-02  2.656551e-04 
 5.030850e-02  2.968585e-04 
 5.070619e-02  3.284810e-04 
 5.110389e-02  3.605328e-04 
 5.150158e-02  3.929733e-04 
 5.189928e-02  4.258031e-04 
 5.229698e-02  4.589634e-04 
 5.269467e-02  4.924441e-04 
 5.309237e-02  5.263277e-04 
 5.349006e-02  5.604422e-04 
 5.388776e-02  5.949138e-04 
 5.428545e-02  6.295771e-04 
 5.468315e-02  6.644769e-04 
 5.508084e-02  6.997300e-04 
 5.547854e-02  7.352354e-04 
 5.587624e-02  7.709239e-04 
 5.627393e-02  8.068031e-04 
 5.667163e-02  8.428130e-04 
 5.706932e-02  8.788344e-04 
 5.746702e-02  9.149082e-04 
 5.786471e-02  9.510856e-04 
 5.826241e-02  9.872410e-04 
 5.866011e-02  1.023380e-03 
 5.905780e-02  1.059535e-03 
 5.945550e-02  1.095579e-03 
 5.985319e-02  1.131474e-03 
 6.025089e-02  1.167262e-03 
 6.064858e-02  1.202933e-03 
 6.104628e-02  1.238430e-03 
 6.144397e-02  1.273804e-03 
 6.184167e-02  1.308958e-03 
 6.223937e-02  1.343829e-03 
 6.263706e-02  1.378306e-03 
 6.303476e-02  1.412457e-03 
 6.343245e-02  1.446263e-03 
 6.383015e-02  1.479745e-03 
 6.422784e-02  1.512849e-03 
 6.462554e-02  1.545539e-03 
 6.502324e-02  1.577866e-03 
 6.542093e-02  1.609746e-03 
 6.581863e-02  1.641185e-03 
 6.621632e-02  1.672100e-03 
 6.661402e-02  1.702541e-03 
 6.701171e-02  1.732305e-03 
 6.740941e-02  1.761624e-03 
 6.780710e-02  1.790240e-03 
 6.820480e-02  1.818339e-03 
 6.860250e-02  1.845829e-03 
 6.900019e-02  1.872676e-03 
 6.939789e-02  1.898722e-03 
 6.979558e-02  1.924127e-03 
 7.019328e-02  1.948848e-03 
 7.059097e-02  1.972817e-03 
 7.098867e-02  1.996036e-03 
 7.138637e-02  2.018562e-03 
 7.178406e-02  2.040123e-03 
 7.218176e-02  2.060833e-03 
 7.257945e-02  2.080624e-03 
 7.297715e-02  2.099538e-03 
 7.337484e-02  2.117581e-03 
 7.377254e-02  2.134751e-03 
 7.417023e-02  2.151092e-03 
 7.456793e-02  2.166546e-03 
 7.496563e-02  2.181121e-03 
 7.536332e-02  2.194836e-03 
 7.576102e-02  2.207632e-03 
 7.615871e-02  2.219495e-03 
 7.655641e-02  2.230504e-03 
 7.695410e-02  2.240598e-03 
 7.735180e-02  2.249764e-03 
 7.774950e-02  2.258031e-03 
 7.814719e-02  2.265424e-03 
 7.854489e-02  2.271877e-03 
 7.894258e-02  2.277432e-03 
 7.934028e-02  2.282047e-03 
 7.973797e-02  2.285864e-03 
 8.013567e-02  2.288864e-03 
 8.053336e-02  2.290995e-03 
 8.093106e-02  2.292238e-03 
 8.132876e-02  2.292488e-03 
 8.172645e-02  2.291819e-03 
 8.212415e-02  2.290146e-03 
 8.252184e-02  2.287660e-03 
 8.291954e-02  2.284281e-03 
 8.331723e-02  2.280073e-03 
 8.371493e-02  2.274947e-03 
 8.411263e-02  2.268913e-03 
 8.451032e-02  2.261986e-03 
 8.490802e-02  2.254199e-03 
 8.530571e-02  2.245431e-03 
 8.570341e-02  2.235617e-03 
 8.610110e-02  2.224956e-03 
 8.649880e-02  2.213344e-03 
 8.689649e-02  2.200808e-03 
 8.729419e-02  2.187454e-03 
 8.769189e-02  2.173192e-03 
 8.808958e-02  2.157994e-03 
 8.848728e-02  2.142031e-03 
 8.888497e-02  2.125175e-03 
 8.928267e-02  2.107497e-03 
 8.968036e-02  2.089001e-03 
 9.007806e-02  2.069750e-03 
 9.047576e-02  2.049599e-03 
 9.087345e-02  2.028609e-03 
 9.127115e-02  2.006782e-03 
 9.166884e-02  1.984095e-03 
 9.206654e-02  1.960646e-03 
 9.246423e-02  1.936518e-03 
 9.286193e-02  1.911676e-03 
 9.325962e-02  1.886194e-03 
 9.365732e-02  1.860062e-03 
 9.405502e-02  1.833189e-03 
 9.445271e-02  1.805648e-03 
 9.485041e-02  1.777594e-03 
 9.524810e-02  1.748906e-03 
 9.564580e-02  1.719498e-03 
 9.604349e-02  1.689609e-03 
 9.644119e-02  1.659073e-03 
 9.683889e-02  1.628014e-03 
 9.723658e-02  1.596415e-03 
 9.763428e-02  1.564301e-03 
 9.803197e-02  1.531539e-03 
 9.842967e-02  1.498237e-03 
 9.882736e-02  1.464439e-03 
 9.922506e-02  1.430206e-03 
 9.962275e-02  1.395438e-03 
 1.000205e-01  1.360265e-03 
 1.004181e-01  1.324482e-03 
 1.008158e-01  1.288204e-03 
 1.012135e-01  1.251434e-03 
 1.016112e-01  1.214241e-03 
 1.020089e-01  1.176610e-03 
 1.024066e-01  1.138687e-03 
 1.028043e-01  1.100304e-03 
 1.032020e-01  1.061667e-03 
 1.035997e-01  1.022717e-03 
 1.039974e-01  9.833743e-04 
 1.043951e-01  9.438416e-04 
 1.047928e-01  9.040047e-04 
 1.051905e-01  8.639807e-04 
 1.055882e-01  8.238022e-04 
