         time total_shea... 
------------- ------------- 
 3.976956e-05 -2.540998e-01 
 4.374652e-04 -2.930410e-01 
 8.351608e-04 -3.396935e-01 
 1.232856e-03 -3.874396e-01 
 1.630552e-03 -4.320230e-01 
 2.028248e-03 -4.522346e-01 
 2.425943e-03 -4.674484e-01 
 2.823639e-03 -4.802230e-01 
 3.221335e-03 -5.106570e-01 
 3.619030e-03 -5.572412e-01 
 4.016726e-03 -5.974000e-01 
 4.414421e-03 -6.252163e-01 
 4.812117e-03 -6.540877e-01 
 5.209813e-03 -6.853145e-01 
 5.607508e-03 -7.241233e-01 
 6.005204e-03 -7.599662e-01 
 6.402900e-03 -7.895362e-01 
 6.800595e-03 -8.154071e-01 
 7.198291e-03 -8.352468e-01 
 7.595986e-03 -8.516319e-01 
 7.993682e-03 -8.662823e-01 
 8.391378e-03 -8.991678e-01 
 8.789073e-03 -9.434276e-01 
 9.186769e-03 -9.919307e-01 
 9.584465e-03 -1.024828e+00 
 9.982160e-03 -1.044959e+00 
 1.037986e-02 -1.069464e+00 
 1.077755e-02 -1.098823e+00 
 1.117525e-02 -1.112328e+00 
 1.157294e-02 -1.124579e+00 
 1.197064e-02 -1.128326e+00 
 1.236833e-02 -1.120451e+00 
 1.276603e-02 -1.110487e+00 
 1.316373e-02 -1.110328e+00 
 1.356142e-02 -1.121016e+00 
 1.395912e-02 -1.138845e+00 
 1.435681e-02 -1.156627e+00 
 1.475451e-02 -1.149347e+00 
 1.515220e-02 -1.138930e+00 
 1.554990e-02 -1.133825e+00 
 1.594759e-02 -1.121864e+00 
 1.634529e-02 -1.101850e+00 
 1.674299e-02 -1.073107e+00 
 1.714068e-02 -1.046282e+00 
 1.753838e-02 -1.031608e+00 
 1.793607e-02 -1.024393e+00 
 1.833377e-02 -1.021612e+00 
 1.873146e-02 -1.019155e+00 
 1.912916e-02 -1.024132e+00 
 1.952686e-02 -1.029116e+00 
 1.992455e-02 -1.022445e+00 
 2.032225e-02 -1.000959e+00 
 2.071994e-02 -9.812632e-01 
 2.111764e-02 -9.754305e-01 
 2.151533e-02 -9.631813e-01 
 2.191303e-02 -9.504503e-01 
 2.231072e-02 -9.529388e-01 
 2.270842e-02 -9.584513e-01 
 2.310612e-02 -9.650494e-01 
 2.350381e-02 -9.724309e-01 
 2.390151e-02 -9.804683e-01 
 2.429920e-02 -9.945523e-01 
 2.469690e-02 -1.009127e+00 
 2.509459e-02 -1.010065e+00 
 2.549229e-02 -1.000555e+00 
 2.588999e-02 -1.001815e+00 
 2.628768e-02 -1.008423e+00 
 2.668538e-02 -1.010025e+00 
 2.708307e-02 -1.022313e+00 
 2.748077e-02 -1.034987e+00 
 2.787846e-02 -1.054524e+00 
 2.827616e-02 -1.068537e+00 
 2.867385e-02 -1.068923e+00 
 2.907155e-02 -1.065284e+00 
 2.946925e-02 -1.065962e+00 
 2.986694e-02 -1.072787e+00 
 3.026464e-02 -1.070693e+00 
 3.066233e-02 -1.055778e+00 
 3.106003e-02 -1.036824e+00 
 3.145772e-02 -1.029109e+00 
 3.185542e-02 -1.031307e+00 
 3.225312e-02 -1.032426e+00 
 3.265081e-02 -1.032459e+00 
 3.304851e-02 -1.031777e+00 
 3.344620e-02 -1.014632e+00 
 3.384390e-02 -9.938187e-01 
 3.424159e-02 -9.796897e-01 
 3.463929e-02 -9.703882e-01 
 3.503698e-02 -9.601591e-01 
 3.543468e-02 -9.434996e-01 
 3.583238e-02 -9.206453e-01 
 3.623007e-02 -9.100926e-01 
 3.662777e-02 -9.178427e-01 
 3.702546e-02 -9.333612e-01 
 3.742316e-02 -9.455621e-01 
 3.782085e-02 -9.541226e-01 
 3.821855e-02 -9.479810e-01 
 3.861625e-02 -9.386119e-01 
 3.901394e-02 -9.308709e-01 
 3.941164e-02 -9.193727e-01 
 3.980933e-02 -9.189522e-01 
 4.020703e-02 -9.196177e-01 
 4.060472e-02 -9.276003e-01 
 4.100242e-02 -9.341112e-01 
 4.140011e-02 -9.395301e-01 
 4.179781e-02 -9.538282e-01 
 4.219551e-02 -9.816931e-01 
 4.259320e-02 -1.000255e+00 
 4.299090e-02 -1.001730e+00 
 4.338859e-02 -9.998274e-01 
 4.378629e-02 -9.969362e-01 
 4.418398e-02 -9.916921e-01 
 4.458168e-02 -9.960368e-01 
 4.497938e-02 -1.002614e+00 
 4.537707e-02 -1.006789e+00 
 4.577477e-02 -1.016072e+00 
 4.617246e-02 -1.026281e+00 
 4.657016e-02 -1.037220e+00 
 4.696785e-02 -1.053869e+00 
 4.736555e-02 -1.065646e+00 
 4.776324e-02 -1.061434e+00 
 4.816094e-02 -1.044709e+00 
 4.855864e-02 -1.029767e+00 
 4.895633e-02 -1.014497e+00 
 4.935403e-02 -1.004588e+00 
 4.975172e-02 -9.986946e-01 
 5.014942e-02 -9.899879e-01 
 5.054711e-02 -9.877092e-01 
 5.094481e-02 -9.866706e-01 
 5.134251e-02 -9.840823e-01 
 5.174020e-02 -9.667778e-01 
 5.213790e-02 -9.413322e-01 
 5.253559e-02 -9.250042e-01 
 5.293329e-02 -9.062869e-01 
 5.333098e-02 -8.828628e-01 
