         time joist_s2_s... 
------------- ------------- 
 1.590783e-04 -1.411515e-06 
 5.567739e-04 -1.411577e-06 
 9.544695e-04 -1.411653e-06 
 1.352165e-03 -1.411725e-06 
 1.749861e-03 -1.411795e-06 
 2.147556e-03 -1.411823e-06 
 2.545252e-03 -1.411885e-06 
 2.942948e-03 -1.411942e-06 
 3.340643e-03 -1.411994e-06 
 3.738339e-03 -1.412041e-06 
 4.136035e-03 -1.412084e-06 
 4.533730e-03 -1.412121e-06 
 4.931426e-03 -1.412155e-06 
 5.329121e-03 -1.412176e-06 
 5.726817e-03 -1.412204e-06 
 6.124513e-03 -1.412216e-06 
 6.522208e-03 -1.412239e-06 
 6.919904e-03 -1.412261e-06 
 7.317600e-03 -1.412283e-06 
 7.715295e-03 -1.412305e-06 
 8.112991e-03 -1.412325e-06 
 8.510686e-03 -1.412345e-06 
 8.908382e-03 -1.412362e-06 
 9.306078e-03 -1.412376e-06 
 9.703773e-03 -1.412385e-06 
 1.010147e-02 -1.412390e-06 
 1.049916e-02 -1.412390e-06 
 1.089686e-02 -1.412386e-06 
 1.129456e-02 -1.412378e-06 
 1.169225e-02 -1.412366e-06 
 1.208995e-02 -1.412352e-06 
 1.248764e-02 -1.412335e-06 
 1.288534e-02 -1.412317e-06 
 1.328303e-02 -1.412297e-06 
 1.368073e-02 -1.412277e-06 
 1.407843e-02 -1.412255e-06 
 1.447612e-02 -1.412237e-06 
 1.487382e-02 -1.412215e-06 
 1.527151e-02 -1.412197e-06 
 1.566921e-02 -1.412175e-06 
 1.606690e-02 -1.412160e-06 
 1.646460e-02 -1.412153e-06 
 1.686229e-02 -1.412128e-06 
 1.725999e-02 -1.412118e-06 
 1.765769e-02 -1.412088e-06 
 1.805538e-02 -1.412054e-06 
 1.845308e-02 -1.412013e-06 
 1.885077e-02 -1.411976e-06 
 1.924847e-02 -1.411921e-06 
 1.964616e-02 -1.411882e-06 
 2.004386e-02 -1.411819e-06 
 2.044156e-02 -1.411734e-06 
 2.083925e-02 -1.411638e-06 
 2.123695e-02 -1.411532e-06 
 2.163464e-02 -1.411415e-06 
 2.203234e-02 -1.411286e-06 
 2.243003e-02 -1.411146e-06 
 2.282773e-02 -1.410994e-06 
 2.322542e-02 -1.410832e-06 
 2.362312e-02 -1.410657e-06 
 2.402082e-02 -1.410468e-06 
 2.441851e-02 -1.410269e-06 
 2.481621e-02 -1.410055e-06 
 2.521390e-02 -1.409831e-06 
 2.561160e-02 -1.409596e-06 
 2.600929e-02 -1.409350e-06 
 2.640699e-02 -1.409090e-06 
 2.680469e-02 -1.408816e-06 
 2.720238e-02 -1.408525e-06 
 2.760008e-02 -1.408216e-06 
 2.799777e-02 -1.407894e-06 
 2.839547e-02 -1.407561e-06 
 2.879316e-02 -1.407214e-06 
 2.919086e-02 -1.406855e-06 
 2.958855e-02 -1.406485e-06 
 2.998625e-02 -1.406107e-06 
 3.038395e-02 -1.405724e-06 
 3.078164e-02 -1.405416e-06 
 3.117934e-02 -1.405051e-06 
 3.157703e-02 -1.404698e-06 
 3.197473e-02 -1.404314e-06 
 3.237242e-02 -1.403928e-06 
 3.277012e-02 -1.403833e-06 
 3.316782e-02 -1.403480e-06 
 3.356551e-02 -1.403251e-06 
 3.396321e-02 -1.402884e-06 
 3.436090e-02 -1.402513e-06 
 3.475860e-02 -1.402357e-06 
 3.515629e-02 -1.402591e-06 
 3.555399e-02 -1.402289e-06 
 3.595168e-02 -1.401940e-06 
 3.634938e-02 -1.401875e-06 
 3.674708e-02 -1.401531e-06 
 3.714477e-02 -1.401343e-06 
 3.754247e-02 -1.401216e-06 
 3.794016e-02 -1.400889e-06 
 3.833786e-02 -1.400579e-06 
 3.873555e-02 -1.400235e-06 
 3.913325e-02 -1.399786e-06 
 3.953095e-02 -1.399242e-06 
 3.992864e-02 -1.398955e-06 
 4.032634e-02 -1.398671e-06 
 4.072403e-02 -1.398352e-06 
 4.112173e-02 -1.398072e-06 
 4.151942e-02 -1.397800e-06 
 4.191712e-02 -1.397550e-06 
 4.231481e-02 -1.397276e-06 
 4.271251e-02 -1.397001e-06 
 4.311021e-02 -1.396726e-06 
 4.350790e-02 -1.396452e-06 
 4.390560e-02 -1.396179e-06 
 4.430329e-02 -1.395909e-06 
 4.470099e-02 -1.395641e-06 
 4.509868e-02 -1.395393e-06 
 4.549638e-02 -1.395135e-06 
 4.589408e-02 -1.394882e-06 
 4.629177e-02 -1.394632e-06 
 4.668947e-02 -1.394386e-06 
 4.708716e-02 -1.394143e-06 
 4.748486e-02 -1.393896e-06 
 4.788255e-02 -1.393652e-06 
 4.828025e-02 -1.393413e-06 
 4.867794e-02 -1.393180e-06 
 4.907564e-02 -1.392949e-06 
 4.947334e-02 -1.392720e-06 
 4.987103e-02 -1.392488e-06 
 5.026873e-02 -1.392259e-06 
 5.066642e-02 -1.392034e-06 
 5.106412e-02 -1.391811e-06 
 5.146181e-02 -1.391592e-06 
 5.185951e-02 -1.391377e-06 
 5.225721e-02 -1.391166e-06 
 5.265490e-02 -1.390956e-06 
 5.305260e-02 -1.390749e-06 
 5.345029e-02 -1.390547e-06 
 5.384799e-02 -1.390349e-06 
 5.424568e-02 -1.390156e-06 
 5.464338e-02 -1.390044e-06 
 5.504107e-02 -1.389865e-06 
 5.543877e-02 -1.389691e-06 
 5.583647e-02 -1.389521e-06 
 5.623416e-02 -1.389358e-06 
 5.663186e-02 -1.389202e-06 
 5.702955e-02 -1.389255e-06 
