         time total_shea... 
------------- ------------- 
 1.590783e-04 -4.143898e-01 
 5.567739e-04 -2.675785e-01 
 9.544695e-04 -2.035606e-01 
 1.352165e-03 -1.707308e-01 
 1.749861e-03 -1.003418e-01 
 2.147556e-03  1.665889e-03 
 2.545252e-03  5.646810e-02 
 2.942948e-03  8.966507e-02 
 3.340643e-03  1.429816e-01 
 3.738339e-03  2.174174e-01 
 4.136035e-03  2.910989e-01 
 4.533730e-03  3.602240e-01 
 4.931426e-03  4.183088e-01 
 5.329121e-03  5.087634e-01 
 5.726817e-03  6.433408e-01 
 6.124513e-03  7.482274e-01 
 6.522208e-03  7.985681e-01 
 6.919904e-03  8.571858e-01 
 7.317600e-03  9.764057e-01 
 7.715295e-03  1.038152e+00 
 8.112991e-03  1.057162e+00 
 8.510686e-03  1.120013e+00 
 8.908382e-03  1.182966e+00 
 9.306078e-03  1.255178e+00 
 9.703773e-03  1.350161e+00 
 1.010147e-02  1.409813e+00 
 1.049916e-02  1.436287e+00 
 1.089686e-02  1.549462e+00 
 1.129456e-02  1.676142e+00 
 1.169225e-02  1.711587e+00 
 1.208995e-02  1.759903e+00 
 1.248764e-02  1.812603e+00 
 1.288534e-02  1.877475e+00 
 1.328303e-02  1.926249e+00 
 1.368073e-02  1.961611e+00 
 1.407843e-02  2.005958e+00 
 1.447612e-02  2.056195e+00 
 1.487382e-02  2.111392e+00 
 1.527151e-02  2.110277e+00 
 1.566921e-02  2.090589e+00 
 1.606690e-02  2.057741e+00 
 1.646460e-02  2.042012e+00 
 1.686229e-02  2.001623e+00 
 1.725999e-02  1.961251e+00 
 1.765769e-02  1.964962e+00 
 1.805538e-02  1.999426e+00 
 1.845308e-02  1.942567e+00 
 1.885077e-02  1.800089e+00 
 1.924847e-02  1.789330e+00 
 1.964616e-02  1.854972e+00 
 2.004386e-02  1.908179e+00 
 2.044156e-02  1.903183e+00 
 2.083925e-02  1.860133e+00 
 2.123695e-02  1.829571e+00 
 2.163464e-02  1.825369e+00 
 2.203234e-02  1.821315e+00 
 2.243003e-02  1.762637e+00 
 2.282773e-02  1.746557e+00 
 2.322542e-02  1.772469e+00 
 2.362312e-02  1.823805e+00 
 2.402082e-02  1.820880e+00 
 2.441851e-02  1.777261e+00 
 2.481621e-02  1.786883e+00 
 2.521390e-02  1.772989e+00 
 2.561160e-02  1.734760e+00 
 2.600929e-02  1.689219e+00 
 2.640699e-02  1.665598e+00 
 2.680469e-02  1.639780e+00 
 2.720238e-02  1.636347e+00 
 2.760008e-02  1.601798e+00 
 2.799777e-02  1.525426e+00 
 2.839547e-02  1.532966e+00 
 2.879316e-02  1.595894e+00 
 2.919086e-02  1.570536e+00 
 2.958855e-02  1.484242e+00 
 2.998625e-02  1.482100e+00 
 3.038395e-02  1.505888e+00 
 3.078164e-02  1.535271e+00 
 3.117934e-02  1.555981e+00 
 3.157703e-02  1.570684e+00 
 3.197473e-02  1.614302e+00 
 3.237242e-02  1.677263e+00 
 3.277012e-02  1.704239e+00 
 3.316782e-02  1.693060e+00 
 3.356551e-02  1.708325e+00 
 3.396321e-02  1.745601e+00 
 3.436090e-02  1.780561e+00 
 3.475860e-02  1.770810e+00 
 3.515629e-02  1.748054e+00 
 3.555399e-02  1.788581e+00 
 3.595168e-02  1.803029e+00 
 3.634938e-02  1.801976e+00 
