         time tilt_bot_s... 
------------- ------------- 
 1.590783e-04  1.970918e-02 
 5.567739e-04  1.955360e-02 
 9.544695e-04  1.935634e-02 
 1.352165e-03  1.912918e-02 
 1.749861e-03  1.888875e-02 
 2.147556e-03  1.862885e-02 
 2.545252e-03  1.832185e-02 
 2.942948e-03  1.796961e-02 
 3.340643e-03  1.757215e-02 
 3.738339e-03  1.714891e-02 
 4.136035e-03  1.669692e-02 
 4.533730e-03  1.619990e-02 
 4.931426e-03  1.566256e-02 
 5.329121e-03  1.510253e-02 
 5.726817e-03  1.450674e-02 
 6.124513e-03  1.387806e-02 
 6.522208e-03  1.321444e-02 
 6.919904e-03  1.254097e-02 
 7.317600e-03  1.186930e-02 
 7.715295e-03  1.117600e-02 
 8.112991e-03  1.046841e-02 
 8.510686e-03  9.764025e-03 
 8.908382e-03  9.087676e-03 
 9.306078e-03  8.422896e-03 
 9.703773e-03  7.767759e-03 
 1.010147e-02  7.119079e-03 
 1.049916e-02  6.491377e-03 
 1.089686e-02  5.897761e-03 
 1.129456e-02  5.339307e-03 
 1.169225e-02  4.785397e-03 
 1.208995e-02  4.255209e-03 
 1.248764e-02  3.739140e-03 
 1.288534e-02  3.249479e-03 
 1.328303e-02  2.765987e-03 
 1.368073e-02  2.282248e-03 
 1.407843e-02  1.805791e-03 
 1.447612e-02  1.329784e-03 
 1.487382e-02  8.490313e-04 
 1.527151e-02  3.755640e-04 
 1.566921e-02 -8.975668e-05 
 1.606690e-02 -5.383555e-04 
 1.646460e-02 -9.852745e-04 
 1.686229e-02 -1.421068e-03 
 1.725999e-02 -1.843426e-03 
 1.765769e-02 -2.237539e-03 
 1.805538e-02 -2.590129e-03 
 1.845308e-02 -2.923165e-03 
 1.885077e-02 -3.234596e-03 
 1.924847e-02 -3.490552e-03 
 1.964616e-02 -3.697170e-03 
 2.004386e-02 -3.874679e-03 
 2.044156e-02 -4.026251e-03 
 2.083925e-02 -4.163941e-03 
 2.123695e-02 -4.275448e-03 
 2.163464e-02 -4.366729e-03 
 2.203234e-02 -4.461320e-03 
 2.243003e-02 -4.566003e-03 
 2.282773e-02 -4.673521e-03 
 2.322542e-02 -4.765917e-03 
 2.362312e-02 -4.860134e-03 
 2.402082e-02 -4.980199e-03 
 2.441851e-02 -5.121112e-03 
 2.481621e-02 -5.257921e-03 
 2.521390e-02 -5.402403e-03 
 2.561160e-02 -5.566655e-03 
 2.600929e-02 -5.750179e-03 
 2.640699e-02 -5.936811e-03 
 2.680469e-02 -6.124559e-03 
 2.720238e-02 -6.313512e-03 
 2.760008e-02 -6.508100e-03 
 2.799777e-02 -6.711664e-03 
 2.839547e-02 -6.893870e-03 
 2.879316e-02 -7.057032e-03 
 2.919086e-02 -7.229015e-03 
 2.958855e-02 -7.409733e-03 
 2.998625e-02 -7.559703e-03 
 3.038395e-02 -7.683728e-03 
 3.078164e-02 -7.806245e-03 
