         time Top_Quarte... 
------------- ------------- 
 3.229865e-04  3.578525e-04 
 6.459731e-04  3.579619e-04 
 9.689596e-04  3.580676e-04 
 1.291946e-03  3.581683e-04 
 1.614933e-03  3.582641e-04 
 1.937919e-03  3.583493e-04 
 2.260906e-03  3.584036e-04 
 2.583892e-03  3.584065e-04 
 2.906879e-03  3.583936e-04 
 3.229866e-03  3.584086e-04 
 3.552852e-03  3.584555e-04 
 3.875839e-03  3.585345e-04 
 4.198826e-03  3.586387e-04 
 4.521812e-03  3.587688e-04 
 4.844799e-03  3.595222e-04 
 5.167785e-03  3.596928e-04 
 5.490772e-03  3.598833e-04 
 5.813759e-03  3.600963e-04 
 6.136746e-03  3.603328e-04 
 6.459733e-03  3.605878e-04 
 6.782720e-03  3.608646e-04 
 7.105707e-03  3.611661e-04 
 7.428694e-03  3.614945e-04 
 7.751681e-03  3.618386e-04 
 8.074667e-03  3.621746e-04 
 8.397654e-03  3.624969e-04 
 8.720641e-03  3.628414e-04 
 9.043628e-03  3.632463e-04 
 9.366615e-03  3.637304e-04 
 9.689602e-03  3.642921e-04 
 1.001259e-02  3.649281e-04 
 1.033558e-02  3.656285e-04 
 1.065856e-02  3.663887e-04 
 1.098155e-02  3.671953e-04 
 1.130454e-02  3.680397e-04 
 1.162752e-02  3.689050e-04 
 1.195051e-02  3.697908e-04 
 1.227350e-02  3.706981e-04 
 1.259649e-02  3.716100e-04 
 1.291947e-02  3.725087e-04 
 1.324246e-02  3.734199e-04 
 1.356545e-02  3.743780e-04 
 1.388843e-02  3.753772e-04 
 1.421142e-02  3.764001e-04 
 1.453441e-02  3.774460e-04 
 1.485739e-02  3.785116e-04 
 1.518038e-02  3.795976e-04 
 1.550337e-02  3.807038e-04 
 1.582635e-02  3.818258e-04 
 1.614934e-02  3.829570e-04 
 1.647233e-02  3.841016e-04 
 1.679531e-02  3.852570e-04 
 1.711830e-02  3.864233e-04 
 1.744129e-02  3.876259e-04 
 1.776427e-02  3.888759e-04 
 1.808726e-02  3.901526e-04 
 1.841025e-02  3.914433e-04 
 1.873323e-02  3.927535e-04 
 1.905622e-02  3.941119e-04 
 1.937920e-02  3.955295e-04 
 1.970219e-02  3.969856e-04 
 2.002518e-02  3.984721e-04 
 2.034816e-02  3.999744e-04 
 2.067115e-02  4.014720e-04 
 2.099413e-02  4.029577e-04 
 2.131712e-02  4.044465e-04 
 2.164011e-02  4.059477e-04 
 2.196309e-02  4.074718e-04 
 2.228608e-02  4.090522e-04 
 2.260906e-02  4.107101e-04 
 2.293205e-02  4.124353e-04 
 2.325504e-02  4.142248e-04 
 2.357802e-02  4.160874e-04 
 2.390101e-02  4.180186e-04 
 2.422399e-02  4.199950e-04 
 2.454698e-02  4.219943e-04 
 2.486996e-02  4.240180e-04 
 2.519295e-02  4.260576e-04 
 2.551593e-02  4.281053e-04 
 2.583892e-02  4.301699e-04 
 2.616191e-02  4.322614e-04 
 2.648489e-02  4.343878e-04 
 2.680788e-02  4.365630e-04 
 2.713086e-02  4.387973e-04 
 2.745385e-02  4.411096e-04 
 2.777683e-02  4.435203e-04 
 2.809982e-02  4.460081e-04 
 2.842280e-02  4.485444e-04 
 2.874579e-02  4.511115e-04 
 2.906877e-02  4.537167e-04 
 2.939176e-02  4.563709e-04 
 2.971474e-02  4.590850e-04 
 3.003773e-02  4.618502e-04 
 3.036071e-02  4.646712e-04 
 3.068370e-02  4.675574e-04 
 3.100668e-02  4.705140e-04 
 3.132967e-02  4.735551e-04 
 3.165265e-02  4.766960e-04 
 3.197564e-02  4.799417e-04 
 3.229862e-02  4.832843e-04 
 3.262161e-02  4.867283e-04 
 3.294459e-02  4.902707e-04 
 3.326758e-02  4.938954e-04 
 3.359056e-02  4.975847e-04 
 3.391355e-02  5.013269e-04 
 3.423653e-02  5.051159e-04 
 3.455952e-02  5.089566e-04 
 3.488250e-02  5.128537e-04 
 3.520549e-02  5.168283e-04 
 3.552847e-02  5.208883e-04 
 3.585146e-02  5.250444e-04 
 3.617444e-02  5.293197e-04 
 3.649743e-02  5.337051e-04 
 3.682041e-02  5.382143e-04 
 3.714340e-02  5.428422e-04 
 3.746638e-02  5.476108e-04 
 3.778937e-02  5.525295e-04 
 3.811235e-02  5.576124e-04 
 3.843534e-02  5.628330e-04 
 3.875832e-02  5.681451e-04 
 3.908131e-02  5.735321e-04 
 3.940429e-02  5.789942e-04 
 3.972728e-02  5.845401e-04 
 4.005026e-02  5.901791e-04 
 4.037325e-02  5.959134e-04 
 4.069623e-02  6.017500e-04 
 4.101922e-02  6.076960e-04 
 4.134220e-02  6.137590e-04 
 4.166519e-02  6.199593e-04 
 4.198817e-02  6.263075e-04 
 4.231116e-02  6.328053e-04 
 4.263414e-02  6.394578e-04 
 4.295713e-02  6.462630e-04 
 4.328011e-02  6.532066e-04 
 4.360310e-02  6.602630e-04 
 4.392609e-02  6.673956e-04 
 4.424907e-02  6.745877e-04 
 4.457206e-02  6.818343e-04 
 4.489504e-02  6.891437e-04 
 4.521803e-02  6.965288e-04 
 4.554101e-02  7.040005e-04 
 4.586400e-02  7.115575e-04 
 4.618698e-02  7.191995e-04 
 4.650997e-02  7.269312e-04 
 4.683295e-02  7.347532e-04 
 4.715594e-02  7.426579e-04 
 4.747892e-02  7.506397e-04 
 4.780191e-02  7.586990e-04 
 4.812489e-02  7.668301e-04 
 4.844788e-02  7.750094e-04 
 4.877086e-02  7.825693e-04 
 4.909385e-02  7.907154e-04 
 4.941683e-02  7.988402e-04 
 4.973982e-02  8.069654e-04 
 5.006280e-02  8.151197e-04 
 5.038579e-02  8.233124e-04 
 5.070877e-02  8.315459e-04 
 5.103176e-02  8.398262e-04 
 5.135474e-02  8.481464e-04 
 5.167773e-02  8.565009e-04 
 5.200072e-02  8.648811e-04 
