         time Record_Dis... 
------------- ------------- 
 2.226472e-04 -3.528267e-04 
 5.407147e-04 -3.526868e-04 
 8.587821e-04 -3.524191e-04 
 1.176850e-03 -3.520130e-04 
 1.494917e-03 -3.514672e-04 
 1.812984e-03 -3.507882e-04 
 2.131052e-03 -3.499847e-04 
 2.449119e-03 -3.490637e-04 
 2.767187e-03 -3.480294e-04 
 3.085254e-03 -3.468838e-04 
 3.403322e-03 -3.456267e-04 
 3.721389e-03 -3.442572e-04 
 4.039457e-03 -3.427744e-04 
 4.357524e-03 -3.411768e-04 
 4.675592e-03 -3.394621e-04 
 4.993659e-03 -3.376285e-04 
 5.311726e-03 -3.356808e-04 
 5.629794e-03 -3.336252e-04 
 5.947861e-03 -3.314636e-04 
 6.265929e-03 -3.291976e-04 
 6.583996e-03 -3.268274e-04 
 6.902064e-03 -3.243523e-04 
 7.220131e-03 -3.217702e-04 
 7.538199e-03 -3.190800e-04 
 7.856266e-03 -3.162813e-04 
 8.174334e-03 -3.133747e-04 
 8.492401e-03 -3.103614e-04 
 8.810468e-03 -3.072423e-04 
 9.128536e-03 -3.040188e-04 
 9.446603e-03 -3.006941e-04 
 9.764671e-03 -2.972725e-04 
 1.008274e-02 -2.937563e-04 
 1.040081e-02 -2.901558e-04 
 1.071887e-02 -2.864704e-04 
 1.103694e-02 -2.827020e-04 
 1.135501e-02 -2.788597e-04 
 1.167308e-02 -2.749520e-04 
 1.199114e-02 -2.709837e-04 
 1.230921e-02 -2.669534e-04 
 1.262728e-02 -2.628563e-04 
 1.294535e-02 -2.586874e-04 
 1.326341e-02 -2.544437e-04 
 1.358148e-02 -2.501246e-04 
 1.389955e-02 -2.457301e-04 
 1.421762e-02 -2.412618e-04 
 1.453568e-02 -2.367228e-04 
 1.485375e-02 -2.321147e-04 
 1.517182e-02 -2.274442e-04 
 1.548988e-02 -2.227351e-04 
 1.580795e-02 -2.179905e-04 
 1.612602e-02 -2.132070e-04 
 1.644409e-02 -2.083785e-04 
