         time bulge_top_... 
------------- ------------- 
 4.038461e-04  4.294137e-03 
 8.076922e-04  3.152262e-03 
 1.211538e-03  2.035701e-03 
 1.615384e-03  1.069205e-03 
 2.019230e-03  2.900871e-04 
 2.423077e-03 -2.022332e-04 
 2.826923e-03 -3.730945e-04 
 3.230769e-03 -3.418984e-04 
 3.634615e-03 -1.345441e-04 
 4.038461e-03  3.063866e-04 
 4.442307e-03  7.954101e-04 
 4.846153e-03  1.126270e-03 
 5.249999e-03  1.140609e-03 
 5.653845e-03  8.624091e-04 
 6.057691e-03  3.789638e-04 
 6.461537e-03 -5.200658e-05 
 6.865383e-03 -2.047624e-04 
 7.269230e-03  4.335450e-05 
 7.673076e-03  7.258488e-04 
 8.076922e-03  1.786369e-03 
 8.480768e-03  3.103536e-03 
 8.884614e-03  4.539944e-03 
 9.288460e-03  5.905295e-03 
 9.692306e-03  7.260382e-03 
 1.009615e-02  8.654080e-03 
 1.050000e-02  9.857144e-03 
 1.090384e-02  1.071562e-02 
 1.130769e-02  1.098357e-02 
 1.171154e-02  1.059085e-02 
 1.211538e-02  9.470091e-03 
 1.251923e-02  7.688382e-03 
 1.292307e-02  5.475454e-03 
 1.332692e-02  3.297430e-03 
 1.373077e-02  1.611363e-03 
 1.413461e-02  7.374235e-04 
 1.453846e-02  8.381007e-04 
 1.494231e-02  1.724767e-03 
 1.534615e-02  2.868352e-03 
 1.575000e-02  3.821125e-03 
 1.615384e-02  4.432795e-03 
 1.655769e-02  4.852971e-03 
 1.696154e-02  5.230866e-03 
 1.736538e-02  5.756967e-03 
 1.776923e-02  6.474496e-03 
 1.817307e-02  7.484701e-03 
 1.857692e-02  8.786127e-03 
 1.898077e-02  1.015971e-02 
 1.938461e-02  1.163422e-02 
 1.978846e-02  1.283003e-02 
 2.019230e-02  1.365896e-02 
 2.059615e-02  1.421207e-02 
 2.100000e-02  1.476775e-02 
 2.140384e-02  1.544511e-02 
 2.180769e-02  1.601845e-02 
 2.221153e-02  1.648672e-02 
 2.261538e-02  1.693805e-02 
 2.301923e-02  1.768435e-02 
 2.342307e-02  1.873028e-02 
 2.382692e-02  2.002796e-02 
 2.423077e-02  2.165222e-02 
 2.463461e-02  2.324739e-02 
 2.503846e-02  2.463323e-02 
 2.544230e-02  2.563457e-02 
 2.584615e-02  2.631562e-02 
 2.625000e-02  2.645003e-02 
 2.665384e-02  2.604952e-02 
 2.705769e-02  2.570268e-02 
 2.746153e-02  2.550747e-02 
 2.786538e-02  2.579544e-02 
 2.826923e-02  2.644883e-02 
 2.867307e-02  2.727999e-02 
 2.907692e-02  2.799868e-02 
 2.948076e-02  2.865261e-02 
 2.988461e-02  2.903994e-02 
 3.028846e-02  2.921866e-02 
 3.069230e-02  2.917708e-02 
 3.109615e-02  2.889889e-02 
 3.149999e-02  2.831564e-02 
 3.190384e-02  2.750869e-02 
 3.230769e-02  2.642021e-02 
 3.271153e-02  2.482878e-02 
 3.311538e-02  2.248558e-02 
 3.351923e-02  1.932190e-02 
 3.392307e-02  1.571167e-02 
 3.432692e-02  1.225954e-02 
 3.473076e-02  9.452353e-03 
 3.513461e-02  7.716573e-03 
 3.553846e-02  7.252230e-03 
 3.594230e-02  7.767180e-03 
 3.634615e-02  9.010169e-03 
