         time tiltx_low_... 
------------- ------------- 
 4.038461e-04  1.393592e-02 
 8.076922e-04  1.467040e-02 
 1.211538e-03  1.550795e-02 
 1.615384e-03  1.646392e-02 
 2.019230e-03  1.755031e-02 
 2.423077e-03  1.876264e-02 
 2.826923e-03  2.008000e-02 
 3.230769e-03  2.149912e-02 
 3.634615e-03  2.302111e-02 
 4.038461e-03  2.457477e-02 
 4.442307e-03  2.609110e-02 
 4.846153e-03  2.755318e-02 
 5.249999e-03  2.894770e-02 
 5.653845e-03  3.027415e-02 
 6.057691e-03  3.157038e-02 
 6.461537e-03  3.281256e-02 
 6.865383e-03  3.387813e-02 
 7.269230e-03  3.470666e-02 
 7.673076e-03  3.529985e-02 
 8.076922e-03  3.567031e-02 
 8.480768e-03  3.582999e-02 
 8.884614e-03  3.580194e-02 
 9.288460e-03  3.555454e-02 
 9.692306e-03  3.508496e-02 
 1.009615e-02  3.445798e-02 
 1.050000e-02  3.366962e-02 
 1.090384e-02  3.273669e-02 
 1.130769e-02  3.164419e-02 
 1.171154e-02  3.037776e-02 
 1.211538e-02  2.894567e-02 
 1.251923e-02  2.735220e-02 
 1.292307e-02  2.561710e-02 
 1.332692e-02  2.371093e-02 
 1.373077e-02  2.161044e-02 
 1.413461e-02  1.932634e-02 
 1.453846e-02  1.688855e-02 
 1.494231e-02  1.428080e-02 
 1.534615e-02  1.147925e-02 
 1.575000e-02  8.498091e-03 
 1.615384e-02  5.306258e-03 
 1.655769e-02  1.899682e-03 
 1.696154e-02 -1.675974e-03 
 1.736538e-02 -5.413625e-03 
 1.776923e-02 -9.327739e-03 
 1.817307e-02 -1.345899e-02 
 1.857692e-02 -1.778647e-02 
 1.898077e-02 -2.224908e-02 
 1.938461e-02 -2.679267e-02 
 1.978846e-02 -3.139893e-02 
 2.019230e-02 -3.605516e-02 
 2.059615e-02 -4.072357e-02 
 2.100000e-02 -4.537272e-02 
 2.140384e-02 -4.998781e-02 
 2.180769e-02 -5.451440e-02 
 2.221153e-02 -5.889932e-02 
 2.261538e-02 -6.313114e-02 
 2.301923e-02 -6.719335e-02 
 2.342307e-02 -7.109183e-02 
 2.382692e-02 -7.484724e-02 
 2.423077e-02 -7.847588e-02 
 2.463461e-02 -8.197806e-02 
 2.503846e-02 -8.533019e-02 
 2.544230e-02 -8.847815e-02 
 2.584615e-02 -9.143413e-02 
 2.625000e-02 -9.421725e-02 
 2.665384e-02 -9.679357e-02 
 2.705769e-02 -9.913781e-02 
 2.746153e-02 -1.012569e-01 
 2.786538e-02 -1.031338e-01 
 2.826923e-02 -1.047950e-01 
 2.867307e-02 -1.062985e-01 
 2.907692e-02 -1.076624e-01 
 2.948076e-02 -1.088826e-01 
 2.988461e-02 -1.099341e-01 
 3.028846e-02 -1.108037e-01 
 3.069230e-02 -1.115033e-01 
 3.109615e-02 -1.120821e-01 
 3.149999e-02 -1.125304e-01 
 3.190384e-02 -1.128076e-01 
 3.230769e-02 -1.129533e-01 
 3.271153e-02 -1.129616e-01 
 3.311538e-02 -1.128138e-01 
 3.351923e-02 -1.124921e-01 
 3.392307e-02 -1.120259e-01 
 3.432692e-02 -1.113874e-01 
 3.473076e-02 -1.106071e-01 
 3.513461e-02 -1.097266e-01 
 3.553846e-02 -1.087932e-01 
 3.594230e-02 -1.078378e-01 
 3.634615e-02 -1.068335e-01 
 3.674999e-02 -1.057976e-01 
 3.715384e-02 -1.047833e-01 
 3.755769e-02 -1.038078e-01 
 3.796153e-02 -1.028777e-01 
 3.836538e-02 -1.020152e-01 
 3.876922e-02 -1.012107e-01 
 3.917307e-02 -1.004408e-01 
 3.957692e-02 -9.971289e-02 
 3.998076e-02 -9.906174e-02 
 4.038461e-02 -9.846285e-02 
 4.078845e-02 -9.789632e-02 
 4.119230e-02 -9.734622e-02 
 4.159615e-02 -9.677076e-02 
 4.199999e-02 -9.615726e-02 
 4.240384e-02 -9.548392e-02 
 4.280769e-02 -9.474988e-02 
 4.321153e-02 -9.397399e-02 
 4.361538e-02 -9.319149e-02 
 4.401922e-02 -9.238198e-02 
 4.442307e-02 -9.153586e-02 
 4.482692e-02 -9.070601e-02 
 4.523076e-02 -8.991946e-02 
 4.563461e-02 -8.917611e-02 
 4.603845e-02 -8.849277e-02 
 4.644230e-02 -8.780308e-02 
 4.684615e-02 -8.705271e-02 
 4.724999e-02 -8.617021e-02 
 4.765384e-02 -8.513487e-02 
 4.805768e-02 -8.398887e-02 
 4.846153e-02 -8.273619e-02 
 4.886538e-02 -8.137658e-02 
 4.926922e-02 -7.986595e-02 
 4.967307e-02 -7.820589e-02 
 5.007691e-02 -7.639897e-02 
 5.048076e-02 -7.448790e-02 
 5.088461e-02 -7.248521e-02 
 5.128845e-02 -7.036662e-02 
 5.169230e-02 -6.809720e-02 
 5.209615e-02 -6.564793e-02 
 5.249999e-02 -6.300072e-02 
 5.290384e-02 -6.016451e-02 
 5.330768e-02 -5.708484e-02 
 5.371153e-02 -5.373095e-02 
 5.411538e-02 -5.009549e-02 
 5.451922e-02 -4.618995e-02 
 5.492307e-02 -4.203565e-02 
 5.532691e-02 -3.764187e-02 
 5.573076e-02 -3.304688e-02 
 5.613461e-02 -2.824290e-02 
 5.653845e-02 -2.327573e-02 
 5.694230e-02 -1.815260e-02 
 5.734614e-02 -1.289794e-02 
 5.774999e-02 -7.533570e-03 
 5.815384e-02 -2.023561e-03 
 5.855768e-02  3.623812e-03 
 5.896153e-02  9.397857e-03 
 5.936537e-02  1.529896e-02 
 5.976922e-02  2.133501e-02 
 6.017307e-02  2.751865e-02 
 6.057691e-02  3.386213e-02 
 6.098076e-02  4.038345e-02 
 6.138461e-02  4.709632e-02 
 6.178845e-02  5.397405e-02 
 6.219230e-02  6.099868e-02 
 6.259614e-02  6.818526e-02 
 6.299999e-02  7.549232e-02 
 6.340384e-02  8.295548e-02 
 6.380768e-02  9.052576e-02 
 6.421153e-02  9.810977e-02 
 6.461537e-02  1.056976e-01 
 6.501922e-02  1.132502e-01 
 6.542307e-02  1.207114e-01 
 6.582691e-02  1.280869e-01 
 6.623076e-02  1.354193e-01 
 6.663460e-02  1.426547e-01 
 6.703845e-02  1.497291e-01 
 6.744230e-02  1.566632e-01 
 6.784614e-02  1.634160e-01 
 6.824999e-02  1.700016e-01 
 6.865383e-02  1.764498e-01 
 6.905768e-02  1.827868e-01 
 6.946153e-02  1.889683e-01 
 6.986537e-02  1.949856e-01 
 7.026922e-02  2.008439e-01 
 7.067307e-02  2.065007e-01 
 7.107691e-02  2.119948e-01 
 7.148076e-02  2.173070e-01 
 7.188460e-02  2.224548e-01 
 7.228845e-02  2.274120e-01 
 7.269230e-02  2.321297e-01 
 7.309614e-02  2.365494e-01 
