         time Top_Quarte... 
------------- ------------- 
 4.038461e-04 -1.128069e-02 
 8.076922e-04 -1.128178e-02 
 1.211538e-03 -1.128194e-02 
 1.615384e-03 -1.128116e-02 
 2.019230e-03 -1.127948e-02 
 2.423077e-03 -1.127710e-02 
 2.826923e-03 -1.127426e-02 
 3.230769e-03 -1.127058e-02 
 3.634615e-03 -1.126578e-02 
 4.038461e-03 -1.125978e-02 
 4.442307e-03 -1.125236e-02 
 4.846153e-03 -1.124337e-02 
 5.249999e-03 -1.123278e-02 
 5.653845e-03 -1.122065e-02 
 6.057691e-03 -1.120713e-02 
 6.461537e-03 -1.119230e-02 
 6.865383e-03 -1.117635e-02 
 7.269230e-03 -1.115930e-02 
 7.673076e-03 -1.114121e-02 
 8.076922e-03 -1.112225e-02 
 8.480768e-03 -1.110269e-02 
 8.884614e-03 -1.108258e-02 
 9.288460e-03 -1.106158e-02 
 9.692306e-03 -1.103948e-02 
 1.009615e-02 -1.101639e-02 
 1.050000e-02 -1.099254e-02 
 1.090384e-02 -1.096819e-02 
 1.130769e-02 -1.094362e-02 
 1.171154e-02 -1.091903e-02 
 1.211538e-02 -1.089462e-02 
 1.251923e-02 -1.087063e-02 
 1.292307e-02 -1.084723e-02 
 1.332692e-02 -1.082469e-02 
 1.373077e-02 -1.080312e-02 
 1.413461e-02 -1.078224e-02 
 1.453846e-02 -1.076178e-02 
 1.494231e-02 -1.074190e-02 
 1.534615e-02 -1.072280e-02 
 1.575000e-02 -1.070454e-02 
 1.615384e-02 -1.068705e-02 
 1.655769e-02 -1.067029e-02 
 1.696154e-02 -1.065422e-02 
 1.736538e-02 -1.063877e-02 
 1.776923e-02 -1.062383e-02 
 1.817307e-02 -1.060933e-02 
 1.857692e-02 -1.059504e-02 
 1.898077e-02 -1.058091e-02 
 1.938461e-02 -1.056707e-02 
 1.978846e-02 -1.055349e-02 
 2.019230e-02 -1.053978e-02 
 2.059615e-02 -1.052560e-02 
 2.100000e-02 -1.051092e-02 
 2.140384e-02 -1.049578e-02 
 2.180769e-02 -1.048035e-02 
 2.221153e-02 -1.046489e-02 
 2.261538e-02 -1.044954e-02 
 2.301923e-02 -1.043424e-02 
 2.342307e-02 -1.041887e-02 
 2.382692e-02 -1.040337e-02 
 2.423077e-02 -1.038779e-02 
 2.463461e-02 -1.037167e-02 
