         time tiltx_up_s... 
------------- ------------- 
 3.215565e-05 -4.465825e-03 
 3.537122e-04 -4.465780e-03 
 6.752687e-04 -4.465298e-03 
 9.968252e-04 -4.464750e-03 
 1.318382e-03 -4.464139e-03 
 1.639938e-03 -4.463466e-03 
 1.961495e-03 -4.462733e-03 
 2.283051e-03 -4.461942e-03 
 2.604608e-03 -4.461095e-03 
 2.926164e-03 -4.460194e-03 
 3.247721e-03 -4.459242e-03 
 3.569277e-03 -4.458240e-03 
 3.890834e-03 -4.457193e-03 
 4.212390e-03 -4.456101e-03 
 4.533947e-03 -4.454968e-03 
 4.855503e-03 -4.453797e-03 
 5.177060e-03 -4.452590e-03 
 5.498616e-03 -4.451351e-03 
 5.820173e-03 -4.450082e-03 
 6.141730e-03 -4.448787e-03 
 6.463286e-03 -4.447469e-03 
 6.784843e-03 -4.446131e-03 
 7.106399e-03 -4.444775e-03 
 7.427956e-03 -4.443407e-03 
 7.749512e-03 -4.442029e-03 
 8.071069e-03 -4.440644e-03 
 8.392625e-03 -4.439254e-03 
 8.714182e-03 -4.437864e-03 
 9.035738e-03 -4.436476e-03 
 9.357295e-03 -4.435094e-03 
 9.678851e-03 -4.433720e-03 
 1.000041e-02 -4.432357e-03 
 1.032196e-02 -4.431008e-03 
 1.064352e-02 -4.429677e-03 
 1.096508e-02 -4.428366e-03 
 1.128663e-02 -4.427077e-03 
 1.160819e-02 -4.425813e-03 
 1.192975e-02 -4.424575e-03 
 1.225130e-02 -4.423365e-03 
 1.257286e-02 -4.422187e-03 
 1.289442e-02 -4.421041e-03 
 1.321597e-02 -4.419929e-03 
 1.353753e-02 -4.418853e-03 
 1.385909e-02 -4.417813e-03 
 1.418064e-02 -4.416811e-03 
 1.450220e-02 -4.415848e-03 
 1.482376e-02 -4.414923e-03 
 1.514531e-02 -4.414039e-03 
 1.546687e-02 -4.413195e-03 
 1.578843e-02 -4.412393e-03 
 1.610998e-02 -4.411632e-03 
 1.643154e-02 -4.410911e-03 
 1.675309e-02 -4.410229e-03 
 1.707465e-02 -4.409588e-03 
 1.739621e-02 -4.408985e-03 
 1.771776e-02 -4.408422e-03 
 1.803932e-02 -4.407895e-03 
 1.836088e-02 -4.407406e-03 
 1.868243e-02 -4.406952e-03 
 1.900399e-02 -4.406531e-03 
 1.932555e-02 -4.406144e-03 
 1.964710e-02 -4.405789e-03 
 1.996866e-02 -4.405464e-03 
 2.029022e-02 -4.405169e-03 
 2.061177e-02 -4.404901e-03 
 2.093333e-02 -4.404660e-03 
 2.125489e-02 -4.404444e-03 
 2.157644e-02 -4.404251e-03 
 2.189800e-02 -4.404078e-03 
 2.221956e-02 -4.403925e-03 
 2.254111e-02 -4.403789e-03 
 2.286267e-02 -4.403671e-03 
 2.318422e-02 -4.403567e-03 
 2.350578e-02 -4.403478e-03 
 2.382734e-02 -4.403400e-03 
 2.414889e-02 -4.403333e-03 
 2.447045e-02 -4.403277e-03 
 2.479201e-02 -4.403228e-03 
 2.511356e-02 -4.403186e-03 
 2.543512e-02 -4.403150e-03 
 2.575668e-02 -4.403119e-03 
 2.607823e-02 -4.403092e-03 
 2.639979e-02 -4.403068e-03 
 2.672135e-02 -4.403045e-03 
 2.704290e-02 -4.403023e-03 
 2.736446e-02 -4.403001e-03 
 2.768602e-02 -4.402977e-03 
 2.800757e-02 -4.402952e-03 
 2.832913e-02 -4.402925e-03 
 2.865069e-02 -4.402895e-03 
 2.897224e-02 -4.402862e-03 
 2.929380e-02 -4.402825e-03 
 2.961535e-02 -4.402785e-03 
 2.993691e-02 -4.402740e-03 
 3.025847e-02 -4.402689e-03 
 3.058002e-02 -4.402634e-03 
 3.090158e-02 -4.402575e-03 
 3.122314e-02 -4.402511e-03 
 3.154469e-02 -4.402442e-03 
 3.186625e-02 -4.402367e-03 
 3.218781e-02 -4.402287e-03 
 3.250936e-02 -4.402200e-03 
 3.283092e-02 -4.402109e-03 
 3.315248e-02 -4.402013e-03 
 3.347403e-02 -4.401914e-03 
 3.379559e-02 -4.401810e-03 
 3.411715e-02 -4.401704e-03 
 3.443870e-02 -4.401596e-03 
 3.476026e-02 -4.401485e-03 
 3.508182e-02 -4.401373e-03 
 3.540337e-02 -4.401260e-03 
 3.572493e-02 -4.401146e-03 
 3.604648e-02 -4.401034e-03 
 3.636804e-02 -4.400924e-03 
 3.668960e-02 -4.400817e-03 
 3.701115e-02 -4.400712e-03 
 3.733271e-02 -4.400611e-03 
 3.765427e-02 -4.400516e-03 
 3.797582e-02 -4.400427e-03 
 3.829738e-02 -4.400346e-03 
