         time rel_disp_t... 
------------- ------------- 
 9.646688e-05 -1.633139e-01 
 4.180231e-04 -1.632971e-01 
 7.395794e-04 -1.632795e-01 
 1.061136e-03 -1.632610e-01 
 1.382692e-03 -1.632416e-01 
 1.704248e-03 -1.632215e-01 
 2.025804e-03 -1.632006e-01 
 2.347361e-03 -1.631789e-01 
 2.668917e-03 -1.631566e-01 
 2.990473e-03 -1.631337e-01 
 3.312030e-03 -1.631101e-01 
 3.633586e-03 -1.630859e-01 
 3.955142e-03 -1.630612e-01 
 4.276698e-03 -1.630360e-01 
 4.598255e-03 -1.630103e-01 
 4.919811e-03 -1.629843e-01 
 5.241367e-03 -1.629578e-01 
 5.562923e-03 -1.629310e-01 
 5.884480e-03 -1.629040e-01 
 6.206036e-03 -1.628767e-01 
 6.527592e-03 -1.628492e-01 
 6.849148e-03 -1.628215e-01 
 7.170705e-03 -1.627937e-01 
 7.492261e-03 -1.627659e-01 
 7.813817e-03 -1.627380e-01 
 8.135374e-03 -1.627101e-01 
 8.456930e-03 -1.626822e-01 
 8.778486e-03 -1.626544e-01 
 9.100042e-03 -1.626267e-01 
 9.421599e-03 -1.625991e-01 
 9.743155e-03 -1.625717e-01 
 1.006471e-02 -1.625446e-01 
 1.038627e-02 -1.625176e-01 
 1.070782e-02 -1.624910e-01 
 1.102938e-02 -1.624647e-01 
 1.135094e-02 -1.624387e-01 
 1.167249e-02 -1.624131e-01 
 1.199405e-02 -1.623880e-01 
 1.231561e-02 -1.623632e-01 
 1.263716e-02 -1.623389e-01 
 1.295872e-02 -1.623151e-01 
 1.328027e-02 -1.622918e-01 
 1.360183e-02 -1.622691e-01 
 1.392339e-02 -1.622469e-01 
 1.424494e-02 -1.622253e-01 
 1.456650e-02 -1.622042e-01 
 1.488806e-02 -1.621838e-01 
 1.520961e-02 -1.621640e-01 
 1.553117e-02 -1.621449e-01 
 1.585272e-02 -1.621264e-01 
 1.617428e-02 -1.621086e-01 
 1.649584e-02 -1.620916e-01 
 1.681739e-02 -1.620752e-01 
 1.713895e-02 -1.620595e-01 
 1.746051e-02 -1.620446e-01 
 1.778206e-02 -1.620305e-01 
 1.810362e-02 -1.620170e-01 
 1.842517e-02 -1.620043e-01 
 1.874673e-02 -1.619924e-01 
 1.906829e-02 -1.619812e-01 
 1.938984e-02 -1.619708e-01 
 1.971140e-02 -1.619611e-01 
 2.003296e-02 -1.619522e-01 
 2.035451e-02 -1.619440e-01 
 2.067607e-02 -1.619366e-01 
 2.099763e-02 -1.619300e-01 
 2.131918e-02 -1.619242e-01 
 2.164074e-02 -1.619190e-01 
 2.196229e-02 -1.619147e-01 
 2.228385e-02 -1.619110e-01 
 2.260541e-02 -1.619081e-01 
 2.292696e-02 -1.619059e-01 
 2.324852e-02 -1.619044e-01 
 2.357008e-02 -1.619036e-01 
 2.389163e-02 -1.619034e-01 
 2.421319e-02 -1.619039e-01 
 2.453474e-02 -1.619051e-01 
 2.485630e-02 -1.619069e-01 
 2.517786e-02 -1.619094e-01 
 2.549941e-02 -1.619124e-01 
 2.582097e-02 -1.619161e-01 
 2.614253e-02 -1.619203e-01 
 2.646408e-02 -1.619251e-01 
 2.678564e-02 -1.619305e-01 
 2.710719e-02 -1.619363e-01 
 2.742875e-02 -1.619427e-01 
 2.775031e-02 -1.619495e-01 
 2.807186e-02 -1.619568e-01 
 2.839342e-02 -1.619646e-01 
 2.871498e-02 -1.619728e-01 
 2.903653e-02 -1.619814e-01 
 2.935809e-02 -1.619905e-01 
 2.967964e-02 -1.619999e-01 
 3.000120e-02 -1.620096e-01 
 3.032276e-02 -1.620197e-01 
 3.064431e-02 -1.620301e-01 
 3.096587e-02 -1.620408e-01 
 3.128743e-02 -1.620519e-01 
 3.160898e-02 -1.620632e-01 
 3.193054e-02 -1.620748e-01 
 3.225209e-02 -1.620866e-01 
 3.257365e-02 -1.620987e-01 
 3.289521e-02 -1.621110e-01 
 3.321676e-02 -1.621235e-01 
 3.353832e-02 -1.621363e-01 
 3.385988e-02 -1.621492e-01 
 3.418143e-02 -1.621624e-01 
 3.450299e-02 -1.621757e-01 
 3.482454e-02 -1.621892e-01 
 3.514610e-02 -1.622028e-01 
 3.546766e-02 -1.622167e-01 
 3.578921e-02 -1.622307e-01 
 3.611077e-02 -1.622449e-01 
 3.643233e-02 -1.622593e-01 
 3.675388e-02 -1.622739e-01 
 3.707544e-02 -1.622887e-01 
 3.739699e-02 -1.623036e-01 
 3.771855e-02 -1.623187e-01 
 3.804011e-02 -1.623340e-01 
 3.836166e-02 -1.623495e-01 
 3.868322e-02 -1.623652e-01 
 3.900478e-02 -1.623811e-01 
 3.932633e-02 -1.623973e-01 
 3.964789e-02 -1.624136e-01 
 3.996944e-02 -1.624302e-01 
 4.029100e-02 -1.624471e-01 
 4.061256e-02 -1.624642e-01 
 4.093411e-02 -1.624816e-01 
