         time tilt_full_... 
------------- ------------- 
 9.646688e-05 -4.542328e-03 
 4.180231e-04 -4.541862e-03 
 7.395794e-04 -4.541371e-03 
 1.061136e-03 -4.540856e-03 
 1.382692e-03 -4.540318e-03 
 1.704248e-03 -4.539758e-03 
 2.025804e-03 -4.539176e-03 
 2.347361e-03 -4.538575e-03 
 2.668917e-03 -4.537954e-03 
 2.990473e-03 -4.537316e-03 
 3.312030e-03 -4.536660e-03 
 3.633586e-03 -4.535988e-03 
 3.955142e-03 -4.535301e-03 
 4.276698e-03 -4.534600e-03 
 4.598255e-03 -4.533886e-03 
 4.919811e-03 -4.533160e-03 
 5.241367e-03 -4.532424e-03 
 5.562923e-03 -4.531680e-03 
 5.884480e-03 -4.530927e-03 
 6.206036e-03 -4.530168e-03 
 6.527592e-03 -4.529403e-03 
 6.849148e-03 -4.528634e-03 
 7.170705e-03 -4.527861e-03 
 7.492261e-03 -4.527087e-03 
 7.813817e-03 -4.526311e-03 
 8.135374e-03 -4.525535e-03 
 8.456930e-03 -4.524759e-03 
 8.778486e-03 -4.523986e-03 
 9.100042e-03 -4.523215e-03 
 9.421599e-03 -4.522448e-03 
 9.743155e-03 -4.521686e-03 
 1.006471e-02 -4.520931e-03 
 1.038627e-02 -4.520182e-03 
 1.070782e-02 -4.519442e-03 
 1.102938e-02 -4.518710e-03 
 1.135094e-02 -4.517988e-03 
 1.167249e-02 -4.517276e-03 
 1.199405e-02 -4.516575e-03 
 1.231561e-02 -4.515887e-03 
 1.263716e-02 -4.515211e-03 
 1.295872e-02 -4.514549e-03 
 1.328027e-02 -4.513902e-03 
 1.360183e-02 -4.513269e-03 
 1.392339e-02 -4.512651e-03 
 1.424494e-02 -4.512050e-03 
 1.456650e-02 -4.511465e-03 
 1.488806e-02 -4.510897e-03 
 1.520961e-02 -4.510346e-03 
 1.553117e-02 -4.509814e-03 
 1.585272e-02 -4.509301e-03 
 1.617428e-02 -4.508806e-03 
 1.649584e-02 -4.508331e-03 
 1.681739e-02 -4.507876e-03 
 1.713895e-02 -4.507441e-03 
 1.746051e-02 -4.507026e-03 
 1.778206e-02 -4.506632e-03 
 1.810362e-02 -4.506258e-03 
 1.842517e-02 -4.505905e-03 
 1.874673e-02 -4.505573e-03 
 1.906829e-02 -4.505261e-03 
 1.938984e-02 -4.504971e-03 
 1.971140e-02 -4.504702e-03 
 2.003296e-02 -4.504455e-03 
 2.035451e-02 -4.504228e-03 
 2.067607e-02 -4.504023e-03 
 2.099763e-02 -4.503838e-03 
 2.131918e-02 -4.503675e-03 
 2.164074e-02 -4.503533e-03 
 2.196229e-02 -4.503411e-03 
 2.228385e-02 -4.503309e-03 
 2.260541e-02 -4.503228e-03 
 2.292696e-02 -4.503167e-03 
 2.324852e-02 -4.503125e-03 
 2.357008e-02 -4.503102e-03 
 2.389163e-02 -4.503098e-03 
 2.421319e-02 -4.503113e-03 
 2.453474e-02 -4.503145e-03 
 2.485630e-02 -4.503196e-03 
 2.517786e-02 -4.503264e-03 
 2.549941e-02 -4.503349e-03 
 2.582097e-02 -4.503451e-03 
 2.614253e-02 -4.503568e-03 
 2.646408e-02 -4.503702e-03 
 2.678564e-02 -4.503850e-03 
 2.710719e-02 -4.504013e-03 
 2.742875e-02 -4.504190e-03 
 2.775031e-02 -4.504380e-03 
 2.807186e-02 -4.504584e-03 
 2.839342e-02 -4.504800e-03 
 2.871498e-02 -4.505029e-03 
 2.903653e-02 -4.505268e-03 
 2.935809e-02 -4.505519e-03 
 2.967964e-02 -4.505781e-03 
 3.000120e-02 -4.506052e-03 
 3.032276e-02 -4.506332e-03 
 3.064431e-02 -4.506622e-03 
 3.096587e-02 -4.506920e-03 
 3.128743e-02 -4.507227e-03 
 3.160898e-02 -4.507542e-03 
 3.193054e-02 -4.507864e-03 
 3.225209e-02 -4.508193e-03 
 3.257365e-02 -4.508529e-03 
 3.289521e-02 -4.508872e-03 
 3.321676e-02 -4.509220e-03 
 3.353832e-02 -4.509575e-03 
 3.385988e-02 -4.509935e-03 
 3.418143e-02 -4.510300e-03 
 3.450299e-02 -4.510670e-03 
 3.482454e-02 -4.511046e-03 
 3.514610e-02 -4.511426e-03 
 3.546766e-02 -4.511811e-03 
 3.578921e-02 -4.512202e-03 
 3.611077e-02 -4.512597e-03 
 3.643233e-02 -4.512998e-03 
 3.675388e-02 -4.513403e-03 
 3.707544e-02 -4.513814e-03 
 3.739699e-02 -4.514229e-03 
 3.771855e-02 -4.514649e-03 
 3.804011e-02 -4.515075e-03 
 3.836166e-02 -4.515506e-03 
 3.868322e-02 -4.515943e-03 
 3.900478e-02 -4.516386e-03 
 3.932633e-02 -4.516834e-03 
 3.964789e-02 -4.517289e-03 
 3.996944e-02 -4.517751e-03 
 4.029100e-02 -4.518220e-03 
 4.061256e-02 -4.518696e-03 
 4.093411e-02 -4.519180e-03 
 4.125567e-02 -4.519672e-03 
 4.157723e-02 -4.520172e-03 
 4.189878e-02 -4.520680e-03 
 4.222034e-02 -4.521196e-03 
 4.254189e-02 -4.521722e-03 
 4.286345e-02 -4.522256e-03 
 4.318501e-02 -4.522800e-03 
 4.350656e-02 -4.523354e-03 
 4.382812e-02 -4.523918e-03 
 4.414968e-02 -4.524492e-03 
 4.447123e-02 -4.525076e-03 
 4.479279e-02 -4.525671e-03 
 4.511434e-02 -4.526277e-03 
 4.543590e-02 -4.526893e-03 
 4.575746e-02 -4.527521e-03 
 4.607901e-02 -4.528159e-03 
 4.640057e-02 -4.528809e-03 
 4.672213e-02 -4.529469e-03 
 4.704368e-02 -4.530140e-03 
 4.736524e-02 -4.530822e-03 
 4.768679e-02 -4.531515e-03 
 4.800835e-02 -4.532218e-03 
 4.832991e-02 -4.532932e-03 
 4.865146e-02 -4.533656e-03 
 4.897302e-02 -4.534391e-03 
 4.929458e-02 -4.535135e-03 
 4.961613e-02 -4.535889e-03 
 4.993769e-02 -4.536652e-03 
 5.025924e-02 -4.537423e-03 
 5.058080e-02 -4.538203e-03 
 5.090236e-02 -4.538991e-03 
 5.122391e-02 -4.539786e-03 
 5.154547e-02 -4.540587e-03 
 5.186703e-02 -4.541395e-03 
 5.218858e-02 -4.542208e-03 
 5.251014e-02 -4.543025e-03 
 5.283169e-02 -4.543847e-03 
 5.315325e-02 -4.544672e-03 
 5.347481e-02 -4.545501e-03 
 5.379636e-02 -4.546332e-03 
 5.411792e-02 -4.547165e-03 
 5.443947e-02 -4.547999e-03 
 5.476103e-02 -4.548833e-03 
 5.508259e-02 -4.549666e-03 
 5.540414e-02 -4.550497e-03 
 5.572570e-02 -4.551326e-03 
 5.604726e-02 -4.552151e-03 
 5.636881e-02 -4.552971e-03 
 5.669037e-02 -4.553786e-03 
 5.701192e-02 -4.554595e-03 
 5.733348e-02 -4.555396e-03 
 5.765504e-02 -4.556189e-03 
 5.797659e-02 -4.556973e-03 
 5.829815e-02 -4.557747e-03 
 5.861971e-02 -4.558512e-03 
 5.894126e-02 -4.559265e-03 
 5.926282e-02 -4.560006e-03 
 5.958437e-02 -4.560733e-03 
 5.990593e-02 -4.561446e-03 
 6.022749e-02 -4.562144e-03 
 6.054904e-02 -4.562825e-03 
 6.087060e-02 -4.563489e-03 
 6.119216e-02 -4.564135e-03 
 6.151371e-02 -4.564761e-03 
 6.183527e-02 -4.565369e-03 
 6.215682e-02 -4.565956e-03 
 6.247838e-02 -4.566521e-03 
 6.279994e-02 -4.567065e-03 
 6.312149e-02 -4.567586e-03 
 6.344305e-02 -4.568083e-03 
 6.376460e-02 -4.568557e-03 
 6.408616e-02 -4.569005e-03 
 6.440772e-02 -4.569429e-03 
 6.472927e-02 -4.569826e-03 
 6.505083e-02 -4.570196e-03 
 6.537239e-02 -4.570539e-03 
 6.569394e-02 -4.570854e-03 
 6.601550e-02 -4.571141e-03 
 6.633705e-02 -4.571399e-03 
 6.665861e-02 -4.571627e-03 
 6.698017e-02 -4.571826e-03 
 6.730172e-02 -4.571995e-03 
 6.762328e-02 -4.572134e-03 
 6.794484e-02 -4.572243e-03 
 6.826639e-02 -4.572321e-03 
 6.858795e-02 -4.572368e-03 
 6.890950e-02 -4.572384e-03 
 6.923106e-02 -4.572369e-03 
 6.955262e-02 -4.572324e-03 
 6.987417e-02 -4.572247e-03 
 7.019573e-02 -4.572139e-03 
 7.051729e-02 -4.572000e-03 
 7.083884e-02 -4.571830e-03 
 7.116040e-02 -4.571629e-03 
 7.148195e-02 -4.571399e-03 
 7.180351e-02 -4.571138e-03 
 7.212507e-02 -4.570847e-03 
 7.244662e-02 -4.570527e-03 
 7.276818e-02 -4.570179e-03 
 7.308974e-02 -4.569802e-03 
 7.341129e-02 -4.569398e-03 
 7.373285e-02 -4.568966e-03 
 7.405440e-02 -4.568507e-03 
 7.437596e-02 -4.568022e-03 
 7.469752e-02 -4.567512e-03 
 7.501907e-02 -4.566978e-03 
 7.534063e-02 -4.566419e-03 
 7.566219e-02 -4.565838e-03 
 7.598374e-02 -4.565234e-03 
 7.630530e-02 -4.564609e-03 
 7.662685e-02 -4.563964e-03 
 7.694841e-02 -4.563300e-03 
 7.726997e-02 -4.562618e-03 
 7.759152e-02 -4.561919e-03 
 7.791308e-02 -4.561205e-03 
 7.823464e-02 -4.560476e-03 
 7.855619e-02 -4.559732e-03 
 7.887775e-02 -4.558977e-03 
 7.919930e-02 -4.558209e-03 
 7.952086e-02 -4.557432e-03 
 7.984242e-02 -4.556646e-03 
 8.016397e-02 -4.555852e-03 
 8.048553e-02 -4.555052e-03 
 8.080709e-02 -4.554248e-03 
 8.112864e-02 -4.553440e-03 
 8.145020e-02 -4.552630e-03 
 8.177175e-02 -4.551819e-03 
 8.209331e-02 -4.551010e-03 
 8.241487e-02 -4.550202e-03 
 8.273642e-02 -4.549398e-03 
 8.305798e-02 -4.548599e-03 
 8.337954e-02 -4.547806e-03 
 8.370109e-02 -4.547020e-03 
 8.402265e-02 -4.546243e-03 
 8.434420e-02 -4.545477e-03 
 8.466576e-02 -4.544721e-03 
 8.498732e-02 -4.543979e-03 
 8.530887e-02 -4.543250e-03 
 8.563043e-02 -4.542537e-03 
 8.595199e-02 -4.541840e-03 
 8.627354e-02 -4.541162e-03 
 8.659510e-02 -4.540503e-03 
 8.691665e-02 -4.539865e-03 
 8.723821e-02 -4.539248e-03 
 8.755977e-02 -4.538655e-03 
 8.788132e-02 -4.538086e-03 
 8.820288e-02 -4.537542e-03 
 8.852444e-02 -4.537023e-03 
 8.884599e-02 -4.536531e-03 
 8.916755e-02 -4.536066e-03 
 8.948910e-02 -4.535630e-03 
 8.981066e-02 -4.535223e-03 
 9.013222e-02 -4.534846e-03 
 9.045377e-02 -4.534500e-03 
 9.077533e-02 -4.534185e-03 
 9.109689e-02 -4.533903e-03 
 9.141844e-02 -4.533653e-03 
 9.174000e-02 -4.533437e-03 
 9.206156e-02 -4.533255e-03 
 9.238311e-02 -4.533107e-03 
 9.270467e-02 -4.532995e-03 
 9.302622e-02 -4.532917e-03 
 9.334778e-02 -4.532874e-03 
 9.366934e-02 -4.532867e-03 
 9.399089e-02 -4.532894e-03 
 9.431245e-02 -4.532956e-03 
 9.463401e-02 -4.533053e-03 
 9.495556e-02 -4.533184e-03 
 9.527712e-02 -4.533351e-03 
 9.559867e-02 -4.533553e-03 
 9.592023e-02 -4.533790e-03 
 9.624179e-02 -4.534062e-03 
 9.656334e-02 -4.534368e-03 
 9.688490e-02 -4.534708e-03 
 9.720646e-02 -4.535081e-03 
 9.752801e-02 -4.535487e-03 
 9.784957e-02 -4.535926e-03 
 9.817112e-02 -4.536396e-03 
 9.849268e-02 -4.536898e-03 
 9.881424e-02 -4.537429e-03 
 9.913579e-02 -4.537990e-03 
 9.945735e-02 -4.538580e-03 
 9.977891e-02 -4.539199e-03 
 1.001005e-01 -4.539845e-03 
 1.004220e-01 -4.540518e-03 
 1.007436e-01 -4.541218e-03 
 1.010651e-01 -4.541942e-03 
 1.013867e-01 -4.542691e-03 
 1.017082e-01 -4.543464e-03 
 1.020298e-01 -4.544259e-03 
 1.023514e-01 -4.545076e-03 
 1.026729e-01 -4.545914e-03 
 1.029945e-01 -4.546772e-03 
 1.033160e-01 -4.547649e-03 
 1.036376e-01 -4.548545e-03 
 1.039591e-01 -4.549457e-03 
 1.042807e-01 -4.550386e-03 
 1.046023e-01 -4.551330e-03 
 1.049238e-01 -4.552289e-03 
 1.052454e-01 -4.553262e-03 
 1.055669e-01 -4.554248e-03 
 1.058885e-01 -4.555246e-03 
 1.062100e-01 -4.556256e-03 
 1.065316e-01 -4.557277e-03 
 1.068531e-01 -4.558308e-03 
 1.071747e-01 -4.559347e-03 
 1.074963e-01 -4.560395e-03 
 1.078178e-01 -4.561450e-03 
 1.081394e-01 -4.562512e-03 
 1.084609e-01 -4.563581e-03 
 1.087825e-01 -4.564655e-03 
 1.091040e-01 -4.565734e-03 
 1.094256e-01 -4.566818e-03 
 1.097472e-01 -4.567906e-03 
 1.100687e-01 -4.568997e-03 
 1.103903e-01 -4.570092e-03 
 1.107118e-01 -4.571189e-03 
 1.110334e-01 -4.572288e-03 
 1.113549e-01 -4.573389e-03 
 1.116765e-01 -4.574491e-03 
 1.119980e-01 -4.575594e-03 
 1.123196e-01 -4.576697e-03 
 1.126412e-01 -4.577800e-03 
 1.129627e-01 -4.578901e-03 
 1.132843e-01 -4.580002e-03 
 1.136058e-01 -4.581102e-03 
 1.139274e-01 -4.582201e-03 
 1.142489e-01 -4.583298e-03 
 1.145705e-01 -4.584394e-03 
 1.148921e-01 -4.585489e-03 
 1.152136e-01 -4.586581e-03 
 1.155352e-01 -4.587671e-03 
 1.158567e-01 -4.588760e-03 
 1.161783e-01 -4.589845e-03 
 1.164998e-01 -4.590927e-03 
 1.168214e-01 -4.592006e-03 
 1.171429e-01 -4.593082e-03 
 1.174645e-01 -4.594153e-03 
 1.177861e-01 -4.595220e-03 
 1.181076e-01 -4.596283e-03 
 1.184292e-01 -4.597342e-03 
 1.187507e-01 -4.598397e-03 
 1.190723e-01 -4.599448e-03 
 1.193938e-01 -4.600495e-03 
 1.197154e-01 -4.601538e-03 
 1.200370e-01 -4.602576e-03 
 1.203585e-01 -4.603610e-03 
 1.206801e-01 -4.604638e-03 
 1.210016e-01 -4.605662e-03 
 1.213232e-01 -4.606680e-03 
 1.216447e-01 -4.607692e-03 
 1.219663e-01 -4.608698e-03 
 1.222878e-01 -4.609699e-03 
 1.226094e-01 -4.610692e-03 
 1.229310e-01 -4.611679e-03 
 1.232525e-01 -4.612660e-03 
 1.235741e-01 -4.613634e-03 
 1.238956e-01 -4.614601e-03 
 1.242172e-01 -4.615562e-03 
 1.245387e-01 -4.616517e-03 
 1.248603e-01 -4.617464e-03 
 1.251819e-01 -4.618405e-03 
 1.255034e-01 -4.619338e-03 
 1.258250e-01 -4.620264e-03 
 1.261465e-01 -4.621181e-03 
 1.264681e-01 -4.622090e-03 
 1.267896e-01 -4.622990e-03 
 1.271112e-01 -4.623881e-03 
 1.274327e-01 -4.624764e-03 
 1.277543e-01 -4.625637e-03 
 1.280759e-01 -4.626500e-03 
 1.283974e-01 -4.627354e-03 
 1.287190e-01 -4.628200e-03 
 1.290405e-01 -4.629036e-03 
 1.293621e-01 -4.629863e-03 
 1.296836e-01 -4.630681e-03 
 1.300052e-01 -4.631489e-03 
 1.303268e-01 -4.632286e-03 
 1.306483e-01 -4.633072e-03 
 1.309699e-01 -4.633847e-03 
 1.312914e-01 -4.634610e-03 
 1.316130e-01 -4.635361e-03 
 1.319345e-01 -4.636100e-03 
 1.322561e-01 -4.636827e-03 
 1.325776e-01 -4.637542e-03 
 1.328992e-01 -4.638244e-03 
 1.332208e-01 -4.638933e-03 
 1.335423e-01 -4.639609e-03 
 1.338639e-01 -4.640273e-03 
 1.341854e-01 -4.640923e-03 
 1.345070e-01 -4.641560e-03 
 1.348285e-01 -4.642182e-03 
 1.351501e-01 -4.642790e-03 
 1.354717e-01 -4.643382e-03 
 1.357932e-01 -4.643957e-03 
 1.361148e-01 -4.644517e-03 
 1.364363e-01 -4.645060e-03 
 1.367579e-01 -4.645585e-03 
 1.370794e-01 -4.646093e-03 
 1.374010e-01 -4.646584e-03 
 1.377225e-01 -4.647057e-03 
 1.380441e-01 -4.647511e-03 
 1.383657e-01 -4.647947e-03 
 1.386872e-01 -4.648364e-03 
 1.390088e-01 -4.648761e-03 
 1.393303e-01 -4.649139e-03 
 1.396519e-01 -4.649497e-03 
 1.399734e-01 -4.649833e-03 
 1.402950e-01 -4.650147e-03 
 1.406166e-01 -4.650440e-03 
 1.409381e-01 -4.650709e-03 
 1.412597e-01 -4.650956e-03 
 1.415812e-01 -4.651180e-03 
 1.419028e-01 -4.651380e-03 
 1.422243e-01 -4.651557e-03 
 1.425459e-01 -4.651711e-03 
 1.428674e-01 -4.651841e-03 
 1.431890e-01 -4.651947e-03 
 1.435106e-01 -4.652029e-03 
 1.438321e-01 -4.652087e-03 
 1.441537e-01 -4.652120e-03 
 1.444752e-01 -4.652129e-03 
 1.447968e-01 -4.652113e-03 
 1.451183e-01 -4.652072e-03 
 1.454399e-01 -4.652006e-03 
 1.457615e-01 -4.651916e-03 
 1.460830e-01 -4.651800e-03 
 1.464046e-01 -4.651659e-03 
 1.467261e-01 -4.651494e-03 
 1.470477e-01 -4.651305e-03 
 1.473692e-01 -4.651094e-03 
 1.476908e-01 -4.650860e-03 
 1.480123e-01 -4.650604e-03 
 1.483339e-01 -4.650326e-03 
 1.486555e-01 -4.650026e-03 
 1.489770e-01 -4.649706e-03 
 1.492986e-01 -4.649364e-03 
 1.496201e-01 -4.649003e-03 
 1.499417e-01 -4.648622e-03 
 1.502632e-01 -4.648223e-03 
 1.505848e-01 -4.647805e-03 
 1.509064e-01 -4.647370e-03 
 1.512279e-01 -4.646920e-03 
 1.515495e-01 -4.646454e-03 
 1.518710e-01 -4.645975e-03 
 1.521926e-01 -4.645482e-03 
 1.525141e-01 -4.644978e-03 
 1.528357e-01 -4.644464e-03 
 1.531572e-01 -4.643940e-03 
 1.534788e-01 -4.643407e-03 
 1.538004e-01 -4.642866e-03 
 1.541219e-01 -4.642318e-03 
 1.544435e-01 -4.641765e-03 
 1.547650e-01 -4.641208e-03 
 1.550866e-01 -4.640648e-03 
 1.554081e-01 -4.640085e-03 
 1.557297e-01 -4.639522e-03 
 1.560513e-01 -4.638959e-03 
 1.563728e-01 -4.638397e-03 
 1.566944e-01 -4.637840e-03 
 1.570159e-01 -4.637287e-03 
 1.573375e-01 -4.636740e-03 
 1.576590e-01 -4.636200e-03 
 1.579806e-01 -4.635670e-03 
 1.583021e-01 -4.635148e-03 
 1.586237e-01 -4.634637e-03 
 1.589453e-01 -4.634138e-03 
 1.592668e-01 -4.633650e-03 
 1.595884e-01 -4.633177e-03 
 1.599099e-01 -4.632718e-03 
 1.602315e-01 -4.632275e-03 
 1.605530e-01 -4.631850e-03 
 1.608746e-01 -4.631443e-03 
 1.611962e-01 -4.631055e-03 
 1.615177e-01 -4.630688e-03 
 1.618393e-01 -4.630342e-03 
 1.621608e-01 -4.630018e-03 
 1.624824e-01 -4.629718e-03 
 1.628039e-01 -4.629442e-03 
 1.631255e-01 -4.629191e-03 
 1.634470e-01 -4.628965e-03 
 1.637686e-01 -4.628765e-03 
 1.640902e-01 -4.628591e-03 
 1.644117e-01 -4.628445e-03 
 1.647333e-01 -4.628326e-03 
 1.650548e-01 -4.628235e-03 
 1.653764e-01 -4.628173e-03 
 1.656979e-01 -4.628140e-03 
 1.660195e-01 -4.628136e-03 
 1.663411e-01 -4.628163e-03 
 1.666626e-01 -4.628221e-03 
 1.669842e-01 -4.628310e-03 
 1.673057e-01 -4.628430e-03 
 1.676273e-01 -4.628582e-03 
 1.679488e-01 -4.628764e-03 
 1.682704e-01 -4.628977e-03 
 1.685919e-01 -4.629221e-03 
 1.689135e-01 -4.629495e-03 
 1.692351e-01 -4.629800e-03 
 1.695566e-01 -4.630135e-03 
 1.698782e-01 -4.630500e-03 
 1.701997e-01 -4.630897e-03 
 1.705213e-01 -4.631323e-03 
 1.708428e-01 -4.631779e-03 
 1.711644e-01 -4.632266e-03 
 1.714860e-01 -4.632781e-03 
 1.718075e-01 -4.633325e-03 
 1.721291e-01 -4.633897e-03 
 1.724506e-01 -4.634497e-03 
 1.727722e-01 -4.635124e-03 
 1.730937e-01 -4.635777e-03 
 1.734153e-01 -4.636455e-03 
 1.737368e-01 -4.637159e-03 
 1.740584e-01 -4.637887e-03 
 1.743800e-01 -4.638639e-03 
 1.747015e-01 -4.639413e-03 
 1.750231e-01 -4.640210e-03 
 1.753446e-01 -4.641028e-03 
 1.756662e-01 -4.641868e-03 
 1.759877e-01 -4.642728e-03 
 1.763093e-01 -4.643607e-03 
 1.766309e-01 -4.644505e-03 
 1.769524e-01 -4.645421e-03 
 1.772740e-01 -4.646354e-03 
 1.775955e-01 -4.647303e-03 
 1.779171e-01 -4.648266e-03 
 1.782386e-01 -4.649242e-03 
 1.785602e-01 -4.650232e-03 
 1.788817e-01 -4.651233e-03 
 1.792033e-01 -4.652245e-03 
 1.795249e-01 -4.653267e-03 
 1.798464e-01 -4.654300e-03 
 1.801680e-01 -4.655340e-03 
 1.804895e-01 -4.656389e-03 
 1.808111e-01 -4.657446e-03 
 1.811326e-01 -4.658508e-03 
 1.814542e-01 -4.659576e-03 
 1.817758e-01 -4.660647e-03 
 1.820973e-01 -4.661723e-03 
 1.824189e-01 -4.662800e-03 
 1.827404e-01 -4.663878e-03 
 1.830620e-01 -4.664957e-03 
 1.833835e-01 -4.666035e-03 
 1.837051e-01 -4.667112e-03 
 1.840266e-01 -4.668187e-03 
 1.843482e-01 -4.669259e-03 
 1.846698e-01 -4.670327e-03 
 1.849913e-01 -4.671390e-03 
 1.853129e-01 -4.672449e-03 
 1.856344e-01 -4.673503e-03 
 1.859560e-01 -4.674551e-03 
 1.862775e-01 -4.675591e-03 
 1.865991e-01 -4.676624e-03 
 1.869207e-01 -4.677648e-03 
 1.872422e-01 -4.678663e-03 
 1.875638e-01 -4.679667e-03 
 1.878853e-01 -4.680660e-03 
 1.882069e-01 -4.681641e-03 
 1.885284e-01 -4.682610e-03 
 1.888500e-01 -4.683566e-03 
 1.891716e-01 -4.684510e-03 
 1.894931e-01 -4.685440e-03 
 1.898147e-01 -4.686357e-03 
 1.901362e-01 -4.687259e-03 
 1.904578e-01 -4.688148e-03 
 1.907793e-01 -4.689021e-03 
 1.911009e-01 -4.689879e-03 
 1.914224e-01 -4.690721e-03 
 1.917440e-01 -4.691547e-03 
 1.920656e-01 -4.692356e-03 
 1.923871e-01 -4.693148e-03 
 1.927087e-01 -4.693923e-03 
 1.930302e-01 -4.694681e-03 
