         time tilt_low_s... 
------------- ------------- 
 9.646688e-05 -9.482169e-03 
 4.180231e-04 -9.480792e-03 
 7.395794e-04 -9.479340e-03 
 1.061136e-03 -9.477814e-03 
 1.382692e-03 -9.476216e-03 
 1.704248e-03 -9.474546e-03 
 2.025804e-03 -9.472806e-03 
 2.347361e-03 -9.470999e-03 
 2.668917e-03 -9.469124e-03 
 2.990473e-03 -9.467183e-03 
 3.312030e-03 -9.465177e-03 
 3.633586e-03 -9.463109e-03 
 3.955142e-03 -9.460979e-03 
 4.276698e-03 -9.458789e-03 
 4.598255e-03 -9.456541e-03 
 4.919811e-03 -9.454236e-03 
 5.241367e-03 -9.451877e-03 
 5.562923e-03 -9.449464e-03 
 5.884480e-03 -9.447001e-03 
 6.206036e-03 -9.444489e-03 
 6.527592e-03 -9.441930e-03 
 6.849148e-03 -9.439327e-03 
 7.170705e-03 -9.436680e-03 
 7.492261e-03 -9.433993e-03 
 7.813817e-03 -9.431268e-03 
 8.135374e-03 -9.428506e-03 
 8.456930e-03 -9.425711e-03 
 8.778486e-03 -9.422886e-03 
 9.100042e-03 -9.420032e-03 
 9.421599e-03 -9.417153e-03 
 9.743155e-03 -9.414251e-03 
 1.006471e-02 -9.411330e-03 
 1.038627e-02 -9.408389e-03 
 1.070782e-02 -9.405434e-03 
 1.102938e-02 -9.402469e-03 
 1.135094e-02 -9.399496e-03 
 1.167249e-02 -9.396520e-03 
 1.199405e-02 -9.393542e-03 
 1.231561e-02 -9.390567e-03 
 1.263716e-02 -9.387595e-03 
 1.295872e-02 -9.384632e-03 
 1.328027e-02 -9.381681e-03 
 1.360183e-02 -9.378745e-03 
 1.392339e-02 -9.375827e-03 
 1.424494e-02 -9.372930e-03 
 1.456650e-02 -9.370056e-03 
 1.488806e-02 -9.367209e-03 
 1.520961e-02 -9.364391e-03 
 1.553117e-02 -9.361604e-03 
 1.585272e-02 -9.358852e-03 
 1.617428e-02 -9.356141e-03 
 1.649584e-02 -9.353472e-03 
 1.681739e-02 -9.350848e-03 
 1.713895e-02 -9.348272e-03 
 1.746051e-02 -9.345747e-03 
 1.778206e-02 -9.343275e-03 
 1.810362e-02 -9.340857e-03 
 1.842517e-02 -9.338498e-03 
 1.874673e-02 -9.336199e-03 
 1.906829e-02 -9.333961e-03 
 1.938984e-02 -9.331787e-03 
 1.971140e-02 -9.329678e-03 
 2.003296e-02 -9.327635e-03 
 2.035451e-02 -9.325660e-03 
 2.067607e-02 -9.323755e-03 
