         time bulge_top_... 
------------- ------------- 
 4.038461e-04  2.331975e-03 
 8.076922e-04  3.637547e-03 
 1.211538e-03  4.832613e-03 
 1.615384e-03  5.997047e-03 
 2.019230e-03  7.208188e-03 
 2.423077e-03  8.396394e-03 
 2.826923e-03  9.594190e-03 
 3.230769e-03  1.071821e-02 
 3.634615e-03  1.162202e-02 
 4.038461e-03  1.231821e-02 
 4.442307e-03  1.260718e-02 
 4.846153e-03  1.228780e-02 
 5.249999e-03  1.131297e-02 
 5.653845e-03  9.842309e-03 
 6.057691e-03  8.053162e-03 
 6.461537e-03  6.214137e-03 
 6.865383e-03  4.620805e-03 
 7.269230e-03  3.211713e-03 
 7.673076e-03  1.988279e-03 
 8.076922e-03  1.119617e-03 
 8.480768e-03  6.150328e-04 
 8.884614e-03  5.734843e-04 
 9.288460e-03  8.825689e-04 
 9.692306e-03  1.680806e-03 
 1.009615e-02  2.848361e-03 
 1.050000e-02  4.204230e-03 
 1.090384e-02  5.463014e-03 
 1.130769e-02  6.235227e-03 
 1.171154e-02  6.558849e-03 
 1.211538e-02  6.405222e-03 
 1.251923e-02  5.923988e-03 
 1.292307e-02  5.326264e-03 
 1.332692e-02  4.906618e-03 
 1.373077e-02  4.796480e-03 
 1.413461e-02  4.957926e-03 
 1.453846e-02  5.404443e-03 
 1.494231e-02  5.904957e-03 
 1.534615e-02  5.953466e-03 
 1.575000e-02  5.385797e-03 
 1.615384e-02  4.018277e-03 
 1.655769e-02  2.036079e-03 
 1.696154e-02 -3.238411e-04 
 1.736538e-02 -2.849946e-03 
 1.776923e-02 -5.393261e-03 
 1.817307e-02 -7.587670e-03 
 1.857692e-02 -9.105139e-03 
 1.898077e-02 -9.880530e-03 
 1.938461e-02 -9.731884e-03 
 1.978846e-02 -8.772165e-03 
 2.019230e-02 -7.231311e-03 
 2.059615e-02 -5.308856e-03 
 2.100000e-02 -2.762418e-03 
 2.140384e-02  3.688897e-04 
 2.180769e-02  3.913494e-03 
 2.221153e-02  7.647138e-03 
 2.261538e-02  1.135863e-02 
 2.301923e-02  1.493088e-02 
 2.342307e-02  1.821668e-02 
 2.382692e-02  2.084791e-02 
 2.423077e-02  2.263868e-02 
 2.463461e-02  2.350372e-02 
 2.503846e-02  2.349580e-02 
 2.544230e-02  2.259412e-02 
 2.584615e-02  2.105936e-02 
 2.625000e-02  1.891641e-02 
 2.665384e-02  1.617188e-02 
 2.705769e-02  1.328917e-02 
 2.746153e-02  1.061391e-02 
 2.786538e-02  8.342176e-03 
 2.826923e-02  6.564659e-03 
 2.867307e-02  5.167367e-03 
 2.907692e-02  4.214804e-03 
 2.948076e-02  3.932255e-03 
 2.988461e-02  4.417564e-03 
 3.028846e-02  5.757194e-03 
 3.069230e-02  8.052986e-03 
 3.109615e-02  1.109958e-02 
 3.149999e-02  1.448706e-02 
 3.190384e-02  1.787626e-02 
 3.230769e-02  2.091579e-02 
 3.271153e-02  2.322462e-02 
 3.311538e-02  2.450240e-02 
 3.351923e-02  2.473341e-02 
 3.392307e-02  2.431033e-02 
 3.432692e-02  2.355515e-02 
 3.473076e-02  2.270535e-02 
 3.513461e-02  2.206282e-02 
 3.553846e-02  2.154014e-02 
 3.594230e-02  2.101090e-02 
 3.634615e-02  2.019696e-02 
 3.674999e-02  1.887784e-02 
 3.715384e-02  1.700526e-02 
 3.755769e-02  1.480664e-02 
 3.796153e-02  1.256273e-02 
 3.836538e-02  1.058291e-02 
 3.876922e-02  9.019441e-03 
 3.917307e-02  7.763234e-03 
 3.957692e-02  6.656277e-03 
 3.998076e-02  5.829502e-03 
 4.038461e-02  5.486574e-03 
 4.078845e-02  5.733781e-03 
 4.119230e-02  6.600051e-03 
 4.159615e-02  8.059415e-03 
 4.199999e-02  9.728660e-03 
 4.240384e-02  1.157633e-02 
 4.280769e-02  1.320187e-02 
 4.321153e-02  1.427790e-02 
 4.361538e-02  1.459198e-02 
 4.401922e-02  1.407306e-02 
 4.442307e-02  1.280157e-02 
 4.482692e-02  1.119753e-02 
 4.523076e-02  9.699337e-03 
 4.563461e-02  8.402265e-03 
 4.603845e-02  7.256033e-03 
 4.644230e-02  6.106713e-03 
 4.684615e-02  4.783605e-03 
 4.724999e-02  3.075030e-03 
 4.765384e-02  1.139702e-03 
 4.805768e-02 -1.024563e-03 
 4.846153e-02 -3.256299e-03 
 4.886538e-02 -5.225205e-03 
 4.926922e-02 -6.648222e-03 
 4.967307e-02 -7.154050e-03 
