         time joist_s2_s... 
------------- ------------- 
 3.976956e-05 -1.686994e-07 
 4.374652e-04 -1.683754e-07 
 8.351608e-04 -1.680607e-07 
 1.232856e-03 -1.677556e-07 
 1.630552e-03 -1.674607e-07 
 2.028248e-03 -1.671767e-07 
 2.425943e-03 -1.669046e-07 
 2.823639e-03 -1.666455e-07 
 3.221335e-03 -1.663981e-07 
 3.619030e-03 -1.661592e-07 
 4.016726e-03 -1.659313e-07 
 4.414421e-03 -1.657167e-07 
 4.812117e-03 -1.655154e-07 
 5.209813e-03 -1.653276e-07 
 5.607508e-03 -1.651543e-07 
 6.005204e-03 -1.649964e-07 
 6.402900e-03 -1.648545e-07 
 6.800595e-03 -1.647292e-07 
 7.198291e-03 -1.646211e-07 
 7.595986e-03 -1.645308e-07 
 7.993682e-03 -1.644585e-07 
 8.391378e-03 -1.644033e-07 
 8.789073e-03 -1.643645e-07 
 9.186769e-03 -1.643412e-07 
 9.584465e-03 -1.643335e-07 
 9.982160e-03 -1.643419e-07 
 1.037986e-02 -1.643672e-07 
 1.077755e-02 -1.644104e-07 
 1.117525e-02 -1.644969e-07 
 1.157294e-02 -1.645899e-07 
 1.197064e-02 -1.646867e-07 
 1.236833e-02 -1.648015e-07 
 1.276603e-02 -1.649407e-07 
 1.316373e-02 -1.651090e-07 
 1.356142e-02 -1.652722e-07 
 1.395912e-02 -1.654504e-07 
 1.435681e-02 -1.656431e-07 
 1.475451e-02 -1.658501e-07 
 1.515220e-02 -1.660717e-07 
 1.554990e-02 -1.663082e-07 
 1.594759e-02 -1.665598e-07 
 1.634529e-02 -1.668267e-07 
 1.674299e-02 -1.671089e-07 
 1.714068e-02 -1.674059e-07 
 1.753838e-02 -1.677173e-07 
 1.793607e-02 -1.680425e-07 
 1.833377e-02 -1.683807e-07 
 1.873146e-02 -1.687308e-07 
 1.912916e-02 -1.690924e-07 
 1.952686e-02 -1.694657e-07 
 1.992455e-02 -1.698511e-07 
 2.032225e-02 -1.702489e-07 
 2.071994e-02 -1.706594e-07 
 2.111764e-02 -1.710824e-07 
 2.151533e-02 -1.715176e-07 
 2.191303e-02 -1.719643e-07 
 2.231072e-02 -1.724217e-07 
 2.270842e-02 -1.728888e-07 
 2.310612e-02 -1.733647e-07 
 2.350381e-02 -1.738470e-07 
 2.390151e-02 -1.743372e-07 
 2.429920e-02 -1.748340e-07 
 2.469690e-02 -1.753372e-07 
 2.509459e-02 -1.758473e-07 
