         time Record_Dis... 
------------- ------------- 
 1.193087e-04 -2.227453e-05 
 5.170043e-04 -2.222094e-05 
 9.146999e-04 -2.209622e-05 
 1.312396e-03 -2.189320e-05 
 1.710091e-03 -2.161156e-05 
 2.107787e-03 -2.125626e-05 
 2.505482e-03 -2.083266e-05 
 2.903178e-03 -2.034423e-05 
 3.300874e-03 -1.979251e-05 
 3.698569e-03 -1.917749e-05 
 4.096265e-03 -1.849857e-05 
 4.493961e-03 -1.775507e-05 
 4.891656e-03 -1.694562e-05 
 5.289352e-03 -1.607106e-05 
 5.687047e-03 -1.513562e-05 
 6.084743e-03 -1.414035e-05 
 6.482439e-03 -1.308601e-05 
 6.880134e-03 -1.197278e-05 
 7.277830e-03 -1.080012e-05 
 7.675526e-03 -9.567026e-06 
 8.073221e-03 -8.272744e-06 
 8.470917e-03 -6.917370e-06 
 8.868613e-03 -5.501547e-06 
 9.266308e-03 -4.026020e-06 
 9.664004e-03 -2.491675e-06 
 1.006170e-02 -9.007005e-07 
 1.045940e-02  7.350210e-07 
 1.085709e-02  2.409795e-06 
 1.125479e-02  4.127206e-06 
 1.165248e-02  5.890344e-06 
 1.205018e-02  7.696328e-06 
 1.244787e-02  9.539685e-06 
 1.284557e-02  1.141715e-05 
 1.324326e-02  1.332973e-05 
 1.364096e-02  1.528059e-05 
 1.403866e-02  1.727218e-05 
 1.443635e-02  1.930516e-05 
 1.483405e-02  2.137938e-05 
 1.523174e-02  2.348983e-05 
 1.562944e-02  2.562042e-05 
 1.602713e-02  2.776583e-05 
 1.642483e-02  2.992398e-05 
 1.682253e-02  3.209791e-05 
 1.722022e-02  3.429449e-05 
 1.761792e-02  3.651971e-05 
 1.801561e-02  3.877486e-05 
 1.841331e-02  4.105673e-05 
 1.881100e-02  4.336044e-05 
 1.920870e-02  4.568280e-05 
 1.960639e-02  4.802400e-05 
 2.000409e-02  5.038660e-05 
 2.040179e-02  5.276192e-05 
 2.079948e-02  5.513936e-05 
 2.119718e-02  5.751553e-05 
 2.159487e-02  5.989203e-05 
 2.199257e-02  6.227403e-05 
 2.239026e-02  6.466263e-05 
 2.278796e-02  6.705421e-05 
 2.318566e-02  6.944647e-05 
 2.358335e-02  7.184012e-05 
 2.398105e-02  7.423737e-05 
 2.437874e-02  7.664039e-05 
 2.477644e-02  7.904835e-05 
 2.517413e-02  8.145695e-05 
 2.557183e-02  8.384858e-05 
 2.596952e-02  8.621599e-05 
 2.636722e-02  8.855548e-05 
 2.676492e-02  9.086652e-05 
 2.716261e-02  9.315208e-05 
 2.756031e-02  9.541666e-05 
 2.795800e-02  9.766298e-05 
 2.835570e-02  9.989002e-05 
 2.875339e-02  1.020944e-04 
 2.915109e-02  1.042752e-04 
 2.954879e-02  1.064355e-04 
 2.994648e-02  1.085797e-04 
 3.034418e-02  1.107030e-04 
 3.074187e-02  1.127909e-04 
 3.113957e-02  1.148325e-04 
 3.153726e-02  1.168171e-04 
