         time Mid_Disp()... 
------------- ------------- 
 3.976956e-05 -4.670938e-04 
 4.374652e-04 -4.584226e-04 
 8.351608e-04 -4.431211e-04 
 1.232856e-03 -4.247469e-04 
 1.630552e-03 -4.033759e-04 
 2.028248e-03 -3.817881e-04 
 2.425943e-03 -3.588747e-04 
 2.823639e-03 -3.348656e-04 
 3.221335e-03 -3.150203e-04 
 3.619030e-03 -2.994709e-04 
 4.016726e-03 -2.891872e-04 
 4.414421e-03 -2.829511e-04 
 4.812117e-03 -2.781743e-04 
 5.209813e-03 -2.780626e-04 
 5.607508e-03 -2.780524e-04 
 6.005204e-03 -2.803208e-04 
 6.402900e-03 -2.901886e-04 
 6.800595e-03 -3.011204e-04 
 7.198291e-03 -3.170524e-04 
 7.595986e-03 -3.353865e-04 
 7.993682e-03 -3.525113e-04 
 8.391378e-03 -3.706822e-04 
 8.789073e-03 -3.854628e-04 
 9.186769e-03 -4.011549e-04 
 9.584465e-03 -4.164236e-04 
 9.982160e-03 -4.293708e-04 
 1.037986e-02 -4.391899e-04 
 1.077755e-02 -4.466787e-04 
 1.117525e-02 -4.559419e-04 
 1.157294e-02 -4.639909e-04 
 1.197064e-02 -4.720699e-04 
 1.236833e-02 -4.788869e-04 
 1.276603e-02 -4.856862e-04 
 1.316373e-02 -4.894768e-04 
 1.356142e-02 -4.901599e-04 
 1.395912e-02 -4.884943e-04 
 1.435681e-02 -4.781331e-04 
 1.475451e-02 -4.649104e-04 
 1.515220e-02 -4.515746e-04 
 1.554990e-02 -4.355962e-04 
 1.594759e-02 -4.225404e-04 
 1.634529e-02 -4.122469e-04 
 1.674299e-02 -4.092441e-04 
 1.714068e-02 -4.093056e-04 
 1.753838e-02 -4.133156e-04 
 1.793607e-02 -4.198232e-04 
 1.833377e-02 -4.275058e-04 
 1.873146e-02 -4.354483e-04 
 1.912916e-02 -4.430264e-04 
 1.952686e-02 -4.495876e-04 
 1.992455e-02 -4.524286e-04 
 2.032225e-02 -4.505030e-04 
 2.071994e-02 -4.479919e-04 
 2.111764e-02 -4.444842e-04 
 2.151533e-02 -4.386920e-04 
 2.191303e-02 -4.299626e-04 
